PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
James Anderson,SAC,51,0.4,7.7,0.67,0.2,0.1,0.3,38.5,46.2
Aaron Gordon,ORL,78,0.2,2.5,0.67,0.2,0.1,0.2,29.4,35.3
Jabari Parker,MIL,76,0.3,1.8,0.6,0.2,0.1,0.2,33.3,33.3
Darrun Hilliard,DET,38,0.3,6,1.1,0.3,0.1,0.3,50,55
Reggie Bullock,DET,37,0.3,9.8,1,0.3,0.1,0.2,44.4,50
Rashad Vaughn,MIL,70,0.2,4.7,0.79,0.2,0.1,0.2,35.7,39.3
Sonny Weems,PHX,37,0.4,11.4,0.73,0.3,0.1,0.3,36.4,45.5
Ty Lawson,HOU,53,0.3,3.7,0.73,0.2,0.1,0.2,45.5,45.5
Shaun Livingston,GSW,78,0.3,4,0.55,0.1,0.1,0.2,22.2,22.2
Steve Blake,DET,58,0.4,6.4,0.52,0.2,0.1,0.3,26.3,28.9
Otto Porter Jr.,WAS,75,0.3,2.5,0.52,0.1,0.1,0.2,27.8,30.6
Justise Winslow,MIA,78,0.3,4.3,0.42,0.1,0.1,0.2,21.1,21.1
Chase Budinger,IND,49,0.2,4.5,0.91,0.2,0.1,0.1,42.9,42.9
Brook Lopez,BKN,73,0.2,0.7,0.91,0.1,0.1,0.1,50,50
Ray McCallum,MEM,10,1.2,12.8,0.83,1,0.4,1.2,33.3,41.7
Kyle Anderson,SAS,78,0.2,4.9,0.53,0.1,0,0.2,21.4,21.4
Marcelo Huertas,LAL,53,0.4,5.9,0.53,0.2,0.1,0.3,25,31.3
Jon Leuer,PHX,67,0.2,1.9,0.82,0.1,0,0.2,27.3,36.4
Tyler Ennis,MIL,46,0.3,4.9,0.75,0.2,0.1,0.2,44.4,44.4
Dante Cunningham,NOP,80,0.2,2.8,0.64,0.1,0.1,0.2,33.3,33.3
Tony Allen,MEM,64,0.3,3,0.5,0.1,0.1,0.2,28.6,28.6
Dirk Nowitzki,DAL,75,0.1,0.8,0.8,0.1,0,0.1,42.9,50
