RANKING,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
442,Erick Green,DEN,25,9,6,3,4.7,113.1,114.3,-1.2,10.7,0,18.8,8.1,10,9,0,42.3,46.8,13.8,95.7,6.1,84
443,Alex Stepheson,MEM,28,8,2,6,9,92.7,94.6,-2,5.3,0,5.9,17.6,10.8,14.7,0,33.3,34.1,16.6,99.46,3.8,150
443,Andrew Goudelock,HOU,27,8,5,3,6.2,105.5,97.2,8.3,11.8,0.57,12.1,2.1,1.3,1.6,21.2,47.5,50.6,23.4,104.77,7.4,109
443,Bryce Cotton,MEM,23,8,1,7,4.8,98.7,129.1,-30.4,13.6,0.6,16.7,0,0,0,27.8,40,40,17,97.84,0.7,79
443,Cliff Alexander,POR,20,8,3,5,4.5,83.5,103.9,-20.4,0,0,0,6.5,10.5,8.7,9.1,50,50,13.4,103.45,7.4,79
443,Cory Jefferson,PHX,25,8,2,6,6.3,98.1,104.8,-6.7,0,0,0,10.3,18.5,14.3,0,40.9,44.6,20.3,100.19,7,105
443,Eric Moreland,SAC,24,8,1,7,5.9,107.7,101,6.7,2.9,0.33,8.3,6.7,13.6,10.6,25,50,51.5,9.6,104.91,4.7,104
443,Lorenzo Brown,DET,25,8,1,7,7.6,89.8,114.3,-24.5,30.6,1.22,23.9,0,14.6,6.3,19.6,34,37.4,24.8,99.98,4.7,127
443,Tony Wroten,NYK,23,8,0,8,18,86.1,109.2,-23.1,27.4,0.69,15.2,1.3,13,6.9,22,36.2,41.2,32,102.29,2.2,309
451,Briante Weber,MIA,23,7,3,4,24.1,97.9,119.2,-21.2,17.5,2.33,29.6,3.7,11.5,6.8,12.7,35.9,38,11.7,95.63,5.9,338
451,Jarnell Stokes,MEM,22,7,1,6,2.7,100,76.3,23.7,8.3,0,14.3,5.9,15,10.8,0,60,59.5,13.3,98.15,16.2,38
451,Michael Kidd-Gilchrist,CHA,22,7,5,2,29.2,110.5,96.6,13.9,6.9,1.13,10.1,5.8,14.6,10.4,9,56.6,60.3,17.3,96,11.2,410
451,Orlando Johnson,NOP,27,7,1,6,14.5,94,112.2,-18.3,3.1,0.5,4.5,3.1,11.5,6.6,9.1,29.4,34.6,16.7,100.99,1.5,215
451,Shayne Whittington,IND,25,7,4,3,5.8,82.4,90.5,-8.1,12,0.6,15,10.6,17.1,13.6,25,45.5,46.3,17.2,99.62,4.8,85
456,Branden Dawson,LAC,23,6,5,1,4.8,91.5,121.1,-29.5,0,0,0,9.1,6.3,7.4,0,40,46,7.8,96.45,3,59
456,Bruno Caboclo,TOR,20,6,6,0,7.1,85.7,98.9,-13.1,3.3,0.25,5.9,2,2.1,2,23.5,12.5,12.5,15.2,100.09,-5.6,91
456,Jimmer Fredette,SAS,27,6,1,5,2.9,44.7,110.5,-65.8,50,0.5,10,0,0,0,20,50,62.5,22.5,103.88,6.8,38
459,Elliot Williams,CHA,27,5,4,1,9,98.9,103.5,-4.6,14.3,4,23.5,2.4,6.8,4.7,5.9,25,34,13.8,91.98,2.3,87
459,Joe Harris,CLE,24,5,5,0,3,88.6,162.5,-73.9,18.2,2,28.6,0,33.3,12.5,14.3,37.5,37.5,12.8,106.47,3.8,35
459,Josh Huestis,OKC,24,5,2,3,11,108.1,103.5,4.6,0,0,0,3.8,13.8,9.1,17.6,58.3,50.9,13.5,98.21,4.2,111
459,Justin Harper,BKN,26,5,4,1,7,84.5,133.3,-48.8,0,0,0,0,3.8,1.5,15.4,60,59.7,16.7,95.77,2.1,71
459,Keith Appling,ORL,24,5,0,5,5.4,100,72.4,27.6,5.9,0.33,7.7,0,3.7,1.9,23.1,25,33.8,20,101.9,-6.3,56
459,Kevon Looney,GSW,20,5,4,1,4.1,100,146.8,-46.8,0,0,0,15.4,35.3,23.3,12.5,64.3,64.3,14,109.52,10.5,47
459,Nazr Mohammed,OKC,38,5,5,0,3.9,73.8,81,-7.1,0,0,0,5.3,14.3,10,33.3,60,68,20,103.61,5.1,42
466,Coty Clarke,BOS,23,3,0,3,1.9,150,107.7,42.3,0,0,0,0,20,10,20,75,75,35.7,103.42,11.8,12
466,Jodie Meeks,DET,28,3,3,0,14.5,96.6,92.7,3.9,14.3,3,11.5,2.2,8.9,5.6,3.8,45,50.6,23.2,93.82,10.3,88
466,Sam Dekker,HOU,22,3,1,2,2,113.3,111.8,1.6,0,0,0,0,16.7,8.3,0,0,0,0,124.91,6.3,15
469,Chuck Hayes,LAC,33,2,1,1,11.9,88.2,90.6,-2.3,13.3,0.67,25,0,25,14.5,37.5,50,69.4,11.3,104.73,5.4,51
469,JJ O'Brien,UTA,24,2,2,0,3.1,71.4,120,-48.6,0,0,0,0,20,11.1,0,0,0,7.1,111.06,0,14
469,Jordan Adams,MEM,21,2,0,2,7.3,103,88.2,14.8,27.3,1.5,23.1,0,16.7,7.1,15.4,33.3,42.7,28.6,109.64,9.2,33
469,Nate Robinson,NOP,32,2,0,2,11.6,73.5,112,-38.5,28.6,0,80,0,0,0,0,0,0,1.8,101.99,-1.6,49
469,Thanasis Antetokounmpo,NYK,23,2,1,1,3.1,107.7,142.9,-35.2,0,0,0,0,11.1,6.7,0,75,75,28.6,103.68,14,13
474,Dahntay Jones,CLE,35,1,0,1,42.4,110.1,108.6,1.5,6.7,0,12.5,2.4,9.5,6,0,46.4,46.4,15.6,90.67,4.7,79
474,Duje Dukan,SAC,24,1,0,1,24.2,86.5,101.9,-15.4,6.7,0,9.1,5.1,6.9,5.9,0,30,30,15.4,103,1.3,52
474,Rakeem Christmas,IND,24,1,1,0,6.1,107.7,184.6,-76.9,0,0,0,25,0,16.7,0,100,100,14.3,102.3,7.6,13
