RANKING,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
313,Jared Dudley,PHX,32,48,7,41,14.3,106.6,106.4,0.1,15.3,2.79,32,1.1,12.6,6.7,11.5,51.2,55.3,10.2,100.97,6.2,1444
313,Jawun Evans,LAC,21,48,24,24,16.2,106.2,104.1,2.1,17.7,2.27,24,1.1,9.2,5.3,10.6,38.1,42.1,17,103.27,4.6,1661
313,Kristaps Porzingis,NYK,22,48,22,26,32.4,107.1,106.7,0.4,6.3,0.61,4.9,3.9,15.4,9.8,8,48.9,53.9,30.5,97.78,12.5,3165
313,Malcolm Brogdon,MIL,25,48,25,23,29.9,107.1,109.2,-2.1,16.5,2.3,20.1,1.7,9.7,5.8,8.7,54.7,57.8,18.9,97.05,9.4,2903
313,Richaun Holmes,PHI,24,48,30,18,15.5,104.1,105.7,-1.6,12.2,2.44,17.5,7.4,18.2,13.1,7.2,56.8,58.5,15.9,103.41,11.5,1601
313,Willy Hernangomez,CHA,24,48,20,28,10.3,103.2,103.1,0.1,10.9,0.94,12.1,11.5,24.8,17.9,12.8,57,60.4,20.3,101.23,13.4,1042
322,Avery Bradley,LAC,27,46,22,24,31.2,104,108.3,-4.2,10.5,0.93,11,1.4,6.8,4,11.8,47.4,49.6,22.9,97.72,6,2918
322,Tyson Chandler,PHX,35,46,15,31,25,100.9,111.1,-10.2,6.5,0.9,15.4,10.9,24.1,17.4,17.2,64.7,65.8,10.5,100.63,10.8,2413
324,Milos Teodosic,LAC,31,45,29,16,25.2,109.8,107.4,2.4,25.2,2.15,30.4,1.4,9,5.4,14.1,54.2,56.4,17.8,101.75,7.9,2418
324,Reggie Jackson,DET,28,45,27,18,26.7,107.1,106.6,0.4,33.1,2.4,24.5,2.3,8.4,5.2,10.2,47.1,51.6,26.5,96.84,10.8,2425
326,Damyean Dotson,NYK,24,44,11,33,10.8,98.6,101.4,-2.8,9.8,1.82,14.3,1.8,14.2,8.2,7.8,51.6,53.2,16.9,99.73,9.2,980
327,Ivica Zubac,LAL,21,43,19,24,9.5,99.8,94.7,5,9.5,0.96,12.8,10.1,16.8,13.5,13.3,50,55.7,17.2,102.02,10.8,870
327,Shabazz Muhammad,MIL,25,43,25,18,9.7,103,115.7,-12.7,5.5,2.33,6.1,5.7,13.6,9.5,2.6,46.5,51,22.5,99.74,9,866
329,Khem Birch,ORL,25,42,14,28,13.8,104.9,104,0.8,8.8,1.62,16.2,11.4,19.1,15.2,10,54,58.2,13.1,97.3,10.9,1173
329,Marcus Georges-Hunt,MIN,24,42,24,18,5.3,105.5,109.9,-4.4,4.5,2.33,10.4,3,4.3,3.6,4.5,47.9,51.5,11.1,102.48,1.7,473
329,Willie Reed,DET,28,42,20,22,10.2,107.8,105.1,2.8,3.5,0.53,5.7,8,20.5,14.2,10.9,67.4,67.1,15.9,103.72,11.5,920
332,Gerald Green,HOU,32,41,33,8,22.7,107.3,102.7,4.6,4.5,0.81,5.1,1.6,12.4,6.9,6.3,54,56.6,21.9,99.52,8.8,1929
332,John Wall,WAS,27,41,23,18,34.4,109.8,106.1,3.8,42.5,2.49,29.7,1.6,8.8,5.3,11.9,46.6,51.5,28.1,100.44,13,2958
332,Nik Stauskas,BKN,24,41,14,27,12.8,99.7,104.3,-4.6,11.5,1.5,16.9,0.7,10.7,5.7,11.3,51.9,54.3,15.9,99.94,7.2,1086
332,Raul Neto,UTA,26,41,28,13,12.2,104.9,95.4,9.5,23,2.08,27.1,1.4,7.9,4.8,13,52,55,17.3,100.31,8.8,1051
336,Andre Roberson,OKC,26,39,24,15,26.6,106.7,97.3,9.4,5.9,1.53,18,6.8,10.9,8.8,11.7,56.2,54.3,8.5,96.82,6.5,2087
336,Boban Marjanovic,LAC,29,39,18,21,8.7,109.8,103.5,6.3,10,0.61,8.8,15.1,27.4,21.5,14.4,53.4,61.6,27.6,102.36,16.6,725
336,Jerryd Bayless,PHI,29,39,21,18,23.7,102.2,105.5,-3.4,8.5,1.17,14.1,1.6,6.6,4.1,12,51.9,54.6,14.6,102.99,4.7,1983
336,Torrey Craig,DEN,27,39,22,17,16.1,108,110.9,-2.9,5.4,1.25,12.8,6.4,13.4,10,10.2,51.5,53.5,11.6,100.03,5.6,1300
336,Tyler Cavanaugh,ATL,24,39,11,28,13.3,105,107.1,-2.1,7.6,2.08,13.4,8.1,17.1,12.2,6.5,54.6,56.7,13.9,101.19,8.2,1092
341,C.J. Williams,LAC,28,38,17,21,18.6,105.4,106.7,-1.2,8.6,2.15,16,1.7,5.8,3.8,7.5,49.7,51.2,13.4,100.35,5.3,1470
341,Henry Ellenson,DET,21,38,21,17,8.7,97.5,97,0.5,9.8,1.11,10.2,2.9,20.8,11.8,9.1,43.2,47.6,23.3,100.62,9.6,685
341,Justin Anderson,PHI,24,38,27,11,13.7,98.3,105.4,-7.2,7.8,1.56,9.6,4.6,12,8.4,6.2,51.5,54,18.8,101.75,8.7,1099
341,Matthew Dellavedova,MIL,27,38,21,17,18.7,104.2,109.7,-5.5,29.6,2.96,40.8,2.1,7.5,4.7,13.8,45.7,50,13.4,97.01,6.1,1440
341,Paul Millsap,DEN,33,38,22,16,30.1,111.8,107.8,3.9,13.9,1.44,15.4,5.8,15.3,10.7,10.7,50.9,54.9,21.7,98.06,10.5,2340
341,Thabo Sefolosha,UTA,34,38,16,22,21.2,104.6,100.8,3.8,6.6,1.1,10.1,3.8,17,10.4,9.1,55.8,59.1,16.2,98.47,11.4,1649
347,Alex Caruso,LAL,24,37,16,21,15.2,100.5,100.8,-0.3,18.5,1.79,30.4,2.6,8.6,5.6,17,48.7,51.9,12.8,102.64,6.2,1202
348,Al Jefferson,IND,33,36,17,19,13.4,105.4,107.2,-1.8,9.8,1.43,11.1,6.1,22.7,14.4,7.7,53.4,56.3,21.8,98.07,13.5,991
348,Chandler Parsons,MEM,29,36,12,24,19.2,105.7,111.7,-6,15.8,1.97,19.8,2.1,11.7,6.8,10,57.1,57.8,18,97.61,9.2,1406
348,Ivan Rabb,MEM,21,36,6,30,14.3,102.5,110.9,-8.4,9.5,0.91,13.6,10.2,21.6,15.7,14.9,56.6,59.9,16.7,98.87,11.1,1059
348,Johnny O'Bryant III,CHA,25,36,15,21,10.5,94.1,104.8,-10.7,6.7,0.93,6.6,6.3,17.3,11.2,7.1,43.9,47,21.9,100.8,8,795
348,Mike James,NOP,27,36,11,25,19.1,103.5,106.1,-2.6,27.9,2.57,23.6,1.7,10.4,6,9.2,42.4,46.9,23.7,105.83,10,1513
348,Trey Burke,NYK,25,36,10,26,21.8,111.1,115.3,-4.2,32.9,3.95,27.4,1.7,7.4,4.5,6.9,55.2,56.3,24.9,98.67,12.9,1607
354,Jake Layman,POR,24,35,22,13,4.6,94.7,106.2,-11.5,9.9,2.2,17.2,2.4,7.8,5,7.8,34,35.2,13.9,99.25,2.7,340
354,Wayne Selden,MEM,23,35,10,25,19.8,100.3,108.7,-8.4,15.4,1.22,15.9,2.3,6,4.1,13,52.2,55.1,21.2,100.36,7.2,1455
356,Cody Zeller,CHA,25,33,14,19,19,106.8,104.7,2.1,7.5,0.94,12.1,9.7,18.4,13.8,12.9,55.1,60.2,15.2,99.8,9.6,1302
356,Guerschon Yabusele,BOS,22,33,24,9,7.1,101,101.8,-0.8,10.7,1.33,16.2,6.5,15.2,10.5,12.1,52.5,55.9,14.6,99.96,8,488
356,Jason Smith,WAS,32,33,15,18,8.6,95.5,111.3,-15.8,8.4,0.88,9.2,6,12.2,9,10.5,40.9,45.5,20.4,102.74,4.6,616
356,Meyers Leonard,POR,26,33,17,16,7.7,103.3,112.1,-8.8,11,1.7,15.6,4.7,25.1,14.4,9.2,66,67.6,15.5,100.77,12,538
356,Quinn Cook,GSW,25,33,21,12,22.4,106.2,108.4,-2.2,17.9,2.78,23.2,1.4,9.4,5.5,8.3,57.5,59.3,17.6,98.82,8.7,1522
361,Aaron Brooks,MIN,33,32,19,13,5.9,98.5,115.7,-17.2,16.1,1.82,19,3.6,5.7,4.6,10.5,48.6,50.8,19.2,100.86,4.4,395
361,Ante Zizic,CLE,21,32,21,11,6.7,105.7,114.9,-9.1,3.9,0.45,5.3,11.2,17.9,14.5,11.7,73.1,74.6,17.1,101.27,13.2,453
361,Isaiah Thomas,LAL,29,32,15,17,26.9,107.9,114.8,-6.9,26.8,1.61,21,1.9,5.6,3.7,13.1,43.8,50.8,27.6,103.05,7.7,1854
361,Kenneth Faried,DEN,28,32,16,16,14.4,103.2,108.1,-5,6.4,0.78,8.5,13.5,19.3,16.2,10.8,51.4,55.2,17.3,98.71,10.8,950
361,Kobi Simmons,MEM,20,32,6,26,20.1,100.7,117.7,-17,15.7,1.55,21.8,2.1,6.2,4,14.1,45.2,49,16.3,97.89,4.6,1316
361,Kyle Collinsworth,DAL,26,32,9,23,15,105.3,107.4,-2.1,16.3,2.33,28.6,6,16.2,10.7,12.2,40.4,43.3,12.4,97.39,6.6,969
367,Dakari Johnson,OKC,22,31,21,10,5.2,98.2,87.3,10.9,8.3,2.67,13.3,9.9,11.1,10.5,5,56.4,57.5,13.9,98.01,8.9,328
367,Jabari Parker,MIL,23,31,16,15,24,105.9,109.7,-3.9,12.9,1.31,12.8,5.5,14.5,10,9.8,52.9,55,22.8,100.62,11.1,1555
367,Timofey Mozgov,BKN,31,31,12,19,11.6,93.4,106.2,-12.8,5,0.33,7.3,8.3,17.8,12.9,22,58.1,61.7,16.1,104.62,8.5,789
370,Dion Waiters,MIA,26,30,16,14,30.6,100.9,106.2,-5.3,21,1.61,18.1,0.9,7.8,4.3,11.2,46.1,48.7,25,96.49,7.6,1851
370,Nerlens Noel,DAL,24,30,6,24,15.7,93.8,106.1,-12.3,7,0.77,12.3,9.2,27.3,17.4,16,52.4,55.8,13.1,99.28,11.5,976
370,Tyrone Wallace,LAC,24,30,17,13,28.4,106.1,107.6,-1.5,11.5,1.54,17.7,2.4,9.1,5.8,11.5,46.6,51.7,15.9,103.25,6,1833
373,Dwight Buycks,DET,29,29,10,19,14.7,101,100.5,0.6,24,1.51,18.7,2.8,6.7,4.7,12.3,45.2,49.8,26.6,97.24,8.4,865
373,Ron Baker,NYK,25,29,12,17,13.3,107.1,103.9,3.2,16.1,2.61,34.3,1.4,6.4,4,13.1,43.2,50.4,10.2,98.64,5.8,786
375,Brandan Wright,HOU,30,28,11,17,13.6,103,97.7,5.3,5.6,1.63,9.5,8.6,16.1,12.4,5.8,57.8,59.6,14,97.98,14,778
375,Jahlil Okafor,BKN,22,28,7,21,12.6,92.6,115.2,-22.6,7,0.57,6.6,5.8,19,12.2,11.5,56.2,58.4,21.6,97.47,10.5,716
375,Ramon Sessions,WAS,32,28,10,18,14,99.9,110.7,-10.8,29.7,2.57,30.8,1.5,8.6,4.9,12,39.3,47.9,18.7,98.82,7.9,810
375,Rashad Vaughn,ORL,21,28,13,15,7.6,104.9,106.7,-1.8,9,2.17,16.7,1.6,8.5,5.2,7.7,53.6,54.6,13.7,97.15,6.3,427
379,Caleb Swanigan,POR,21,27,16,11,7,95.9,99,-3.1,12.4,0.78,14.1,7.5,20.7,13.9,18.2,40.8,44.9,18.9,98.99,5.4,391
379,Jonathan Isaac,ORL,20,27,11,16,19.8,93.2,101.8,-8.6,5.3,0.67,9,2.9,14.1,8.7,13.5,43.4,46.5,14.9,100.23,7.1,1116
381,DeAndre' Bembry,ATL,23,26,8,18,17.5,99.2,106.7,-7.5,16.6,1.04,20.5,1.7,14.2,7.9,19.7,45.7,47.7,17.9,100.86,6.3,955
381,Emeka Okafor,NOP,35,26,16,10,13.6,103,102.7,0.3,2.8,0.62,6.4,12,17.5,14.8,10.4,50.5,54.5,13.3,105.18,9.6,773
381,Malachi Richardson,TOR,22,26,8,18,12.4,100.2,108,-7.8,5.8,1.3,10.6,1.5,9.7,5.3,8.1,40,44.6,14.9,98.58,3.5,662
384,Alex Poythress,IND,24,25,10,15,4.2,102.8,115.8,-13,2.6,1,6.7,6.1,10.2,8,6.7,50,50,11.2,97.73,3.2,215
384,Cameron Payne,CHI,23,25,7,18,23.3,103.2,110.7,-7.5,29.4,3.14,30.5,2.7,8.9,5.6,9.7,48.6,49.8,18.3,100.37,8.8,1217
384,Derrick Rose,MIN,29,25,15,10,16.8,107.7,113.9,-6.2,13.6,1.06,13.2,3.3,5.3,4.3,12.5,45.4,50.7,24.5,102.47,6.8,896
384,Juancho Hernangomez,DEN,22,25,15,10,11.1,105.1,109.2,-4.2,6,1.33,11.9,6.2,13.9,9.8,8.9,48,51.1,13.4,99.44,6.1,574
388,Andrew Bogut,LAL,33,24,7,17,9,95.2,100.2,-5.1,9.9,0.79,25,10.4,22.3,16.2,31.7,68,69.6,8.5,101.59,8.1,455
388,John Holland,CLE,29,24,17,7,7.3,103.5,112.3,-8.8,4,0.63,6.4,3.6,10.4,7,10.3,38.1,41.7,17.8,101.12,3.4,369
388,Ryan Arcidiacono,CHI,24,24,6,18,12.7,100.2,102.5,-2.3,16.1,2.69,38,0.3,7.7,3.9,14.1,52.4,55,8.1,100.14,5.7,630
388,Terrence Ross,ORL,27,24,10,14,25,103.9,107.7,-3.8,8.8,1.31,14,1.6,10.2,5.9,10.7,47.6,50.5,16.6,102.21,6.1,1279
388,Zach LaVine,CHI,23,24,9,15,27.3,102.6,114.7,-12.1,18.7,1.67,14,1.3,13.8,7.1,8.3,44.2,49.9,29,100.31,9.2,1369
393,Danuel House Jr.,PHX,25,23,6,17,17.5,106.7,103.4,3.2,9.2,2.27,14.1,3.2,14,8.8,6.2,49.2,53.3,16,100.74,9.1,841
393,Gary Payton II,LAL,25,23,10,13,9.6,109.9,104.9,4.9,13,3,19.8,5.6,14.4,9.8,6.6,44.6,44.3,16.2,100.19,5.8,456
393,Glenn Robinson III,IND,24,23,14,9,14.7,103.3,103.9,-0.6,6.8,3.4,15.2,3,7.8,5.2,4.5,50.6,52.9,11.9,98.83,7.1,697
393,Jordan Mickey,MIA,23,23,15,8,12.4,101.4,107.4,-6,5.1,0.5,7.7,6.5,22.6,14.6,15.4,48.8,51.5,16.8,95.98,8,570
393,Julyan Stone,CHA,29,23,10,13,7.6,106.6,97.3,9.3,18.7,3.71,55.3,0.5,15.3,7.9,14.9,69.2,68.4,5.1,103.69,6,379
393,Quincy Pondexter,CHI,30,23,6,17,8.5,88.3,109.1,-20.8,7.8,0.82,11.7,3.5,10.3,6.6,14.3,31.6,39.8,15.1,99.34,1.9,402
393,Shaquille Harrison,PHX,24,23,3,20,16.7,107.9,101.8,6.1,19.9,2.5,25.3,2.3,13,7.7,10.1,50,54,17.3,104.62,10.1,836
400,D.J. Wilson,MIL,22,22,12,10,3.2,82.2,112.9,-30.7,7.5,0.75,12.5,2.9,15.7,8.3,16.7,62.5,62.2,12.7,100.93,6.5,152
400,JaKarr Sampson,SAC,25,22,6,16,15.6,99.9,100,-0.1,4.1,1.13,8.7,5.8,16.1,11,7.7,57.4,58.5,12.4,95.24,8.7,684
400,Tony Allen,NOP,36,22,12,10,12.4,101.7,103.7,-2,5.1,0.47,7,7.4,9.1,8.3,14.7,50.5,51.4,18.1,104.7,3.6,591
403,Cole Aldrich,MIN,29,21,14,7,2.3,100.9,102.7,-1.8,8.1,3,13.6,5.7,28.6,15.8,4.5,33.3,34,15.1,108.42,2.8,110
403,Danilo Gallinari,LAC,29,21,11,10,32,104.5,104.2,0.3,9.7,1.58,11.3,1.3,13.3,7.3,7.2,46.9,54.5,20.5,97.96,10.3,1373
403,Davon Reed,PHX,23,21,2,19,11.5,91.1,105.4,-14.2,8.7,1.3,12.4,0.7,14.9,7.2,9.5,36.2,38.8,15.8,102.97,4.7,519
403,Dorian Finney-Smith,DAL,25,21,4,17,21.3,100,102.7,-2.7,8.6,1.24,14.9,4.3,12.1,7.9,12,46.3,48.2,14.4,97.69,5.1,913
403,Troy Williams,NYK,23,21,7,14,14.6,108,112,-3.9,7.1,0.84,10.3,7.1,13.7,10.3,12.2,51.8,54.4,19.2,101.48,7.9,647
408,Alec Peters,PHX,23,20,2,18,11.2,108.9,101.7,7.3,7.3,3,12.9,3.2,12,7.6,4.3,50,52.3,15.1,102.68,7.1,481
408,Bobby Brown,HOU,33,20,17,3,5.7,91.1,115.5,-24.5,19,1.22,13.9,0,6.1,2.9,11.4,42.2,42.5,25.2,102.53,3.9,246
408,Derrick Jones Jr.,MIA,21,20,9,11,12.3,96.8,103.2,-6.5,5.6,1.29,11.3,7.7,6.6,7.2,8.8,42.5,48,12.4,97.11,4.6,494
408,Isaiah Canaan,PHX,27,20,9,11,21.1,109.2,108,1.2,27.6,2.62,28.8,1.4,9.4,5.4,11,46,53.9,19.3,97.72,9.6,863
408,Luke Kornet,NYK,22,20,6,14,16.3,102.2,111.5,-9.3,11.4,2.17,15.6,3.2,15.8,9.4,7.2,50.4,51.6,18.9,100.19,8.3,678
408,Myke Henry,MEM,25,20,3,17,18.9,105.6,109.7,-4.1,8.3,1.16,14.3,2.6,8.1,5.2,12.3,46.3,47.2,14.8,99.15,5.3,782
408,Richard Jefferson,DEN,38,20,10,10,8.2,97.1,110.3,-13.2,13.5,3,30,1.1,9.9,5.2,10,48.1,49.9,8.9,100.04,4.7,342
415,Antonio Blakeney,CHI,21,19,3,16,16.5,108.2,109.4,-1.3,9.6,1.82,10.6,1.1,8.9,4.9,5.8,42.3,47.1,22.7,99.24,6.4,650
415,Chris McCullough,WAS,23,19,11,8,4.7,99,111.2,-12.2,8.2,2,7.3,7,18.8,12.8,3.6,44,47.8,21.9,106.94,10.3,204
415,Damien Wilkins,IND,38,19,10,9,8,110.5,103.6,7,7.5,1.8,16.4,3.1,7.2,5.1,9.1,38.5,40.5,12.5,97.79,3.4,313
415,Darrell Arthur,DEN,30,19,12,7,7.4,99.7,110.1,-10.5,10.1,0.6,12.5,2.1,8.7,5.4,20.8,55.3,55.9,18.8,104.17,3.9,305
419,Briante Weber,MEM,25,18,8,10,13.1,99.4,121,-21.6,13.9,1.47,25.9,3,13,7.4,17.6,48.8,52.7,11.1,101.68,5.8,502
419,Brice Johnson,MEM,24,18,2,16,5.4,98.6,100.9,-2.3,3,0.4,3.9,8,22.7,14.8,9.8,47.6,48.6,19.3,106.57,10.6,216
419,Isaiah Hicks,NYK,23,18,4,14,13.3,102,109.7,-7.7,9.8,1,14.2,4.1,11.8,8.1,14.2,47.2,50.1,17.5,100.22,3.3,497
419,Josh Magette,ATL,28,18,3,15,12,103.1,103.6,-0.5,37,6.33,49.1,0.9,7.9,4.3,7.8,41.3,46.4,11.9,99.81,8.5,450
419,Kadeem Allen,BOS,25,18,9,9,6,91.6,100,-8.4,16.7,1.33,25.5,3.4,6.7,4.9,19.1,27.3,36.6,13.2,101.43,0.6,226
419,Omer Asik,CHI,31,18,7,11,10.1,104.5,110.9,-6.4,2,0.33,7.5,5.4,20.8,13.4,22.5,40.9,39.7,9,100.81,2.7,379
419,Rodney McGruder,MIA,26,18,11,7,16.6,111.9,106.5,5.5,7.5,4.25,17.5,3.5,7.8,5.5,4.1,59.6,59.5,11.4,96.89,6.6,604
419,Zhou Qi,HOU,22,18,14,4,6.9,81.5,107.6,-26.1,2.8,0.2,4,4.2,11.6,7.8,20,21.9,29.5,16.3,102.22,-0.5,265
427,Antonius Cleveland,ATL,24,17,7,10,7.2,87.2,101.1,-13.9,2.5,0.29,6.1,2.2,8.5,5.2,21.2,45.2,48.6,10.7,102.83,0.5,258
427,Derrick White,SAS,23,17,7,10,8.2,101,87.5,13.5,9.8,1.5,15.5,3.4,12.8,8.4,10.3,60.6,64.6,14.6,103.45,12.4,294
427,Georgios Papagiannis,POR,20,17,3,14,7.2,110.5,114.2,-3.7,9.7,1.13,15.3,10,21.6,15.4,13.6,42.9,42.9,17,100.65,7.1,257
427,Travis Wear,LAL,27,17,7,10,13.4,104,101.9,2.1,4.5,1.17,7.9,0,16.3,8.1,6.7,46.5,49.7,15.2,101.04,5.2,480
431,Derrick Walton Jr.,MIA,23,16,8,8,9.2,97,107.5,-10.5,17,8,34.8,1.4,9.5,5.6,4.3,46,52.5,9.2,96.35,8.2,296
431,Isaiah Whitehead,BKN,23,16,2,14,11.2,96.6,99,-2.3,21.3,0.83,14.5,2.2,11.3,6.9,17.4,50.6,53,27.4,102.46,8.7,384
431,Jalen Jones,DAL,25,16,3,13,11.3,109.3,115.9,-6.6,3.2,0.57,4.6,6.3,15.4,10.4,8,45.6,48.5,19.3,97.26,5.1,364
431,Kay Felder,DET,23,16,6,10,8.7,90.2,105.4,-15.1,24.7,1.25,17.9,1.9,10.8,6,14.3,32.9,37.9,28,102.34,3.8,296
431,Rodney Purvis,ORL,24,16,5,11,18.1,98.3,107.4,-9.1,9.2,1.7,12.1,0.3,8.5,4.3,7.1,38.8,42.3,18.7,98.13,3.2,590
436,Andrew White III,ATL,25,15,1,14,13.9,91.6,110.3,-18.6,5,0.75,6.8,1.6,13.3,7.2,9.1,46.6,46.1,16,103.53,4.9,455
436,Damian Jones,GSW,23,15,7,8,5.9,98.4,97.8,0.5,3.7,0.5,6.7,6,9.3,7.8,13.3,50,51.7,14.3,99.29,3.3,183
436,Damion Lee,ATL,25,15,4,11,27,100.7,104.3,-3.6,10.9,2.07,14.1,2.4,13.8,8,6.8,45.7,48.9,18.2,102.25,8.6,865
436,Demetrius Jackson,PHI,23,15,12,3,5.3,86.2,110.3,-24.1,18.8,0.9,23.7,6,8.6,7.3,26.3,41.7,42.4,15.6,99.66,3.7,167
436,Jamel Artis,ORL,25,15,4,11,18.6,103.5,104.4,-0.9,9.8,2.25,16.4,1.3,11.9,6.4,7.3,44.3,45.7,14.2,97.12,6.2,564
436,Jamil Wilson,LAC,27,15,6,9,18.3,106.2,105.4,0.8,5.6,1.25,9.9,1,10,5.5,7.9,63.6,63.4,14.5,97.05,6.7,551
436,Malcolm Miller,TOR,25,15,15,0,8.4,105,102.3,2.7,3.4,0.6,7.9,3.1,9,6,13.2,60.7,63.8,11.4,98.86,5.4,259
436,Nick Collison,OKC,37,15,9,6,5,97.4,100.6,-3.2,8.7,0.57,11.1,8.6,17.6,12.9,19.4,68.4,62.7,18.1,100.1,9,156
436,Thomas Bryant,LAL,20,15,7,8,4.8,100,105.9,-5.9,12.8,3,18.2,4.1,19.7,11.7,6.1,40.5,44.1,16.1,101.6,7.5,153
445,Alfonzo McKinnie,TOR,25,14,13,1,3.8,101.8,114,-12.3,2.7,0.33,5,2.2,9.8,6.6,15,63.3,64.3,15.8,102.4,5.2,114
445,Brandon Jennings,MIL,28,14,8,6,14.7,97.7,110.8,-13.1,33.1,2.44,32.1,2.2,13.1,7.3,13.1,43.8,47.8,19.1,101.55,9.7,431
445,Dante Exum,UTA,22,14,10,4,16.8,106.5,98.4,8.1,27,2.15,26.1,1.8,8.3,5.3,12.1,51.1,56.6,22.3,101.72,11.7,493
445,Darrun Hilliard,SAS,25,14,8,6,6.8,112.2,106.6,5.6,14.7,2.75,29.7,0,8,4,10.8,26.3,36.2,11.9,99.08,2.6,197
445,Furkan Korkmaz,PHI,20,14,11,3,5.7,90.5,119.8,-29.3,7.7,2,11.1,2,12.3,6.4,5.6,37.5,38.6,15.9,105.65,1,179
445,Iman Shumpert,SAC,28,14,9,5,19.7,108.4,103.1,5.4,8.4,1.06,17.3,2.6,11.3,7.2,16.3,44,48,12.5,101.06,4.9,580
445,London Perrantes,CLE,23,14,8,6,4.7,106,122,-16,10.2,5,23.8,1.5,6.4,3.5,4.8,15.4,23,10.1,97.06,-0.8,133
445,Lorenzo Brown,TOR,27,14,9,5,9.9,105.1,90.7,14.3,12.5,4.33,25.5,0.8,9.7,5.6,5.9,44.1,45.9,12.3,94.75,7.6,277
445,Markelle Fultz,PHI,20,14,11,3,18.1,100.9,96.1,4.8,29.4,3.12,27.7,3.9,10.5,7.4,8.9,40.5,41.6,21.8,107.3,9.4,562
445,Udonis Haslem,MIA,38,14,9,5,5.1,91.4,92.3,-0.9,11.9,2.5,21.7,3.9,9.2,6.5,8.7,23.3,25.2,11.3,94.11,2.1,139
455,Charles Cooke,NOP,23,13,8,5,2.9,84.3,100,-15.7,3.8,1,5.9,0,4.9,2.2,5.9,17.9,20.2,16.3,102.03,-3.4,83
455,Jabari Bird,BOS,23,13,8,5,8.8,108.7,102.1,6.6,9.9,1,17,5.5,10.5,8.1,17,63.5,61.5,14.1,100.58,7.6,241
457,Bruno Caboclo,SAC,22,12,4,8,8.9,99.5,97.1,2.4,5.6,1,9.8,6.2,14.6,10.2,9.8,33.9,38.6,15.2,95.28,5.2,214
457,Kyle Singler,OKC,30,12,5,7,4.9,93.4,92.7,0.7,5.7,0.67,6.3,1.6,14.3,8,9.4,38.1,43,21.9,99.52,4.9,121
457,Mike Conley,MEM,30,12,7,5,31.1,102.6,105.1,-2.6,23.4,2.72,18.8,0,7,3.6,6.9,45.2,52,26,95.68,10.9,745
457,Solomon Hill,NOP,27,12,8,4,15.6,101.9,107.1,-5.2,14,2.44,29.3,4.6,12.4,8.7,12,31.7,33.2,11.3,107.48,3.3,417
461,Ike Anigbogu,IND,19,11,5,6,2.7,104.6,130.2,-25.5,0,0,0,15.2,13.8,14.5,14.3,44.4,55.8,17.9,103.12,10.9,65
461,Johnathan Motley,DAL,23,11,1,10,16,100.9,104.3,-3.4,7.8,0.78,6.7,7.1,20,13.1,8.7,54,55,24,94.9,12.6,345
461,Patrick Beverley,LAC,29,11,5,6,30.3,110.9,104.9,6,15,1.28,17.4,4.7,9.2,6.9,13.6,50.4,53,19.8,95.99,7.6,660
464,James Webb III,BKN,24,10,1,9,12,98,111.3,-13.3,4.4,1,12.5,5.9,13.8,9.6,12.5,33.3,33.3,9.9,100.26,1.9,254
464,Jeff Withey,DAL,28,10,2,8,3.9,106,81,25,0,0,0,2.3,22,11.9,10.5,43.8,44.4,20,102.6,8.4,84
464,Larry Drew II,NOP,28,10,6,4,7,100.7,109.8,-9.1,19.6,3.33,27,4.5,0,2.2,8.1,35.4,35.4,17,98,0.9,143
464,Milton Doyle,BKN,24,10,2,8,12.5,96.6,101.9,-5.3,12.2,5,16.1,2.1,12.5,6.9,3.2,31.9,33.7,17.3,102.15,3,266
464,Mirza Teletovic,MIL,32,10,4,6,15.9,98.2,108.6,-10.4,10.3,1.43,13.5,2.1,12.8,7.7,9.5,62.3,62.3,18.3,98.46,9.7,327
469,Aaron Harrison,DAL,23,9,2,7,25.9,98.1,112.2,-14.1,7.2,3.67,12.1,1.5,9.1,4.9,3.3,34.1,39.2,14.7,98.98,2.2,479
469,Georges Niang,UTA,25,9,9,0,3.5,80.6,98.6,-18.1,16.7,1,16.7,10.3,18.2,14.5,16.7,36.4,37.9,19,109.09,8.6,72
469,Kawhi Leonard,SAS,27,9,5,4,23.3,99.3,95.4,3.9,19.1,1.31,12.8,2.9,15.9,9.8,9.8,51.8,57.2,30.4,98.81,18.2,432
469,Nigel Hayes,SAC,23,9,6,3,13.6,99.6,95.7,3.8,7.7,3,14.3,3,14.5,8.6,4.8,39.4,39.3,13.1,92.33,6.1,235
469,Tony Bradley,UTA,20,9,6,3,3.2,93.8,96.8,-2.9,5.6,0,7.7,10.5,25,16.7,0,27.3,33.7,15.8,104.74,8.8,65
474,Jon Leuer,DET,29,8,5,3,17.1,96.7,94.9,1.8,5.1,0.71,9.3,4.9,17.9,11.3,13,41.7,50.5,15.1,104.64,7,301
474,Marshall Plumlee,MIL,25,8,5,3,6.5,91.1,89.6,1.5,6.3,0.67,12.5,7.4,24.5,15.9,18.8,33.3,69.7,11.1,105.27,8.3,112
