RANKING,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
316,Roy Hibbert,DEN,30,48,24,24,14.2,103.6,105.6,-2,4.8,0.66,8.9,7.7,12.7,10.3,13.6,54.4,61.4,13.6,99.4,7.1,1416
316,Thomas Robinson,LAL,26,48,15,33,11.7,103.6,110.9,-7.2,8.8,0.67,10.3,14,26.3,19.8,15.3,53.6,53.5,20,99.4,11.4,1161
319,Alan Williams,PHX,24,47,11,36,15.1,106.2,105.1,1.2,4.9,0.62,6.1,12.1,25.5,18.8,9.8,51.7,54.7,20.3,102.86,12.7,1509
319,Brandon Rush,MIN,31,47,15,32,21.9,109.2,111.3,-2.1,5.8,1.61,16.7,1.7,8.1,5,10.4,49.2,50.5,9.7,95.94,4.3,2060
319,Gerald Green,BOS,31,47,32,15,11.4,107.4,107.3,0,10,1.32,10.7,2.8,12.2,7.5,8.1,49.4,52.4,22.3,97.89,8.1,1101
319,Tyson Chandler,PHX,34,47,15,32,27.6,107.8,110.8,-3.1,3.3,0.46,7.9,11.4,30.6,20.7,17.2,67.1,70.3,11.2,100.75,13,2728
319,Zach LaVine,MIN,22,47,16,31,37.2,108.4,111.2,-2.8,12.8,1.64,14,1.1,8.7,4.8,8.6,54.4,57.6,21.5,95.05,9.5,3454
324,Dion Waiters,MIA,25,46,27,19,30.1,108.1,105.5,2.6,23.4,1.94,19.6,1.3,9.5,5.4,10.1,48.8,50.7,26,96.57,10,2790
324,Ed Davis,POR,28,46,19,27,17.2,104.8,111.7,-6.8,5,0.7,10.7,11.4,18.6,14.9,15.2,52.8,56.3,11.8,98.4,6.1,1609
324,Joakim Noah,NYK,32,46,17,29,22.1,106.2,112.6,-6.4,13.8,1.78,25.8,14.6,22.9,18.7,14.5,49,49.1,12.4,97.2,9.4,2049
324,Lance Thomas,NYK,29,46,15,31,21,102.6,112.4,-9.8,5.3,1.4,10.7,3.1,10.9,6.9,7.6,47.5,51.6,13.1,97.28,5.5,1956
324,Yogi Ferrell,DAL,24,46,18,28,26,103.7,107.8,-4.2,23.2,2.46,25.4,1.7,8.1,4.8,10.4,49.2,53.3,19.2,96.32,8.4,2394
329,Damjan Rudez,ORL,31,45,12,33,7,95,107.2,-12.2,10.1,2.22,17.1,1.4,7.1,4,7.7,46.6,46.6,13.4,98.28,3.6,643
329,Michael Carter-Williams,CHI,25,45,25,20,18.8,104,105.1,-1.1,20.3,1.71,21.9,2.6,15.2,8.7,12.8,39.1,43.7,20.3,97.68,7,1718
329,Miles Plumlee,CHA,28,45,19,26,10.8,100,107.2,-7.2,6.5,0.7,13,8.2,11.2,9.7,18.6,47.8,51.8,12.8,96.08,4,972
332,Paul Zipser,CHI,23,44,21,23,19.2,104.2,102.4,1.7,6.2,0.9,11.4,1.7,12.5,7.1,12.7,47.3,50.3,14.3,97.21,5,1701
333,Dragan Bender,PHX,19,43,13,30,13.3,105.4,106.7,-1.3,5.7,0.72,10.5,3.9,13.5,8.7,14.5,44.1,44,14.5,100.03,3.3,1191
334,Alec Burks,UTA,25,42,26,16,15.5,104.4,104.9,-0.5,7.4,0.86,8.7,2.6,15.8,9.1,10.1,45,50.1,21.2,96.25,8.7,1313
334,Jarell Martin,MEM,23,42,23,19,13.3,94.4,99.8,-5.4,2.5,0.29,3.8,6.7,20.6,13.4,13.3,41.4,47.7,15.6,97.69,6.9,1132
334,Kay Felder,CLE,22,42,25,17,9.2,98.4,104.9,-6.5,26.1,1.93,21.5,0.8,9.2,5.2,11.1,41.5,46.2,24.3,99.86,7.9,802
334,Sasha Vujacic,NYK,33,42,14,28,9.7,100.8,100.5,0.4,18.9,3.25,24.5,2.7,10.9,6.7,7.5,39.3,42.3,16.8,99.24,6.2,838
338,Brian Roberts,CHA,31,41,16,25,10.2,97.1,104.8,-7.7,21.4,2,23.9,1.2,8.4,4.8,11.9,44.7,51,18.1,95.94,7.7,835
338,Darrell Arthur,DEN,29,41,20,21,15.6,108.2,109.7,-1.5,9.9,1.17,13.9,3.8,13.3,8.6,11.9,56.5,58.3,17.6,99.56,7.7,1323
338,JR Smith,CLE,31,41,25,16,29,112.5,110,2.6,7.1,2.38,13.8,1.4,7.8,4.6,5.8,47.9,48.4,14.3,97.7,4.6,2421
338,Jose Calderon,ATL,35,41,15,26,13.1,96.1,106.1,-10,25.1,2.15,33,2.5,11.1,6.6,15.4,48.5,50.6,14,98.4,7.7,1107
338,Rashad Vaughn,MIL,20,41,18,23,11.2,98.7,106.9,-8.2,8.5,1.64,11.8,0.9,10.2,5.5,7.2,44.9,44.9,16.9,96.57,5.2,922
343,Hollis Thompson,NOP,26,40,12,28,18.8,99.7,104.3,-4.5,7.2,3.18,13.5,2.4,11.5,7,4.2,46.5,48.2,13.1,98.18,5.8,1538
343,Raul Neto,UTA,25,40,24,16,8.6,107.3,95,12.3,14,2.27,23.8,1.2,7.3,4.4,10.5,50.5,52.7,14,97.14,6.2,699
343,Tyreke Evans,SAC,27,40,17,23,19.7,97.9,107.4,-9.5,28.1,2.03,20.9,1.5,15.5,8.3,10.3,46.2,50.1,26.2,97.79,11.8,1606
346,Alexis Ajinca,NOP,29,39,15,24,15,100.2,105.3,-5.1,3.1,0.39,5.1,7.6,20,14,13.1,50,52.9,16.6,100.55,8.8,1225
346,Beno Udrih,DET,34,39,18,21,14.4,103.8,97.2,6.6,36.4,3.64,34.7,1.1,8.9,5.1,9.5,49.5,53.5,19.5,95.54,13,1121
346,Darrun Hilliard,DET,24,39,19,20,9.8,100.7,100.1,0.5,13.3,1.18,16.6,0.5,8.2,4.3,14.1,42.1,45.9,19.1,96.19,3.9,768
346,Isaiah Canaan,CHI,26,39,19,20,15.2,100,105.7,-5.7,9.9,1.76,15.1,0.9,7.4,4,8.6,43.6,48.3,15.1,96.71,5.6,1185
346,Pat Connaughton,POR,24,39,18,21,8.1,101.8,105.9,-4.1,13.7,1.65,23.3,3.2,13,8.2,14.2,63.2,64.5,12.7,98.37,8.8,652
346,Rodney Stuckey,IND,31,39,17,22,17.9,103.3,106.1,-2.8,18.4,1.58,19.5,0.9,10.9,6,12.3,41.2,48.3,21.8,97.08,7.5,1411
352,Andrew Nicholson,BKN,27,38,20,18,9,95.4,113.1,-17.7,4.7,0.59,7,4.5,13.3,8.9,11.9,41,42.7,17.2,98.04,3.1,696
352,DeAndre' Bembry,ATL,22,38,20,18,9.8,99.5,103.3,-3.8,12.3,1.75,18.9,3.7,12,7.8,10.8,48.5,48.1,14.4,97.36,7.2,743
352,Dejounte Murray,SAS,20,38,29,9,8.5,100.2,100.5,-0.3,23.6,1.26,22.2,2,10.6,6.6,17.6,47,50.3,23,97.42,7.5,654
352,Ivica Zubac,LAL,20,38,8,30,16,103.1,113.7,-10.5,7.8,1,9.4,6.5,18.8,12.6,9.4,52.9,54.7,20.1,102.82,10,1305
352,Quincy Acy,BKN,26,38,11,27,14.7,103,107.1,-4.1,5.3,0.86,7.7,3.4,16.8,10,8.9,52.1,56.5,16.5,100.61,8.3,1174
357,Fred VanVleet,TOR,23,37,25,12,7.9,101.2,90.3,10.8,18,2.33,20.5,1.3,11.8,6.7,8.8,40.1,44.3,19.9,99.41,7.8,608
357,Jordan McRae,CLE,26,37,26,11,10.4,104.9,112.8,-7.9,8.3,1.36,9.6,1.5,8.8,5.2,7.1,44.7,48.8,20.8,97.19,5.9,777
359,Bryn Forbes,SAS,23,36,24,12,7.9,92.1,101.7,-9.7,14.6,2.09,17,0.6,7.2,3.8,8.1,44.9,46.2,17.2,97.47,4.8,581
359,Deyonta Davis,MEM,20,36,23,13,6.6,95.8,102.2,-6.4,1.5,0.25,3.1,7.7,15.7,11.7,12.5,51.1,52.8,11.3,97.49,6,478
359,Jeremy Lin,BKN,28,36,13,23,24.5,103.3,108.1,-4.7,33.8,2.14,25.1,1.2,12.8,7.1,11.7,51,56.6,25.5,106.08,13.1,1955
359,Jodie Meeks,ORL,29,36,14,22,20.5,105.9,111.7,-5.8,8.9,1.25,12.2,0.7,10,5.2,9.8,51.2,56.7,19.2,99.17,8.1,1518
359,Luis Scola,BKN,37,36,7,29,12.8,102.5,111.2,-8.6,12.4,1.09,15.7,10.5,18.9,14.6,14.4,52.6,55,18,102.68,8.9,987
359,Omri Casspi,MIN,29,36,12,24,17.8,106,112.8,-6.8,8.7,1.28,15.2,4.2,14.5,9.1,11.9,51.5,52.6,13.8,97.02,6.9,1292
365,Boban Marjanovic,DET,28,35,16,19,8.4,105,100.2,4.8,5.4,0.9,5.2,14.5,28.5,21.2,5.7,54.5,60.6,23.9,97.96,19.6,600
365,J.J. Barea,DAL,33,35,11,24,22,102.8,103.7,-0.9,42.1,3.06,31,1.2,10.2,5.7,10.1,49.1,52.1,25.4,95.56,13.4,1546
365,Jake Layman,POR,23,35,16,19,7.1,97.3,98.3,-0.9,7.2,1,9.2,2.2,6.5,4.4,9.2,36.5,40.4,18.6,100.33,2.5,522
365,Okaro White,MIA,24,35,26,9,13.5,109.8,102.3,7.5,6.1,1.17,15.4,5.3,12.4,8.8,13.2,44.8,50.7,10.6,96.42,5,945
369,Chandler Parsons,MEM,28,34,18,16,19.8,103.5,108.1,-4.5,12.2,2.29,17.2,0.9,12.8,6.7,7.5,39.4,43.6,18.1,94.05,5.6,1328
369,Donatas Motiejunas,NOP,26,34,16,18,14.1,101.7,112.8,-11.1,9.6,1.03,14.4,5.2,16,10.4,14,45.3,47,16.8,102.38,5.3,1018
371,Joe Young,IND,25,33,18,15,4.1,87.1,106.2,-19.1,20.3,3,15.3,0.6,12.5,5.7,5.1,39.6,43.3,25.1,102.28,8.7,287
371,Marcus Thornton,WAS,30,33,15,18,17.4,102.8,115,-12.2,10.8,1.64,14.4,3.7,10.4,6.8,8.8,46.7,49.4,18.3,97.81,6.9,1169
371,Skal Labissiere,SAC,21,33,9,24,18.5,104.4,107.2,-2.8,7.1,0.73,8.5,8.6,17.5,13.2,11.7,54.4,57.7,20.9,97.7,10.6,1242
371,Wade Baldwin IV,MEM,21,33,18,15,12.3,90.3,107.1,-16.8,26.2,1.56,26.2,2.5,8.5,5.4,16.7,32.6,40.4,18.6,97.37,5.1,821
375,Derrick Jones Jr.,PHX,20,32,7,25,17,108.5,104.3,4.2,3,0.92,7.3,6.8,6.8,6.8,7.9,57.4,60.4,11.7,102.31,6,1155
375,Kyle Singler,OKC,29,32,15,17,12,103.3,101.3,2,3.4,0.82,8.1,1.9,10.9,6.1,9.9,45.2,48.6,11.2,98.56,4.6,787
375,Maurice Ndour,NYK,25,32,10,22,10.4,103.4,102.7,0.8,3.7,0.67,6.8,6.4,13.1,9.6,10.3,45.9,50.3,14.2,97.68,6.9,671
378,Cameron Payne,CHI,22,31,16,15,14.9,97.1,103.2,-6.1,19.5,1.9,19.6,0.6,9.8,5,10.3,40.2,40.7,21.2,98.84,4.1,946
378,Ian Mahinmi,WAS,30,31,19,12,17.9,105.1,102.4,2.7,5,0.56,9.6,8.5,18.4,13.4,17.2,58.6,60.1,13.8,99.32,8.2,1148
378,Joel Embiid,PHI,23,31,13,18,25.4,102.8,98.7,4.1,17.4,0.56,9.1,8,21.8,15.2,16.2,50.8,58.4,35.6,100.3,17.4,1642
378,Omer Asik,NOP,30,31,12,19,15.6,98.9,104.7,-5.8,4.4,1.07,13.5,9.2,22.8,15.9,12.6,47.7,51.7,8.6,99.76,7.3,1001
378,Reggie Bullock,DET,26,31,13,18,15.1,105.2,100.2,5,8.6,2.9,17.2,2.6,11,6.6,5.9,53.1,53.8,12.8,97.64,8.1,953
383,Alan Anderson,LAC,34,30,20,10,10.3,101.9,112.2,-10.3,5.2,1.57,10.6,1,6.7,3.9,6.7,46.3,49.4,13.7,97.13,2.3,618
383,Rudy Gay,SAC,30,30,11,19,33.8,108.6,106.3,2.3,14,1.12,12.7,3.4,15.6,9.4,11.3,50.2,55.9,24.6,96.48,12.5,2045
383,Sheldon Mac,WAS,24,30,17,13,9.6,94.6,105.3,-10.8,7.8,3,14,1.3,10.3,5.7,4.7,44.7,51.8,13.8,97.92,7.7,589
383,Troy Williams,HOU,22,30,19,11,18.6,101.1,107.3,-6.3,7.2,0.78,10.5,2.6,9.3,6,13.4,49.1,51.1,16.9,97.49,5.5,1128
387,James Young,BOS,21,29,16,13,7.6,97.9,107.4,-9.5,3,1,5.8,2.5,9.1,5.7,5.8,53.4,54.9,12.5,100.97,6.3,466
387,Khris Middleton,MIL,25,29,19,10,30.7,110.8,105.4,5.4,17.5,1.52,18.6,1.4,13.5,7.6,12.2,51.8,57,22.7,93.59,10.4,1732
387,Rakeem Christmas,IND,25,29,14,15,7.6,97.6,105.5,-7.9,2.7,0.5,5.9,10.5,13.9,12.1,11.8,44.2,52.9,11.9,99.77,4.9,457
390,Brandan Wright,MEM,29,28,14,14,16,106.1,102.1,4,6,1.5,8.6,6.9,10.1,8.5,5.7,61.5,62.8,16.1,93.66,11.6,872
391,Andrew Bogut,CLE,32,27,8,19,21.6,95.1,97.4,-2.2,13.3,1.14,27.5,9.6,28.6,18.9,24.2,46.9,46,10.4,93.46,9.2,1131
391,Delon Wright,TOR,25,27,19,8,16.5,104.9,95.7,9.2,20.4,2.28,25.4,3.6,7.3,5.4,11.2,46.6,53.5,16.3,94.78,10.5,886
391,Treveon Graham,CHA,23,27,10,17,7,93.6,104.3,-10.6,5.8,2,10.7,2.5,8.8,5.6,5.4,58.8,61.2,11.9,95.67,6.5,377
394,Chasson Randle,NYK,24,26,8,18,11.5,107.2,106.4,0.8,17.3,1.79,20.1,2,8.6,5.3,11.2,49,58.6,19.3,99.52,8.4,613
395,Bobby Brown,HOU,32,25,18,7,4.9,99.6,115.4,-15.7,17.5,2.8,17.5,0,4.4,2.3,6.3,50,50.9,21.9,105.73,6.9,275
395,Jordan Mickey,BOS,22,25,9,16,5.6,94.6,116.6,-22,8.4,0.78,12.5,8.7,16.3,12.2,16.1,44.1,47.3,14.8,99.72,6,296
395,Metta World Peace,LAL,37,25,8,17,6.4,91.8,108.4,-16.7,11.3,1.57,11.7,2.8,9.8,6,7.4,34.6,38,22.1,98.8,2.9,328
395,Paul Pierce,LAC,39,25,16,9,11.1,107.9,103.5,4.4,4.9,0.63,9.9,0.4,15.4,8.3,15.8,50.7,53.5,14.5,98.13,4.4,568
399,Toney Douglas,MEM,31,24,15,9,16.4,106.1,105.9,0.2,21.4,2.67,27.3,3.1,13.7,7.9,10.2,39.7,45.1,15.8,97.69,7.3,806
400,Anthony Bennett,BKN,24,23,3,20,11.5,107,118.5,-11.5,7.5,1,9,9.2,18.7,14,9,48.4,53.3,18.8,104.12,9.4,572
400,Georges Niang,IND,24,23,11,12,4,102.6,100,2.6,7.4,1,10.6,1.9,16,8.4,10.6,26.4,28.5,18.4,101.45,2,195
400,Marcelo Huertas,LAL,34,23,5,18,10.3,102.2,109.9,-7.7,31.1,2.74,35.4,0.8,10.2,5.1,12.9,39.7,41.7,17,101.86,6.6,500
403,AJ Hammons,DAL,24,22,4,18,7.4,101.2,101.5,-0.3,3.8,0.4,6.1,4.5,17.2,10.6,15.2,46.4,47.2,16.5,96.75,4.3,327
403,C.J. Wilcox,ORL,26,22,8,14,4.9,95.5,104.1,-8.6,17.4,2,24,3,8.1,5.2,12,30.6,32.9,14.3,98.91,2.2,223
403,Georgios Papagiannis,SAC,19,22,7,15,16.1,103.9,108.9,-5,8.5,0.83,13.2,7.8,16.9,12.7,15.8,54.9,57.3,16.5,97.75,8.2,726
403,Josh McRoberts,MIA,30,22,6,16,17.3,100.9,110.1,-9.2,20,2.17,25.6,5.8,13.9,9.7,11.8,42.8,43.9,17.1,93.11,7.1,737
403,Malachi Richardson,SAC,21,22,9,13,9,99,103.2,-4.2,9.2,1.38,11.6,1.5,9.9,5.8,8.4,47.1,51.7,18.9,98.12,5.7,405
403,Malik Beasley,DEN,20,22,12,10,7.5,109.9,94.4,15.5,9.8,1.38,11.3,3.2,6.4,5,8.2,51.4,53.6,21.6,105.09,8.6,362
409,Marshall Plumlee,NYK,24,21,6,15,8.1,108.4,105.6,2.8,8.2,0.83,16.7,12.4,16.3,14.3,20,53.3,52.1,12.1,98.72,6,344
410,Briante Weber,CHA,24,20,12,8,10.2,100,112.9,-12.9,16.8,2.63,21.9,3.7,10.7,6.8,8.3,42.5,46.2,16.7,92.38,7.2,395
410,David Nwaba,LAL,24,20,5,15,19.9,103.3,101.9,1.3,4.8,1.27,11.4,4.2,11.4,7.8,8.9,58.6,61.1,11.8,99.99,7.6,827
410,Mike Miller,DEN,37,20,9,11,7.5,104.6,105.4,-0.9,19.5,1.69,37.3,1.4,24.3,12.9,22,56.5,58.6,10.2,105.22,8.4,329
410,Nick Collison,OKC,36,20,10,10,6.4,87.4,102.3,-14.9,17.1,3,28.6,5.9,16.8,10.9,9.5,60.9,62.2,9.7,98.05,12,261
414,Daniel Ochefu,WAS,23,19,12,7,3.9,94.2,115.1,-21,7,1,8.8,6.5,25.8,15.4,8.8,44.4,43,17.7,98.05,4.5,154
414,Henry Ellenson,DET,20,19,8,11,7.7,99.7,101.7,-2,7.4,0.5,8,5,21.7,13.1,16.1,43.8,44.4,23.4,96.99,7.6,297
414,Joel Anthony,SAS,34,19,15,4,6.4,89.6,93.3,-3.7,4.1,0.75,11.1,6,17.8,11.8,14.8,62.5,64,8.6,99.57,8.7,251
414,Jordan Crawford,NOP,28,19,9,10,23.3,113.5,111.8,1.6,19.2,2.28,18.5,0.9,6.9,4,8.1,56.7,58.2,25.4,98.38,10.2,907
414,Stephen Zimmerman,ORL,20,19,8,11,5.7,93.1,110,-16.9,5.6,1.33,10,8.5,24.7,15.5,7.5,32.3,34.6,14.2,97.33,4.6,217
419,Adreian Payne,MIN,26,18,5,13,7.5,101.8,98.6,3.2,8.9,0.88,9,6,17.9,11.7,10.3,45.4,50.5,21.9,98.82,8.1,278
419,Justise Winslow,MIA,21,18,4,14,34.7,102.8,103.9,-1.1,15.3,2,19.2,3.5,10.7,7.1,9.6,37.1,39.9,19.8,95.61,5.9,1249
419,Lance Stephenson,IND,26,18,8,10,20.1,101.9,101,1,25.4,2.27,28.1,1,12.8,6.9,12.4,47.5,48.5,18.1,96.9,8.9,732
419,Mike Scott,ATL,28,18,7,11,10.8,92.7,102.8,-10.1,15,2.13,19.3,4.7,14.3,9.2,9.1,32.2,36,16.2,97.74,5.8,396
419,Nicolas Laprovittola,SAS,27,18,15,3,9.7,93.1,104.6,-11.5,30.1,1.47,28.9,0.6,5.1,2.9,19.6,53.2,57.9,17.9,96.03,6.3,346
419,Shawn Long,PHI,24,18,5,13,13,112.3,107.7,4.5,8.7,1,8.7,16.3,18.6,17.4,8.7,59.2,59.5,24.1,100.68,12.8,489
425,Cheick Diallo,NOP,20,17,9,8,11.7,99.8,111.9,-12.1,3.1,0.57,4.1,10.6,25.4,17.6,7.2,47.4,51,19.8,101.48,11.3,419
425,Jonathan Gibson,DAL,29,17,4,13,13.6,96.6,114.1,-17.5,21.5,1.24,16.7,0.4,10.7,5,13.5,44.7,49.2,24.9,98.4,6.2,474
427,Chris McCullough,WAS,22,16,1,15,5,120.9,91.3,29.6,3.6,0.67,5.1,11.5,11.8,11.7,7.7,51.6,52.6,18.9,102.92,8.5,172
427,Ryan Kelly,ATL,26,16,6,10,6.9,95.1,92.5,2.6,11.6,2,18.6,0.9,14.4,7.8,9.3,35.7,40.8,14.2,98.5,7.3,225
427,Tim Quarterman,POR,22,16,6,10,5,94.6,94,0.6,23.4,1,21.2,4.8,10.8,8,21.2,53.4,51.1,22.4,100.15,8.1,167
427,Udonis Haslem,MIA,37,16,6,10,8.1,82.3,107.5,-25.2,9.4,0.75,13.6,5.4,21.7,13,18.2,47.8,52.4,13,98.27,7.3,266
431,Archie Goodwin,BKN,22,15,8,7,14.3,100.9,109.2,-8.3,18.6,1.71,19.5,3.6,9.3,6.6,11.4,58.3,65.1,20.3,100.53,12.7,449
432,Anderson Varejao,GSW,34,14,12,2,6.6,101.5,114.6,-13.1,15.2,1.25,27,12,16.5,14.1,21.6,35.7,47.8,12,102.41,4.8,194
432,Kyle Wiltjer,HOU,24,14,12,2,3.1,79.6,118.8,-39.2,6.9,0.4,9.1,8.7,13.6,11.1,22.7,42.9,43.7,17.7,111.57,3.3,103
432,Quinn Cook,NOP,24,14,9,5,13.4,106.3,117.6,-11.3,19.8,2,24.3,0.6,3.7,2.1,12.1,58.3,57.9,19.2,97.56,6.8,382
432,Ronnie Price,PHX,34,14,4,10,9.6,96.2,111.8,-15.7,18.8,6,38.3,1.8,5.9,3.6,6.4,22.9,27.2,8.5,103.01,3.2,289
432,Wayne Selden,MEM,22,14,6,8,16.9,98.3,106.9,-8.6,9,1.08,14,0.4,6,3.4,12.9,49.1,52.5,15.9,94.37,4.4,463
437,Alonzo Gee,DEN,30,13,4,9,6.9,104.2,103.3,0.9,9.2,1.5,21.4,4.3,11,7.7,14.3,21.4,30.6,10.3,107.63,0.8,191
437,Christian Wood,CHA,21,13,5,8,8.2,102.8,95.3,7.5,3.1,0.29,5.1,12.8,12.8,12.8,17.9,52.2,59.1,15,95.34,9.3,214
437,Norris Cole,OKC,28,13,5,8,9.6,97.3,103.1,-5.8,17.7,2,17.9,0,9.2,4.3,9,33.7,38.1,21.5,99.71,3.3,259
440,Chris Andersen,CLE,38,12,8,4,9.5,111.3,107.3,3.9,6.3,1,12.8,8.8,17.2,13.5,12.8,40.9,49.7,13.4,97.65,6.3,231
440,Joel Bolomboy,UTA,23,12,8,4,4.4,100.9,91.7,9.2,6.5,1,8.7,7.7,22,15.3,8.7,59.4,59,17.2,99.59,15.4,110
442,Anthony Brown,ORL,24,11,3,8,14.5,100,100.3,-0.3,8,1.33,12.5,4.5,14.7,9.5,9.4,43,43,15.2,95.83,5.8,320
442,Jared Sullinger,TOR,25,11,2,9,10.7,90.8,104.7,-13.9,4.8,0.75,5.3,6.8,15.9,10.6,7,35.1,36.6,19.9,96.21,2.7,238
442,Johnny O'Bryant III,CHA,24,11,4,7,7.3,101.8,119.3,-17.5,12.5,1,13.3,11.3,15.2,13,13.3,55,58.2,20.5,99.69,8,169
445,Damian Jones,GSW,22,10,7,3,8.5,89.1,106.4,-17.2,0,0,0,10.1,19.2,14.2,22.2,50,46.6,13.5,98.16,1.6,175
446,Bruno Caboclo,TOR,21,9,8,1,4.5,88.4,91.5,-3.1,15.4,2,18.2,10,12.5,11.1,9.1,43.8,43.8,17.5,100.05,9.4,86
446,Jarrod Uthoff,DAL,24,9,2,7,12.7,95.1,122.1,-27,14.1,3,17,5.9,13.2,9.1,5.7,46.1,48.7,16.9,94.33,8.1,225
446,Michael Gbinije,DET,25,9,7,2,3.5,101.6,103.1,-1.5,8.7,0,15.4,5.1,3.3,4.3,0,10,18.4,15.1,97.37,-2.7,63
446,Pierre Jackson,DAL,25,9,4,5,9.4,117.3,85.5,31.8,32.2,6.33,30.2,1.1,9.8,5.1,4.8,37.2,41.6,22.2,98.39,10.4,173
450,Arinze Onuaku,ORL,29,8,3,5,3.5,80.4,105.3,-24.9,14.3,1,25,6.5,16.7,10.9,25,50,50,9.7,95.72,4.9,56
450,Steve Novak,MIL,34,8,6,2,2.7,92.9,102.6,-9.8,0,0,0,0,13.6,7.9,0,35.7,35.7,14.9,87.6,2.8,42
450,Tiago Splitter,PHI,32,8,1,7,9.5,105,108.2,-3.2,8.9,0.67,8.7,8.8,20,13.7,13,48.4,54.4,21.4,100.78,10.6,160
453,Diamond Stone,LAC,20,7,6,1,3.5,54.9,107.8,-52.9,0,0,0,3.6,18.5,10.9,11.8,23.1,33.9,30.9,100.93,-1.4,51
453,Jordan Hill,MIN,29,7,2,5,6.7,102.2,90.1,12.1,0,0,0,18.2,12.2,15.1,22.2,38.5,43.2,17.1,94.32,1.5,92
455,Alex Poythress,PHI,23,6,0,6,26.1,105.8,115.9,-10,5.2,1.67,7.6,6.5,12.2,9.2,4.5,51.9,54.8,16.2,99.93,8,325
455,Gary Payton II,MIL,24,6,2,4,16.5,87.5,115.3,-27.8,22.4,1.3,27.7,0,12.2,6.3,21.3,38.6,41.3,15.7,97.23,4.1,200
455,Reggie Williams,NOP,30,6,1,5,13.2,91.2,106.5,-15.4,8.7,0,13.3,1.9,5.6,3.4,0,45.7,51.8,12.8,102.1,7.9,170
458,Aaron Harrison,CHA,22,5,2,3,3.3,79.4,100,-20.6,37.5,0,37.5,0,17.6,8.3,0,0,10.2,13.2,95.61,0,34
458,Chinanu Onuaku,HOU,20,5,2,3,10.3,95.6,136.6,-41,8.6,0.75,18.8,4.2,16.3,10.3,25,71.4,79.9,10.5,104.65,7.2,113
458,Demetrius Jackson,BOS,22,5,1,4,3.4,105.6,108.8,-3.3,30,0,30,9.1,11.8,10.3,0,87.5,75.3,15.9,98.75,19.4,36
458,Jarell Eddie,PHX,25,5,0,5,12.5,90.8,93.7,-2.9,0,0,0,1.2,7.1,4.2,4.2,42.1,52.3,15.2,108.95,8.2,141
458,John Lucas III,MIN,34,5,3,2,2.1,108.3,56,52.3,20,0,20,0,0,0,0,25,25,15.4,110.11,7.3,24
458,Lamar Patterson,ATL,25,5,1,4,8.1,101.3,83.5,17.7,25,1.5,23.1,2.6,12.2,8,15.4,23.3,27.6,23,93.34,-0.4,78
458,Larry Sanders,CLE,28,5,2,3,2.5,92.6,96.3,-3.7,0,0,0,37.5,7.7,19,28.6,25,41,22.6,102.1,-5.6,27
458,Marcus Georges-Hunt,ORL,23,5,2,3,9.5,89,115.2,-26.2,13,1.5,17.6,1.9,15.1,8.5,11.8,35.7,61.4,12.2,100.51,8,100
458,Patricio Garino,ORL,24,5,2,3,8.6,94.3,112.9,-18.7,0,0,0,2.2,13,7.7,30,0,0,10,95.74,-4.9,87
467,Axel Toupane,NOP,24,4,2,2,11.9,95.9,108.3,-12.5,0,0,0,0,2,1,0,61.1,61.1,8.4,97.59,2,97
467,Isaiah Taylor,HOU,22,4,3,1,13,103.5,121.2,-17.7,7,0,27.3,1.9,3.7,2.8,0,14.3,19,6.4,104.77,-1.3,114
467,John Jenkins,PHX,26,4,0,4,3.2,137,96.6,40.5,8.3,0,14.3,0,9.1,4,0,50,59.5,18.8,103.92,10.2,27
467,Manny Harris,DAL,27,4,1,3,6.2,86,125.5,-39.5,14.3,1,9.5,7.3,35.3,15.5,9.5,20,23.9,29.2,97.94,0.6,50
471,Ben Bentil,DAL,22,3,2,1,3.3,79.2,134.8,-55.6,0,0,0,0,20,11.1,25,0,0,16,114.32,-6.1,24
471,Brice Johnson,LAC,23,3,1,2,3.1,110,75,35,16.7,1,11.1,14.3,22.2,18.8,11.1,28.6,28.6,34.8,104.16,10.8,20
471,Greivis Vasquez,BKN,30,3,1,2,12.9,94.1,113.4,-19.3,18.5,5,33.3,0,4.8,2.2,6.7,31.3,37.6,10.4,103.92,0.9,85
471,Jerryd Bayless,PHI,28,3,1,2,23.8,93.8,108.3,-14.6,36.1,1.44,22,4.1,11.5,7.9,15.3,37.5,45.3,27.9,96.68,9.7,144
471,Justin Harper,PHI,27,3,1,2,10.4,95.5,113.6,-18.1,10,0.5,11.1,6.1,9.4,7.7,22.2,50,50,20.8,101.93,3.9,67
471,RJ Hunter,CHI,23,3,2,1,3.1,26.3,78.9,-52.6,0,0,0,0,7.7,3,0,0,0,3.8,99.67,0,19
477,Edy Tavares,CLE,25,2,1,1,13.8,109.6,92.2,17.5,7.1,0.5,11.1,13.8,22.6,18.3,22.2,80,63.3,13.3,89.57,13.8,52
477,Elijah Millsap,PHX,29,2,1,1,11.6,86.7,100,-13.3,6.7,0.5,9.1,12,11.5,11.8,18.2,14.3,19,19.2,93.37,-3.6,45
