LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,PLAYER1,PLAYER2,PLAYER3,PLAYER4,PLAYER5
D. Nowitzki - T. Chandler - M. Ellis - J. Barea - C. Parsons,DAL,14,69,121.5,101.4,20.1,56.3,2.25,17.8,36.2,65.3,51.1,0.1,53.8,59.1,98.2,61.6,D. Nowitzki , T. Chandler , M. Ellis , J. Barea , C. Parsons
V. Carter - Z. Randolph - M. Conley - M. Gasol - C. Lee,MEM,18,69,100,72.6,27.4,66.7,3.17,18.1,33.3,71.1,52.4,0.1,46.7,50,99.14,72.7,V. Carter , Z. Randolph , M. Conley , M. Gasol , C. Lee
Z. Pachulia - J. Dudley - B. Knight - K. Middleton - G. Antetokounmpo,MIL,16,69,104.8,80.7,24.1,67.8,1.48,20,27.4,70.6,50,0.2,57.9,60.4,98.82,68.4,Z. Pachulia , J. Dudley , B. Knight , K. Middleton , G. Antetokounmpo
Z. Randolph - T. Prince - M. Conley - M. Gasol - C. Lee,MEM,8,69,104.6,101.6,3,53.7,1.93,15.8,33.3,72.6,52.7,0.1,45,48.9,90.08,49,Z. Randolph , T. Prince , M. Conley , M. Gasol , C. Lee
C. Butler - J. Smith - B. Jennings - G. Monroe - K. Caldwell-Pope,DET,14,68,97.9,97.2,0.7,56.9,2.23,15.3,25.6,70.3,46.8,0.1,44.9,48.3,100.48,49.3,C. Butler , J. Smith , B. Jennings , G. Monroe , K. Caldwell-Pope
G. Hayward - E. Kanter - A. Burks - R. Gobert - T. Burke,UTA,15,68,96.2,94.7,1.5,62.2,1.56,15.9,29.2,71.6,50.8,0.1,45.8,50.7,93.32,51.6,G. Hayward , E. Kanter , A. Burks , R. Gobert , T. Burke
J. Dudley - O. Mayo - J. Bayless - J. Henson - G. Antetokounmpo,MIL,18,68,102.3,94.7,7.7,80,1.6,20.8,36.4,58.4,48.3,0.2,50.9,54,92.33,56.9,J. Dudley , O. Mayo , J. Bayless , J. Henson , G. Antetokounmpo
J. Johnson - D. Williams - B. Lopez - B. Bogdanovic - M. Teletovic,BKN,11,68,100,93.9,6.1,58,1.45,16.3,26.6,70.4,51,0.1,48.7,53.2,93.71,53.4,J. Johnson , D. Williams , B. Lopez , B. Bogdanovic , M. Teletovic
L. James - J. Jones - T. Thompson - I. Shumpert - M. Dellavedova,CLE,15,68,99.3,105.5,-6.2,64.3,1.5,15.5,22.4,76.5,45.8,0.1,49.5,54.3,92.76,42.8,L. James , J. Jones , T. Thompson , I. Shumpert , M. Dellavedova
R. Butler - K. Humphries - M. Gortat - J. Wall - B. Beal,WAS,22,68,104.3,97.2,7.1,70.7,3.15,21,20,64.2,43.7,0.1,53.2,55.2,99.04,56,R. Butler , K. Humphries , M. Gortat , J. Wall , B. Beal
A. Miller - Nene - R. Butler - K. Seraphin - O. Porter Jr.,WAS,13,67,108.9,99.2,9.8,49.2,1.72,17.6,37.7,76.5,58.1,0.1,54.2,53.9,88.18,58.1,A. Miller , Nene , R. Butler , K. Seraphin , O. Porter Jr.
K. Humphries - M. Gortat - J. Wall - B. Beal - O. Porter Jr.,WAS,17,67,102.2,97.1,5.1,52.7,1.32,15.2,37.9,80,58.8,0.2,51.3,53.7,98.85,54,K. Humphries , M. Gortat , J. Wall , B. Beal , O. Porter Jr.
N. Collison - K. Perkins - A. Morrow - R. Jackson - D. Waiters,OKC,10,67,76.9,81.1,-4.1,46.7,1,12.4,25.7,71.2,48.3,0.2,40.3,41,94.32,38.6,N. Collison , K. Perkins , A. Morrow , R. Jackson , D. Waiters
P. Gasol - M. Dunleavy - A. Brooks - N. Mirotic - T. Snell,CHI,15,67,109.6,84.8,24.7,60,2.06,18.2,24.6,72.5,51.8,0.1,54.4,58.8,96.29,65.8,P. Gasol , M. Dunleavy , A. Brooks , N. Mirotic , T. Snell
T. Allen - B. Udrih - K. Koufos - N. Calathes - J. Leuer,MEM,12,67,97.1,79.3,17.8,52.7,1.21,14.9,40.5,66.2,52.8,0.2,44.9,47.7,99.1,60.6,T. Allen , B. Udrih , K. Koufos , N. Calathes , J. Leuer
C. Butler - D. Augustin - J. Jerebko - J. Meeks - G. Monroe,DET,13,66,110.6,106.7,3.9,58,1.12,17.3,33.3,72.6,54.9,0.2,57.8,62.5,88.89,54.1,C. Butler , D. Augustin , J. Jerebko , J. Meeks , G. Monroe
K. Korver - P. Millsap - A. Horford - J. Teague - K. Bazemore,ATL,17,66,108.8,104.5,4.2,74.5,2.56,21.4,26.6,72.3,49.6,0.1,54.7,58.3,98.52,54,K. Korver , P. Millsap , A. Horford , J. Teague , K. Bazemore
M. Miller - L. James - A. Varejao - K. Love - K. Irving,CLE,12,66,108.9,105.5,3.4,72,2.4,21.2,21.2,77.8,50,0.1,55,59.2,91.6,49.9,M. Miller , L. James , A. Varejao , K. Love , K. Irving
Nene - M. Gortat - J. Wall - B. Beal - O. Porter Jr.,WAS,13,66,104.6,93.1,11.5,77.8,1.91,22.1,29.3,79.4,55.4,0.2,54.7,57,95.22,61.4,Nene , M. Gortat , J. Wall , B. Beal , O. Porter Jr.
R. Sessions - J. Thompson - O. Casspi - D. Cousins - B. McLemore,SAC,4,66,103.8,82.2,21.6,61.1,1.14,18.1,33.9,77.1,59.7,0.2,54.7,57.8,94.5,72.8,R. Sessions , J. Thompson , O. Casspi , D. Cousins , B. McLemore
A. Johnson - K. Lowry - D. DeRozan - P. Patterson - T. Ross,TOR,19,65,121.5,107.6,13.8,52.6,2,16.3,32.2,67.1,51.2,0.1,57.2,62.7,98.39,59,A. Johnson , K. Lowry , D. DeRozan , P. Patterson , T. Ross
H. Turkoglu - C. Paul - J. Redick - D. Jordan - B. Griffin,LAC,8,65,128.3,108.6,19.8,66.7,2.11,21.9,29.1,80,55.7,0.1,64.7,65.8,94.79,55.1,H. Turkoglu , C. Paul , J. Redick , D. Jordan , B. Griffin
J. Smith - K. Love - T. Mozgov - K. Irving - I. Shumpert,CLE,20,65,109.4,83.2,26.1,48.1,1.53,14.4,25.8,67.1,48.1,0.1,54,58.6,104.82,62.7,J. Smith , K. Love , T. Mozgov , K. Irving , I. Shumpert
K. Korver - T. Sefolosha - P. Millsap - J. Teague - P. Antic,ATL,15,65,120,79.6,40.4,53.2,1.57,16.9,39,85.5,62.8,0.1,58,61.7,103.01,73.3,K. Korver , T. Sefolosha , P. Millsap , J. Teague , P. Antic
N. Vucevic - T. Harris - A. Nicholson - V. Oladipo - E. Payton,ORL,10,65,112,106.2,5.8,62.9,1.95,21.1,23.6,69.2,48.3,0.1,57,59.8,96.67,56.2,N. Vucevic , T. Harris , A. Nicholson , V. Oladipo , E. Payton
R. Gay - C. Landry - D. Cousins - B. McLemore - R. McCallum,SAC,8,65,98.4,117.6,-19.2,57.1,1.33,16.1,33.8,75.4,54,0.2,46.5,49.7,92.79,38.5,R. Gay , C. Landry , D. Cousins , B. McLemore , R. McCallum
K. Lowry - D. DeRozan - P. Patterson - J. Valanciunas - T. Ross,TOR,19,64,100,121.3,-21.3,42.2,1.73,11.1,33.3,64.6,45.5,0.1,42.3,49.3,96.38,34.1,K. Lowry , D. DeRozan , P. Patterson , J. Valanciunas , T. Ross
L. Scola - C. Miles - R. Hibbert - D. Sloan - S. Hill,IND,8,64,72.8,111,-38.2,69.4,0.78,14.7,29.4,78.9,52,0.3,39.5,41.7,93.77,24.4,L. Scola , C. Miles , R. Hibbert , D. Sloan , S. Hill
M. Barnes - C. Paul - D. Jordan - B. Griffin - A. Rivers,LAC,14,64,119.1,103.8,15.3,60,2.17,20.4,39.3,64,53.4,0.1,61.3,62.6,98.75,59.2,M. Barnes , C. Paul , D. Jordan , B. Griffin , A. Rivers
G. Dragic - E. Bledsoe - M. Morris - M. Morris - A. Len,PHX,17,63,106.1,101.5,4.6,51.8,1.61,16.1,30.8,81.7,55.2,0.1,52.2,54.7,102.34,53.5,G. Dragic , E. Bledsoe , M. Morris , M. Morris , A. Len
N. Collison - D. Augustin - A. Morrow - D. Waiters - M. McGary,OKC,9,63,101.5,78.5,23,45.1,1.64,12.4,36,77,55,0.1,43.7,46.7,102.82,61.2,N. Collison , D. Augustin , A. Morrow , D. Waiters , M. McGary
P. Tucker - G. Dragic - E. Bledsoe - M. Morris - I. Thomas,PHX,19,63,107.6,105.5,2.1,35.3,0.95,10.2,25.8,59.4,42.3,0.1,51.4,58.9,110.26,50.9,P. Tucker , G. Dragic , E. Bledsoe , M. Morris , I. Thomas
R. Anderson - T. Evans - J. Holiday - A. Davis - A. Rivers,NOP,18,63,120,100,20,44.8,1.73,14.5,39.3,70.8,55.6,0.1,53,58.5,99.93,61.9,R. Anderson , T. Evans , J. Holiday , A. Davis , A. Rivers
C. Landry - O. Casspi - D. Cousins - B. McLemore - R. McCallum,SAC,7,62,101.6,111,-9.4,70,1.46,19.7,32.2,62.2,48.9,0.2,51.9,54.4,97.14,47.3,C. Landry , O. Casspi , D. Cousins , B. McLemore , R. McCallum
G. Green - P. Tucker - E. Bledsoe - M. Morris - A. Len,PHX,12,62,92.4,101.6,-9.2,63.6,1.4,15.9,23.3,72.1,45.5,0.2,44.3,48.2,101.22,42.6,G. Green , P. Tucker , E. Bledsoe , M. Morris , A. Len
J. Crawford - H. Turkoglu - S. Hawes - G. Davis - A. Rivers,LAC,11,62,97.5,105,-7.5,56.8,1.79,15.7,20.3,81.5,51.2,0.1,47.1,50.7,92.96,44,J. Crawford , H. Turkoglu , S. Hawes , G. Davis , A. Rivers
J. Richardson - L. Mbah a Moute - I. Smith - N. Noel - J. Sampson,PHI,6,62,87.3,101.6,-14.3,56.8,1.92,14.7,24.4,62.9,41.4,0.1,40.8,43,97.47,41.8,J. Richardson , L. Mbah a Moute , I. Smith , N. Noel , J. Sampson
K. Bryant - J. Hill - W. Johnson - E. Davis - J. Lin,LAL,18,62,100,114.9,-14.9,46.4,1.37,15.2,28.1,72.7,50,0.1,53.6,54.5,102.11,39.3,K. Bryant , J. Hill , W. Johnson , E. Davis , J. Lin
L. James - K. Love - K. Irving - T. Thompson - D. Waiters,CLE,21,62,110.3,87.4,22.9,49.1,2.17,15.2,33.3,56.9,45.6,0.1,52.3,56.8,97.5,67.2,L. James , K. Love , K. Irving , T. Thompson , D. Waiters
P. Pierce - Nene - M. Gortat - J. Wall - O. Porter Jr.,WAS,8,62,106.3,103.8,2.5,59.6,1.36,19,34.7,77.6,57.9,0.2,56.3,58.7,100.79,53.2,P. Pierce , Nene , M. Gortat , J. Wall , O. Porter Jr.
R. Gay - C. Landry - J. Thompson - D. Collison - B. McLemore,SAC,18,62,95.9,89.5,6.4,41.5,1.21,10.9,27.7,75.4,51.5,0.1,42.6,49.4,95.61,54.6,R. Gay , C. Landry , J. Thompson , D. Collison , B. McLemore
R. Gay - R. Sessions - J. Thompson - D. Cousins - B. McLemore,SAC,10,62,77.6,124.3,-46.8,54.3,1.12,12.3,28.4,75,47.6,0.1,36.9,40.1,89.51,20.7,R. Gay , R. Sessions , J. Thompson , D. Cousins , B. McLemore
T. Chandler - M. Ellis - R. Rondo - A. Aminu - C. Parsons,DAL,15,62,85.7,72.6,13.1,67.5,1.13,15.5,22.7,68.4,47.2,0.2,44.9,49.6,103.82,67.3,T. Chandler , M. Ellis , R. Rondo , A. Aminu , C. Parsons
W. Chandler - A. Afflalo - J. Hickson - T. Lawson - K. Faried,DEN,20,62,115.8,125.2,-9.4,47.3,1.44,14.7,33.9,74.5,51.9,0.1,57.9,59.6,101.63,40.6,W. Chandler , A. Afflalo , J. Hickson , T. Lawson , K. Faried
A. Miller - R. Butler - K. Humphries - K. Seraphin - B. Beal,WAS,16,61,103.4,107.5,-4.1,52,1.13,15.5,40.4,78.7,60.2,0.2,49,52.9,93.66,44.3,A. Miller , R. Butler , K. Humphries , K. Seraphin , B. Beal
C. Andersen - D. Wade - L. Deng - S. Williams - M. Chalmers,MIA,8,61,114,104.2,9.9,50.9,1.29,16.5,32.7,70.7,52.7,0.2,58.9,61.6,95.12,55.7,C. Andersen , D. Wade , L. Deng , S. Williams , M. Chalmers
J. Smith - B. Jennings - G. Monroe - K. Singler - K. Caldwell-Pope,DET,11,61,95.3,104.7,-9.4,80,3.27,19.4,30.5,71.2,46.3,0.1,43.2,46.8,99.91,43.3,J. Smith , B. Jennings , G. Monroe , K. Singler , K. Caldwell-Pope
P. Gasol - D. Rose - T. Gibson - J. Butler - T. Snell,CHI,13,61,108.7,110.7,-2,45.8,1.29,13.4,33.9,69.2,52.9,0.1,51.5,57.9,96.85,55.2,P. Gasol , D. Rose , T. Gibson , J. Butler , T. Snell
P. Millsap - A. Horford - J. Teague - D. Carroll - K. Bazemore,ATL,22,61,95.4,94.9,0.5,59.2,1.61,16.9,21.7,75,49.2,0.1,51.4,53.9,105.08,52.1,P. Millsap , A. Horford , J. Teague , D. Carroll , K. Bazemore
N. Collison - K. Perkins - A. Morrow - R. Jackson - J. Lamb,OKC,14,60,105.6,86.9,18.8,53.1,2.89,16.1,19.3,68,47,0.1,52.9,56.9,97.76,68.9,N. Collison , K. Perkins , A. Morrow , R. Jackson , J. Lamb
A. Bogut - D. Lee - S. Curry - K. Thompson - H. Barnes,GSW,13,59,108.8,107.8,1,63.6,2.06,19.9,26.7,75,50,0.1,53.5,55.8,104.19,46.5,A. Bogut , D. Lee , S. Curry , K. Thompson , H. Barnes
D. Favors - G. Hayward - T. Booker - A. Burks - T. Burke,UTA,17,59,104.1,99.2,4.9,61.7,1.61,17.3,32.8,78.8,54,0.1,50,54.4,99.94,48.8,D. Favors , G. Hayward , T. Booker , A. Burks , T. Burke
J. Jack - A. Anderson - B. Bogdanovic - M. Plumlee - C. Jefferson,BKN,10,59,82.3,86.9,-4.6,46.3,0.95,12.1,27,66.7,47.7,0.2,44.4,46.4,99.95,48.7,J. Jack , A. Anderson , B. Bogdanovic , M. Plumlee , C. Jefferson
K. Korver - A. Horford - K. Bazemore - D. Schroder - P. Antic,ATL,16,59,104.8,92.9,11.9,75.6,1.7,19.3,32.8,68.1,51.5,0.2,54.5,57,102.84,57.1,K. Korver , A. Horford , K. Bazemore , D. Schroder , P. Antic
K. Martin - J. Hamilton - Z. LaVine - A. Payne - A. Wiggins,MIN,8,59,92,127,-35,50,1.17,12.8,27.3,69.2,45.8,0.1,41.4,47.8,100.61,32,K. Martin , J. Hamilton , Z. LaVine , A. Payne , A. Wiggins
R. Anderson - T. Evans - J. Holiday - D. Cunningham - A. Davis,NOP,15,59,112.4,97.4,15,49,1.79,16.4,29.4,72,50.5,0.1,55.1,58,92.5,57,R. Anderson , T. Evans , J. Holiday , D. Cunningham , A. Davis
T. Booker - R. Gobert - R. Hood - D. Exum - J. Ingles,UTA,16,59,105.4,108.7,-3.3,53.2,1.25,16.1,38.5,81.6,59.4,0.2,54.6,56.7,92.6,48.1,T. Booker , R. Gobert , R. Hood , D. Exum , J. Ingles
T. Chandler - C. Villanueva - M. Ellis - R. Rondo - C. Parsons,DAL,12,59,113.5,117.3,-3.8,60,1.38,18.2,39.3,68.4,54,0.2,56.9,59.6,102.81,45.4,T. Chandler , C. Villanueva , M. Ellis , R. Rondo , C. Parsons
C. Boozer - E. Davis - J. Lin - R. Kelly - J. Brown,LAL,5,58,87,93,-6.1,53.8,1.05,13.4,33.8,82.1,56.2,0.2,42.2,45.6,95.42,44.8,C. Boozer , E. Davis , J. Lin , R. Kelly , J. Brown
J. Crawford - H. Turkoglu - J. Farmar - S. Hawes - G. Davis,LAC,10,58,102.6,90.7,11.9,56.1,1.64,16,15.4,80.6,50.9,0.1,52.7,57.3,96.25,53.8,J. Crawford , H. Turkoglu , J. Farmar , S. Hawes , G. Davis
J. Terry - J. Smith - T. Ariza - C. Brewer - D. Motiejunas,HOU,21,58,94.1,91.5,2.5,72.7,2,19.8,22.8,67.7,46.7,0.1,51.5,52.6,98.49,55.6,J. Terry , J. Smith , T. Ariza , C. Brewer , D. Motiejunas
L. Williams - J. Johnson - P. Patterson - G. Vasquez - J. Valanciunas,TOR,23,58,93.3,107.4,-14.1,57.1,1.25,13,29.5,53.4,41.2,0.1,42.3,50.5,99.74,37.5,L. Williams , J. Johnson , P. Patterson , G. Vasquez , J. Valanciunas
A. Stoudemire - C. Anthony - J. Calderon - I. Shumpert - Q. Acy,NYK,7,57,99.1,101.8,-2.7,63,1.53,18.6,34,81.1,57.5,0.2,50.5,52.3,92.37,51.2,A. Stoudemire , C. Anthony , J. Calderon , I. Shumpert , Q. Acy
C. Kaman - L. Aldridge - N. Batum - D. Lillard - C. McCollum,POR,16,57,107.6,100,7.6,44,1.22,13.8,37.7,70.2,53,0.2,56,58.1,95.7,55.3,C. Kaman , L. Aldridge , N. Batum , D. Lillard , C. McCollum
K. Perkins - K. Durant - R. Westbrook - S. Ibaka - A. Roberson,OKC,12,57,116.2,93.5,22.7,56.9,2.23,18.2,27.5,73.4,53,0.1,55.9,59.9,102.01,60,K. Perkins , K. Durant , R. Westbrook , S. Ibaka , A. Roberson
L. Aldridge - N. Batum - W. Matthews - T. Robinson - D. Lillard,POR,7,57,104.1,95,9.2,54.3,1.32,14.6,37.7,73.7,54,0.2,47.2,50.7,101.53,55.2,L. Aldridge , N. Batum , W. Matthews , T. Robinson , D. Lillard
M. Williams - C. Brewer - T. Young - G. Dieng - A. Wiggins,MIN,5,57,106.9,111,-4.1,72,2.12,21.8,25.5,70.6,47.2,0.1,52.9,55.7,99.03,45.1,M. Williams , C. Brewer , T. Young , G. Dieng , A. Wiggins
M. Williams - G. Henderson - B. Biyombo - K. Walker - M. Kidd-Gilchrist,CHA,14,57,111,83.8,27.2,49,1.79,15.5,34.5,85.7,61.9,0.1,54.5,56.3,96.06,69.4,M. Williams , G. Henderson , B. Biyombo , K. Walker , M. Kidd-Gilchrist
R. Westbrook - A. Morrow - E. Kanter - D. Waiters - S. Adams,OKC,14,57,110.3,116.4,-6.1,54.2,1.53,14.9,35.9,75,51.9,0.1,48.1,54.4,106.64,45,R. Westbrook , A. Morrow , E. Kanter , D. Waiters , S. Adams
T. Allen - M. Conley - M. Gasol - C. Lee - J. Leuer,MEM,11,57,90.5,93,-2.5,76.7,1.65,19.9,30.4,82.2,53.5,0.2,46.9,49.2,97.15,49.9,T. Allen , M. Conley , M. Gasol , C. Lee , J. Leuer
Z. Pachulia - E. Ilyasova - B. Knight - K. Middleton - G. Antetokounmpo,MIL,8,57,95.8,94,1.8,57.8,1.24,16.1,27.3,73.5,49,0.2,49,53.1,99.54,53.7,Z. Pachulia , E. Ilyasova , B. Knight , K. Middleton , G. Antetokounmpo
C. Bosh - L. Deng - S. Williams - M. Chalmers - N. Cole,MIA,8,56,89.7,126.7,-37,63.2,1.41,15.9,16.9,84.6,43.9,0.1,46.8,51.1,99.99,34.4,C. Bosh , L. Deng , S. Williams , M. Chalmers , N. Cole
D. Howard - T. Ariza - J. Harden - D. Motiejunas - I. Canaan,HOU,7,56,105.2,85.7,19.5,50,1,14.5,28.3,62.7,47.5,0.2,56.1,57.4,97.63,61.4,D. Howard , T. Ariza , J. Harden , D. Motiejunas , I. Canaan
D. West - I. Mahinmi - C. Miles - G. Hill - S. Hill,IND,11,56,106.3,77.2,29.1,63.6,1.27,18.8,18.8,83.1,54.2,0.2,56.9,60.7,97.01,67.9,D. West , I. Mahinmi , C. Miles , G. Hill , S. Hill
J. Crawford - M. Barnes - C. Paul - J. Redick - D. Jordan,LAC,13,56,115,91.8,23.2,52.1,1.79,14.9,35.2,71.8,56,0.1,56.5,60.3,106.57,73.4,J. Crawford , M. Barnes , C. Paul , J. Redick , D. Jordan
M. Ginobili - B. Diaw - M. Belinelli - T. Splitter - P. Mills,SAS,10,56,93,85.8,7.2,55.6,1.14,16.2,28.8,74.1,50.4,0.2,49.5,50.4,100.77,53.6,M. Ginobili , B. Diaw , M. Belinelli , T. Splitter , P. Mills
M. Williams - K. Martin - T. Young - N. Pekovic - A. Wiggins,MIN,9,56,105.2,104.3,0.8,56.1,1.92,14.8,30.5,78.2,53.5,0.1,43.9,53.2,98.14,51.6,M. Williams , K. Martin , T. Young , N. Pekovic , A. Wiggins
Z. Pachulia - O. Mayo - B. Knight - G. Antetokounmpo - J. Parker,MIL,11,56,95.8,100,-4.2,64.3,1.5,17.2,29.1,63,45.9,0.2,46.4,51.9,102.33,47.3,Z. Pachulia , O. Mayo , B. Knight , G. Antetokounmpo , J. Parker
C. Frye - N. Vucevic - E. Fournier - V. Oladipo - E. Payton,ORL,13,55,110.9,96.6,14.4,56.5,1.44,17.7,23.4,78,51.5,0.2,56.1,60.7,98.26,50.7,C. Frye , N. Vucevic , E. Fournier , V. Oladipo , E. Payton
J. Johnson - J. Jack - A. Anderson - B. Lopez - M. Plumlee,BKN,14,55,83.2,100,-16.8,54.1,1,13.7,22.4,76.8,49.1,0.2,42.9,46.2,99.97,36.3,J. Johnson , J. Jack , A. Anderson , B. Lopez , M. Plumlee
K. Hinrich - A. Brooks - T. Gibson - N. Mirotic - J. Butler,CHI,14,55,113.2,97.2,16,51.2,1.62,14.3,38.9,63.8,51.8,0.1,50.5,55.6,91.89,60.5,K. Hinrich , A. Brooks , T. Gibson , N. Mirotic , J. Butler
K. Korver - A. Horford - J. Teague - D. Carroll - M. Muscala,ATL,6,55,118,71.7,46.3,77.8,3,25,29.4,72.6,53.1,0.1,58.3,59.3,98.64,78.6,K. Korver , A. Horford , J. Teague , D. Carroll , M. Muscala
K. Martin - R. Rubio - G. Dieng - A. Payne - A. Wiggins,MIN,9,55,96.2,110.4,-14.2,55.6,1.67,14,32.8,63,45.8,0.1,39.4,46.6,92,38.8,K. Martin , R. Rubio , G. Dieng , A. Payne , A. Wiggins
R. Price - N. Young - W. Ellington - E. Davis - R. Sacre,LAL,7,55,99.1,92.8,6.3,39,1.45,11.9,21.3,64.9,42.4,0.1,48,50.3,95.42,43.8,R. Price , N. Young , W. Ellington , E. Davis , R. Sacre
A. Afflalo - D. Gallinari - T. Lawson - T. Mozgov - K. Faried,DEN,8,54,102,93.3,8.7,47.5,1.46,14.2,28.3,67.9,48.1,0.1,47.2,51,90.64,53.9,A. Afflalo , D. Gallinari , T. Lawson , T. Mozgov , K. Faried
C. Boozer - W. Ellington - W. Johnson - E. Davis - J. Lin,LAL,13,54,115.9,97.1,18.8,71.4,2.19,22.7,27.9,83.3,57.1,0.1,59.6,62.8,94.54,63.1,C. Boozer , W. Ellington , W. Johnson , E. Davis , J. Lin
D. West - R. Stuckey - R. Hibbert - C. Copeland - S. Hill,IND,4,54,87.4,122.3,-35,63.2,1.5,17.5,19.6,71.7,44.3,0.2,46.6,48.2,92.32,33.1,D. West , R. Stuckey , R. Hibbert , C. Copeland , S. Hill
I. Smith - F. Aldemir - N. Noel - R. Covington - J. Grant,PHI,5,54,92.5,109.3,-16.9,53.8,1.4,14.8,25.9,69.4,45.8,0.1,45.3,47.8,95.06,36,I. Smith , F. Aldemir , N. Noel , R. Covington , J. Grant
J. Johnson - D. Williams - J. Jack - B. Lopez - M. Teletovic,BKN,13,54,81.1,99.1,-18,64.7,1,15,23.7,67.9,44.6,0.2,42.3,45.9,99.05,33,J. Johnson , D. Williams , J. Jack , B. Lopez , M. Teletovic
P. Gasol - J. Noah - A. Brooks - D. Rose - J. Butler,CHI,10,54,117.9,86.1,31.9,67.4,2.21,18.8,31.6,79.3,55.7,0.1,52,59,103.06,70.8,P. Gasol , J. Noah , A. Brooks , D. Rose , J. Butler
T. Booker - A. Burks - R. Gobert - D. Exum - J. Ingles,UTA,19,54,88.5,104.4,-15.9,47.4,0.72,12.2,39.3,63.3,51.7,0.2,48.9,50.3,100.17,44.3,T. Booker , A. Burks , R. Gobert , D. Exum , J. Ingles
T. Chandler - J. Nelson - M. Ellis - A. Aminu - C. Parsons,DAL,13,54,104.5,98.2,6.3,61.2,2.31,18.3,37.1,76.8,55.9,0.1,50,51.7,99.89,53.9,T. Chandler , J. Nelson , M. Ellis , A. Aminu , C. Parsons
D. Favors - G. Hayward - T. Booker - D. Exum - J. Ingles,UTA,21,53,116,109.3,6.7,58.7,1.93,18.8,30.2,69.8,50,0.1,62.4,64.7,96.45,52,D. Favors , G. Hayward , T. Booker , D. Exum , J. Ingles
D. Favors - G. Hayward - T. Booker - T. Burke - R. Hood,UTA,19,53,120.4,87.9,32.5,53.5,1.35,16.2,47.2,70,61.5,0.2,58.2,63.9,95.4,72.8,D. Favors , G. Hayward , T. Booker , T. Burke , R. Hood
J. Johnson - J. Jack - A. Anderson - M. Teletovic - M. Plumlee,BKN,13,53,102.1,86.6,15.5,39.5,0.83,11.8,39.1,64.2,54,0.2,51.9,54.3,88.09,68.1,J. Johnson , J. Jack , A. Anderson , M. Teletovic , M. Plumlee
J. Terry - J. Smith - T. Ariza - C. Brewer - T. Jones,HOU,12,53,87.3,73.9,13.4,71.4,1.14,15.7,28.1,68.1,49.3,0.2,45.3,48,104.6,58.6,J. Terry , J. Smith , T. Ariza , C. Brewer , T. Jones
L. Aldridge - R. Lopez - W. Matthews - D. Lillard - A. Crabbe,POR,4,53,108.4,99.1,9.3,51.1,1.33,16.2,32.1,76.9,54.3,0.2,52.6,55.3,97.18,52.3,L. Aldridge , R. Lopez , W. Matthews , D. Lillard , A. Crabbe
L. James - K. Love - K. Irving - T. Thompson - M. Dellavedova,CLE,11,53,130.5,103.2,27.3,45.2,1.46,14.3,46.5,86.5,65,0.1,57.2,63.6,85.35,64.3,L. James , K. Love , K. Irving , T. Thompson , M. Dellavedova
O. Asik - T. Evans - J. Holiday - A. Davis - A. Rivers,NOP,12,53,85,103.7,-18.7,55.6,1.43,15.3,21.4,78.7,47.6,0.1,44.2,45.7,93.53,34.2,O. Asik , T. Evans , J. Holiday , A. Davis , A. Rivers
P. Gasol - M. Dunleavy - K. Hinrich - T. Gibson - J. Butler,CHI,14,53,114,92.8,21.2,55.8,1.5,16.2,48,77.2,63.6,0.2,50,55.4,89.91,66.8,P. Gasol , M. Dunleavy , K. Hinrich , T. Gibson , J. Butler
R. Gay - D. Collison - O. Casspi - D. Cousins - B. McLemore,SAC,11,53,122.5,104.6,17.9,62.2,1.87,17.5,43.1,71.7,57.7,0.1,52.2,59.8,99.2,64.1,R. Gay , D. Collison , O. Casspi , D. Cousins , B. McLemore
W. Chandler - A. Afflalo - D. Arthur - T. Lawson - T. Mozgov,DEN,9,53,104.8,105.6,-0.8,55.8,1.71,15.7,40,71.4,54.5,0.1,44.7,48.3,95.2,44.7,W. Chandler , A. Afflalo , D. Arthur , T. Lawson , T. Mozgov
C. Butler - D. Augustin - J. Jerebko - K. Singler - A. Drummond,DET,8,52,85,98,-13,30.3,0.67,8.3,24.1,75,48,0.1,42.2,45.9,92.96,36.3,C. Butler , D. Augustin , J. Jerebko , K. Singler , A. Drummond
C. Frye - N. Vucevic - V. Oladipo - E. Payton - A. Gordon,ORL,7,52,108.7,115.1,-6.4,37,1.31,12.6,26.4,80.5,50,0.1,51,54.1,96.45,41.3,C. Frye , N. Vucevic , V. Oladipo , E. Payton , A. Gordon
D. West - R. Stuckey - R. Hibbert - D. Sloan - S. Hill,IND,9,52,87.3,87.9,-0.6,51.4,0.9,13.6,35.1,72,52.3,0.2,43.4,46,92.26,44,D. West , R. Stuckey , R. Hibbert , D. Sloan , S. Hill
G. Dieng - L. Brown - Z. LaVine - A. Payne - A. Wiggins,MIN,4,52,96.9,116.7,-19.8,54.1,1.11,15.6,25.6,67.4,47.2,0.2,49.4,53.7,89.28,43,G. Dieng , L. Brown , Z. LaVine , A. Payne , A. Wiggins
