LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,PLAYER1,PLAYER2,PLAYER3,PLAYER4,PLAYER5
G. Hill - T. Thompson - R. Hood - S. Dekker - C. Osman,CLE,6,71,111.1,122.1,-10.9,50,1.45,15.3,36.1,67.9,50,0.1,50.4,54.1,91.2,43,G. Hill , T. Thompson , R. Hood , S. Dekker , C. Osman
J. Holiday - N. Mirotic - E. Moore - A. Davis - E. Payton,NOP,6,71,128.3,98.1,30.2,67.9,2.89,23,35.7,72,55.3,0.1,61,63.2,106.16,67.4,J. Holiday , N. Mirotic , E. Moore , A. Davis , E. Payton
K. Irving - M. Morris Sr. - A. Baynes - M. Smart - J. Tatum,BOS,14,71,118.2,104.3,13.9,54.9,2.29,18.1,24.3,79.4,50.4,0.1,57.1,61.2,108.67,55.9,K. Irving , M. Morris Sr. , A. Baynes , M. Smart , J. Tatum
W. Barton - M. Plumlee - N. Jokic - M. Beasley - J. Murray,DEN,12,71,108.4,112.8,-4.4,66.7,1.92,20.8,28.6,80,53.3,0.2,55.4,57.9,104.61,50.2,W. Barton , M. Plumlee , N. Jokic , M. Beasley , J. Murray
K. Love - B. Knight - L. Nance Jr. - C. Osman - C. Sexton,CLE,7,70,102.8,116,-13.2,57.4,1.48,15.8,29.5,86.2,55.2,0.1,48.8,51.8,97.93,39.4,K. Love , B. Knight , L. Nance Jr. , C. Osman , C. Sexton
K. Lowry - S. Ibaka - K. Leonard - P. Siakam - F. VanVleet,TOR,16,70,106.8,104.1,2.6,57.1,1.56,13.9,34.2,70.8,52.4,0.1,48.7,55.7,101.18,53.8,K. Lowry , S. Ibaka , K. Leonard , P. Siakam , F. VanVleet
D. Jordan - N. Vonleh - D. Smith Jr. - D. Dotson - K. Knox II,NYK,8,69,93.2,119.7,-26.6,61.5,1.39,16,27.8,74.3,49.7,0.2,46.4,49.3,101.89,35.1,D. Jordan , N. Vonleh , D. Smith Jr. , D. Dotson , K. Knox II
J. Johnson - W. Ellington - H. Whiteside - R. McGruder - J. Richardson,MIA,8,69,102.1,122.4,-20.2,44.8,1.44,13.1,38.1,66.2,50.7,0.1,48.9,48.7,98.88,36.8,J. Johnson , W. Ellington , H. Whiteside , R. McGruder , J. Richardson
L. Williams - W. Chandler - G. Temple - J. Green - M. Harrell,LAC,9,69,103.1,95.5,7.6,42.1,1.14,11.5,30.1,69.2,49.1,0.1,44.2,51.7,109.17,48.7,L. Williams , W. Chandler , G. Temple , J. Green , M. Harrell
T. Johnson - K. Oubre Jr. - D. Booker - J. Jackson - D. Ayton,PHX,11,69,114.7,105.2,9.4,66.2,3.07,20.4,23.1,71.6,46.7,0.1,53.3,56.6,105.43,54.1,T. Johnson , K. Oubre Jr. , D. Booker , J. Jackson , D. Ayton
B. Griffin - W. Ellington - R. Jackson - A. Drummond - L. Kennard,DET,17,68,130.8,91.7,39.2,58.2,2.29,19.1,32.3,73,52.8,0.1,64.3,65.7,102.43,67.3,B. Griffin , W. Ellington , R. Jackson , A. Drummond , L. Kennard
B. Lopez - E. Bledsoe - K. Middleton - G. Antetokounmpo - P. Connaughton,MIL,26,68,114.1,104.5,9.6,54.2,1.77,18.1,24.6,78.2,53.8,0.1,61.2,63.6,111.63,57.1,B. Lopez , E. Bledsoe , K. Middleton , G. Antetokounmpo , P. Connaughton
L. Williams - D. Gallinari - P. Beverley - M. Harrell - L. Shamet,LAC,19,68,118.4,100,18.4,71.2,2.21,19.4,32.8,75.7,55.3,0.1,57,62.6,106.78,61.4,L. Williams , D. Gallinari , P. Beverley , M. Harrell , L. Shamet
M. Williams - N. Batum - K. Walker - M. Kidd-Gilchrist - J. Lamb,CHA,24,68,108.7,107.4,1.3,58.3,2.5,17.4,23.9,75.4,48.5,0.1,53.5,56.6,104.18,54.1,M. Williams , N. Batum , K. Walker , M. Kidd-Gilchrist , J. Lamb
W. Chandler - J. Butler - M. Muscala - B. Simmons - L. Shamet,PHI,21,68,111.6,94,17.6,74.6,2.1,21,29,76.3,53.8,0.1,56,58.8,103.88,59.2,W. Chandler , J. Butler , M. Muscala , B. Simmons , L. Shamet
A. Aminu - E. Kanter - D. Lillard - M. Harkless - R. Hood,POR,8,67,112.3,105.8,6.5,50,1.26,15,38.8,74.6,56.7,0.2,52.9,56.8,98.43,54.5,A. Aminu , E. Kanter , D. Lillard , M. Harkless , R. Hood
B. Griffin - R. Jackson - A. Drummond - L. Galloway - L. Kennard,DET,18,67,118.1,97.9,20.2,55.6,2.06,17.2,32,72.1,50,0.1,57,59,101.7,56.6,B. Griffin , R. Jackson , A. Drummond , L. Galloway , L. Kennard
B. Lopez - E. Bledsoe - K. Middleton - T. Snell - G. Antetokounmpo,MIL,17,67,106.3,102.7,3.5,55.9,1.65,17.6,17.5,76.8,51,0.1,55.4,58.5,103.71,53.8,B. Lopez , E. Bledsoe , K. Middleton , T. Snell , G. Antetokounmpo
M. Conley - M. Gasol - G. Temple - S. Mack - K. Anderson,MEM,19,67,99.3,95.2,4.1,66,2.21,16.2,19.4,73.5,46.7,0.1,48.2,55.7,104.75,57.6,M. Conley , M. Gasol , G. Temple , S. Mack , K. Anderson
S. Livingston - A. Iguodala - D. Cousins - K. Thompson - D. Green,GSW,12,67,109.6,96.4,13.2,73.8,1.88,23.2,22.4,67.1,47.8,0.2,59.6,60.6,98.54,61.4,S. Livingston , A. Iguodala , D. Cousins , K. Thompson , D. Green
T. Gibson - A. Wiggins - T. Jones - K. Towns - J. Okogie,MIN,16,67,97.1,117,-20,62.7,2.13,16.8,28.8,61.8,43.9,0.1,44.8,48.2,99.39,38.4,T. Gibson , A. Wiggins , T. Jones , K. Towns , J. Okogie
C. Joseph - D. McDermott - D. Sabonis - T. Leaf - A. Holiday,IND,10,66,99.3,114.9,-15.6,69.6,3,19.8,24,70.3,45.3,0.1,50.4,52.6,100.6,44.4,C. Joseph , D. McDermott , D. Sabonis , T. Leaf , A. Holiday
G. Green - P. Tucker - E. Gordon - J. Harden - C. Capela,HOU,18,66,113,121.6,-8.6,56,2,16,24.6,66.7,44.7,0.1,57,59.8,98.76,40.6,G. Green , P. Tucker , E. Gordon , J. Harden , C. Capela
T. Chandler - L. James - L. Ball - K. Kuzma - J. Hart,LAL,12,66,108.4,106.9,1.4,48.3,1.32,15.3,25.8,77.1,52.2,0.2,57.1,57.9,105.12,48.8,T. Chandler , L. James , L. Ball , K. Kuzma , J. Hart
T. Harris - J. Butler - M. Scott - T. McConnell - B. Marjanovic,PHI,9,66,114.3,103,11.3,61.7,2.31,17.7,40.5,77.3,58.4,0.1,48.2,52.7,99.1,56.6,T. Harris , J. Butler , M. Scott , T. McConnell , B. Marjanovic
B. Griffin - R. Jackson - A. Drummond - L. Kennard - B. Brown,DET,15,65,98.5,126.5,-28,50,1.09,14.2,29.5,68.1,50,0.2,52.8,55,97.31,36.9,B. Griffin , R. Jackson , A. Drummond , L. Kennard , B. Brown
E. Turner - D. Lillard - M. Leonard - S. Curry - Z. Collins,POR,23,65,103.5,96.5,7.1,44.7,0.91,11.5,32.8,66.3,51.6,0.2,51.8,57.7,104.06,52.6,E. Turner , D. Lillard , M. Leonard , S. Curry , Z. Collins
G. Dieng - A. Wiggins - D. Saric - T. Jones - J. Okogie,MIN,18,65,102.7,94,8.7,55.2,1.88,16.2,28.4,84.3,56.9,0.1,51.6,56.2,108.99,57.9,G. Dieng , A. Wiggins , D. Saric , T. Jones , J. Okogie
J. Wall - B. Beal - O. Porter Jr. - K. Oubre Jr. - T. Bryant,WAS,7,65,105.9,122.2,-16.3,58,2.35,19.6,16.7,71.2,42.8,0.1,55.1,55.5,112.47,44.7,J. Wall , B. Beal , O. Porter Jr. , K. Oubre Jr. , T. Bryant
L. Thomas - E. Kanter - T. Hardaway Jr. - T. Burke - F. Ntilikina,NYK,5,65,99.3,102.1,-2.8,48.2,1.59,14.8,19.2,79.3,45.8,0.1,47.7,51.2,105.03,43.5,L. Thomas , E. Kanter , T. Hardaway Jr. , T. Burke , F. Ntilikina
R. Covington - J. Embiid - D. Saric - B. Simmons - M. Fultz,PHI,12,65,104.2,105.7,-1.4,50,1.38,15.2,29.4,70.7,51,0.1,50.4,54.2,105.06,54.5,R. Covington , J. Embiid , D. Saric , B. Simmons , M. Fultz
A. Horford - K. Irving - A. Baynes - M. Smart - J. Tatum,BOS,9,64,127.6,101.5,26.1,57.4,1.94,19.3,25,77,56.6,0.1,67.1,70.5,98.73,61.5,A. Horford , K. Irving , A. Baynes , M. Smart , J. Tatum
D. Booker - D. Bender - M. Bridges - D. Melton - D. Ayton,PHX,7,64,113.4,113,0.5,56.7,1.48,19.1,20.4,76.3,50.9,0.2,63.6,64.6,99.19,52.5,D. Booker , D. Bender , M. Bridges , D. Melton , D. Ayton
D. Nowitzki - T. Hardaway Jr. - D. Powell - J. Brunson - L. Doncic,DAL,8,64,113.5,113.5,0,53.3,1.6,18.1,20.7,80.7,50.4,0.1,60.5,61.3,99.13,47,D. Nowitzki , T. Hardaway Jr. , D. Powell , J. Brunson , L. Doncic
M. Gasol - G. Temple - S. Mack - K. Anderson - J. Jackson Jr.,MEM,19,64,101.6,100,1.6,60.9,2,17.5,12.1,72.7,44.4,0.1,51.5,55.6,96.92,45.3,M. Gasol , G. Temple , S. Mack , K. Anderson , J. Jackson Jr.
M. Williams - B. Biyombo - K. Walker - D. Bacon - M. Bridges,CHA,7,64,104.6,123.8,-19.3,74.5,4.56,21.2,28.8,85.7,53.5,0.1,48.8,50.9,98.31,44.4,M. Williams , B. Biyombo , K. Walker , D. Bacon , M. Bridges
J. Redick - M. Muscala - J. Embiid - T. McConnell - F. Korkmaz,PHI,14,63,116.1,98.5,17.5,64.8,3.89,18.4,29.9,80.3,53.9,0.1,52.2,58,104.73,64.1,J. Redick , M. Muscala , J. Embiid , T. McConnell , F. Korkmaz
T. Ross - J. Simmons - J. Grant - J. Isaac - M. Bamba,ORL,15,63,87,119.9,-32.8,55.6,1.39,14.4,25.3,70.9,44.6,0.1,43.3,45.4,102.04,27,T. Ross , J. Simmons , J. Grant , J. Isaac , M. Bamba
A. Burks - J. Clarkson - L. Nance Jr. - C. Osman - C. Sexton,CLE,15,62,120,122.7,-2.7,61.9,2.44,20.5,22.6,68.3,47.4,0.1,62.7,65.8,109.13,49.9,A. Burks , J. Clarkson , L. Nance Jr. , C. Osman , C. Sexton
A. Crabbe - J. Harris - D. Russell - J. Allen - R. Kurucs,BKN,7,62,97.2,111,-13.8,68.5,1.76,19.5,16.4,63.2,41.3,0.1,55.6,55.4,107.68,45.9,A. Crabbe , J. Harris , D. Russell , J. Allen , R. Kurucs
D. Carroll - S. Dinwiddie - J. Harris - D. Russell - J. Allen,BKN,17,62,104.9,84.2,20.7,71.7,1.65,18.7,32.4,79.3,58,0.2,52.6,56.7,109.19,70.8,D. Carroll , S. Dinwiddie , J. Harris , D. Russell , J. Allen
K. Bazemore - A. Len - T. Prince - O. Spellman - T. Young,ATL,13,62,87,110.8,-23.8,57.1,0.72,14.5,27.1,67.1,47.1,0.3,49.1,51.4,113.16,33.7,K. Bazemore , A. Len , T. Prince , O. Spellman , T. Young
L. James - R. Rondo - J. McGee - R. Bullock - K. Kuzma,LAL,7,62,116.5,128.7,-12.1,57.6,2,20.1,22.2,71.4,48.7,0.1,60.2,63,105.85,50.4,L. James , R. Rondo , J. McGee , R. Bullock , K. Kuzma
L. James - R. Rondo - R. Bullock - B. Ingram - K. Kuzma,LAL,5,62,108.2,110.4,-2.2,70.2,3.64,21.3,20.6,68.3,43,0.1,52.5,54.4,104.39,47.9,L. James , R. Rondo , R. Bullock , B. Ingram , K. Kuzma
L. Williams - D. Gallinari - A. Bradley - T. Harris - M. Harrell,LAC,22,62,117.2,103.1,14.1,58,1.93,16.6,23.5,71.4,51.2,0.1,55.6,62.2,102.47,60.8,L. Williams , D. Gallinari , A. Bradley , T. Harris , M. Harrell
P. George - P. Patterson - N. Noel - D. Schroder - A. Nader,OKC,14,62,98.6,100.7,-2.2,50,1.33,13.6,26.2,67.6,47.4,0.1,51.4,55.6,107.01,46.1,P. George , P. Patterson , N. Noel , D. Schroder , A. Nader
T. Hardaway Jr. - D. Powell - D. Finney-Smith - J. Brunson - L. Doncic,DAL,8,62,97,117.4,-20.5,54.7,1.71,15.9,30,68.7,48.9,0.1,47.5,49.7,102.31,39.5,T. Hardaway Jr. , D. Powell , D. Finney-Smith , J. Brunson , L. Doncic
A. Horford - K. Irving - M. Morris - M. Smart - J. Brown,BOS,21,61,107,102.2,4.7,74.1,2.86,22.2,20.3,69.1,45.5,0.1,57,57.2,103.63,51.8,A. Horford , K. Irving , M. Morris , M. Smart , J. Brown
G. Dragic - H. Whiteside - K. Olynyk - R. McGruder - J. Richardson,MIA,6,61,112.8,99.3,13.5,43.9,0.89,14.1,33.9,83.3,61.1,0.2,58.8,60.2,104.93,58,G. Dragic , H. Whiteside , K. Olynyk , R. McGruder , J. Richardson
J. Redick - J. Butler - M. Muscala - J. Embiid - B. Simmons,PHI,14,61,120,100.8,19.2,67.2,1.7,21.4,27.1,82.1,59.1,0.2,63.5,67.1,102.08,59.1,J. Redick , J. Butler , M. Muscala , J. Embiid , B. Simmons
K. Love - G. Hill - T. Thompson - R. Hood - C. Osman,CLE,4,61,110.1,114.1,-4,61.8,1.7,17.4,44.4,76.9,59.9,0.2,48.4,51.5,100.54,47.9,K. Love , G. Hill , T. Thompson , R. Hood , C. Osman
T. Chandler - L. James - B. Ingram - L. Ball - K. Kuzma,LAL,14,61,100.7,98.5,2.2,55.4,1.24,16.4,27.3,80.5,55.9,0.2,54.7,54.9,107.72,50.2,T. Chandler , L. James , B. Ingram , L. Ball , K. Kuzma
Z. Pachulia - B. Griffin - R. Jackson - R. Bullock - B. Brown,DET,10,61,87.2,111.5,-24.3,64.1,1.32,14.6,19.4,71.4,46,0.1,44.1,50,103.88,38.3,Z. Pachulia , B. Griffin , R. Jackson , R. Bullock , B. Brown
D. Jordan - W. Matthews - H. Barnes - D. Finney-Smith - L. Doncic,DAL,12,60,102.9,109.9,-7.1,69.4,2.13,17.9,22.2,79.7,48.1,0.1,52.3,55.7,112.15,48.2,D. Jordan , W. Matthews , H. Barnes , D. Finney-Smith , L. Doncic
E. Turner - A. Aminu - D. Lillard - C. McCollum - Z. Collins,POR,23,60,106.2,112.8,-6.6,48,1.85,14,32.3,68.1,51.1,0.1,52.7,56.6,102.37,52.6,E. Turner , A. Aminu , D. Lillard , C. McCollum , Z. Collins
I. Mahinmi - J. Wall - M. Morris - B. Beal - O. Porter Jr.,WAS,8,60,108.3,102.2,6.1,42,1.75,12.3,25,76.3,47.4,0.1,47.1,51.6,106.19,46.8,I. Mahinmi , J. Wall , M. Morris , B. Beal , O. Porter Jr.
J. Smith - T. Thompson - R. Hood - L. Nance Jr. - C. Sexton,CLE,4,60,108.3,102.4,5.9,45.3,1.5,14.5,32.3,76.2,53.9,0.1,49.6,52.1,98.32,49.2,J. Smith , T. Thompson , R. Hood , L. Nance Jr. , C. Sexton
M. Williams - N. Batum - K. Walker - J. Lamb - F. Kaminsky,CHA,14,60,95.5,101.5,-6,56.3,1.35,15.3,24.3,74.6,48.1,0.1,47.4,51.3,107.49,43.6,M. Williams , N. Batum , K. Walker , J. Lamb , F. Kaminsky
P. Tucker - E. Gordon - J. Harden - K. Faried - A. Rivers,HOU,13,60,103.1,115,-11.9,45.7,1.31,12.6,27,61.5,44.5,0.1,50,53.9,104.5,43,P. Tucker , E. Gordon , J. Harden , K. Faried , A. Rivers
R. Westbrook - P. George - D. Schroder - S. Adams - T. Ferguson,OKC,16,60,124.5,117.9,6.6,55,3,17.2,25,68.3,46,0.1,59.1,63.7,112.92,53.4,R. Westbrook , P. George , D. Schroder , S. Adams , T. Ferguson
W. Ellington - R. Jackson - A. Drummond - T. Maker - B. Brown,DET,7,60,108.9,94.4,14.6,65.4,1.7,19.9,24.1,68.1,48,0.2,56,58,98.38,56.2,W. Ellington , R. Jackson , A. Drummond , T. Maker , B. Brown
J. Butler - M. Muscala - J. Embiid - B. Simmons - L. Shamet,PHI,12,59,98.3,115,-16.7,56.4,1.29,13.9,28.3,58.5,44,0.1,43.8,51.4,97.95,44,J. Butler , M. Muscala , J. Embiid , B. Simmons , L. Shamet
L. Aldridge - D. DeRozan - P. Mills - D. Bertans - B. Forbes,SAS,24,59,111,93.1,17.9,62,2.82,18.7,16.9,77.6,47,0.1,52.8,57.9,105.65,57,L. Aldridge , D. DeRozan , P. Mills , D. Bertans , B. Forbes
L. Aldridge - R. Gay - M. Belinelli - P. Mills - D. Bertans,SAS,24,59,113.2,93.1,20.1,58.2,3.56,17.7,24.2,84.1,55.7,0.1,53,58.4,108.06,63.5,L. Aldridge , R. Gay , M. Belinelli , P. Mills , D. Bertans
A. Aminu - D. Lillard - M. Harkless - J. Nurkic - J. Layman,POR,8,58,118.3,114,4.3,61.8,2.43,20.5,22.6,73.1,47.6,0.1,58.9,61.3,99.61,52.6,A. Aminu , D. Lillard , M. Harkless , J. Nurkic , J. Layman
D. Rose - T. Gibson - J. Butler - A. Wiggins - K. Towns,MIN,2,58,115.6,112.9,2.7,55.8,1.81,17.5,25,62.5,44.4,0.1,56.8,59.6,101.61,50.8,D. Rose , T. Gibson , J. Butler , A. Wiggins , K. Towns
E. Ilyasova - B. Lopez - E. Bledsoe - K. Middleton - M. Brogdon,MIL,9,58,110.6,94.3,16.3,52.8,1.75,16.7,27.4,75.4,52.7,0.1,54.8,56.7,101.85,56.5,E. Ilyasova , B. Lopez , E. Bledsoe , K. Middleton , M. Brogdon
E. Ilyasova - B. Lopez - E. Bledsoe - K. Middleton - P. Connaughton,MIL,18,58,103.1,99.2,3.8,51.9,1.5,15.9,20.7,77.4,50,0.1,56,57.8,107.66,53.1,E. Ilyasova , B. Lopez , E. Bledsoe , K. Middleton , P. Connaughton
I. Clark - E. Payton - J. Randle - J. Okafor - K. Williams,NOP,4,58,108,112,-4,63.5,1.83,19.4,22.4,78.1,51.6,0.1,55.1,58.2,103.62,50.1,I. Clark , E. Payton , J. Randle , J. Okafor , K. Williams
T. Ross - E. Fournier - M. Carter-Williams - K. Birch - A. Gordon,ORL,10,58,116.3,96.9,19.4,64.8,1.94,20,21.4,84.2,53.1,0.1,59,62.9,106.08,59.3,T. Ross , E. Fournier , M. Carter-Williams , K. Birch , A. Gordon
D. Jordan - H. Barnes - D. Smith Jr. - M. Kleber - L. Doncic,DAL,4,57,110.9,103.4,7.5,50,0.92,14.6,30.6,66.7,51.7,0.2,58.7,62.2,100.21,57.3,D. Jordan , H. Barnes , D. Smith Jr. , M. Kleber , L. Doncic
D. Wade - G. Dragic - J. Johnson - H. Whiteside - J. Richardson,MIA,6,57,89.6,107.3,-17.7,61.4,1.93,15.9,29.4,75,52.2,0.1,44,47.2,103.95,42.2,D. Wade , G. Dragic , J. Johnson , H. Whiteside , J. Richardson
T. Ross - E. Fournier - J. Grant - J. Isaac - M. Bamba,ORL,11,57,99.1,108.7,-9.6,69,1.61,18,27.3,67.8,48.2,0.2,51.6,55.2,97.47,46.4,T. Ross , E. Fournier , J. Grant , J. Isaac , M. Bamba
T. Thompson - R. Hood - C. Osman - D. Nwaba - C. Sexton,CLE,3,57,121.5,111.3,10.2,27.3,1.15,10.2,43.1,79.5,58.8,0.1,53.6,55.3,90.4,48.5,T. Thompson , R. Hood , C. Osman , D. Nwaba , C. Sexton
Z. LaVine - B. Portis - K. Dunn - L. Markkanen - C. Hutchison,CHI,6,57,100,117.4,-17.4,56.8,1.56,14.8,35.1,75,50.8,0.1,44.3,47.4,101.43,37.1,Z. LaVine , B. Portis , K. Dunn , L. Markkanen , C. Hutchison
A. Horford - G. Hayward - K. Irving - M. Morris - J. Tatum,BOS,21,56,113.8,101.6,12.2,63.2,1.8,17.7,43.1,74.6,59,0.1,54,61.3,114.63,64.8,A. Horford , G. Hayward , K. Irving , M. Morris , J. Tatum
A. Horford - K. Irving - M. Smart - J. Brown - J. Tatum,BOS,20,56,114.2,96,18.2,55.1,3.38,17,21.1,59.7,41.2,0.1,54,57.8,104.18,58.6,A. Horford , K. Irving , M. Smart , J. Brown , J. Tatum
D. Gallinari - P. Beverley - A. Bradley - T. Harris - M. Harrell,LAC,24,56,124.8,103.1,21.7,62,1.94,19.5,25,73,53.3,0.1,65,68.4,105.87,59.3,D. Gallinari , P. Beverley , A. Bradley , T. Harris , M. Harrell
D. Rose - T. Gibson - A. Wiggins - K. Towns - J. Okogie,MIN,11,56,109.9,104.8,5.1,47.5,1.65,15.6,36.2,66.7,51.7,0.1,55.7,58.2,109.33,56.4,D. Rose , T. Gibson , A. Wiggins , K. Towns , J. Okogie
G. Hayward - K. Irving - T. Rozier - J. Brown - D. Theis,BOS,16,56,109,98.3,10.7,65.3,4.57,18.8,25.4,81.7,52,0.1,50,54.1,103.99,57.6,G. Hayward , K. Irving , T. Rozier , J. Brown , D. Theis
R. Rubio - D. Favors - J. Crowder - J. Ingles - D. Mitchell,UTA,18,56,121.1,96.8,24.3,63.5,2.36,18.2,38.8,66.7,51.6,0.1,53.5,57.8,105.81,58.8,R. Rubio , D. Favors , J. Crowder , J. Ingles , D. Mitchell
J. Holiday - W. Johnson - E. Moore - A. Davis - J. Randle,NOP,11,55,131,111.4,19.6,64.9,3.08,20.8,45.9,68.9,57.4,0.1,57.3,60.1,99.65,59.8,J. Holiday , W. Johnson , E. Moore , A. Davis , J. Randle
J. Teague - T. Gibson - J. Butler - K. Towns - J. Okogie,MIN,4,55,100.8,114.8,-13.9,66.7,1.43,16.9,38.6,75,53.4,0.2,44.7,49.1,105.6,43.6,J. Teague , T. Gibson , J. Butler , K. Towns , J. Okogie
K. Korver - D. Favors - J. Crowder - D. Exum - J. Ingles,UTA,12,55,113.4,96.7,16.8,66.7,2.46,19.6,25,73.8,51.3,0.1,56.6,60.4,104.07,60.4,K. Korver , D. Favors , J. Crowder , D. Exum , J. Ingles
L. Aldridge - M. Belinelli - D. DeRozan - D. Cunningham - P. Mills,SAS,20,55,107.6,90.4,17.2,58.3,2,17,29,73,51.2,0.1,49.5,53.8,101.96,58.5,L. Aldridge , M. Belinelli , D. DeRozan , D. Cunningham , P. Mills
L. James - B. Ingram - I. Zubac - L. Ball - K. Kuzma,LAL,4,55,109.2,91.7,17.4,70,2.92,21.5,14.3,77.8,50,0.1,56.1,57.8,105.09,62.9,L. James , B. Ingram , I. Zubac , L. Ball , K. Kuzma
L. Williams - D. Gallinari - P. Beverley - M. Harrell - S. Gilgeous-Alexander,LAC,17,55,109.8,103.4,6.5,57.4,1.8,16.5,26.3,61.1,43.2,0.1,52.5,57.1,106.13,51.7,L. Williams , D. Gallinari , P. Beverley , M. Harrell , S. Gilgeous-Alexander
N. Bjelica - I. Shumpert - B. Bogdanovic - W. Cauley-Stein - D. Fox,SAC,17,55,123.2,112.3,10.9,61.7,2.18,20.7,32.1,71,52.5,0.1,60.9,64.1,111.33,54.8,N. Bjelica , I. Shumpert , B. Bogdanovic , W. Cauley-Stein , D. Fox
Nene - G. Green - P. Tucker - J. Harden - A. Rivers,HOU,16,55,114.5,95.2,19.3,38.3,1.29,12.3,22.2,74.6,50.4,0.1,56.7,60.3,104.67,54.6,Nene , G. Green , P. Tucker , J. Harden , A. Rivers
S. Dinwiddie - J. Harris - D. Russell - J. Allen - R. Kurucs,BKN,16,55,91.9,117.7,-25.8,64.1,1.32,15.2,24.2,67.7,45.8,0.2,43.6,49.3,108.63,35.7,S. Dinwiddie , J. Harris , D. Russell , J. Allen , R. Kurucs
T. Hardaway Jr. - D. Finney-Smith - M. Kleber - J. Brunson - L. Doncic,DAL,7,55,100.9,110.6,-9.7,61,1.39,17,22.8,67.9,45.1,0.2,51.1,53.2,97.2,41.1,T. Hardaway Jr. , D. Finney-Smith , M. Kleber , J. Brunson , L. Doncic
T. Warren - J. Jackson - M. Bridges - D. Melton - D. Ayton,PHX,5,55,104.5,101.8,2.8,68.2,2.31,19.7,21.4,71.2,45.4,0.1,51.5,53.8,97.93,50.6,T. Warren , J. Jackson , M. Bridges , D. Melton , D. Ayton
D. Jordan - W. Matthews - H. Barnes - D. Finney-Smith - D. Smith Jr.,DAL,7,54,118,98.2,19.8,68.1,1.6,20.6,25,79.7,55.1,0.2,61,63.7,98.54,64.4,D. Jordan , W. Matthews , H. Barnes , D. Finney-Smith , D. Smith Jr.
J. Wall - B. Beal - T. Satoransky - O. Porter Jr. - T. Bryant,WAS,4,54,106.1,92.9,13.2,68,2.62,21.5,19.2,71.2,48.3,0.1,54.5,56.2,100.22,59.4,J. Wall , B. Beal , T. Satoransky , O. Porter Jr. , T. Bryant
L. Aldridge - M. Belinelli - P. Mills - D. Bertans - B. Forbes,SAS,22,54,117.8,109.9,7.9,67.3,3.08,22.2,23.1,70.2,47.7,0.1,63.6,64.4,106.89,53.8,L. Aldridge , M. Belinelli , P. Mills , D. Bertans , B. Forbes
S. Livingston - A. Iguodala - S. Curry - J. Jerebko - D. Green,GSW,11,54,108.5,107.8,0.6,72.3,2.62,20.7,20.7,78.2,48.7,0.1,53.4,56.5,104.13,52,S. Livingston , A. Iguodala , S. Curry , J. Jerebko , D. Green
T. Thompson - A. Burks - J. Clarkson - C. Osman - C. Sexton,CLE,12,54,119.3,125,-5.7,45.3,1.71,15.2,31.4,76.7,52.1,0.1,59,62.7,106.16,47,T. Thompson , A. Burks , J. Clarkson , C. Osman , C. Sexton
A. Horford - G. Hayward - K. Irving - M. Morris - M. Smart,BOS,16,53,105.7,90.9,14.8,68,1.62,20.1,26,77.6,53.7,0.2,57.5,59.8,110.35,59.5,A. Horford , G. Hayward , K. Irving , M. Morris , M. Smart
E. Turner - S. Curry - R. Hood - J. Layman - Z. Collins,POR,9,53,111.4,95.3,16.1,50,1.6,17.3,22.7,57.8,43.5,0.1,57.8,60,96.3,65.5,E. Turner , S. Curry , R. Hood , J. Layman , Z. Collins
J. Wall - M. Morris - B. Beal - O. Porter Jr. - K. Oubre Jr.,WAS,12,53,106.3,111.4,-5,59.6,2,17.2,16.4,60.6,39.4,0.1,53.4,57,113.51,50.4,J. Wall , M. Morris , B. Beal , O. Porter Jr. , K. Oubre Jr.
R. Lopez - O. Porter Jr. - Z. LaVine - R. Arcidiacono - L. Markkanen,CHI,9,53,126.5,78.9,47.6,65.4,1.62,21.5,33.3,78.7,62.8,0.2,69.3,73.7,100.7,77.7,R. Lopez , O. Porter Jr. , Z. LaVine , R. Arcidiacono , L. Markkanen
T. Ross - M. Carter-Williams - K. Birch - A. Gordon - W. Iwundu,ORL,9,53,100.8,103.3,-2.5,62.2,1.4,16.2,35.8,76.5,53.4,0.2,50.9,53.2,109.21,47.4,T. Ross , M. Carter-Williams , K. Birch , A. Gordon , W. Iwundu
T. Sefolosha - R. Rubio - R. Gobert - R. O'Neale - D. Mitchell,UTA,17,53,113.7,77.3,36.4,72.3,2.13,20.7,25.5,78.7,57.1,0.1,58.1,61.3,106.17,76.2,T. Sefolosha , R. Rubio , R. Gobert , R. O'Neale , D. Mitchell
A. Aminu - D. Lillard - C. McCollum - S. Curry - J. Nurkic,POR,16,52,125.2,100,25.2,44.4,1.82,13.2,38.9,75,57.3,0.1,52.1,59.3,102.17,62.2,A. Aminu , D. Lillard , C. McCollum , S. Curry , J. Nurkic
A. Crabbe - S. Dinwiddie - D. Russell - R. Hollis-Jefferson - J. Allen,BKN,7,52,103.6,100.9,2.7,60,1.69,18.6,15.1,74.5,44.2,0.1,55.3,56.6,102.26,47.5,A. Crabbe , S. Dinwiddie , D. Russell , R. Hollis-Jefferson , J. Allen
