LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,PLAYER1,PLAYER2,PLAYER3,PLAYER4,PLAYER5
A. Tolliver - R. Jackson - A. Drummond - R. Bullock - S. Johnson,DET,8,71,106.3,104.1,2.2,57.9,1.74,16.4,31,75,51.3,0.1,47.8,51.3,96.97,44.7,A. Tolliver , R. Jackson , A. Drummond , R. Bullock , S. Johnson
B. Wright - M. Chalmers - T. Evans - C. Parsons - D. Brooks,MEM,9,71,107.3,92.1,15.2,52.8,1.87,14.2,27.2,72.2,48.4,0.1,48,54.1,102.72,51.6,B. Wright , M. Chalmers , T. Evans , C. Parsons , D. Brooks
G. Monroe - T. Warren - D. Booker - M. Chriss - T. Ulis,PHX,8,71,91.2,114.8,-23.6,67.2,1.05,18.1,26.1,77.3,51.1,0.2,50.4,53,105.67,37.3,G. Monroe , T. Warren , D. Booker , M. Chriss , T. Ulis
J. Holiday - D. Cousins - E. Moore - A. Davis - I. Clark,NOP,15,71,115.4,89.7,25.8,48.5,1.28,16.3,28.3,71.4,53.8,0.2,62.9,65.7,99.99,70.3,J. Holiday , D. Cousins , E. Moore , A. Davis , I. Clark
K. Durant - J. McGee - K. Thompson - D. Green - Q. Cook,GSW,8,71,100.7,113.5,-12.8,80.7,2.56,21.3,26.9,73.4,47.9,0.1,47.4,51.5,99.76,47.5,K. Durant , J. McGee , K. Thompson , D. Green , Q. Cook
Z. Randolph - K. Koufos - B. Bogdanovic - D. Fox - J. Jackson,SAC,7,71,97.2,107.7,-10.5,52.5,1.94,16,23.2,85.9,52.3,0.1,46.8,48,97,39.4,Z. Randolph , K. Koufos , B. Bogdanovic , D. Fox , J. Jackson
A. Len - E. Payton - T. Warren - D. Booker - D. Bender,PHX,6,70,113.8,111.3,2.6,50.7,1.42,16.6,27.1,82.6,54.7,0.2,57.1,59.5,104.26,47.6,A. Len , E. Payton , T. Warren , D. Booker , D. Bender
D. Dedmon - T. Prince - D. Lee - I. Taylor - J. Collins,ATL,8,70,102.8,115,-12.2,65.6,2.11,19.8,23.1,84.4,50.7,0.1,51.5,52.5,100.16,39.6,D. Dedmon , T. Prince , D. Lee , I. Taylor , J. Collins
L. Babbitt - K. Bazemore - D. Schroder - D. Dedmon - T. Prince,ATL,9,70,112,103.4,8.6,64.1,1.52,20.8,23.8,79.4,52.7,0.2,59.7,60.7,98.41,52.7,L. Babbitt , K. Bazemore , D. Schroder , D. Dedmon , T. Prince
M. Gasol - M. Chalmers - C. Parsons - J. Green - D. Brooks,MEM,7,70,97.2,100,-2.8,73.2,1.95,21.7,14.1,81.5,48.1,0.1,52.5,55.2,96.07,51.2,M. Gasol , M. Chalmers , C. Parsons , J. Green , D. Brooks
D. Carroll - Q. Acy - A. Crabbe - S. Dinwiddie - R. Hollis-Jefferson,BKN,22,69,110.1,112.8,-2.7,59.3,1.6,16.2,25.7,78.9,49.6,0.1,55.4,59.8,102.72,46.9,D. Carroll , Q. Acy , A. Crabbe , S. Dinwiddie , R. Hollis-Jefferson
W. Chandler - G. Harris - N. Jokic - T. Lyles - J. Murray,DEN,17,69,110.8,100,10.8,67.2,1.56,19.4,37.5,83.3,59.7,0.2,55,58.4,97.7,53.2,W. Chandler , G. Harris , N. Jokic , T. Lyles , J. Murray
J. Johnson - D. Favors - R. Hood - J. Ingles - D. Mitchell,UTA,9,68,102.1,95.5,6.5,50,1.3,15.6,30.2,66.2,50,0.2,56.6,57.8,99.2,56,J. Johnson , D. Favors , R. Hood , J. Ingles , D. Mitchell
M. Gortat - B. Beal - T. Satoransky - O. Porter Jr. - K. Oubre Jr.,WAS,13,68,110.6,97.9,12.6,62.3,1.9,19.1,27.9,69,48.9,0.1,54.7,56.8,100.61,56.7,M. Gortat , B. Beal , T. Satoransky , O. Porter Jr. , K. Oubre Jr.
R. Felton - P. George - P. Patterson - J. Grant - J. Huestis,OKC,27,68,80.4,95.8,-15.3,36.8,0.74,8.3,25,69.9,48.4,0.1,40.7,44.8,99.16,36.9,R. Felton , P. George , P. Patterson , J. Grant , J. Huestis
Z. LaVine - C. Felicio - K. Dunn - D. Nwaba - L. Markkanen,CHI,5,68,90.3,118.2,-27.8,51,1.13,14,23.2,81,50.8,0.2,46.6,49.8,101.36,36,Z. LaVine , C. Felicio , K. Dunn , D. Nwaba , L. Markkanen
A. Len - T. Daniels - D. Bender - T. Ulis - J. Jackson,PHX,18,67,99.3,115.9,-16.6,52,2.17,14.2,32.1,61.6,46.4,0.1,46.3,49.8,100.71,41.5,A. Len , T. Daniels , D. Bender , T. Ulis , J. Jackson
A. Tolliver - A. Bradley - T. Harris - R. Jackson - A. Drummond,DET,11,67,99.3,103.6,-4.4,54.9,1.65,14.7,32.1,81.3,50.8,0.1,47.2,49.8,97.73,40.6,A. Tolliver , A. Bradley , T. Harris , R. Jackson , A. Drummond
D. Nowitzki - W. Matthews - H. Barnes - Y. Ferrell - M. Kleber,DAL,10,67,112.6,96.3,16.3,60,3.6,20.1,12.5,75,43.8,0.1,56.5,58.8,96.12,56.5,D. Nowitzki , W. Matthews , H. Barnes , Y. Ferrell , M. Kleber
D. Wade - W. Ellington - K. Olynyk - J. Winslow - J. Richardson,MIA,10,67,82.5,111.6,-29.1,53.3,1.41,13.8,18.2,68.2,41.3,0.1,42.1,43.9,98.16,31,D. Wade , W. Ellington , K. Olynyk , J. Winslow , J. Richardson
J. Holiday - C. Payne - C. Felicio - D. Nwaba - L. Markkanen,CHI,6,67,104.8,104.2,0.7,62.7,1.68,18.5,24.7,81.7,52.8,0.2,54.2,55.2,103.42,47.5,J. Holiday , C. Payne , C. Felicio , D. Nwaba , L. Markkanen
J. Holiday - N. Mirotic - A. Davis - D. Miller - I. Clark,NOP,16,67,110.6,112.6,-2,55.2,2.18,18.4,23,70.5,49.6,0.1,58.2,60.8,108.86,53.5,J. Holiday , N. Mirotic , A. Davis , D. Miller , I. Clark
L. James - J. Smith - D. Rose - K. Love - J. Crowder,CLE,7,67,106.8,125.9,-19,42.6,1.15,12.4,25.8,63,42.5,0.1,50.9,58.1,105.66,40.2,L. James , J. Smith , D. Rose , K. Love , J. Crowder
D. Jordan - W. Johnson - T. Harris - A. Rivers - M. Teodosic,LAC,7,66,102.2,101.4,0.7,48.2,1.5,14.6,26.3,75.7,50,0.1,50.8,51.7,100.39,45.5,D. Jordan , W. Johnson , T. Harris , A. Rivers , M. Teodosic
L. Stephenson - C. Joseph - B. Bogdanovic - V. Oladipo - D. Sabonis,IND,19,66,123.1,96.3,26.8,48.4,1.43,15.8,43.5,72.6,59.3,0.2,56.1,60.2,98.46,64.5,L. Stephenson , C. Joseph , B. Bogdanovic , V. Oladipo , D. Sabonis
W. Matthews - H. Barnes - Y. Ferrell - D. Smith Jr. - M. Kleber,DAL,22,66,90.4,108.6,-18.2,38.8,1.27,10.3,25.3,65.8,44.7,0.1,43.8,46.8,107.72,33.8,W. Matthews , H. Barnes , Y. Ferrell , D. Smith Jr. , M. Kleber
C. Anthony - R. Felton - R. Westbrook - P. George - S. Adams,OKC,24,65,109.8,97.8,12.1,50,1.18,14.6,29.4,70.7,48.4,0.2,52.1,56.1,98.69,47.6,C. Anthony , R. Felton , R. Westbrook , P. George , S. Adams
D. Jordan - B. Griffin - W. Johnson - A. Rivers - S. Thornwell,LAC,7,65,98.4,97.7,0.7,66,1.74,18.8,26.2,80,52,0.1,50.4,51.9,95.96,48.2,D. Jordan , B. Griffin , W. Johnson , A. Rivers , S. Thornwell
D. Schroder - D. Dedmon - T. Prince - J. Collins - T. Dorsey,ATL,8,65,97,117,-20.1,72,1.71,19.7,22.2,75,43.3,0.2,51.3,51.8,99.1,37.2,D. Schroder , D. Dedmon , T. Prince , J. Collins , T. Dorsey
K. Lowry - S. Ibaka - D. DeRozan - J. Valanciunas - D. Wright,TOR,24,65,104.3,114.9,-10.7,58,1.32,15.8,27.3,60.9,46,0.2,54.9,60.8,100.93,52.3,K. Lowry , S. Ibaka , D. DeRozan , J. Valanciunas , D. Wright
P. Millsap - W. Barton - G. Harris - N. Jokic - J. Murray,DEN,13,65,127,91.3,35.6,66.1,1.95,20,27.3,72.8,54.4,0.1,61,66,103.27,70.7,P. Millsap , W. Barton , G. Harris , N. Jokic , J. Murray
A. Tolliver - I. Smith - E. Moreland - L. Galloway - L. Kennard,DET,13,64,103.1,107,-3.9,66,2.54,18.3,24.3,73.4,47.1,0.1,48.4,51.3,96.55,46.4,A. Tolliver , I. Smith , E. Moreland , L. Galloway , L. Kennard
B. Lopez - K. Caldwell-Pope - J. Randle - A. Caruso - K. Kuzma,LAL,6,64,99.3,113.5,-14.3,57.4,1.13,16.3,9.8,72.1,45.4,0.2,55.3,60,99.75,44.5,B. Lopez , K. Caldwell-Pope , J. Randle , A. Caruso , K. Kuzma
C. Miles - N. Powell - J. Poeltl - P. Siakam - F. VanVleet,TOR,11,64,85.6,109.5,-23.9,65.2,1.3,16.5,25,60.9,42.6,0.2,46.1,49.1,102.78,34.4,C. Miles , N. Powell , J. Poeltl , P. Siakam , F. VanVleet
D. Cunningham - J. Harris - D. Russell - R. Hollis-Jefferson - C. LeVert,BKN,9,64,90,110.1,-20.1,68.2,1.36,16.4,20.3,69.6,44.9,0.2,46.7,52.3,104.8,41.2,D. Cunningham , J. Harris , D. Russell , R. Hollis-Jefferson, C. LeVert
D. Nowitzki - J. Barea - W. Matthews - H. Barnes - D. Smith Jr.,DAL,20,64,104.8,111.7,-6.9,56.9,1.65,17.2,17.6,82.3,48.5,0.1,55.6,57.7,106.83,45.8,D. Nowitzki , J. Barea , W. Matthews , H. Barnes , D. Smith Jr.
M. Conley - M. Gasol - J. Ennis III - J. Martin - D. Brooks,MEM,11,64,107.6,99.2,8.4,51.1,1.41,15.2,28.1,70.3,50.4,0.1,52,55.8,90.75,52.9,M. Conley , M. Gasol , J. Ennis III , J. Martin , D. Brooks
M. Gasol - M. Chalmers - T. Evans - J. Green - D. Brooks,MEM,21,64,101.5,130.5,-29,51.1,1.41,14,20,57.4,37.4,0.1,49.1,53.8,99.46,35.4,M. Gasol , M. Chalmers , T. Evans , J. Green , D. Brooks
M. Gortat - J. Wall - B. Beal - M. Scott - K. Oubre Jr.,WAS,18,64,99.3,111.7,-12.4,55.4,2.21,15.5,28.9,75.7,51.4,0.1,49.6,52.1,110.07,45.8,M. Gortat , J. Wall , B. Beal , M. Scott , K. Oubre Jr.
W. Matthews - H. Barnes - S. Mejri - Y. Ferrell - M. Kleber,DAL,16,64,108.5,91,17.5,54.9,2.8,16.9,29.4,80.7,52.8,0.1,50,51.4,90.1,53.8,W. Matthews , H. Barnes , S. Mejri , Y. Ferrell , M. Kleber
J. Holiday - E. Moore - A. Davis - D. Miller - I. Clark,NOP,16,63,114.4,101.4,13,47.3,1.3,14.6,21.7,67.1,47.1,0.1,53.6,60.5,107.65,56.8,J. Holiday , E. Moore , A. Davis , D. Miller , I. Clark
J. Nelson - D. Cunningham - D. Cousins - D. Miller - I. Clark,NOP,12,63,114.2,80.6,33.6,59.3,1.45,19,22.4,84.5,59.2,0.2,61.4,65,97.66,72.6,J. Nelson , D. Cunningham , D. Cousins , D. Miller , I. Clark
D. Gallinari - D. Jordan - A. Bradley - T. Harris - A. Rivers,LAC,4,62,101.6,92.5,9.1,43.1,1.38,13.6,30.2,77.5,55.2,0.1,50,52.4,94.08,56.5,D. Gallinari , D. Jordan , A. Bradley , T. Harris , A. Rivers
D. Nowitzki - H. Barnes - D. Powell - D. Finney-Smith - D. Smith Jr.,DAL,5,62,93.9,89.2,4.7,58.3,1.56,16.8,11.5,84.1,50,0.1,50.9,53.7,100.84,51.4,D. Nowitzki , H. Barnes , D. Powell , D. Finney-Smith, D. Smith Jr.
G. Dragic - J. Johnson - D. Waiters - K. Olynyk - J. Richardson,MIA,10,62,94.5,104,-9.5,51.1,1.35,14,22.7,64.5,43,0.1,46.8,50,97.02,41.4,G. Dragic , J. Johnson , D. Waiters , K. Olynyk , J. Richardson
K. Caldwell-Pope - J. Clarkson - J. Randle - B. Ingram - K. Kuzma,LAL,17,62,104.5,116.9,-12.4,38,0.95,11.1,37.5,58.8,49.2,0.2,54.5,58.3,100.8,47,K. Caldwell-Pope , J. Clarkson , J. Randle , B. Ingram , K. Kuzma
Nene - P. Tucker - E. Gordon - L. Mbah a Moute - J. Harden,HOU,13,62,98.6,82.9,15.7,59.6,1.33,15.9,17.2,72.9,46.3,0.2,52.8,57,108.11,58.6,Nene , P. Tucker , E. Gordon , L. Mbah a Moute , J. Harden
Z. Pachulia - A. Iguodala - S. Curry - K. Thompson - D. Green,GSW,7,62,112.3,95.4,16.9,76.4,1.75,22.3,28.1,72.2,52.7,0.2,59.3,61.3,101.28,60.2,Z. Pachulia , A. Iguodala , S. Curry , K. Thompson , D. Green
A. Jefferson - L. Stephenson - C. Joseph - J. Young - T. Leaf,IND,10,61,92.9,100,-7.1,43.1,4.4,13.3,23.4,69.1,44.8,0,43.2,45.1,99.23,44.8,A. Jefferson , L. Stephenson , C. Joseph , J. Young , T. Leaf
L. Williams - M. Harrell - S. Dekker - S. Thornwell - M. Teodosic,LAC,13,61,105.3,105.2,0.1,76,2.11,21.3,18,70.8,47.8,0.1,55.1,59.9,103.7,53.9,L. Williams , M. Harrell , S. Dekker , S. Thornwell , M. Teodosic
R. Lopez - J. Holiday - K. Dunn - D. Nwaba - L. Markkanen,CHI,10,61,102.4,92.1,10.4,55.1,1.17,16.2,31.6,75.7,56.5,0.2,51.4,55,97.38,56.3,R. Lopez , J. Holiday , K. Dunn , D. Nwaba , L. Markkanen
B. Lopez - K. Caldwell-Pope - T. Ennis - J. Randle - B. Ingram,LAL,6,60,103.2,107,-3.9,56,2,16.6,23.2,75.8,48.9,0.1,48.3,51.3,102.17,45.8,B. Lopez , K. Caldwell-Pope , T. Ennis , J. Randle , B. Ingram
E. Bledsoe - T. Zeller - K. Middleton - T. Snell - G. Antetokounmpo,MIL,8,60,124.4,109.4,15.1,57.8,2.47,19.7,27.4,78.7,49.5,0.1,58.8,62.2,105.13,57.4,E. Bledsoe , T. Zeller , K. Middleton , T. Snell , G. Antetokounmpo
S. Ibaka - D. DeRozan - J. Valanciunas - D. Wright - O. Anunoby,TOR,5,60,111.6,109.2,2.4,51.9,2.45,16.3,29.5,78.7,54.1,0.1,50,54.8,96.84,51.7,S. Ibaka , D. DeRozan , J. Valanciunas , D. Wright , O. Anunoby
C. Miles - D. Wright - J. Poeltl - F. VanVleet - O. Anunoby,TOR,9,59,100.8,85.4,15.4,59.6,1.17,16.3,26.7,74.6,51.2,0.2,51.4,56.3,105.07,59.7,C. Miles , D. Wright , J. Poeltl , F. VanVleet , O. Anunoby
C. Paul - R. Anderson - L. Mbah a Moute - J. Harden - C. Capela,HOU,9,59,121.8,98.3,23.6,51.9,2.45,17.2,20.8,78.9,50.9,0.1,60.2,63.8,96.66,60.9,C. Paul , R. Anderson , L. Mbah a Moute , J. Harden , C. Capela
D. Wade - K. Korver - C. Frye - J. Green - C. Osman,CLE,13,59,121.7,103.1,18.6,64.8,2.33,21.1,22.6,75,51.3,0.1,61,63.9,102.63,55.5,D. Wade , K. Korver , C. Frye , J. Green , C. Osman
J. Holiday - D. Cousins - E. Moore - A. Davis - D. Miller,NOP,16,59,117.6,83.8,33.8,54.7,1.61,16.1,28.8,83.9,58.8,0.1,57.9,64.6,108.22,75.2,J. Holiday , D. Cousins , E. Moore , A. Davis , D. Miller
K. Lowry - S. Ibaka - D. DeRozan - J. Valanciunas - M. Miller,TOR,6,59,107.6,100,7.6,57.8,1.08,15,45.3,81.4,62.6,0.2,48.1,52.6,96.74,52.5,K. Lowry , S. Ibaka , D. DeRozan , J. Valanciunas , M. Miller
Z. LaVine - B. Portis - K. Dunn - D. Nwaba - L. Markkanen,CHI,8,59,107.4,113.4,-6,52.1,1.92,15.3,25.4,74.6,49.2,0.1,47.7,53.3,100.69,45.3,Z. LaVine , B. Portis , K. Dunn , D. Nwaba , L. Markkanen
Z. Randolph - G. Hill - W. Cauley-Stein - B. Hield - J. Jackson,SAC,4,59,85.3,102.6,-17.2,47.5,0.95,13,18,82.4,47.3,0.2,44.5,46.6,93.71,36.2,Z. Randolph , G. Hill , W. Cauley-Stein , B. Hield , J. Jackson
D. Carroll - A. Crabbe - S. Dinwiddie - R. Hollis-Jefferson - J. Allen,BKN,19,58,91.3,100.8,-9.4,62.8,1.23,16.3,22.4,67.8,45.3,0.2,49.5,52.7,106.28,43.5,D. Carroll , A. Crabbe , S. Dinwiddie , R. Hollis-Jefferson, J. Allen
D. Jordan - T. Harris - A. Rivers - S. Thornwell - M. Teodosic,LAC,10,58,91,103.2,-12.2,65,1.86,16.3,20.3,73.5,47.7,0.1,43.1,48.2,101.54,42.7,D. Jordan , T. Harris , A. Rivers , S. Thornwell , M. Teodosic
I. Mahinmi - R. Sessions - J. Meeks - M. Scott - K. Oubre Jr.,WAS,9,58,94.2,114.8,-20.6,72.1,1.41,17.8,35.9,71.9,53.9,0.2,45.1,49,99.45,41.8,I. Mahinmi , R. Sessions , J. Meeks , M. Scott , K. Oubre Jr.
L. Aldridge - P. Mills - D. Bertans - K. Anderson - D. Murray,SAS,13,58,101.7,84,17.6,62.5,2.5,18.1,24.2,76.1,51.1,0.1,47.7,50,99.64,58.8,L. Aldridge , P. Mills , D. Bertans , K. Anderson , D. Murray
W. Ellington - K. Olynyk - T. Johnson - J. Winslow - J. Richardson,MIA,12,58,97.6,90.2,7.5,61.4,1.59,16,23.9,74.6,49.3,0.1,50,53.1,101.91,57.7,W. Ellington , K. Olynyk , T. Johnson , J. Winslow , J. Richardson
B. Lopez - I. Thomas - K. Caldwell-Pope - J. Randle - L. Ball,LAL,9,57,111.4,120.5,-9.1,64.2,2.13,20.1,21.4,66.7,43.6,0.1,56.7,58.9,102.76,47.9,B. Lopez , I. Thomas , K. Caldwell-Pope , J. Randle , L. Ball
C. Anthony - R. Westbrook - P. George - A. Roberson - D. Johnson,OKC,5,57,105.5,93.9,11.6,50,1.29,15,27.8,75.5,51.4,0.2,49.5,54.3,94.61,55.8,C. Anthony , R. Westbrook , P. George , A. Roberson , D. Johnson
L. James - J. Smith - G. Hill - R. Hood - L. Nance Jr.,CLE,7,57,109.6,107.7,1.9,62,3.1,20,16.4,66.7,43.2,0.1,54.9,56.8,98.37,50.8,L. James , J. Smith , G. Hill , R. Hood , L. Nance Jr.
L. Williams - B. Griffin - W. Reed - T. Wallace - M. Teodosic,LAC,5,57,118.7,118.9,-0.2,63.5,1.5,19.3,27.3,63.9,46.6,0.2,59.7,63.3,103.26,49.2,L. Williams , B. Griffin , W. Reed , T. Wallace , M. Teodosic
D. Jordan - A. Rivers - C. Williams - J. Wilson - M. Teodosic,LAC,4,56,116.7,93.1,23.6,56.9,1.81,19,19.6,75,51.3,0.1,62.8,63,99.11,60.6,D. Jordan , A. Rivers , C. Williams , J. Wilson , M. Teodosic
J. Jack - C. Lee - K. O'Quinn - T. Hardaway Jr. - K. Porzingis,NYK,10,56,110.6,119.7,-9.1,58.8,1.5,18.5,18.4,74.1,47.6,0.2,57.5,61.8,104.72,47.7,J. Jack , C. Lee , K. O'Quinn , T. Hardaway Jr. , K. Porzingis
T. Ariza - E. Gordon - L. Mbah a Moute - J. Harden - C. Capela,HOU,15,56,108.4,104.2,4.2,63,1.93,17.3,32.8,77.8,55.1,0.1,51.9,54.5,102.27,52,T. Ariza , E. Gordon , L. Mbah a Moute , J. Harden , C. Capela
W. Matthews - H. Barnes - S. Mejri - D. Smith Jr. - M. Kleber,DAL,17,56,107.7,99.2,8.5,55.1,1.69,16.8,27.4,71.9,50,0.1,54.7,55.5,101.6,50.4,W. Matthews , H. Barnes , S. Mejri , D. Smith Jr. , M. Kleber
Z. Randolph - G. Temple - B. Bogdanovic - W. Cauley-Stein - D. Fox,SAC,14,56,108.9,116.3,-7.4,58.9,1.83,20.2,16,82.5,45.6,0.1,62.6,62.4,106.59,46.2,Z. Randolph , G. Temple , B. Bogdanovic , W. Cauley-Stein, D. Fox
E. Turner - A. Aminu - E. Davis - D. Lillard - C. McCollum,POR,24,55,110.1,98.3,11.8,34.8,1.07,10.3,36.1,61.4,48.3,0.1,48.1,54.6,104.33,55,E. Turner , A. Aminu , E. Davis , D. Lillard , C. McCollum
K. Koufos - B. Hield - S. Labissiere - D. Fox - J. Jackson,SAC,6,55,92.1,116.4,-24.3,58.5,1.71,16.3,15.8,72.4,44.3,0.1,47.9,50.1,100.92,37.5,K. Koufos , B. Hield , S. Labissiere , D. Fox , J. Jackson
L. James - D. Wade - J. Smith - K. Love - J. Crowder,CLE,21,55,110.2,118.8,-8.6,62.8,2.08,17.2,26.4,61.5,43.8,0.1,51.6,57.6,103.42,47.4,L. James , D. Wade , J. Smith , K. Love , J. Crowder
M. Belinelli - M. Delaney - I. Taylor - J. Collins - T. Cavanaugh,ATL,8,55,97.3,97.3,0,62.2,1.87,17.8,35.6,68.5,51.3,0.1,49.5,50.4,97.31,50.6,M. Belinelli , M. Delaney , I. Taylor , J. Collins , T. Cavanaugh
Nene - T. Ariza - P. Tucker - L. Mbah a Moute - J. Harden,HOU,9,55,115.9,97.7,18.2,60.8,1.29,18.5,24.5,86.7,54.3,0.2,62.5,66.3,110.53,57.3,Nene , T. Ariza , P. Tucker , L. Mbah a Moute , J. Harden
R. Lopez - J. Holiday - Z. LaVine - K. Dunn - L. Markkanen,CHI,5,55,104.3,113.3,-9.1,55.1,3,18,10.7,86.5,47.2,0.1,53.8,55.3,103.67,43.8,R. Lopez , J. Holiday , Z. LaVine , K. Dunn , L. Markkanen
T. Ariza - P. Tucker - E. Gordon - R. Anderson - J. Harden,HOU,16,55,103.5,113.8,-10.3,38.5,1.15,10.3,25.8,75.5,47,0.1,47.1,52,100.08,36.2,T. Ariza , P. Tucker , E. Gordon , R. Anderson , J. Harden
T. Daniels - D. Bender - M. Chriss - T. Ulis - J. Jackson,PHX,9,55,104.4,111.3,-6.9,46.8,1.47,15.3,17.2,70,44.1,0.1,55.5,56.3,99.89,44.7,T. Daniels , D. Bender , M. Chriss , T. Ulis , J. Jackson
T. Young - D. Collison - L. Stephenson - C. Joseph - D. Sabonis,IND,21,55,109.8,103.5,6.3,62.5,1.76,18.9,37,65.1,50.6,0.2,56.5,60.2,99.25,51.9,T. Young , D. Collison , L. Stephenson , C. Joseph , D. Sabonis
W. Barton - M. Plumlee - G. Harris - T. Lyles - J. Murray,DEN,20,55,103.4,89.9,13.5,61,0.96,15.6,37,75.9,56.5,0.2,52.2,56.2,102.02,52.7,W. Barton , M. Plumlee , G. Harris , T. Lyles , J. Murray
D. West - A. Iguodala - N. Young - K. Thompson - D. Green,GSW,12,54,93.3,102.8,-9.5,80,1.52,21.5,26,84.2,57,0.2,48.9,50.9,94.62,49.7,D. West , A. Iguodala , N. Young , K. Thompson , D. Green
J. Jack - C. Lee - E. Kanter - D. McDermott - K. Porzingis,NYK,20,54,90.6,92.4,-1.8,63.6,1.65,17.1,30.8,74.2,52.7,0.1,44,46.4,104.81,49.7,J. Jack , C. Lee , E. Kanter , D. McDermott , K. Porzingis
J. Johnson - W. Ellington - D. Waiters - K. Olynyk - T. Johnson,MIA,13,54,113.5,95.4,18.1,74.4,2.29,20.1,29.3,73.1,50,0.1,57.1,59.7,97.58,59.7,J. Johnson , W. Ellington , D. Waiters , K. Olynyk , T. Johnson
J. Lamb - C. Zeller - M. Carter-Williams - F. Kaminsky - D. Bacon,CHA,7,54,93.1,92.4,0.7,52.9,1.2,11.9,25.8,84.6,51.7,0.1,37.8,46.7,103.11,48.6,J. Lamb , C. Zeller , M. Carter-Williams, F. Kaminsky , D. Bacon
L. James - J. Smith - K. Love - T. Thompson - I. Thomas,CLE,4,54,108.8,107,1.8,61.2,1.3,19.5,21.7,77.4,53.7,0.2,61.4,62.9,102.71,51.9,L. James , J. Smith , K. Love , T. Thompson , I. Thomas
L. Stephenson - C. Joseph - V. Oladipo - M. Turner - D. Sabonis,IND,24,54,95.7,115.7,-20,44.2,1.19,13.1,21.6,68.2,47.9,0.1,51.1,54.6,102.42,41.4,L. Stephenson , C. Joseph , V. Oladipo , M. Turner , D. Sabonis
P. Gasol - T. Parker - L. Aldridge - D. Green - K. Leonard,SAS,6,54,83.8,90,-6.2,48.7,1.06,13.7,15.8,83.3,50.4,0.2,45.8,47,98.65,44.4,P. Gasol , T. Parker , L. Aldridge , D. Green , K. Leonard
R. Lopez - N. Mirotic - J. Holiday - K. Dunn - D. Valentine,CHI,13,54,89.2,97.4,-8.2,66.7,1.88,18.8,17.2,81.6,46.7,0.1,47.5,49.1,104.15,47.3,R. Lopez , N. Mirotic , J. Holiday , K. Dunn , D. Valentine
A. Johnson - J. Bayless - R. Covington - T. McConnell - B. Simmons,PHI,14,53,100.8,104.9,-4.1,68.8,1.32,19.4,30.8,76.8,54.6,0.2,57,57.7,111.05,47.2,A. Johnson , J. Bayless , R. Covington , T. McConnell , B. Simmons
D. Jordan - W. Johnson - T. Harris - A. Rivers - T. Wallace,LAC,5,53,104.4,100.9,3.5,57.4,1.69,17.5,23.6,76.4,50,0.1,54,55.4,102.81,53.8,D. Jordan , W. Johnson , T. Harris , A. Rivers , T. Wallace
D. Nowitzki - J. Barea - W. Matthews - H. Barnes - Y. Ferrell,DAL,17,53,95.6,104.5,-8.9,56.4,1.57,15.6,12.7,74.5,41.2,0.1,48.9,52.7,101.23,43.7,D. Nowitzki , J. Barea , W. Matthews , H. Barnes , Y. Ferrell
E. Ilyasova - K. Bazemore - D. Schroder - T. Prince - T. Cavanaugh,ATL,8,53,112.7,108.1,4.6,63.3,1.94,20.4,22,83,51.5,0.1,58.1,59.7,100.42,51.3,E. Ilyasova , K. Bazemore , D. Schroder , T. Prince , T. Cavanaugh
E. Turner - A. Aminu - E. Davis - D. Lillard - P. Connaughton,POR,20,53,110.5,92.6,18,41.7,1.54,13.6,23.7,80.7,51.7,0.1,54.8,56.9,106.42,53.1,E. Turner , A. Aminu , E. Davis , D. Lillard , P. Connaughton
I. Mahinmi - B. Beal - M. Scott - T. Frazier - K. Oubre Jr.,WAS,18,53,95.7,85.1,10.6,62.2,1.87,17.8,31.6,69.5,50.9,0.1,50.5,51.7,104.54,60.6,I. Mahinmi , B. Beal , M. Scott , T. Frazier , K. Oubre Jr.
J. Crawford - J. Teague - T. Gibson - J. Butler - K. Towns,MIN,23,53,129.2,99.1,30.1,65.9,2.25,19,20.9,75,49.5,0.1,59.1,67.9,99.29,60.9,J. Crawford , J. Teague , T. Gibson , J. Butler , K. Towns
M. Belinelli - D. Schroder - D. Dedmon - T. Prince - J. Collins,ATL,16,53,104.5,123.4,-18.9,56.8,1.39,16.3,30.5,69,46.5,0.2,51.5,54.3,100.03,32.6,M. Belinelli , D. Schroder , D. Dedmon , T. Prince , J. Collins
N. Vonleh - C. Payne - B. Portis - D. Valentine - D. Nwaba,CHI,9,53,100.9,99.1,1.7,65.9,1.61,17.7,35.9,82.5,57.9,0.2,48.6,51.4,103.31,51.4,N. Vonleh , C. Payne , B. Portis , D. Valentine , D. Nwaba
R. Rondo - J. Holiday - D. Cousins - E. Moore - D. Miller,NOP,8,53,117.9,138.9,-21.1,57.1,1.4,18.9,23.1,79.2,54,0.2,67.6,68.1,101,41.4,R. Rondo , J. Holiday , D. Cousins , E. Moore , D. Miller
A. Horford - M. Morris - A. Baynes - T. Rozier - J. Tatum,BOS,5,52,99,79.2,19.8,66.7,1.86,18.3,27.3,75.4,54,0.1,48.9,51,92.55,66.7,A. Horford , M. Morris , A. Baynes , T. Rozier , J. Tatum
