LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,PLAYER1,PLAYER2,PLAYER3,PLAYER4,PLAYER5
J. Poeltl - P. Siakam - O. Anunoby - G. Trent Jr. - S. Barnes,TOR,5,63,99.2,106.9,-7.7,60,3.33,16.4,25.6,81,48.6,0.1,43.4,47,100.42,46.8,J. Poeltl , P. Siakam , O. Anunoby , G. Trent Jr. , S. Barnes
C. Paul - B. Biyombo - D. Booker - M. Bridges - C. Johnson,PHX,4,62,129.8,113.5,16.3,72.4,3.82,23.5,25.9,64.9,48.4,0.1,61.4,64.6,96.62,59.2,C. Paul , B. Biyombo , D. Booker , M. Bridges , C. Johnson
J. Butler - B. Adebayo - C. Martin - G. Vincent - M. Strus,MIA,15,62,102.5,117.1,-14.6,54.5,1.71,14.5,32.3,76,51.3,0.1,45.8,51.8,94.48,43.9,J. Butler , B. Adebayo , C. Martin , G. Vincent , M. Strus
J. Valanciunas - C. McCollum - Z. Williamson - T. Murphy III - D. Daniels,NOP,9,62,103,100.7,2.2,58.2,1.52,18,19.4,73.1,49.3,0.2,51.3,55.2,103.84,55.5,J. Valanciunas , C. McCollum , Z. Williamson , T. Murphy III , D. Daniels
P. Beverley - N. Vucevic - Z. LaVine - C. White - P. Williams,CHI,19,62,137.3,108,29.3,62.3,3.07,23,20.8,74.6,51.4,0.1,70.4,73,104.69,62.7,P. Beverley , N. Vucevic , Z. LaVine , C. White , P. Williams
C. Capela - D. Murray - J. Collins - T. Young - S. Bey,ATL,6,61,103.1,117.9,-14.8,48,1.41,14,27.5,72.9,48.4,0.1,49.1,52.7,103.55,38.7,C. Capela , D. Murray , J. Collins , T. Young , S. Bey
E. Gordon - D. Nix - K. Martin Jr. - U. Garuba - T. Eason,HOU,16,61,103.7,109.6,-5.8,75,1.83,17.1,37.3,63.6,49.6,0.1,46.6,52.3,105.8,49.1,E. Gordon , D. Nix , K. Martin Jr. , U. Garuba , T. Eason
G. Dragic - D. DeRozan - A. Drummond - D. Jones Jr. - C. White,CHI,14,61,120.8,101.5,19.2,53.2,2.2,18.5,30.2,76.2,55.2,0.1,59.4,62.3,102.87,61.9,G. Dragic , D. DeRozan , A. Drummond , D. Jones Jr. , C. White
H. Barnes - D. Sabonis - D. Fox - T. Davis - K. Murray,SAC,10,61,118,131.6,-13.6,53.3,2,17.2,30.4,79.2,51.6,0.1,56,58.2,106.21,41.8,H. Barnes , D. Sabonis , D. Fox , T. Davis , K. Murray
H. Barnes - D. Sabonis - M. Monk - D. Mitchell - K. Murray,SAC,26,61,105.2,86,19.2,82,2.93,22.2,14.5,72.2,45.5,0.1,52.3,56.5,106.3,60.9,H. Barnes , D. Sabonis , M. Monk , D. Mitchell , K. Murray
J. Valanciunas - C. McCollum - Z. Williamson - N. Marshall - T. Murphy III,NOP,9,61,102.3,118.6,-16.3,59.2,1.81,16.3,27,73.4,48.6,0.1,46.3,50,100.79,40,J. Valanciunas , C. McCollum , Z. Williamson , N. Marshall , T. Murphy III
K. Porter Jr. - J. Green - A. Sengun - J. Smith Jr. - T. Eason,HOU,14,61,109.9,110.4,-0.5,49.1,1.08,14.1,42.6,74.1,56.6,0.2,52.6,56,105.03,45.1,K. Porter Jr. , J. Green , A. Sengun , J. Smith Jr. , T. Eason
M. Conley - J. Clarkson - M. Beasley - L. Markkanen - J. Vanderbilt,UTA,15,61,126,122.6,3.4,59.6,2.82,16.6,35.7,70.5,51.9,0.1,53.4,59.3,103.35,48.4,M. Conley , J. Clarkson , M. Beasley , L. Markkanen , J. Vanderbilt
R. Bullock - S. Dinwiddie - C. Wood - D. Finney-Smith - L. Doncic,DAL,14,61,98.4,127.8,-29.4,61.4,1.23,15.8,26.2,72.7,45,0.2,50,53.8,98.92,33.6,R. Bullock , S. Dinwiddie , C. Wood , D. Finney-Smith , L. Doncic
A. Gordon - N. Jokic - J. Murray - B. Brown - M. Porter Jr.,DEN,13,60,127.6,96.7,30.9,73.3,2.2,23.9,34,75,57.6,0.2,66.5,68.1,97.75,67.3,A. Gordon , N. Jokic , J. Murray , B. Brown , M. Porter Jr.
A. Nembhard - J. Nwora - A. Nesmith - I. Jackson - B. Mathurin,IND,7,60,109.3,126.6,-17.3,71.2,1.95,19.1,25,61.4,43.5,0.1,52.6,57.3,112.3,41.9,A. Nembhard , J. Nwora , A. Nesmith , I. Jackson , B. Mathurin
A. Nembhard - J. Nwora - A. Nesmith - J. Smith - B. Mathurin,IND,5,60,96.9,143.1,-46.2,61.7,1.16,16.1,32.3,65.4,47,0.2,47.7,51.8,104.46,30.7,A. Nembhard , J. Nwora , A. Nesmith , J. Smith , B. Mathurin
J. Poeltl - K. Bates-Diop - K. Johnson - T. Jones - J. Sochan,SAS,8,60,108.1,112.7,-4.6,68.5,3.7,20.2,32.4,81.1,53.7,0.1,45.9,50.4,99.64,47.5,J. Poeltl , K. Bates-Diop , K. Johnson , T. Jones , J. Sochan
P. Tucker - T. Harris - M. Harrell - D. Melton - S. Milton,PHI,5,60,118.6,108.4,10.2,47.2,1.79,15.7,28.6,83.6,55.9,0.1,55,59.4,94.69,52.1,P. Tucker , T. Harris , M. Harrell , D. Melton , S. Milton
B. Beal - K. Porzingis - K. Kuzma - M. Morris - A. Gill,WAS,5,59,130.5,129.4,1.1,64.9,4.63,22.3,20.8,84.3,51.9,0.1,60.6,64.5,97.18,50,B. Beal , K. Porzingis , K. Kuzma , M. Morris , A. Gill
B. Lopez - J. Holiday - B. Portis - P. Connaughton - G. Allen,MIL,12,59,117.8,106.1,11.8,58.6,1.7,19.1,27.8,81.4,58.1,0.2,62.6,64.9,105.37,53.9,B. Lopez , J. Holiday , B. Portis , P. Connaughton , G. Allen
J. Murray - V. Cancar - B. Brown - Z. Nnaji - B. Hyland,DEN,8,59,110.7,111.3,-0.5,40,1.38,10.8,37,65.5,49.2,0.1,49.1,52.4,99.28,42.5,J. Murray , V. Cancar , B. Brown , Z. Nnaji , B. Hyland
K. Love - C. Osman - C. LeVert - D. Garland - E. Mobley,CLE,15,59,109.1,102.5,6.6,57.4,1.5,17.2,20,68.9,46.8,0.1,55.3,60.5,99.63,55.4,K. Love , C. Osman , C. LeVert , D. Garland , E. Mobley
L. James - P. Beverley - A. Davis - D. Schroder - L. Walker IV,LAL,7,59,103.2,105.5,-2.3,74,1.85,21.6,14,83,47.3,0.2,55.3,57.8,103.32,49.1,L. James , P. Beverley , A. Davis , D. Schroder , L. Walker IV
M. Turner - A. Nembhard - T. Haliburton - A. Nesmith - B. Mathurin,IND,17,59,107.1,110.9,-3.9,62.3,1.94,19.2,21.4,71.4,47.9,0.1,57,58.5,104,48.2,M. Turner , A. Nembhard , T. Haliburton , A. Nesmith , B. Mathurin
P. Tucker - T. Harris - J. Embiid - D. Melton - S. Milton,PHI,8,59,96.7,125.6,-28.9,53.5,1.44,14.6,20.3,64.2,40.2,0.1,46.7,50.8,98.53,32.4,P. Tucker , T. Harris , J. Embiid , D. Melton , S. Milton
I. Hartenstein - R. Barrett - I. Quickley - M. McBride - J. Sims,NYK,9,58,110.8,110.8,0,56.3,1.42,16.4,42.9,73.6,56.9,0.2,50.5,53.5,91.98,49.4,I. Hartenstein , R. Barrett , I. Quickley , M. McBride , J. Sims
J. Richardson - J. Poeltl - K. Johnson - T. Jones - J. Sochan,SAS,14,58,126,113.3,12.7,64.9,1.85,20.7,33.9,73.5,52.4,0.2,62.3,64.3,106.94,51.5,J. Richardson , J. Poeltl , K. Johnson , T. Jones , J. Sochan
K. Porter Jr. - J. Green - K. Martin Jr. - U. Garuba - J. Smith Jr.,HOU,18,58,96.9,117.1,-20.2,57.1,1.5,13.5,35.1,68.2,50.7,0.1,44.6,49.9,106.49,38.1,K. Porter Jr. , J. Green , K. Martin Jr. , U. Garuba , J. Smith Jr.
M. Conley - R. Gobert - K. Anderson - T. Prince - J. McDaniels,MIN,10,58,121.4,100.8,20.5,66,1.74,20.1,27.5,76.9,52.4,0.2,59.9,63.7,98.41,61.3,M. Conley , R. Gobert , K. Anderson , T. Prince , J. McDaniels
M. Fultz - W. Carter Jr. - F. Wagner - J. Suggs - P. Banchero,ORL,15,58,113.7,102.4,11.3,53.8,1.75,16.6,28.3,71.9,49.6,0.1,54.6,57.1,102,53.9,M. Fultz , W. Carter Jr. , F. Wagner , J. Suggs , P. Banchero
P. Tucker - J. Harden - J. Embiid - D. Melton - T. Maxey,PHI,8,58,119.7,121.8,-2.2,64.6,2.21,19.7,18.8,62.9,43.6,0.1,60.5,65.5,97.35,50.1,P. Tucker , J. Harden , J. Embiid , D. Melton , T. Maxey
S. Curry - D. Green - A. Wiggins - K. Looney - J. Poole,GSW,8,58,128.9,113.3,15.6,66.7,2.92,22.2,23.1,62.3,44.2,0.1,64.5,66.8,100.51,58.2,S. Curry , D. Green , A. Wiggins , K. Looney , J. Poole
T. Jones - J. Jackson Jr. - B. Clarke - J. Konchar - D. Bane,MEM,11,58,114.5,109.7,4.8,66.1,2.64,20.1,34.3,67.7,50.4,0.1,52.5,55.1,103.31,52.9,T. Jones , J. Jackson Jr. , B. Clarke , J. Konchar , D. Bane
S. Adams - J. Morant - J. Konchar - D. Bane - S. Aldama,MEM,6,57,130.7,105.6,25.2,59.6,2.83,19.1,29.8,64.6,50,0.1,60.1,64.7,105.77,67.4,S. Adams , J. Morant , J. Konchar , D. Bane , S. Aldama
T. Hardaway Jr. - C. Wood - M. Kleber - L. Doncic - J. Green,DAL,14,57,130.2,108.9,21.4,48.3,2.42,16.9,29.2,62.7,47.7,0.1,66.3,69.8,106.03,63.1,T. Hardaway Jr. , C. Wood , M. Kleber , L. Doncic , J. Green
B. Beal - K. Porzingis - M. Morris - D. Gafford - C. Kispert,WAS,9,56,120.5,121.9,-1.4,60,1.94,20.8,25,68.7,52.3,0.1,62.9,67.8,98.89,54.2,B. Beal , K. Porzingis , M. Morris , D. Gafford , C. Kispert
D. Mitchell - D. Garland - I. Okoro - L. Stevens - E. Mobley,CLE,8,56,110.5,111.3,-0.8,52,1.73,16.9,25,72.7,45.2,0.1,50.5,54,97.71,46.1,D. Mitchell , D. Garland , I. Okoro , L. Stevens , E. Mobley
J. Green - D. Nix - K. Martin Jr. - A. Sengun - J. Smith Jr.,HOU,10,56,106.6,139.1,-32.5,66.7,1.55,19.2,36.7,66.7,49.5,0.2,50.9,54.6,100.28,37.8,J. Green , D. Nix , K. Martin Jr. , A. Sengun , J. Smith Jr.
T. Lyles - D. Fox - M. Monk - C. Metu - T. Davis,SAC,15,56,115.3,135,-19.7,53.8,1.75,16.5,33.9,63.8,47.2,0.1,55.6,59.5,103.89,40.8,T. Lyles , D. Fox , M. Monk , C. Metu , T. Davis
M. Plumlee - K. Oubre Jr. - T. Rozier - D. Smith Jr. - P. Washington,CHA,5,55,113.5,106.5,6.9,65.9,2.23,19,33.9,66,48.6,0.1,51,53.9,92.02,49.6,M. Plumlee , K. Oubre Jr. , T. Rozier , D. Smith Jr. , P. Washington
S. Dinwiddie - R. O'Neale - D. Finney-Smith - M. Bridges - C. Johnson,BKN,12,55,115.3,101.7,13.5,44.4,1.67,13,27.1,70.9,48.2,0.1,54,59.2,102.54,52.7,S. Dinwiddie , R. O'Neale , D. Finney-Smith , M. Bridges , C. Johnson
S. Mykhailiuk - T. Maledon - J. Thor - M. Williams - B. McGowens,CHA,6,55,97.5,105.4,-7.8,76.7,1.5,18.8,38.1,78.3,55,0.2,48.1,51.6,101.46,45.8,S. Mykhailiuk , T. Maledon , J. Thor , M. Williams , B. McGowens
W. Carter Jr. - B. Bol - F. Wagner - J. Suggs - P. Banchero,ORL,4,55,110.4,116.4,-5.9,56.9,1.32,18.2,32.6,89.4,61.3,0.2,56.8,60.6,101,49.5,W. Carter Jr. , B. Bol , F. Wagner , J. Suggs , P. Banchero
A. Burks - C. Joseph - K. Knox II - S. Bey - J. Duren,DET,7,54,98.3,106.1,-7.8,55.8,1.71,15,27.7,75,50.4,0.1,46.6,50.6,103.62,46.2,A. Burks , C. Joseph , K. Knox II , S. Bey , J. Duren
A. Davis - D. Schroder - M. Beasley - T. Brown Jr. - J. Vanderbilt,LAL,9,54,105.1,100,5.1,68.9,1.82,19.1,23.3,77.8,51.2,0.1,49.5,53.8,105.53,52.2,A. Davis , D. Schroder , M. Beasley , T. Brown Jr. , J. Vanderbilt
C. LeVert - D. Mitchell - J. Allen - D. Wade - E. Mobley,CLE,8,54,115.6,93,22.6,55.6,1.56,16.7,29.6,75.5,52.3,0.1,57.3,60.6,99.42,55.1,C. LeVert , D. Mitchell , J. Allen , D. Wade , E. Mobley
D. Brooks - J. Jackson Jr. - J. Morant - B. Clarke - D. Bane,MEM,10,54,122.7,95.9,26.8,62.5,3,17.6,32.8,75.8,54,0.1,51.4,56.9,107.39,61.8,D. Brooks , J. Jackson Jr. , J. Morant , B. Clarke , D. Bane
F. VanVleet - O. Anunoby - G. Trent Jr. - S. Barnes - C. Koloko,TOR,5,54,112.6,120.5,-7.9,50,1.53,15.4,26.8,58.7,41.2,0.1,53,56.5,100.04,43.4,F. VanVleet , O. Anunoby , G. Trent Jr. , S. Barnes , C. Koloko
J. Grant - J. Nurkic - J. Hart - A. Simons - S. Sharpe,POR,8,54,99.1,111,-11.9,60.9,1.56,18.1,20,72.7,46.4,0.2,53,55.1,104.32,43.3,J. Grant , J. Nurkic , J. Hart , A. Simons , S. Sharpe
J. Richardson - J. Poeltl - K. Bates-Diop - K. Johnson - M. Branham,SAS,4,54,105.9,114.8,-8.9,54,1.5,16.9,27.8,81.3,52.9,0.2,53.9,56.4,102.89,44.3,J. Richardson , J. Poeltl , K. Bates-Diop , K. Johnson , M. Branham
K. Porter Jr. - J. Green - K. Martin Jr. - J. Smith Jr. - T. Eason,HOU,11,54,104.9,100,4.9,40.4,1.36,11.2,40.5,74.5,55,0.1,44.4,48.5,109.49,51.6,K. Porter Jr. , J. Green , K. Martin Jr. , J. Smith Jr. , T. Eason
L. Kennard - D. Brooks - J. Morant - X. Tillman - S. Aldama,MEM,9,54,100,107.6,-7.6,55.6,1.92,16.2,17.2,73.7,45.2,0.1,48.5,53.1,105.71,47,L. Kennard , D. Brooks , J. Morant , X. Tillman , S. Aldama
A. Rivers - D. Russell - N. Reid - A. Edwards - J. McDaniels,MIN,12,53,119.1,123.9,-4.8,47.9,1.64,16.4,15.2,62.7,40.2,0.1,60.9,64.1,99.88,46.2,A. Rivers , D. Russell , N. Reid , A. Edwards , J. McDaniels
C. Osman - C. LeVert - D. Mitchell - J. Allen - E. Mobley,CLE,13,53,120,107.7,12.3,56.1,1.64,16.1,23.3,65.3,45.7,0.1,58.9,65.5,97.14,58.1,C. Osman , C. LeVert , D. Mitchell , J. Allen , E. Mobley
D. DeRozan - N. Vucevic - Z. LaVine - A. Caruso - C. White,CHI,14,53,125.4,105.9,19.5,54.4,1.63,18.7,28.6,72.5,48.3,0.2,62.5,65.8,110.05,56.2,D. DeRozan , N. Vucevic , Z. LaVine , A. Caruso , C. White
K. Lowry - J. Butler - B. Adebayo - G. Vincent - M. Strus,MIA,10,53,104.7,138.1,-33.4,43.6,1.7,12.9,17.6,73.2,42.4,0.1,47.2,55,96.33,32.4,K. Lowry , J. Butler , B. Adebayo , G. Vincent , M. Strus
L. Nance Jr. - D. Graham - Z. Williamson - N. Marshall - J. Alvarado,NOP,9,53,131.9,88.8,43.1,66,2.5,21.2,28.6,74.5,52,0.1,64.1,67.3,104.64,72.6,L. Nance Jr. , D. Graham , Z. Williamson , N. Marshall , J. Alvarado
P. Siakam - J. Hernangomez - F. VanVleet - O. Anunoby - S. Barnes,TOR,5,53,119.1,120.4,-1.3,57.7,2,19.1,33.3,79.1,54.3,0.1,56.9,59.8,97.82,47.9,P. Siakam , J. Hernangomez , F. VanVleet , O. Anunoby , S. Barnes
R. Westbrook - P. Beverley - A. Davis - L. Walker IV - A. Reaves,LAL,11,53,116.4,108.6,7.8,60.9,2.33,17.4,31.5,75,55.1,0.1,52.6,59.7,105.58,57.4,R. Westbrook , P. Beverley , A. Davis , L. Walker IV , A. Reaves
T. McConnell - M. Turner - B. Hield - A. Nesmith - B. Mathurin,IND,12,53,95.8,114.3,-18.5,63.9,1.44,14.3,29.9,69.8,47.5,0.1,40.6,48,106.68,38.5,T. McConnell , M. Turner , B. Hield , A. Nesmith , B. Mathurin
B. Beal - K. Porzingis - D. Wright - D. Avdija - C. Kispert,WAS,15,52,114.7,106.4,8.3,77.3,2.27,21.5,31.3,75.5,53.6,0.1,56.5,61.2,101.59,55,B. Beal , K. Porzingis , D. Wright , D. Avdija , C. Kispert
B. Beal - K. Porzingis - D. Wright - K. Kuzma - D. Gafford,WAS,4,52,126.9,119.2,7.7,75,2.05,26.5,12.9,58.3,40.5,0.2,74.4,75.6,96.49,55.7,B. Beal , K. Porzingis , D. Wright , K. Kuzma , D. Gafford
B. Beal - K. Porzingis - K. Kuzma - M. Morris - C. Kispert,WAS,13,52,107.6,123.5,-15.9,66.7,1.78,19.2,29.8,64.3,46.9,0.2,56.4,58.2,107.74,42.4,B. Beal , K. Porzingis , K. Kuzma , M. Morris , C. Kispert
D. McDermott - S. Johnson - J. Richardson - Z. Collins - M. Branham,SAS,11,52,128.4,123.7,4.8,63.9,1.95,22.9,41.5,64.3,54.6,0.2,69.8,70.1,105.5,54,D. McDermott , S. Johnson , J. Richardson , Z. Collins , M. Branham
J. Harden - T. Harris - J. Embiid - G. Niang - T. Maxey,PHI,17,52,110.4,101,9.4,68.9,2.07,21.2,20.9,76,50.5,0.1,60.2,62.4,97.3,55.2,J. Harden , T. Harris , J. Embiid , G. Niang , T. Maxey
N. Batum - M. Morris Sr. - K. Leonard - I. Zubac - T. Mann,LAC,8,52,107.5,104.7,2.8,48.9,1.83,14.5,37.7,77.6,55.5,0.1,46.7,50.5,97.56,51.4,N. Batum , M. Morris Sr. , K. Leonard , I. Zubac , T. Mann
P. Tucker - T. Harris - J. Embiid - M. Thybulle - T. Maxey,PHI,4,52,118.7,84,34.7,55.3,2,18.6,19.5,69.5,49,0.1,58,64.2,98.02,73.8,P. Tucker , T. Harris , J. Embiid , M. Thybulle , T. Maxey
Z. Collins - K. Bates-Diop - K. Johnson - D. Vassell - T. Jones,SAS,7,52,102.8,126.8,-24,80,2.13,22.1,12,64.4,36.8,0.1,53.4,57,101.83,34.8,Z. Collins , K. Bates-Diop , K. Johnson , D. Vassell , T. Jones
D. Wright - K. Kuzma - R. Hachimura - D. Gafford - D. Avdija,WAS,9,51,114.5,100,14.5,61.2,1.67,18.4,32,57.3,47.2,0.2,57.7,62,110.66,61,D. Wright , K. Kuzma , R. Hachimura , D. Gafford , D. Avdija
E. Gordon - B. Fernando - K. Porter Jr. - J. Green - J. Smith Jr.,HOU,11,51,106.4,108.3,-1.9,50,1.05,14.5,29.4,72.3,53.4,0.2,55.6,58,102.02,48.5,E. Gordon , B. Fernando , K. Porter Jr. , J. Green , J. Smith Jr.
E. Gordon - D. Nix - K. Martin Jr. - A. Sengun - J. Smith Jr.,HOU,4,51,126.9,113.2,13.6,49,1.85,16.9,25.6,81,58.8,0.1,61,66.7,101.67,60.2,E. Gordon , D. Nix , K. Martin Jr. , A. Sengun , J. Smith Jr.
G. Harris - M. Fultz - W. Carter Jr. - J. Suggs - P. Banchero,ORL,13,51,100.9,102.7,-1.8,45.2,1.06,13.3,15.4,74,44.1,0.2,51.1,56.9,107.12,46.7,G. Harris , M. Fultz , W. Carter Jr. , J. Suggs , P. Banchero
I. Hartenstein - J. Hart - R. Barrett - O. Toppin - M. McBride,NYK,8,51,139.6,100.9,38.7,69.6,4.33,24.8,29.3,74.1,54.7,0.1,67.4,69.5,100.91,70.5,I. Hartenstein , J. Hart , R. Barrett , O. Toppin , M. McBride
J. Harden - T. Harris - J. Embiid - G. Niang - D. Melton,PHI,13,51,121.6,100,21.6,64.6,2.21,20,40.7,71.9,56.8,0.1,57.4,58.8,95.27,60.6,J. Harden , T. Harris , J. Embiid , G. Niang , D. Melton
J. Randle - I. Hartenstein - J. Brunson - R. Barrett - I. Quickley,NYK,21,51,110.9,103.5,7.4,40,1.5,11.7,30.9,64.4,48.2,0.1,51.6,58.2,110.22,55.6,J. Randle , I. Hartenstein , J. Brunson , R. Barrett , I. Quickley
M. Turner - B. Hield - A. Nembhard - A. Nesmith - B. Mathurin,IND,9,51,104.5,123.2,-18.8,75.6,1.48,20.4,20,64.2,43.9,0.2,55.2,60.3,104.72,38.5,M. Turner , B. Hield , A. Nembhard , A. Nesmith , B. Mathurin
T. Hardaway Jr. - S. Dinwiddie - C. Wood - M. Kleber - J. Green,DAL,9,51,94.1,88.3,5.7,61.3,1.06,14.8,15.4,76.8,47.2,0.2,48.7,52.4,96.7,52.7,T. Hardaway Jr. , S. Dinwiddie , C. Wood , M. Kleber , J. Green
T. McConnell - M. Turner - B. Hield - A. Nesmith - C. Duarte,IND,6,51,113.9,132.7,-18.8,62.2,1.75,19.4,18.6,59.2,40.2,0.1,60.1,63.6,99.38,46.4,T. McConnell , M. Turner , B. Hield , A. Nesmith , C. Duarte
A. Burks - B. Bogdanovic - I. Stewart - J. Ivey - J. Duren,DET,6,50,100.9,113.1,-12.1,57.5,1.44,16.3,19.6,76,46.2,0.1,51.6,54,103.44,40.9,A. Burks , B. Bogdanovic , I. Stewart , J. Ivey , J. Duren
L. James - R. Westbrook - A. Davis - L. Walker IV - A. Reaves,LAL,15,50,123,120.4,2.7,64.2,2.43,21.4,29.3,69.2,51.6,0.1,61.8,65.4,108.23,53.3,L. James , R. Westbrook , A. Davis , L. Walker IV , A. Reaves
P. Siakam - F. VanVleet - O. Anunoby - G. Trent Jr. - P. Achiuwa,TOR,13,50,133,87.6,45.4,66.7,3.78,22.4,32.7,79.5,54.8,0.1,63.8,64.9,96.68,70.5,P. Siakam , F. VanVleet , O. Anunoby , G. Trent Jr. , P. Achiuwa
