LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,PLAYER1,PLAYER2,PLAYER3,PLAYER4,PLAYER5
O. Asik - E. Moore - A. Davis - S. Hill - T. Frazier,NOP,16,116,106.2,102.5,3.7,64.2,2.26,18.8,18.1,75.6,48.1,0.1,50.5,55.5,100.93,52.5,O. Asik , E. Moore , A. Davis , S. Hill , T. Frazier
E. Ilyasova - R. Covington - N. Stauskas - J. Embiid - T. McConnell,PHI,14,115,106.1,88.1,18,74.5,1.75,20.8,34.2,75.4,54.9,0.2,52.4,55,97.23,58.3,E. Ilyasova , R. Covington , N. Stauskas , J. Embiid , T. McConnell
J. Green - C. Watson - D. Augustin - B. Biyombo - M. Hezonja,ORL,17,115,93.2,103.9,-10.6,56,1.17,13.7,26.2,74.4,49.4,0.2,43.4,49.3,97.77,43.1,J. Green , C. Watson , D. Augustin , B. Biyombo , M. Hezonja
T. Chandler - J. Dudley - E. Bledsoe - T. Warren - D. Booker,PHX,7,115,109.4,109.4,0,48.5,1.53,15.3,23.7,77.5,50.2,0.1,52.9,56.3,102.33,46.3,T. Chandler , J. Dudley , E. Bledsoe , T. Warren , D. Booker
A. Afflalo - K. Koufos - D. Collison - G. Temple - D. Cousins,SAC,10,114,108.5,111.2,-2.8,60.5,1.93,18.3,20.2,73,47.4,0.1,56,58.7,90.09,50.4,A. Afflalo , K. Koufos , D. Collison , G. Temple , D. Cousins
C. Watson - S. Ibaka - N. Vucevic - E. Payton - A. Gordon,ORL,10,112,100.8,113.3,-12.5,62.9,2.1,18.8,21.3,70.4,44.3,0.1,48.8,52,102.46,43.8,C. Watson , S. Ibaka , N. Vucevic , E. Payton , A. Gordon
I. Smith - T. Harris - J. Leuer - A. Drummond - K. Caldwell-Pope,DET,32,110,102.6,107.1,-4.5,54.7,1.79,16.4,30.5,73.5,51.5,0.1,51,53.4,99.56,47,I. Smith , T. Harris , J. Leuer , A. Drummond , K. Caldwell-Pope
T. Allen - M. Gasol - J. Green - A. Harrison - T. Williams,MEM,10,110,96.3,101.8,-5.5,55.7,1.47,15.2,25,73.9,49.4,0.1,45.5,49.2,95.71,46.5,T. Allen , M. Gasol , J. Green , A. Harrison , T. Williams
C. Anthony - D. Rose - C. Lee - L. Thomas - K. Porzingis,NYK,12,109,111.5,106.7,4.8,50,1.92,15.5,22.5,65.6,45.1,0.1,52.6,57.6,99.58,53.9,C. Anthony , D. Rose , C. Lee , L. Thomas , K. Porzingis
C. Anthony - J. Noah - C. Lee - B. Jennings - K. Porzingis,NYK,13,109,100,108.5,-8.5,62.7,1.53,16.9,26.2,75.5,49.6,0.2,48,50.9,98.84,43.1,C. Anthony , J. Noah , C. Lee , B. Jennings , K. Porzingis
J. Clarkson - J. Randle - D. Russell - L. Nance Jr. - B. Ingram,LAL,20,108,95.5,123.2,-27.7,52.3,1.36,15.1,30,69.3,46.6,0.1,47.2,49,98.3,31.6,J. Clarkson , J. Randle , D. Russell , L. Nance Jr. , B. Ingram
K. Lowry - D. DeRozan - D. Carroll - J. Valanciunas - L. Nogueira,TOR,10,108,112.2,100,12.2,50,1.64,15.3,32.1,77.5,55.3,0.1,51.6,56.6,98.29,59.6,K. Lowry , D. DeRozan , D. Carroll , J. Valanciunas , L. Nogueira
D. Lillard - M. Harkless - A. Crabbe - C. McCollum - M. Plumlee,POR,19,107,124.5,112.3,12.2,53.5,1.86,17.5,27.1,65.5,47.6,0.1,60.3,64.8,102.76,54.7,D. Lillard , M. Harkless , A. Crabbe , C. McCollum , M. Plumlee
J. Holiday - D. Cunningham - E. Moore - A. Davis - S. Hill,NOP,29,107,106.5,99.2,7.4,57.4,3,17.8,20.6,68.1,45.3,0.1,52.6,56.5,105.21,56,J. Holiday , D. Cunningham , E. Moore , A. Davis , S. Hill
G. Dragic - J. Johnson - W. Ellington - W. Reed - T. Johnson,MIA,25,106,98.7,96.4,2.2,54.2,1.29,15.4,22.6,74.8,49.8,0.2,51.4,54.3,102.35,50.9,G. Dragic , J. Johnson , W. Ellington , W. Reed , T. Johnson
M. Ellis - T. Young - J. Teague - G. Robinson III - M. Turner,IND,11,106,112.9,101.4,11.5,59.8,1.62,18.2,27.8,68.5,51.4,0.2,56.2,61.3,101.49,61.8,M. Ellis , T. Young , J. Teague , G. Robinson III , M. Turner
M. Williams - M. Belinelli - N. Batum - K. Walker - C. Zeller,CHA,27,106,108.3,98.6,9.7,57.8,2,15.4,32,76.7,50.5,0.1,47.8,53,101.09,51.3,M. Williams , M. Belinelli , N. Batum , K. Walker , C. Zeller
B. Biyombo - T. Ross - E. Fournier - E. Payton - A. Gordon,ORL,9,105,116.3,109.6,6.8,53.8,1.61,16.6,39.4,77,57.4,0.1,53.1,55.7,95.28,50.4,B. Biyombo , T. Ross , E. Fournier , E. Payton , A. Gordon
L. James - C. Frye - K. Irving - T. Thompson - I. Shumpert,CLE,15,105,124,112.4,11.7,63.5,3.21,20.5,26.9,73.5,50,0.1,59.2,61,95.83,52.3,L. James , C. Frye , K. Irving , T. Thompson , I. Shumpert
R. Westbrook - A. Roberson - S. Adams - A. Abrines - D. Sabonis,OKC,29,104,110.2,108.3,1.9,57.6,1.71,16.7,33.9,72.2,52.2,0.1,52.2,55.1,102.41,50.2,R. Westbrook , A. Roberson , S. Adams , A. Abrines , D. Sabonis
T. Ariza - E. Gordon - J. Harden - P. Beverley - C. Capela,HOU,20,104,124.9,111.5,13.4,57.9,2.62,18.3,31,70.9,51.2,0.1,57.6,62,100.48,56,T. Ariza , E. Gordon , J. Harden , P. Beverley , C. Capela
A. Horford - I. Thomas - J. Crowder - K. Olynyk - M. Smart,BOS,25,103,108.3,122.1,-13.7,66.2,1.7,17.1,23.4,64.6,43.2,0.1,51.9,59,102.45,45.5,A. Horford , I. Thomas , J. Crowder , K. Olynyk , M. Smart
C. Miles - J. Teague - P. George - L. Allen - M. Turner,IND,18,103,107,108,-1,69.9,1.66,19.5,26.3,74.7,50.5,0.2,52.2,57.6,99.56,49.2,C. Miles , J. Teague , P. George , L. Allen , M. Turner
E. Ilyasova - S. Rodriguez - G. Henderson - R. Covington - J. Embiid,PHI,14,103,103.6,98.6,5,68.2,1.53,18.8,27.2,75.2,51.9,0.2,52.7,56.2,103.28,56.3,E. Ilyasova , S. Rodriguez , G. Henderson , R. Covington , J. Embiid
M. Gortat - J. Wall - M. Morris - B. Beal - K. Oubre Jr.,WAS,33,103,115.5,110.7,4.7,46.5,1.24,15.8,33.7,72.3,54.2,0.2,59.9,62.1,103.96,51.7,M. Gortat , J. Wall , M. Morris , B. Beal , K. Oubre Jr.
D. West - S. Livingston - A. Iguodala - K. Thompson - D. Green,GSW,18,102,97.5,92.5,5,76.6,2.46,21.4,16.1,70.8,46.1,0.1,50.9,53.8,94.67,59.8,D. West , S. Livingston , A. Iguodala , K. Thompson , D. Green
J. Johnson - W. Ellington - W. Reed - T. Johnson - J. Richardson,MIA,20,102,96.7,97.2,-0.4,56.4,1.91,15.7,27.4,73.5,49.5,0.1,47.5,51,99.4,51.6,J. Johnson , W. Ellington , W. Reed , T. Johnson , J. Richardson
P. Pierce - J. Crawford - R. Felton - M. Speights - A. Rivers,LAC,12,102,102.9,99.5,3.4,36.7,0.83,11.4,23.9,72.5,50.2,0.2,54.2,57.6,97.09,50.7,P. Pierce , J. Crawford , R. Felton , M. Speights , A. Rivers
C. Miles - M. Ellis - J. Teague - P. George - M. Turner,IND,32,101,116.2,107.1,9.2,51.8,1.76,15.1,25.8,71.1,45.7,0.1,55.6,61.8,104.87,54.2,C. Miles , M. Ellis , J. Teague , P. George , M. Turner
G. Dragic - L. Babbitt - H. Whiteside - R. McGruder - J. Richardson,MIA,8,100,119.5,109.2,10.3,47.4,2.37,16.2,36.2,68.5,52.8,0.1,54.1,55.2,93.87,53.4,G. Dragic , L. Babbitt , H. Whiteside , R. McGruder , J. Richardson
I. Smith - M. Morris - T. Harris - A. Baynes - K. Caldwell-Pope,DET,35,100,99.5,86.2,13.3,47.4,1.54,13.1,28.7,73,51.9,0.1,46.8,52.4,105,60.2,I. Smith , M. Morris , T. Harris , A. Baynes , K. Caldwell-Pope
J. Crawford - R. Felton - M. Speights - B. Griffin - A. Rivers,LAC,36,100,99.5,97.8,1.7,57.3,1.74,17.1,16.2,69.9,43.6,0.1,53.1,56.5,106.21,47.3,J. Crawford , R. Felton , M. Speights , B. Griffin , A. Rivers
J. Holiday - D. Cousins - A. Davis - S. Hill - T. Frazier,NOP,7,99,107.7,101.4,6.3,69,2.07,19.9,23.4,75.5,48.3,0.1,51.9,55.1,100.72,52.5,J. Holiday , D. Cousins , A. Davis , S. Hill , T. Frazier
J. Jerebko - K. Olynyk - M. Smart - T. Rozier - J. Brown,BOS,30,99,92.1,90.3,1.8,68.1,1.32,17.5,31.2,72.5,51.8,0.2,46.9,49.8,98.89,50.4,J. Jerebko , K. Olynyk , M. Smart , T. Rozier , J. Brown
K. Middleton - T. Snell - G. Antetokounmpo - M. Dellavedova - T. Maker,MIL,11,99,107.2,93.4,13.8,56.8,2.1,16.6,18.8,76.9,49,0.1,51.5,55.9,94.84,56.2,K. Middleton , T. Snell , G. Antetokounmpo , M. Dellavedova , T. Maker
A. Johnson - A. Horford - I. Thomas - J. Crowder - J. Brown,BOS,12,98,103,92.6,10.3,61,1.81,17.7,18.6,78.7,49.5,0.1,52.3,54.7,99.68,55.6,A. Johnson , A. Horford , I. Thomas , J. Crowder , J. Brown
R. Rondo - R. Lopez - N. Mirotic - J. Butler - D. Valentine,CHI,17,98,112.3,111.1,1.2,75.3,3.05,21.9,23.7,74.2,48.4,0.1,53.7,57,96.63,51.7,R. Rondo , R. Lopez , N. Mirotic , J. Butler , D. Valentine
D. Howard - E. Ilyasova - D. Schroder - T. Hardaway Jr. - T. Prince,ATL,12,97,96.6,105.5,-8.9,65.4,1.51,18.3,32.4,74,52.8,0.2,50,50.8,99.57,44.9,D. Howard , E. Ilyasova , D. Schroder , T. Hardaway Jr. , T. Prince
D. Williams - W. Matthews - H. Barnes - S. Curry - S. Mejri,DAL,17,97,107,91.1,16,59.7,2.42,18.4,21.1,69.3,44.9,0.1,54.6,55.6,92.77,59.2,D. Williams , W. Matthews , H. Barnes , S. Curry , S. Mejri
D. Saric - T. McConnell - J. Anderson - R. Holmes - T. Luwawu-Cabarrot,PHI,12,96,88.3,108.2,-19.8,75.4,1.27,18.4,22.4,74,46.8,0.2,46.2,49.6,103.43,37.2,D. Saric , T. McConnell , J. Anderson , R. Holmes , T. Luwawu-Cabarrot
D. Wade - R. Lopez - T. Gibson - J. Butler - M. Carter-Williams,CHI,8,96,96.3,101.1,-4.8,64.4,2.24,17.7,26.5,77.3,48.3,0.1,42.7,45.5,94.15,46.3,D. Wade , R. Lopez , T. Gibson , J. Butler , M. Carter-Williams
R. Felton - J. Redick - D. Jordan - L. Mbah a Moute - A. Rivers,LAC,11,96,113.4,112.2,1.2,63,1.96,19.7,25.9,66.3,46.9,0.1,56.5,59.5,95.75,49.8,R. Felton , J. Redick , D. Jordan , L. Mbah a Moute , A. Rivers
A. Johnson - A. Horford - A. Bradley - J. Crowder - M. Smart,BOS,16,95,108.9,101,7.9,80.8,2.33,23.4,18.5,75,48.6,0.1,56.8,59.9,98.73,55.2,A. Johnson , A. Horford , A. Bradley , J. Crowder , M. Smart
J. McRoberts - G. Dragic - W. Ellington - H. Whiteside - R. McGruder,MIA,10,95,112.7,113.9,-1.2,69.5,2.04,21,35.8,68.8,52.1,0.2,52.6,54.6,92.78,49.5,J. McRoberts , G. Dragic , W. Ellington , H. Whiteside , R. McGruder
M. Belinelli - N. Batum - K. Walker - C. Zeller - F. Kaminsky,CHA,29,95,124.1,110.7,13.4,63.3,2.58,21.8,16.7,70.9,46.2,0.1,66.8,69.8,103.8,57.7,M. Belinelli , N. Batum , K. Walker , C. Zeller , F. Kaminsky
J. Crawford - C. Paul - D. Jordan - B. Griffin - A. Rivers,LAC,29,93,108.9,106.8,2.1,49.4,1.41,14.5,25.8,79.3,51.5,0.1,56.8,60,101.7,49.7,J. Crawford , C. Paul , D. Jordan , B. Griffin , A. Rivers
R. Rondo - R. Lopez - T. Gibson - J. Butler - D. McDermott,CHI,22,93,90.8,102,-11.3,64.3,1.41,16.4,32.7,78.9,54.1,0.2,43.5,47.7,101.11,42.6,R. Rondo , R. Lopez , T. Gibson , J. Butler , D. McDermott
T. Parker - D. Lee - L. Aldridge - D. Green - K. Leonard,SAS,24,93,105.7,99.5,6.3,54.4,1.28,14.6,30.7,77.4,54.7,0.2,49.3,56.8,98.57,56.8,T. Parker , D. Lee , L. Aldridge , D. Green , K. Leonard
C. Anthony - D. Rose - C. Lee - L. Thomas - W. Hernangomez,NYK,15,92,105.9,110.1,-4.2,36.4,1,11.8,28.9,75,52.2,0.2,51.2,55.2,97.4,44,C. Anthony , D. Rose , C. Lee , L. Thomas , W. Hernangomez
C. Brewer - E. Gordon - P. Beverley - M. Harrell - S. Dekker,HOU,18,92,113.5,101.1,12.4,62.8,2.33,18.8,33.3,62.9,47.1,0.1,52.6,53.9,94.65,50.5,C. Brewer , E. Gordon , P. Beverley , M. Harrell , S. Dekker
B. Diaw - G. Hayward - R. Gobert - D. Exum - J. Ingles,UTA,23,91,88.2,101.6,-13.5,73,1.1,19.2,10.4,75.8,48.8,0.2,56.3,58.5,97.92,51.4,B. Diaw , G. Hayward , R. Gobert , D. Exum , J. Ingles
G. Dragic - J. Johnson - H. Whiteside - T. Johnson - J. Richardson,MIA,22,91,114.4,94.4,20,51.9,1.68,15.4,35.2,78.9,57.5,0.1,54.4,58.8,104.18,63.5,G. Dragic , J. Johnson , H. Whiteside , T. Johnson , J. Richardson
M. Barnes - K. Koufos - D. Collison - D. Cousins - B. McLemore,SAC,10,91,101.2,124.9,-23.7,64.7,2.44,19.1,17.2,79.2,45.3,0.1,49.1,51.2,90.65,38.1,M. Barnes , K. Koufos , D. Collison , D. Cousins , B. McLemore
R. Westbrook - E. Kanter - A. Roberson - S. Adams - V. Oladipo,OKC,24,91,106.1,99,7.2,44.4,0.97,12.1,35.3,71,53,0.2,47,53.9,103.34,50,R. Westbrook , E. Kanter , A. Roberson , S. Adams , V. Oladipo
D. DeRozan - P. Patterson - C. Joseph - T. Ross - L. Nogueira,TOR,22,90,107.2,108.2,-1,37.1,1.44,10.4,30.2,58.5,44.3,0.1,45.5,52.8,103.7,49.8,D. DeRozan , P. Patterson , C. Joseph , T. Ross , L. Nogueira
M. Conley - M. Gasol - C. Parsons - J. Green - J. Ennis III,MEM,13,90,100,105.2,-5.2,59.1,1.77,17,18.4,82.7,49.4,0.1,47,52.3,93,47.7,M. Conley , M. Gasol , C. Parsons , J. Green , J. Ennis III
J. Terry - M. Beasley - G. Monroe - G. Antetokounmpo - M. Brogdon,MIL,18,89,105,92.7,12.3,68.6,1.85,19.2,29.8,79.8,55.5,0.1,52.3,56,96.05,60.1,J. Terry , M. Beasley , G. Monroe , G. Antetokounmpo , M. Brogdon
A. Afflalo - K. Koufos - D. Collison - D. Cousins - B. McLemore,SAC,7,88,96.1,116.1,-20,59.1,1.03,16.3,25.6,79.2,51.6,0.2,51.7,54.4,98.04,39.5,A. Afflalo , K. Koufos , D. Collison , D. Cousins , B. McLemore
B. Diaw - G. Hill - G. Hayward - R. Gobert - J. Ingles,UTA,23,88,107.4,108.8,-1.4,54.5,1.64,15.5,26.6,75,50.9,0.1,53.6,58.5,94.35,55.7,B. Diaw , G. Hill , G. Hayward , R. Gobert , J. Ingles
J. Johnson - G. Hayward - S. Mack - R. Gobert - J. Ingles,UTA,19,88,124.6,101.2,23.4,64.9,2.27,20.9,22.4,65.2,46.8,0.1,69.2,69.1,94.21,63.9,J. Johnson , G. Hayward , S. Mack , R. Gobert , J. Ingles
J. Nelson - D. Gallinari - K. Faried - G. Harris - N. Jokic,DEN,8,88,118.4,106,12.4,68.8,2.2,20.3,36.8,90.1,62.5,0.1,53.9,58.8,100.03,57.2,J. Nelson , D. Gallinari , K. Faried , G. Harris , N. Jokic
L. Williams - E. Gordon - P. Beverley - C. Capela - S. Dekker,HOU,17,88,114.2,93.9,20.3,51.4,1.38,13.9,31.4,76.4,54.4,0.1,49.7,55.6,105.31,57.6,L. Williams , E. Gordon , P. Beverley , C. Capela , S. Dekker
M. Belinelli - R. Sessions - R. Hibbert - N. Batum - F. Kaminsky,CHA,21,88,104.6,108.9,-4.3,58.2,1.77,15.8,19.5,76.5,50.3,0.1,52,58.5,105.36,51.1,M. Belinelli , R. Sessions , R. Hibbert , N. Batum , F. Kaminsky
A. Aminu - M. Harkless - A. Crabbe - C. McCollum - M. Plumlee,POR,6,87,107.3,104.5,2.9,53.6,1.28,15.7,27.1,78.3,53.7,0.2,50.3,55,98.2,48.8,A. Aminu , M. Harkless , A. Crabbe , C. McCollum , M. Plumlee
G. Dragic - L. Babbitt - H. Whiteside - D. Waiters - J. Winslow,MIA,7,87,107,100.6,6.4,65.3,1.88,19.6,27.6,71.7,50.3,0.1,54.2,54.9,94.09,54.7,G. Dragic , L. Babbitt , H. Whiteside , D. Waiters , J. Winslow
P. Tucker - S. Ibaka - D. DeRozan - J. Valanciunas - C. Joseph,TOR,12,87,107.5,106.2,1.3,51.3,2.28,16.6,22.5,81.7,50.9,0.1,53.4,55.9,100.1,51.9,P. Tucker , S. Ibaka , D. DeRozan , J. Valanciunas , C. Joseph
G. Monroe - K. Middleton - T. Snell - G. Antetokounmpo - M. Brogdon,MIL,19,86,107.1,101.7,5.4,54.7,1.71,16.9,22.4,71.3,46.1,0.1,52.9,56.7,100.42,52.4,G. Monroe , K. Middleton , T. Snell , G. Antetokounmpo , M. Brogdon
I. Mahinmi - J. Smith - B. Jennings - B. Bogdanovic - K. Oubre Jr.,WAS,13,86,107.5,81.8,25.7,59.7,1.34,16.5,35.1,73.8,55.7,0.2,51.9,56,104.8,65,I. Mahinmi , J. Smith , B. Jennings , B. Bogdanovic , K. Oubre Jr.
P. Gasol - L. Aldridge - D. Green - P. Mills - K. Leonard,SAS,24,86,112.8,94.8,18,65.6,2.33,17.3,26.5,72.5,49.1,0.1,52.5,60.1,98.75,62.7,P. Gasol , L. Aldridge , D. Green , P. Mills , K. Leonard
C. Brewer - E. Gordon - P. Beverley - C. Capela - S. Dekker,HOU,21,85,104.8,111.5,-6.7,62.5,1.67,17.2,28.1,63.2,45.5,0.1,51.4,53.5,95.89,45.1,C. Brewer , E. Gordon , P. Beverley , C. Capela , S. Dekker
J. Terry - G. Monroe - M. Teletovic - G. Antetokounmpo - M. Brogdon,MIL,20,85,124.6,90.7,33.9,62.5,1.79,20.5,36.5,73.1,58.3,0.2,64.9,67.9,96.46,68.6,J. Terry , G. Monroe , M. Teletovic , G. Antetokounmpo , M. Brogdon
M. Barnes - D. West - A. Iguodala - K. Thompson - I. Clark,GSW,12,85,111,105,6,71,1.88,22.5,20.9,65,47.3,0.2,58.6,60.2,89.12,54.4,M. Barnes , D. West , A. Iguodala , K. Thompson , I. Clark
S. Ibaka - B. Biyombo - E. Fournier - E. Payton - A. Gordon,ORL,20,85,100,99.4,0.6,49.2,1.68,14,27.9,75.6,51.7,0.1,48.6,51.1,97.88,52.4,S. Ibaka , B. Biyombo , E. Fournier , E. Payton , A. Gordon
C. Anthony - D. Rose - C. Lee - K. O'Quinn - K. Porzingis,NYK,18,84,110.5,115.7,-5.2,48.1,1.65,15.8,36,67.9,51.2,0.1,50.9,53.8,96.63,49.5,C. Anthony , D. Rose , C. Lee , K. O'Quinn , K. Porzingis
M. Ginobili - D. Lee - L. Aldridge - P. Mills - K. Leonard,SAS,29,84,111,113.4,-2.4,61.4,2.15,17.1,28.6,72.5,49.1,0.1,51.3,56,105.62,45.6,M. Ginobili , D. Lee , L. Aldridge , P. Mills , K. Leonard
J. Clarkson - J. Randle - D. Russell - B. Ingram - I. Zubac,LAL,9,83,113.3,124.3,-11,63.2,2.09,19.9,19.7,66.3,43.6,0.1,57.3,60.8,103.8,44.2,J. Clarkson , J. Randle , D. Russell , B. Ingram , I. Zubac
S. Ibaka - J. Meeks - N. Vucevic - E. Payton - A. Gordon,ORL,9,83,115.4,112.9,2.5,67.1,2.29,21.9,18.4,77.6,48,0.1,60.9,63.4,103.68,52.7,S. Ibaka , J. Meeks , N. Vucevic , E. Payton , A. Gordon
S. Rodriguez - G. Henderson - R. Covington - J. Embiid - D. Saric,PHI,12,83,93.8,81.5,12.3,62.1,1.03,14.9,32.2,80.4,57,0.2,45.5,51.4,101.45,62,S. Rodriguez , G. Henderson , R. Covington , J. Embiid , D. Saric
A. Horford - A. Bradley - I. Thomas - J. Crowder - K. Olynyk,BOS,18,82,112.4,95.5,16.8,69,2.23,20.3,17.9,67.7,44.4,0.1,56,59.9,104.52,58.4,A. Horford , A. Bradley , I. Thomas , J. Crowder , K. Olynyk
A. Johnson - A. Bradley - I. Thomas - K. Olynyk - M. Smart,BOS,12,82,94.9,106.3,-11.4,70,1.24,17.6,27.7,63.7,46.6,0.2,48.6,53.1,102.62,43.7,A. Johnson , A. Bradley , I. Thomas , K. Olynyk , M. Smart
C. Paul - J. Redick - D. Jordan - L. Mbah a Moute - A. Rivers,LAC,7,82,109.2,95.9,13.3,61.4,2.15,17.9,25.6,79.3,52,0.1,51.6,55.7,101.71,61.1,C. Paul , J. Redick , D. Jordan , L. Mbah a Moute , A. Rivers
E. Turner - A. Aminu - D. Lillard - C. McCollum - M. Plumlee,POR,15,82,112.9,95.1,17.8,45.3,1.61,13.6,29.1,72.4,53.1,0.1,51.8,57.1,95.89,64.6,E. Turner , A. Aminu , D. Lillard , C. McCollum , M. Plumlee
N. Bjelica - S. Muhammad - T. Jones - K. Towns - K. Dunn,MIN,12,82,101.9,101.9,0,51.4,2,16.6,26.5,68.6,47.9,0.1,49.7,51.4,94.53,50.4,N. Bjelica , S. Muhammad , T. Jones , K. Towns , K. Dunn
O. Casspi - S. Muhammad - T. Jones - K. Towns - K. Dunn,MIN,12,82,111.1,129.7,-18.6,63.6,1.62,17.7,40.7,65.4,50.4,0.2,49.3,54.4,95.98,43,O. Casspi , S. Muhammad , T. Jones , K. Towns , K. Dunn
T. Harris - R. Jackson - J. Leuer - A. Drummond - K. Caldwell-Pope,DET,15,82,100.6,89.6,11,51.4,1.29,15.7,22.2,78.4,51.5,0.2,53.9,55.3,101.89,54.2,T. Harris , R. Jackson , J. Leuer , A. Drummond , K. Caldwell-Pope
A. Ajinca - J. Holiday - A. Davis - S. Hill - B. Hield,NOP,7,81,106,106.1,0,60,1.56,17.8,20.8,80,52,0.2,53.7,58,97.99,52.3,A. Ajinca , J. Holiday , A. Davis , S. Hill , B. Hield
A. Aminu - M. Leonard - A. Crabbe - C. McCollum - S. Napier,POR,10,81,111.1,106.2,4.9,51.5,1.67,16.9,18.5,83.3,51.1,0.1,60.3,63.4,95.56,53.9,A. Aminu , M. Leonard , A. Crabbe , C. McCollum , S. Napier
D. Wade - R. Lopez - J. Butler - J. Grant - B. Portis,CHI,9,81,103.1,109,-5.9,64.2,2.39,19.1,24.1,78,50.3,0.1,49,51.5,96.65,45.7,D. Wade , R. Lopez , J. Butler , J. Grant , B. Portis
E. Ilyasova - R. Covington - N. Stauskas - T. McConnell - J. Okafor,PHI,14,81,97.7,110.5,-12.8,60.7,1.42,16.4,21.7,69.2,44.7,0.2,49.6,53.3,102.35,42.6,E. Ilyasova , R. Covington , N. Stauskas , T. McConnell , J. Okafor
J. Holiday - D. Cousins - A. Davis - H. Thompson - S. Hill,NOP,7,81,97.6,88,9.6,62.7,2.06,16.3,25.2,80.4,51.3,0.1,43,46.3,97.34,52.6,J. Holiday , D. Cousins , A. Davis , H. Thompson , S. Hill
M. Ellis - J. Teague - P. George - L. Allen - M. Turner,IND,27,81,118.2,91.9,26.4,59.2,2.8,18.3,34.5,77.6,56.2,0.1,54.4,57.3,98.39,59.7,M. Ellis , J. Teague , P. George , L. Allen , M. Turner
A. Iguodala - J. McGee - S. Curry - K. Thompson - D. Green,GSW,34,80,129,114.8,14.1,79.8,2.68,24.5,33.8,67,52.6,0.1,64.9,68.7,111.85,58.7,A. Iguodala , J. McGee , S. Curry , K. Thompson , D. Green
E. Kanter - A. Abrines - J. Lauvergne - S. Christon - J. Grant,OKC,12,80,105.6,125.8,-20.2,49.3,1.31,15.6,37,56.9,46.9,0.2,55.1,56.5,95.48,40.6,E. Kanter , A. Abrines , J. Lauvergne , S. Christon , J. Grant
I. Smith - T. Harris - A. Drummond - K. Caldwell-Pope - S. Johnson,DET,27,80,105.5,101.8,3.7,53.1,2,14.7,40.2,74.7,55.2,0.1,45.5,49.4,99.68,49.8,I. Smith , T. Harris , A. Drummond , K. Caldwell-Pope, S. Johnson
J. Holiday - D. Cousins - E. Moore - A. Davis - S. Hill,NOP,15,80,113.3,92.3,21,57.4,1.13,15.3,40.3,71.4,57.1,0.2,52.3,59.9,100.59,66.5,J. Holiday , D. Cousins , E. Moore , A. Davis , S. Hill
M. Williams - M. Belinelli - N. Batum - K. Walker - F. Kaminsky,CHA,22,80,113.4,103,10.4,62.1,2.73,16.6,25.8,83.1,50,0.1,50,57.8,105.71,57.3,M. Williams , M. Belinelli , N. Batum , K. Walker , F. Kaminsky
J. Nelson - W. Chandler - W. Barton - G. Harris - N. Jokic,DEN,16,79,119.4,109.4,10,73.7,2.43,23,30.7,81,52.6,0.1,59.8,61.8,101.93,50.3,J. Nelson , W. Chandler , W. Barton , G. Harris , N. Jokic
R. Gay - A. Tolliver - D. Collison - G. Temple - D. Cousins,SAC,6,79,107.8,125.2,-17.3,63.6,1.5,18.8,24.3,68.3,45.1,0.2,57.1,60.3,100.27,44.2,R. Gay , A. Tolliver , D. Collison , G. Temple , D. Cousins
S. Hawes - M. Belinelli - R. Sessions - M. Kidd-Gilchrist - F. Kaminsky,CHA,12,79,102.4,109.2,-6.8,78.6,2.62,23.2,25.3,76.6,50.6,0.1,54.3,54.7,99.47,51.4,S. Hawes , M. Belinelli , R. Sessions , M. Kidd-Gilchrist, F. Kaminsky
D. Favors - G. Hayward - S. Mack - R. Gobert - R. Hood,UTA,9,78,104.1,102,2,54.2,1.19,15.8,34.3,73.5,55.6,0.2,52.4,55.6,90.97,55.6,D. Favors , G. Hayward , S. Mack , R. Gobert , R. Hood
E. Turner - D. Lillard - M. Harkless - A. Crabbe - M. Plumlee,POR,26,78,110.1,106.6,3.5,50,1.42,16.2,27.9,69.2,51.6,0.2,57.4,59.5,100.94,52.5,E. Turner , D. Lillard , M. Harkless , A. Crabbe , M. Plumlee
J. Smith - M. Morris - T. Satoransky - T. Burke - K. Oubre Jr.,WAS,15,77,99.4,86.8,12.6,54.8,1.26,16.8,13.1,76.6,51.6,0.2,53.7,58.6,99.27,62.9,J. Smith , M. Morris , T. Satoransky , T. Burke , K. Oubre Jr.
K. Korver - D. Howard - K. Bazemore - D. Schroder - M. Muscala,ATL,18,77,104.2,101.2,3.1,60.6,1.39,18.6,32.4,69.7,53.1,0.2,55.9,57.1,105.13,54.1,K. Korver , D. Howard , K. Bazemore , D. Schroder , M. Muscala
N. Young - J. Clarkson - J. Randle - D. Russell - B. Ingram,LAL,12,77,108.3,117.5,-9.1,43.1,1.67,12.1,20.2,78.1,45.3,0.1,52.3,57,103.7,41.4,N. Young , J. Clarkson , J. Randle , D. Russell , B. Ingram
D. Augustin - S. Ibaka - N. Vucevic - E. Fournier - A. Gordon,ORL,20,76,122.2,95.6,26.6,63,2.71,20.7,35.6,75,56.7,0.1,59.1,60.4,98.78,61.7,D. Augustin , S. Ibaka , N. Vucevic , E. Fournier , A. Gordon
