LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,PLAYER1,PLAYER2,PLAYER3,PLAYER4,PLAYER5
C. Anthony - R. Hood - H. Giles III - A. Simons - G. Trent Jr.,POR,10,57,102.6,106.8,-4.2,45.5,1.33,14.2,10.5,72.1,42.4,0.1,55.9,57.4,99.22,44.6,C. Anthony , R. Hood , H. Giles III , A. Simons , G. Trent Jr.
H. Barnes - B. Hield - D. Fox - M. Bagley III - T. Haliburton,SAC,14,57,100.8,124.4,-23.7,46.9,1.05,13.5,24.2,69.6,45.8,0.2,53.2,56.1,111.33,38.1,H. Barnes , B. Hield , D. Fox , M. Bagley III , T. Haliburton
J. Butler - K. Olynyk - D. Robinson - K. Nunn - K. Okpala,MIA,7,57,111.4,107.8,3.6,76.6,3.27,22.4,18.6,71.4,42.6,0.1,51.4,55.6,96.96,52.6,J. Butler , K. Olynyk , D. Robinson , K. Nunn , K. Okpala
N. Vucevic - J. Ennis III - A. Gordon - D. Bacon - C. Anthony,ORL,6,57,113.4,90.7,22.8,51.9,1.87,17.2,27.1,83.3,54,0.1,55,57.2,99.73,60.8,N. Vucevic , J. Ennis III , A. Gordon , D. Bacon , C. Anthony
R. Rubio - J. Layman - J. Vanderbilt - J. Nowell - J. McDaniels,MIN,6,57,93.4,86.2,7.3,59.1,1.24,15.9,27.9,73.5,51.9,0.2,48.5,51.2,103.18,54.4,R. Rubio , J. Layman , J. Vanderbilt , J. Nowell , J. McDaniels
R. Westbrook - D. Bertans - B. Beal - A. Len - R. Hachimura,WAS,12,57,103,109.3,-6.3,41.5,1.38,12.5,31.4,82.8,54.7,0.1,47.5,50.8,109.79,45.1,R. Westbrook , D. Bertans , B. Beal , A. Len , R. Hachimura
T. Young - Z. LaVine - L. Markkanen - C. White - P. Williams,CHI,12,57,103.1,113.9,-10.8,68,1.55,19.1,29.5,70.5,50,0.2,53.2,55.5,105.38,46.3,T. Young , Z. LaVine , L. Markkanen , C. White , P. Williams
A. Rivers - E. Payton - J. Randle - M. Robinson - R. Barrett,NYK,9,56,88.9,106.3,-17.4,51.4,1.46,12.9,28.6,80.4,50.4,0.1,40,43.6,93.31,35.5,A. Rivers , E. Payton , J. Randle , M. Robinson , R. Barrett
C. Paul - J. Crowder - D. Booker - D. Ayton - C. Johnson,PHX,12,56,114.4,104.2,10.2,49,1.56,15.4,36.4,75.9,56.6,0.1,54.7,58.4,100.94,56.8,C. Paul , J. Crowder , D. Booker , D. Ayton , C. Johnson
D. Booker - C. Payne - M. Bridges - D. Ayton - C. Johnson,PHX,22,56,115.8,109.4,6.4,57.1,2.29,19.2,32,78,55,0.1,59,60.6,100.83,52.9,D. Booker , C. Payne , M. Bridges , D. Ayton , C. Johnson
D. Rose - T. Gibson - A. Burks - J. Randle - I. Quickley,NYK,18,56,87.1,80,7.1,47.1,1.33,10.3,22.4,77.6,50,0.1,41.9,47.8,105.48,54.9,D. Rose , T. Gibson , A. Burks , J. Randle , I. Quickley
J. Johnson - E. Bledsoe - W. Hernangomez - L. Ball - N. Marshall,NOP,4,56,113,110.9,2,66.1,2.6,20.2,31.1,77.8,52.6,0.1,52.4,53.7,110.62,51.5,J. Johnson , E. Bledsoe , W. Hernangomez , L. Ball , N. Marshall
M. Plumlee - J. Grant - D. Wright - F. Jackson - S. Bey,DET,4,56,105.8,102.5,3.3,69.8,1.5,18.2,24.1,80.7,52.2,0.2,49.5,55.8,103.14,53.2,M. Plumlee , J. Grant , D. Wright , F. Jackson , S. Bey
P. Beverley - P. George - M. Morris Sr. - K. Leonard - I. Zubac,LAC,8,56,123.6,102.8,20.8,58.8,1.88,19.6,28.9,79.2,56.1,0.1,64.7,66.1,92.72,59.1,P. Beverley , P. George , M. Morris Sr. , K. Leonard , I. Zubac
T. Gibson - A. Burks - J. Randle - R. Barrett - I. Quickley,NYK,11,56,108.4,101.7,6.7,43.5,2.5,12.7,31.7,79.6,52.7,0.1,47.2,53.2,101.39,52.3,T. Gibson , A. Burks , J. Randle , R. Barrett , I. Quickley
T. Young - G. Temple - N. Vucevic - C. White - P. Williams,CHI,11,56,131.9,97.4,34.5,64.4,5.43,21.3,33.8,83.9,57,0.1,58.3,60.3,100.38,62.7,T. Young , G. Temple , N. Vucevic , C. White , P. Williams
C. Wood - D. House Jr. - S. Brown - K. Porter Jr. - J. Tate,HOU,4,55,104.1,121.3,-17.2,61.4,1.42,17.1,17,72.5,44.2,0.2,57.6,59.4,106.15,41.4,C. Wood , D. House Jr. , S. Brown , K. Porter Jr. , J. Tate
R. Lopez - B. Beal - R. Neto - R. Hachimura - D. Avdija,WAS,14,55,123.1,133.9,-10.8,52.5,1.94,19.1,29.2,79.5,51.7,0.1,62.6,64.4,100.92,45.6,R. Lopez , B. Beal , R. Neto , R. Hachimura , D. Avdija
W. Barton - A. Gordon - N. Jokic - M. Morris - M. Porter Jr.,DEN,6,55,129.8,133,-3.2,66.1,2.47,22.3,35.7,68.8,53.3,0.1,63.4,68,96.29,54.3,W. Barton , A. Gordon , N. Jokic , M. Morris , M. Porter Jr.
C. Anthony - E. Kanter - C. McCollum - N. Powell - A. Simons,POR,9,54,124.3,118.8,5.5,44.7,2.1,14.8,36.7,61.1,49.5,0.1,55.8,60.6,91.09,50.7,C. Anthony , E. Kanter , C. McCollum , N. Powell , A. Simons
D. DeRozan - P. Mills - D. Murray - J. Poeltl - K. Johnson,SAS,15,54,103.4,112.5,-9.1,61.9,1.73,16.6,27.8,66.1,48.3,0.1,50,56.8,104.39,47.1,D. DeRozan , P. Mills , D. Murray , J. Poeltl , K. Johnson
G. Hayward - C. Zeller - T. Rozier - D. Graham - P. Washington,CHA,8,54,124,110.4,13.7,80.4,3.36,23,37.3,71.7,53.6,0.1,54.9,57.5,94.18,56.3,G. Hayward , C. Zeller , T. Rozier , D. Graham , P. Washington
N. Vucevic - E. Fournier - A. Gordon - M. Fultz - D. Bacon,ORL,5,54,98.4,124.8,-26.4,50,1.41,15.6,13.8,75,42.7,0.1,50.5,53.5,107.21,38.5,N. Vucevic , E. Fournier , A. Gordon , M. Fultz , D. Bacon
R. Westbrook - B. Beal - A. Len - R. Neto - R. Hachimura,WAS,7,54,129.5,111.4,18.1,65.6,3.5,23.1,33.3,75.4,55.7,0.1,57.3,61.8,109.78,57.7,R. Westbrook , B. Beal , A. Len , R. Neto , R. Hachimura
A. Davis - A. Drummond - D. Schroder - K. Caldwell-Pope - K. Kuzma,LAL,4,53,114.8,110.5,4.3,56,2.55,18.7,28.3,81.6,53.9,0.1,55,56.5,95.66,54.1,A. Davis , A. Drummond , D. Schroder , K. Caldwell-Pope , K. Kuzma
E. Gordon - D. House Jr. - D. Nwaba - S. Brown - J. Tate,HOU,10,53,107.2,113.9,-6.7,56.1,2.3,15.3,26.2,64.2,43.9,0.1,48,52.9,102.57,42.7,E. Gordon , D. House Jr. , D. Nwaba , S. Brown , J. Tate
G. Hayward - T. Rozier - M. Bridges - P. Washington - L. Ball,CHA,13,53,120.7,113.3,7.4,55.6,2.14,19.4,19.1,70.4,46.5,0.1,63.3,65.3,103.89,53.7,G. Hayward , T. Rozier , M. Bridges , P. Washington , L. Ball
J. Holiday - D. McDermott - T. McConnell - D. Sabonis - A. Holiday,IND,16,53,103.1,112.2,-9.1,68.6,1.35,20.5,19.6,62,41.7,0.2,60.2,62.7,112.95,47.9,J. Holiday , D. McDermott , T. McConnell , D. Sabonis , A. Holiday
J. Johnson - Z. Williamson - J. Hayes - K. Lewis Jr. - N. Marshall,NOP,10,53,106.6,97.5,9.1,58,1.38,17.2,38.6,77.4,57.3,0.2,52.4,55.7,108.62,51.7,J. Johnson , Z. Williamson , J. Hayes , K. Lewis Jr. , N. Marshall
M. Plumlee - J. Grant - D. Wright - J. Jackson - S. Bey,DET,13,53,128.8,112.5,16.3,68.8,2.54,21.2,28.3,67.4,47.8,0.1,63.6,67.4,100.19,58.6,M. Plumlee , J. Grant , D. Wright , J. Jackson , S. Bey
P. George - M. Morris Sr. - R. Jackson - I. Zubac - L. Kennard,LAC,5,53,110.7,138.9,-28.2,73.5,1.89,22.9,19.6,82.9,49.4,0.2,61.3,62.8,101.12,40.5,P. George , M. Morris Sr. , R. Jackson , I. Zubac , L. Kennard
R. Westbrook - R. Lopez - B. Beal - R. Hachimura - D. Avdija,WAS,12,53,121.4,115.3,6,61.5,2.13,19.3,31.5,68.9,51.3,0.1,57.4,61.5,108.13,53.3,R. Westbrook , R. Lopez , B. Beal , R. Hachimura , D. Avdija
D. Gallinari - T. Snell - C. Capela - B. Bogdanovic - T. Young,ATL,11,52,103.8,94.4,9.4,46.2,1.5,13.7,14.9,80.7,51,0.1,52.4,58.1,97.82,56.6,D. Gallinari , T. Snell , C. Capela , B. Bogdanovic , T. Young
E. Bledsoe - S. Adams - B. Ingram - Z. Williamson - N. Marshall,NOP,7,52,112.1,122.4,-10.3,57.1,2.8,18.2,18.5,85.2,51.9,0.1,54.6,58.5,106.85,48,E. Bledsoe , S. Adams , B. Ingram , Z. Williamson , N. Marshall
J. Green - D. Jordan - K. Irving - J. Harris - L. Shamet,BKN,9,52,98.2,106.2,-8,65,1.3,18.2,8.5,79.7,48.1,0.2,54.2,57.6,105.19,45.9,J. Green , D. Jordan , K. Irving , J. Harris , L. Shamet
J. Holiday - D. McDermott - D. Sabonis - C. LeVert - O. Brissett,IND,5,52,115.5,110,5.5,79.6,3,25,14.6,65.5,42.5,0.1,60,62,102.33,54.6,J. Holiday , D. McDermott , D. Sabonis , C. LeVert , O. Brissett
P. George - M. Morris Sr. - R. Jackson - I. Zubac - T. Mann,LAC,5,52,105.4,117.3,-11.9,60.4,1.93,19,21.4,74.5,46.7,0.1,54.4,55.6,101.61,44.7,P. George , M. Morris Sr. , R. Jackson , I. Zubac , T. Mann
P. Millsap - G. Harris - N. Jokic - J. Murray - M. Porter Jr.,DEN,5,52,110.1,126.6,-16.5,75,1.8,23.2,21.7,79.1,49.4,0.2,62.9,63.1,100.71,47.9,P. Millsap , G. Harris , N. Jokic , J. Murray , M. Porter Jr.
T. Ross - K. Birch - A. Gordon - D. Bacon - G. Clark,ORL,6,52,109,94.5,14.5,65,1.63,16.3,39.3,78.2,57.8,0.1,47.4,53.6,101.73,58.4,T. Ross , K. Birch , A. Gordon , D. Bacon , G. Clark
A. Burks - N. Noel - R. Bullock - J. Randle - R. Barrett,NYK,9,51,113.3,97.2,16.1,63.4,2.17,18.3,20.4,72.2,46.3,0.1,56.3,58.6,100.03,60.8,A. Burks , N. Noel , R. Bullock , J. Randle , R. Barrett
D. Augustin - J. Holiday - K. Middleton - G. Antetokounmpo - B. Portis,MIL,17,51,130.2,96.6,33.6,66,2.92,21.2,28.6,82.2,54.3,0.1,66.8,69.3,109.71,61.7,D. Augustin , J. Holiday , K. Middleton , G. Antetokounmpo , B. Portis
N. Vucevic - E. Fournier - J. Ennis III - G. Clark - C. Anthony,ORL,6,51,119.1,114.2,4.9,76,2.53,24.1,21.3,80.4,52,0.1,58.8,61.9,101.95,54.1,N. Vucevic , E. Fournier , J. Ennis III , G. Clark , C. Anthony
P. Siakam - O. Anunoby - C. Boucher - G. Trent Jr. - M. Flynn,TOR,4,51,122.4,103.7,18.7,49,2,16.9,22.4,72.2,48.5,0.1,59.9,62.5,101.47,56.9,P. Siakam , O. Anunoby , C. Boucher , G. Trent Jr. , M. Flynn
R. Gay - P. Mills - D. Murray - D. Eubanks - D. Vassell,SAS,15,51,97.4,117.7,-20.3,61.4,2.45,17.2,27.7,77.8,50.4,0.1,46.3,48.2,107.35,40.9,R. Gay , P. Mills , D. Murray , D. Eubanks , D. Vassell
S. Hill - C. Capela - J. Collins - K. Huerter - T. Young,ATL,11,51,130.8,120.6,10.3,59.6,4.43,19.9,36,75,55.9,0.1,59.8,62.8,101.41,57.9,S. Hill , C. Capela , J. Collins , K. Huerter , T. Young
Z. LaVine - L. Markkanen - C. White - D. Gafford - P. Williams,CHI,8,51,91.3,133.3,-42,59.5,1.1,16.4,16.7,69.6,42.6,0.2,48.8,52.2,99.41,31.2,Z. LaVine , L. Markkanen , C. White , D. Gafford , P. Williams
B. Griffin - M. Plumlee - J. Grant - D. Wright - J. Jackson,DET,9,50,100,90.7,9.3,61.5,1.85,16.7,24.6,71.7,45.6,0.1,47.3,50.7,103.04,55.1,B. Griffin , M. Plumlee , J. Grant , D. Wright , J. Jackson
C. Anthony - E. Kanter - D. Lillard - G. Trent Jr. - N. Little,POR,13,50,115.3,115.7,-0.4,41.3,1.58,12.8,32.1,84,56.6,0.1,52.5,57.8,105.29,48.8,C. Anthony , E. Kanter , D. Lillard , G. Trent Jr. , N. Little
D. Howard - M. Scott - S. Milton - M. Thybulle - T. Maxey,PHI,8,50,103.9,108.6,-4.6,48.8,1.18,14.5,34.6,76.5,55.3,0.2,52.8,54.7,100.18,45.9,D. Howard , M. Scott , S. Milton , M. Thybulle , T. Maxey
J. Green - J. Harden - K. Irving - J. Harris - B. Brown,BKN,9,50,101.9,120,-18.1,47.4,1.06,13.6,17.8,65.1,40.9,0.2,54.8,58.5,103.15,40.3,J. Green , J. Harden , K. Irving , J. Harris , B. Brown
J. Valanciunas - K. Anderson - D. Brooks - D. Melton - J. Morant,MEM,16,50,117.7,103.7,14,57.1,2,17.7,35.3,90.7,60.6,0.1,55.6,59,107.13,60.1,J. Valanciunas , K. Anderson , D. Brooks , D. Melton , J. Morant
J. Valanciunas - K. Anderson - D. Brooks - J. Jackson Jr. - J. Morant,MEM,5,50,120,102.9,17.1,64,2.67,20.6,35.3,60.8,50.4,0.1,56.7,57.9,100.26,62,J. Valanciunas , K. Anderson , D. Brooks , J. Jackson Jr. , J. Morant
K. Durant - D. Jordan - J. Harden - K. Irving - J. Harris,BKN,5,50,120.2,101.9,18.3,72.3,2.13,22.2,23.3,83.9,57.6,0.1,60.2,64.2,102.36,62.4,K. Durant , D. Jordan , J. Harden , K. Irving , J. Harris
L. Williams - M. Morris Sr. - K. Leonard - I. Zubac - T. Mann,LAC,10,50,111.1,98.2,12.9,45.7,1.91,14.6,29.4,87.7,60.2,0.1,54.7,57.7,105.18,57.2,L. Williams , M. Morris Sr. , K. Leonard , I. Zubac , T. Mann
M. Morris - D. Schroder - K. Caldwell-Pope - M. Harrell - K. Kuzma,LAL,12,50,108.3,101.9,6.4,71.8,2.55,17.5,38.1,82.4,57.9,0.1,46.5,51.6,102.45,53.7,M. Morris , D. Schroder , K. Caldwell-Pope , M. Harrell , K. Kuzma
N. Vucevic - T. Ross - K. Birch - D. Bacon - C. Anthony,ORL,16,50,67.3,133,-65.7,44.4,0.67,8.9,35.9,66.7,49.1,0.2,33.3,35.7,97.43,10.6,N. Vucevic , T. Ross , K. Birch , D. Bacon , C. Anthony
R. Rubio - K. Towns - J. Vanderbilt - A. Edwards - J. McDaniels,MIN,11,50,98.2,118.9,-20.7,73.8,1.94,19.6,31.6,74.5,51,0.1,49.5,51.1,103.31,39.9,R. Rubio , K. Towns , J. Vanderbilt , A. Edwards , J. McDaniels
S. Mykhailiuk - K. Williams - M. Brown - T. Maledon - A. Pokusevski,OKC,5,50,92,119.6,-27.7,66.7,1.37,17.3,20.3,71.4,45.2,0.2,49.5,50.9,107.85,37.3,S. Mykhailiuk , K. Williams , M. Brown , T. Maledon , A. Pokusevski
T. Ariza - J. Butler - V. Oladipo - B. Adebayo - D. Robinson,MIA,4,50,109.2,94.5,14.6,72.1,1.72,20.8,19.1,76.1,47.3,0.2,56.3,60.4,104.11,58.5,T. Ariza , J. Butler , V. Oladipo , B. Adebayo , D. Robinson
T. Harris - S. Curry - J. Embiid - B. Simmons - S. Milton,PHI,12,50,134.5,83.8,50.7,51.8,1.93,18.1,40.9,85.2,65.3,0.1,65.1,67.4,106.76,76.1,T. Harris , S. Curry , J. Embiid , B. Simmons , S. Milton
