LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,PLAYER1,PLAYER2,PLAYER3,PLAYER4,PLAYER5
N. Robinson - J. Noah - M. Belinelli - T. Gibson - J. Butler,CHI,32,130,114.3,95.8,18.5,67.3,1.94,20.7,36.3,66.7,52.7,0.2,54.7,59.2,86.71,60.3,N. Robinson , J. Noah , M. Belinelli , T. Gibson , J. Butler
L. Ridnour - M. Gelabale - G. Stiemsma - R. Rubio - D. Williams,MIN,12,129,99.6,108.9,-9.3,65.3,1.73,18.5,22.6,76.1,48.5,0.1,48.4,52.1,95.35,44.3,L. Ridnour , M. Gelabale , G. Stiemsma , R. Rubio , D. Williams
R. Hamilton - C. Boozer - K. Hinrich - J. Noah - J. Butler,CHI,14,129,97.9,99.6,-1.7,70.1,2,19.6,28.5,76.4,52.1,0.1,46.8,49.2,90.09,51.1,R. Hamilton , C. Boozer , K. Hinrich , J. Noah , J. Butler
J. Kidd - T. Chandler - C. Anthony - R. Felton - I. Shumpert,NYK,15,128,91.4,98,-6.6,58.2,1.35,13.8,29.5,71.2,48.7,0.1,41,46,91.68,44.5,J. Kidd , T. Chandler , C. Anthony , R. Felton , I. Shumpert
J. Nelson - A. Afflalo - N. Vucevic - M. Harkless - A. Nicholson,ORL,10,128,101.2,112.4,-11.1,58.7,1.56,17.8,27.6,79.1,52.5,0.2,49.3,52.1,93.65,44.4,J. Nelson , A. Afflalo , N. Vucevic , M. Harkless , A. Nicholson
R. Lopez - A. Aminu - G. Vasquez - A. Davis - A. Rivers,NOH,16,128,105.2,103.4,1.8,62.4,1.62,19.3,32,68.1,51.1,0.2,51,54.7,87.94,48.7,R. Lopez , A. Aminu , G. Vasquez , A. Davis , A. Rivers
A. Johnson - J. Calderon - D. DeRozan - E. Davis - L. Fields,TOR,11,127,110.6,103,7.6,67,3,22.1,26.4,74.1,50.9,0.1,53.4,55.4,88.95,56,A. Johnson , J. Calderon , D. DeRozan , E. Davis , L. Fields
T. Parker - B. Diaw - T. Splitter - D. Green - K. Leonard,SAS,14,125,111.8,94.5,17.3,64.8,2.27,20.2,20,72.3,47.2,0.1,56,59.4,96.52,59.2,T. Parker , B. Diaw , T. Splitter , D. Green , K. Leonard
J. Jack - D. Lee - C. Landry - S. Curry - H. Barnes,GSW,37,124,111.6,100.8,10.8,58,1.86,18.6,27.8,71.6,52.1,0.1,56.7,59.9,99.39,56.5,J. Jack , D. Lee , C. Landry , S. Curry , H. Barnes
K. Bryant - M. World Peace - P. Gasol - S. Blake - D. Howard,LAL,9,124,109.7,90.9,18.8,54,1.32,16.1,31.6,72.2,53.4,0.2,52,56.6,96.56,61.3,K. Bryant , M. World Peace , P. Gasol , S. Blake , D. Howard
J. Johnson - K. Bogans - K. Humphries - D. Williams - B. Lopez,BKN,14,123,113.2,96.9,16.2,65.4,2.34,20.5,31,71.9,52.7,0.1,55.5,56.4,88.71,58.4,J. Johnson , K. Bogans , K. Humphries , D. Williams , B. Lopez
K. Garnett - P. Pierce - B. Bass - R. Rondo - A. Bradley,BOS,11,123,89.1,96.3,-7.2,65.9,1.46,17.8,23.2,72.9,48.4,0.2,46.2,48.6,96.18,48.3,K. Garnett , P. Pierce , B. Bass , R. Rondo , A. Bradley
J. Salmons - J. Thompson - M. Thornton - D. Cousins - I. Thomas,SAC,26,121,100.8,104.5,-3.7,56.8,1.64,16.1,27.6,68.6,47.3,0.1,48.2,51.7,97.37,46.5,J. Salmons , J. Thompson , M. Thornton , D. Cousins , I. Thomas
L. Walton - S. Livingston - C. Miles - M. Speights - W. Ellington,CLE,20,121,107.4,112.4,-5.1,64.8,1.84,17.7,37.9,73.4,54.5,0.1,47.6,52.1,92.34,44.6,L. Walton , S. Livingston , C. Miles , M. Speights , W. Ellington
K. Bryant - A. Jamison - M. World Peace - D. Howard - C. Duhon,LAL,11,120,108.1,104.9,3.2,50,1.31,14,29.7,72.7,51.2,0.1,51.7,55.2,98.41,53.1,K. Bryant , A. Jamison , M. World Peace , D. Howard , C. Duhon
L. Aldridge - N. Batum - W. Matthews - D. Lillard - M. Leonard,POR,26,119,112.8,103.4,9.4,57.3,1.72,17.6,25,67.3,47.4,0.1,57.9,62,94.3,54.7,L. Aldridge , N. Batum , W. Matthews , D. Lillard , M. Leonard
R. Allen - S. Battier - C. Andersen - D. Wade - N. Cole,MIA,19,119,105.3,107.2,-1.9,62.2,1.56,18.5,22.6,67.6,46.8,0.2,56.8,59.9,90.72,52.4,R. Allen , S. Battier , C. Andersen , D. Wade , N. Cole
J. Salmons - F. Garcia - J. Thompson - D. Cousins - I. Thomas,SAC,9,118,103.9,103.5,0.5,63.7,1.71,18.5,23,70.9,46.6,0.1,50,53.8,93.63,49.3,J. Salmons , F. Garcia , J. Thompson , D. Cousins , I. Thomas
R. Allen - S. Battier - C. Andersen - L. James - N. Cole,MIA,29,118,111.7,97.5,14.1,61.7,1.76,17.8,34.3,53.5,45.1,0.1,59.8,63.2,98.45,63.3,R. Allen , S. Battier , C. Andersen , L. James , N. Cole
A. Miller - A. Iguodala - D. Gallinari - K. Koufos - K. Faried,DEN,15,117,111.9,100.9,11,63.7,1.76,20.2,37.9,70,54.5,0.2,55.7,56.3,89.54,56.8,A. Miller , A. Iguodala , D. Gallinari , K. Koufos , K. Faried
J. Redick - A. Afflalo - G. Davis - N. Vucevic - E. Moore,ORL,17,117,100.9,108.4,-7.5,72.2,2.03,20.6,19.4,76.5,47.3,0.1,52.4,55.9,94.12,47,J. Redick , A. Afflalo , G. Davis , N. Vucevic , E. Moore
S. Dalembert - E. Ilyasova - M. Ellis - B. Jennings - T. Harris,MIL,10,117,102.5,105.5,-2.9,59.6,1.69,17.9,28.3,72.9,48.1,0.1,49.8,52.7,97.62,45.5,S. Dalembert , E. Ilyasova , M. Ellis , B. Jennings , T. Harris
R. Stuckey - G. Monroe - B. Knight - K. Singler - A. Drummond,DET,12,116,103.1,111.1,-8,62,1.33,17.2,39.8,71,53.8,0.2,48.3,50.9,93.18,42.2,R. Stuckey , G. Monroe , B. Knight , K. Singler , A. Drummond
S. Hawes - N. Young - J. Holiday - E. Turner - L. Allen,PHI,18,114,96.8,105.4,-8.6,65.6,1.45,19.4,32.4,72.6,52.9,0.2,49.2,51,93.41,42.6,S. Hawes , N. Young , J. Holiday , E. Turner , L. Allen
J. Maxiell - J. Calderon - R. Stuckey - G. Monroe - K. Singler,DET,14,113,84.5,114.2,-29.6,71.6,1.56,18.1,23.1,69.9,43.5,0.2,41.9,44.3,90.44,31.4,J. Maxiell , J. Calderon , R. Stuckey , G. Monroe , K. Singler
L. Odom - J. Crawford - M. Barnes - B. Griffin - E. Bledsoe,LAC,37,113,103.1,84.6,18.5,63.4,1.48,18.7,30.2,71.3,50.2,0.2,54,56.1,97.11,61.6,L. Odom , J. Crawford , M. Barnes , B. Griffin , E. Bledsoe
D. Nowitzki - S. Marion - M. James - C. Kaman - O. Mayo,DAL,12,112,98.6,100.9,-2.3,62.2,1.6,19.3,21.6,68.1,46.9,0.2,51.6,53.8,91.9,51.3,D. Nowitzki , S. Marion , M. James , C. Kaman , O. Mayo
H. Warrick - G. Henderson - B. Biyombo - K. Walker - M. Kidd-Gilchrist,CHA,14,112,93.1,112.1,-19.1,57.3,1.38,16.2,25.5,62.2,44.2,0.2,46.2,50,92.55,43.2,H. Warrick , G. Henderson , B. Biyombo , K. Walker , M. Kidd-Gilchrist
R. Allen - L. James - C. Bosh - D. Wade - M. Chalmers,MIA,37,112,128.9,97.6,31.3,66.1,2.88,22,36.7,67,52.8,0.1,64.4,66.1,94.18,69.7,R. Allen , L. James , C. Bosh , D. Wade , M. Chalmers
Nene - E. Okafor - M. Webster - A. Price - B. Beal,WAS,11,111,109.2,91.2,18,66,2.07,20.1,27.6,80.2,55.2,0.1,54.2,56.1,93.52,60.7,Nene , E. Okafor , M. Webster , A. Price , B. Beal
S. Nash - K. Bryant - M. World Peace - D. Howard - J. Meeks,LAL,17,110,117.8,89.9,28,49.4,1.95,13.9,27.5,67.4,49.8,0.1,56.2,60.7,93.96,68.4,S. Nash , K. Bryant , M. World Peace , D. Howard , J. Meeks
A. Iguodala - D. Gallinari - J. McGee - T. Lawson - K. Faried,DEN,37,109,98.3,107.7,-9.4,56,0.96,14.8,35.8,69.9,52.6,0.2,51.7,54.6,103.69,42,A. Iguodala , D. Gallinari , J. McGee , T. Lawson , K. Faried
D. Fisher - N. Collison - K. Martin - K. Durant - R. Jackson,OKC,19,109,114.4,102.3,12,47.2,1.56,15.3,21.1,72.6,49.8,0.1,57.1,62.2,94.53,59.9,D. Fisher , N. Collison , K. Martin , K. Durant , R. Jackson
T. Duncan - T. Parker - D. Blair - D. Green - G. Neal,SAS,12,108,97.2,101.9,-4.7,58.8,1.35,17.4,27.6,70.2,50.5,0.2,50.3,52.8,94.5,48.2,T. Duncan , T. Parker , D. Blair , D. Green , G. Neal
J. Jack - D. Lee - S. Curry - K. Thompson - F. Ezeli,GSW,31,107,110,107.7,2.4,63,2.64,19,26.8,75.5,49.5,0.1,55.2,56.8,98.57,50.2,J. Jack , D. Lee , S. Curry , K. Thompson , F. Ezeli
J. Johnson - G. Wallace - K. Bogans - D. Williams - B. Lopez,BKN,17,107,109.5,89.4,20.1,55.8,1.43,16,28.7,62.1,48.2,0.1,54,58.5,89.34,64.9,J. Johnson , G. Wallace , K. Bogans , D. Williams , B. Lopez
D. Nowitzki - S. Marion - O. Mayo - D. Collison - B. James,DAL,11,106,100,101.3,-1.3,60.6,1.78,18.7,24.1,73.1,48.1,0.1,50.8,52.9,101.06,50.6,D. Nowitzki , S. Marion , O. Mayo , D. Collison , B. James
L. Deng - N. Robinson - J. Noah - M. Belinelli - T. Gibson,CHI,28,106,92.3,86.8,5.5,66.2,1.15,16.3,34.3,60.6,47.4,0.2,45,49.7,93.56,57.7,L. Deng , N. Robinson , J. Noah , M. Belinelli , T. Gibson
E. Gordon - R. Anderson - A. Aminu - G. Vasquez - A. Davis,NOH,21,105,112,100,12,59.7,1.7,16.4,29.1,68,48.3,0.1,50.9,56.7,96.85,54.1,E. Gordon , R. Anderson , A. Aminu , G. Vasquez , A. Davis
J. Thompson - T. Evans - J. Johnson - D. Cousins - I. Thomas,SAC,9,105,88.8,102.4,-13.6,45.5,0.83,12.6,33,74.7,52.2,0.2,43.3,46,94.61,36.9,J. Thompson , T. Evans , J. Johnson , D. Cousins , I. Thomas
A. Miller - A. Iguodala - D. Gallinari - T. Lawson - K. Faried,DEN,29,104,115.1,103.8,11.2,48.3,1.48,14.2,38.5,76.8,57.1,0.1,55.4,58.9,98.08,58.6,A. Miller , A. Iguodala , D. Gallinari , T. Lawson , K. Faried
K. Korver - J. Smith - A. Horford - A. Tolliver - J. Teague,ATL,15,104,96.2,96.6,-0.4,68.4,1.93,19.6,14.7,69.7,44.1,0.1,51.8,53.7,95.8,55.2,K. Korver , J. Smith , A. Horford , A. Tolliver , J. Teague
V. Carter - S. Marion - B. Wright - O. Mayo - D. Collison,DAL,27,104,102.3,89.9,12.4,62.4,2.04,17.8,28.2,74.1,51.8,0.1,48.7,52.8,99.88,59.4,V. Carter , S. Marion , B. Wright , O. Mayo , D. Collison
A. Kirilenko - L. Ridnour - K. Love - N. Pekovic - M. Lee,MIN,6,103,102,97.5,4.5,67.1,1.71,17.8,39.1,76.3,55.8,0.2,45.7,49.2,92.35,54.8,A. Kirilenko , L. Ridnour , K. Love , N. Pekovic , M. Lee
E. Watson - D. Carroll - D. Favors - G. Hayward - E. Kanter,UTA,16,103,99,93.7,5.3,72.4,1.31,18.1,44.5,66,54.6,0.2,44.9,49.5,95.36,51.7,E. Watson , D. Carroll , D. Favors , G. Hayward , E. Kanter
Z. Randolph - R. Gay - M. Conley - M. Gasol - Q. Pondexter,MEM,20,103,102.4,96.5,5.9,39.5,1,10.9,38.7,68.4,52.7,0.1,45.8,51.5,94.63,50.1,Z. Randolph , R. Gay , M. Conley , M. Gasol , Q. Pondexter
L. Ridnour - M. Gelabale - N. Pekovic - R. Rubio - D. Williams,MIN,9,102,92.5,101.5,-9,59.1,1.08,14.5,32,73.7,52.3,0.2,42.9,49.3,93.35,44.3,L. Ridnour , M. Gelabale , N. Pekovic , R. Rubio , D. Williams
P. Pierce - B. Bass - J. Green - C. Lee - A. Bradley,BOS,17,102,124,91.9,32,55.6,1.79,19.2,31,66.4,52.2,0.1,63.6,66.8,91.94,69.1,P. Pierce , B. Bass , J. Green , C. Lee , A. Bradley
T. Chandler - A. Stoudemire - C. Anthony - J. Smith - R. Felton,NYK,13,102,111.9,108.7,3.2,45,1.2,13.8,36.3,78.4,57,0.2,53,57.5,90.96,53.4,T. Chandler , A. Stoudemire , C. Anthony , J. Smith , R. Felton
T. Chandler - C. Anthony - J. Smith - R. Felton - S. Novak,NYK,28,102,105.9,111.4,-5.5,36.7,0.97,10.9,35.6,63.2,48.7,0.1,48.3,53.6,95.72,41.3,T. Chandler , C. Anthony , J. Smith , R. Felton , S. Novak
R. Allen - S. Battier - L. James - J. Anthony - N. Cole,MIA,21,101,98.5,103,-4.5,52.8,1.31,14.3,24.8,65,44.7,0.1,48,53.1,96.2,49.1,R. Allen , S. Battier , L. James , J. Anthony , N. Cole
R. Lopez - G. Vasquez - L. Thomas - A. Davis - A. Rivers,NOH,12,100,97.3,97.9,-0.5,53.9,1.52,16.5,24.1,89.2,55.9,0.1,49.4,52,89.26,46.9,R. Lopez , G. Vasquez , L. Thomas , A. Davis , A. Rivers
S. Nash - K. Bryant - A. Jamison - M. World Peace - D. Howard,LAL,25,100,121.2,102.5,18.7,56,1.81,17.3,35.4,70.4,55.3,0.1,58.5,63.2,94.77,63.2,S. Nash , K. Bryant , A. Jamison , M. World Peace , D. Howard
A. Varejao - A. Gee - T. Thompson - J. Pargo - D. Waiters,CLE,7,99,108.1,104.9,3.2,59.2,1.36,16.7,37.9,71.3,53.8,0.2,49.1,53,89.98,50.2,A. Varejao , A. Gee , T. Thompson , J. Pargo , D. Waiters
E. Watson - D. Favors - G. Hayward - E. Kanter - A. Burks,UTA,16,99,88.7,101,-12.3,59.4,1.06,14.1,39.1,62.6,49.8,0.2,40.7,45.3,95.85,37.9,E. Watson , D. Favors , G. Hayward , E. Kanter , A. Burks
S. Livingston - A. Gee - T. Thompson - D. Waiters - T. Zeller,CLE,15,99,95.9,110.1,-14.2,41.9,0.91,12.2,32.7,70.4,49.5,0.2,46.4,49.8,92.36,37.1,S. Livingston , A. Gee , T. Thompson , D. Waiters , T. Zeller
C. Villanueva - W. Bynum - R. Stuckey - A. Daye - A. Drummond,DET,13,97,112.3,111.4,0.9,52.4,1.47,16.6,37.2,77.4,56.2,0.2,56.4,56.3,94.43,45.7,C. Villanueva , W. Bynum , R. Stuckey , A. Daye , A. Drummond
J. Richardson - S. Hawes - T. Young - J. Holiday - E. Turner,PHI,22,97,95,101,-6,70.1,3.38,19.3,24.5,61.6,43.6,0.1,47.2,49,99.32,52.6,J. Richardson , S. Hawes , T. Young , J. Holiday , E. Turner
K. Bryant - P. Gasol - S. Blake - D. Howard - J. Meeks,LAL,10,97,98.9,116.5,-17.5,67.6,1.24,17.7,30.2,65.9,48.3,0.2,49.7,54.3,93.29,39,K. Bryant , P. Gasol , S. Blake , D. Howard , J. Meeks
G. Wallace - R. Evans - K. Bogans - D. Williams - B. Lopez,BKN,14,96,110.1,106,4.1,59.5,2.04,17,41.3,73.9,56.3,0.1,49.7,52.7,93.18,53.1,G. Wallace , R. Evans , K. Bogans , D. Williams , B. Lopez
K. Garnett - J. Terry - J. Green - C. Lee - J. Sullinger,BOS,17,95,112.8,89.6,23.2,61,2.04,19.4,35.7,70.8,56,0.1,56.3,60,86.99,71.5,K. Garnett , J. Terry , J. Green , C. Lee , J. Sullinger
A. Miller - C. Brewer - W. Chandler - J. McGee - T. Lawson,DEN,21,94,97,107.9,-10.9,56.2,1.52,15.3,31.4,64.8,48.3,0.1,46.4,51.3,102.68,45.1,A. Miller , C. Brewer , W. Chandler , J. McGee , T. Lawson
S. Battier - L. James - D. Wade - U. Haslem - M. Chalmers,MIA,18,94,123.4,92.7,30.7,57.6,2.33,19.7,16.9,75.8,50.6,0.1,64.1,67.1,96.95,68.9,S. Battier , L. James , D. Wade , U. Haslem , M. Chalmers
D. West - D. Augustin - R. Hibbert - P. George - L. Stephenson,IND,18,93,89.4,103.9,-14.5,59.7,1,14.2,35.4,67.4,50.3,0.2,43.1,47.8,94.83,43.9,D. West , D. Augustin , R. Hibbert , P. George , L. Stephenson
D. West - R. Hibbert - G. Hill - S. Young - P. George,IND,24,93,89.6,100.5,-10.9,48.4,1.03,12.6,33,69.8,51.9,0.2,43.2,47.4,95.22,45.2,D. West , R. Hibbert , G. Hill , S. Young , P. George
M. Williams - A. Jefferson - R. Foye - D. Favors - G. Hayward,UTA,24,93,96.3,95.6,0.7,60.3,1.33,17.1,27.5,68,48.7,0.2,50,52.2,95.55,52.4,M. Williams , A. Jefferson , R. Foye , D. Favors , G. Hayward
A. Afflalo - N. Vucevic - E. Moore - M. Harkless - A. Nicholson,ORL,9,92,100,120.5,-20.5,71.8,1.5,21,25.3,68.4,47.4,0.2,54.2,57.4,91.4,42,A. Afflalo , N. Vucevic , E. Moore , M. Harkless , A. Nicholson
R. Allen - S. Battier - L. James - C. Bosh - M. Chalmers,MIA,28,92,114.4,103.8,10.6,61.1,2.93,17.7,22.5,67.1,45.5,0.1,58,62.5,97.74,58.4,R. Allen , S. Battier , L. James , C. Bosh , M. Chalmers
V. Carter - D. Nowitzki - E. Brand - O. Mayo - D. Collison,DAL,32,92,99.5,98.9,0.5,54.2,1.44,15.3,32.6,79.5,55.6,0.1,47.8,52.4,98.82,49.1,V. Carter , D. Nowitzki , E. Brand , O. Mayo , D. Collison
J. Nelson - J. Redick - A. Afflalo - J. McRoberts - N. Vucevic,ORL,15,91,118.2,102.8,15.5,73.3,2.75,21.9,24.7,74.4,52.1,0.1,59.7,64.1,95.64,58.6,J. Nelson , J. Redick , A. Afflalo , J. McRoberts , N. Vucevic
J. Salmons - F. Garcia - A. Brooks - J. Thompson - D. Cousins,SAC,9,91,113.3,96.8,16.5,65.8,1.92,19.4,24.1,78.7,52.3,0.1,55.4,60.1,99.13,60.9,J. Salmons , F. Garcia , A. Brooks , J. Thompson , D. Cousins
N. Collison - K. Martin - T. Sefolosha - K. Durant - R. Westbrook,OKC,35,91,125.1,103.7,21.4,63.6,2.13,18.6,36.3,71.4,53.5,0.1,57.5,62.9,98.94,61.4,N. Collison , K. Martin , T. Sefolosha , K. Durant , R. Westbrook
M. Gelabale - J. Barea - G. Stiemsma - D. Cunningham - A. Shved,MIN,15,90,99.4,88.2,11.2,52.3,1.55,15,27.7,69.9,48.7,0.1,46.2,49.2,90.36,58.8,M. Gelabale , J. Barea , G. Stiemsma , D. Cunningham , A. Shved
T. Duncan - T. Splitter - D. Green - K. Leonard - C. Joseph,SAS,11,90,106.9,90.4,16.4,63.3,2.17,20.2,28.4,72.4,52.5,0.1,51.9,54.1,94.22,64.9,T. Duncan , T. Splitter , D. Green , K. Leonard , C. Joseph
D. Stevenson - D. Harris - J. Smith - A. Horford - J. Teague,ATL,13,89,94.4,113,-18.7,55.2,1.48,15.6,22,68.4,42.5,0.1,47.5,48.9,97.15,36.2,D. Stevenson , D. Harris , J. Smith , A. Horford , J. Teague
J. Johnson - G. Wallace - R. Evans - D. Williams - A. Blatche,BKN,16,88,104.4,83.4,21,58.7,1.37,16.5,39.2,73.6,57.2,0.2,50.7,53.9,89.68,61.8,J. Johnson , G. Wallace , R. Evans , D. Williams , A. Blatche
Z. Randolph - T. Prince - M. Conley - M. Gasol - J. Bayless,MEM,22,88,111.2,94.4,16.8,64.3,2.05,17.5,30.4,76.1,55,0.1,53.8,60.7,99.68,66.4,Z. Randolph , T. Prince , M. Conley , M. Gasol , J. Bayless
M. Gortat - S. Brown - J. Dudley - G. Dragic - M. Morris,PHX,20,87,105.2,87.7,17.5,69.9,2.32,20.7,32.1,75.7,52.3,0.1,51.7,54.4,94.74,60.3,M. Gortat , S. Brown , J. Dudley , G. Dragic , M. Morris
V. Carter - E. Brand - B. Wright - O. Mayo - D. Collison,DAL,25,87,98.9,103.3,-4.3,60.6,1.59,16.9,24.7,72.7,48.6,0.1,50.3,54,103.08,47.5,V. Carter , E. Brand , B. Wright , O. Mayo , D. Collison
L. Deng - N. Robinson - M. Belinelli - T. Gibson - J. Butler,CHI,12,86,102.5,97,5.5,58.7,1.61,16.1,36.4,60.5,47.9,0.1,45.9,50.8,91.63,50.4,L. Deng , N. Robinson , M. Belinelli , T. Gibson , J. Butler
D. Nowitzki - E. Brand - S. Marion - O. Mayo - D. Collison,DAL,23,85,94.9,112.4,-17.6,65.6,1.68,17.6,23.9,73.8,47.6,0.1,46.6,50.9,99.36,42.2,D. Nowitzki , E. Brand , S. Marion , O. Mayo , D. Collison
M. Pietrus - J. Calderon - D. DeRozan - E. Davis - J. Valanciunas,TOR,9,85,100,98.7,1.3,68.2,1.45,20.6,30.2,69.3,51.4,0.2,56.6,57.6,86.46,54.2,M. Pietrus , J. Calderon , D. DeRozan , E. Davis , J. Valanciunas
M. Williams - A. Jefferson - R. Foye - P. Millsap - D. Carroll,UTA,10,85,105.3,105.9,-0.6,63,1.77,19.7,24.7,73.2,48.6,0.2,55.9,57.6,95.3,49.6,M. Williams , A. Jefferson , R. Foye , P. Millsap , D. Carroll
T. Chandler - C. Anthony - J. Smith - R. Felton - I. Shumpert,NYK,20,85,96.5,101.7,-5.2,59.3,1.59,14.9,28.1,67.6,45.3,0.1,46.6,49.5,97.98,41.6,T. Chandler , C. Anthony , J. Smith , R. Felton , I. Shumpert
Z. Randolph - R. Gay - M. Conley - M. Gasol - W. Ellington,MEM,16,85,99.4,86.5,12.9,46.4,1.39,13.8,34.8,81.1,55.8,0.1,46.8,49.9,94.07,59.7,Z. Randolph , R. Gay , M. Conley , M. Gasol , W. Ellington
M. Dunleavy - B. Udrih - M. Ellis - E. Udoh - J. Henson,MIL,20,84,107.9,100,7.9,61.8,2.04,19.5,40.2,63.5,52.1,0.1,52.9,53.5,94.77,56.3,M. Dunleavy , B. Udrih , M. Ellis , E. Udoh , J. Henson
S. Nash - K. Bryant - M. World Peace - P. Gasol - E. Clark,LAL,7,84,91.7,104.1,-12.5,59.6,1.06,15,29.9,78.5,53,0.2,44.9,49.5,95.82,42.9,S. Nash , K. Bryant , M. World Peace , P. Gasol , E. Clark
A. Kirilenko - L. Ridnour - B. Roy - N. Pekovic - D. Williams,MIN,5,83,97.5,104.3,-6.8,58.1,1.2,16.4,30.3,71.3,52.1,0.2,50.4,52.9,93.14,50.5,A. Kirilenko , L. Ridnour , B. Roy , N. Pekovic , D. Williams
B. Udrih - N. Vucevic - T. Harris - E. Moore - M. Harkless,ORL,10,83,103.7,101.3,2.4,60.6,1.79,18.1,37.5,63.8,51.1,0.1,48.7,50.6,93.29,50,B. Udrih , N. Vucevic , T. Harris , E. Moore , M. Harkless
I. Mahinmi - D. Augustin - T. Hansbrough - P. George - O. Johnson,IND,26,83,98.1,92.8,5.3,60.8,1.15,14.1,38.6,73.4,55.6,0.2,45.4,50.7,89.26,52.3,I. Mahinmi , D. Augustin , T. Hansbrough , P. George , O. Johnson
N. Collison - K. Martin - K. Durant - H. Thabeet - E. Maynor,OKC,21,82,109.4,96.9,12.5,52.7,0.83,13.4,42.6,66.7,55.2,0.2,51.3,60,94.39,61,N. Collison , K. Martin , K. Durant , H. Thabeet , E. Maynor
S. Livingston - W. Ellington - A. Gee - T. Thompson - T. Zeller,CLE,10,82,101.2,111.5,-10.3,48.5,1.38,14.6,33.7,76.1,52.1,0.1,46.4,49,95.87,38.6,S. Livingston , W. Ellington , A. Gee , T. Thompson , T. Zeller
C. Delfino - J. Harden - J. Lin - C. Parsons - G. Smith,HOU,20,81,118.7,104.7,14,65.7,2.3,19.6,23.7,75.6,50.6,0.1,56.8,62.3,101.47,56.9,C. Delfino , J. Harden , J. Lin , C. Parsons , G. Smith
O. Asik - J. Harden - J. Lin - C. Parsons - G. Smith,HOU,6,81,111.1,95.8,15.4,64.7,2,20,19.7,71.4,50.6,0.1,56.7,59.8,96.93,59.2,O. Asik , J. Harden , J. Lin , C. Parsons , G. Smith
R. Allen - M. Miller - S. Battier - C. Bosh - N. Cole,MIA,17,81,91.5,110.9,-19.4,63,1.03,16.9,22.7,69.8,49.3,0.2,50.9,54.5,91.61,41.4,R. Allen , M. Miller , S. Battier , C. Bosh , N. Cole
T. Chandler - C. Anthony - J. Smith - R. Felton - R. Brewer,NYK,19,81,99.4,88.7,10.7,54.4,1.63,13.4,30.7,63.3,46.1,0.1,44.2,49.1,99.33,52.8,T. Chandler , C. Anthony , J. Smith , R. Felton , R. Brewer
K. Martin - C. Anthony - R. Felton - I. Shumpert - P. Prigioni,NYK,8,80,122.4,106.7,15.8,65.2,2.05,21.8,22.2,78.7,50,0.1,63.8,65.3,88.7,54.6,K. Martin , C. Anthony , R. Felton , I. Shumpert , P. Prigioni
L. Aldridge - N. Batum - W. Matthews - L. Babbitt - D. Lillard,POR,22,80,118.3,89.6,28.7,61,2,18.8,37.3,79.3,58.2,0.1,61.1,63.5,109.52,64,L. Aldridge , N. Batum , W. Matthews , L. Babbitt , D. Lillard
A. Johnson - R. Gay - K. Lowry - A. Gray - D. DeRozan,TOR,10,79,98,104.7,-6.7,51.9,1.08,14,31.5,81.9,56.6,0.2,47.5,52,90.81,45,A. Johnson , R. Gay , K. Lowry , A. Gray , D. DeRozan
K. Garnett - P. Pierce - B. Bass - R. Rondo - C. Lee,BOS,15,79,103.9,109.5,-5.6,71.6,2.09,22.3,17.6,73.9,46,0.1,53.8,56.1,95.55,47.2,K. Garnett , P. Pierce , B. Bass , R. Rondo , C. Lee
L. Deng - N. Robinson - J. Noah - T. Gibson - J. Butler,CHI,24,79,91.7,103.6,-11.9,61.1,1.06,14.6,47.6,71.1,58.9,0.2,42.9,47.6,97.24,44.2,L. Deng , N. Robinson , J. Noah , T. Gibson , J. Butler
A. Miller - A. Iguodala - C. Brewer - J. McGee - K. Faried,DEN,32,78,95.7,93.8,1.9,68.8,1.69,19.7,27.1,74.4,52,0.2,51.2,54.7,100.2,54.7,A. Miller , A. Iguodala , C. Brewer , J. McGee , K. Faried
P. Pierce - J. Terry - C. Wilcox - B. Bass - R. Rondo,BOS,16,78,97,93.9,3.1,63.5,1.67,17.9,25.3,68.8,47.4,0.1,49.6,54,101.97,51.4,P. Pierce , J. Terry , C. Wilcox , B. Bass , R. Rondo
A. Kirilenko - L. Ridnour - N. Pekovic - R. Rubio - D. Cunningham,MIN,18,76,99.4,83.1,16.2,64.2,1.42,16.2,32.9,66.3,50.3,0.2,46.7,53.1,97.83,69.3,A. Kirilenko , L. Ridnour , N. Pekovic , R. Rubio , D. Cunningham
R. Sessions - G. Henderson - B. Mullens - B. Biyombo - K. Walker,CHA,13,76,102,103.3,-1.4,58.8,2.31,14.5,29.7,72.2,49.4,0.1,40.7,48.5,95.92,49.6,R. Sessions , G. Henderson , B. Mullens , B. Biyombo , K. Walker
T. Prince - T. Allen - M. Conley - M. Gasol - E. Davis,MEM,11,76,109.4,81.1,28.3,61.2,2.41,20.3,31.9,71.1,52,0.1,50.4,52.3,88.37,67.3,T. Prince , T. Allen , M. Conley , M. Gasol , E. Davis
Z. Randolph - T. Allen - R. Gay - M. Gasol - J. Bayless,MEM,18,76,89.5,93.8,-4.3,58.8,0.94,15.3,32.9,70.8,51.1,0.2,45.3,50,91.36,44.1,Z. Randolph , T. Allen , R. Gay , M. Gasol , J. Bayless
