LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,PLAYER1,PLAYER2,PLAYER3,PLAYER4,PLAYER5
J. Smith - R. Stuckey - B. Jennings - K. Singler - A. Drummond,DET,38,130,110,103.4,6.7,55,1.78,17.6,37.3,69.2,54,0.1,55,57.5,98.87,57.7,J. Smith , R. Stuckey , B. Jennings , K. Singler , A. Drummond
T. Duncan - T. Parker - M. Belinelli - T. Splitter - K. Leonard,SAS,20,130,101.2,95.1,6.1,73.6,2.38,21.5,27.6,77.8,52.8,0.1,49.4,51.5,96.8,57.5,T. Duncan , T. Parker , M. Belinelli , T. Splitter , K. Leonard
K. Garnett - P. Pierce - J. Johnson - S. Livingston - D. Williams,BKN,13,129,106,88,18,60,1.71,18.3,19.3,74.8,48.2,0.1,53.4,58,92.52,60.5,K. Garnett , P. Pierce , J. Johnson , S. Livingston , D. Williams
K. Lowry - D. DeRozan - P. Patterson - J. Valanciunas - T. Ross,TOR,26,129,116.7,111.4,5.3,56.1,2.14,17.6,30.3,63.5,47.3,0.1,55.2,58.9,93.37,50,K. Lowry , D. DeRozan , P. Patterson , J. Valanciunas , T. Ross
L. Deng - J. Jack - K. Irving - T. Thompson - T. Zeller,CLE,12,128,104.4,99.6,4.8,66.3,2.09,19.3,26,69,49.1,0.1,50,53.9,93.17,55.4,L. Deng , J. Jack , K. Irving , T. Thompson , T. Zeller
C. Anthony - J. Smith - R. Felton - A. Bargnani - I. Shumpert,NYK,16,126,102,91,11,58.3,1.75,16.3,27.9,78.7,51.9,0.1,47.4,51.6,94.74,57,C. Anthony , J. Smith , R. Felton , A. Bargnani , I. Shumpert
J. Crawford - M. Barnes - D. Jordan - B. Griffin - D. Collison,LAC,25,124,114.6,100.8,13.8,60.6,1.7,16.9,36.1,72.4,53,0.1,51.6,57,101.61,55.9,J. Crawford , M. Barnes , D. Jordan , B. Griffin , D. Collison
K. Humphries - B. Bass - R. Rondo - J. Green - J. Bayless,BOS,14,124,92.5,110.7,-18.2,72.4,1.54,18.6,28.8,73.6,50.8,0.2,45.7,49.1,93.36,41.2,K. Humphries , B. Bass , R. Rondo , J. Green , J. Bayless
D. Favors - G. Hayward - E. Kanter - A. Burks - T. Burke,UTA,24,123,107.6,112.9,-5.3,58,1.49,16.5,35.2,68.9,51.9,0.2,50.2,54.9,97.6,46.2,D. Favors , G. Hayward , E. Kanter , A. Burks , T. Burke
R. Evans - R. Gay - D. Cousins - B. McLemore - R. McCallum,SAC,12,123,96.7,114.1,-17.5,60.7,1.13,16.4,31,77.2,52.5,0.2,47,51.7,93.38,38.3,R. Evans , R. Gay , D. Cousins , B. McLemore , R. McCallum
K. Garnett - P. Pierce - J. Johnson - S. Livingston - A. Anderson,BKN,13,121,96.9,91.5,5.4,54.7,1.34,16,21,76.1,50,0.2,50,53.7,89.05,56.1,K. Garnett , P. Pierce , J. Johnson , S. Livingston , A. Anderson
S. Hawes - T. Young - E. Turner - T. Wroten - H. Thompson,PHI,12,121,93.9,108.1,-14.2,54.7,1.12,16.7,23.8,64.9,46.3,0.2,51.3,52.1,103.31,40.7,S. Hawes , T. Young , E. Turner , T. Wroten , H. Thompson
M. Williams - L. Aldridge - R. Lopez - N. Batum - W. Matthews,POR,36,119,107.6,96.8,10.8,64.8,1.66,18.5,41.5,72.4,56.9,0.2,50.7,54.5,100.67,57.8,M. Williams , L. Aldridge , R. Lopez , N. Batum , W. Matthews
D. West - C. Watson - R. Hibbert - P. George - L. Stephenson,IND,19,118,94.6,92.2,2.4,50.5,1.04,14.7,29.6,75,53.1,0.2,49.5,51.6,98.31,52.1,D. West , C. Watson , R. Hibbert , P. George , L. Stephenson
N. Mohammed - D. Augustin - T. Gibson - J. Butler - T. Snell,CHI,31,118,101.4,97.3,4.1,60.5,1.39,15.5,31.6,64.2,48.3,0.2,45.4,51.2,88.97,52.9,N. Mohammed , D. Augustin , T. Gibson , J. Butler , T. Snell
D. Howard - P. Beverley - J. Lin - C. Parsons - T. Jones,HOU,12,116,105.2,108.3,-3.1,62.5,1.54,18.5,34.5,67.5,51.5,0.2,53,55.1,95.41,49,D. Howard , P. Beverley , J. Lin , C. Parsons , T. Jones
D. Fisher - N. Collison - R. Jackson - J. Lamb - S. Adams,OKC,20,112,99.5,94.6,5,44.6,1.16,12.1,38.3,66.7,51.2,0.1,43,47.1,94.28,46.2,D. Fisher , N. Collison , R. Jackson , J. Lamb , S. Adams
G. Hayward - J. Evans - E. Kanter - A. Burks - T. Burke,UTA,39,111,99.6,110.2,-10.6,57.5,1.56,16,33.3,71.6,51.6,0.1,49.5,53.8,100.99,44,G. Hayward , J. Evans , E. Kanter , A. Burks , T. Burke
D. Howard - J. Harden - O. Casspi - J. Lin - C. Parsons,HOU,21,110,102.9,94.6,8.3,56.5,1,14.5,37.5,76,58.1,0.2,51.9,56.2,105.81,61.3,D. Howard , J. Harden , O. Casspi , J. Lin , C. Parsons
M. Dunleavy - K. Hinrich - J. Noah - T. Gibson - J. Butler,CHI,21,110,105.9,90.6,15.3,68.5,1.97,19.6,37.5,75.8,58,0.1,51.6,55.6,97.31,66.4,M. Dunleavy , K. Hinrich , J. Noah , T. Gibson , J. Butler
P. Pierce - J. Johnson - S. Livingston - D. Williams - A. Blatche,BKN,26,110,106.6,97.3,9.3,51.2,1.43,14.9,18.9,71.6,46.2,0.1,53.2,59.1,98.35,53.4,P. Pierce , J. Johnson , S. Livingston , D. Williams , A. Blatche
R. Evans - R. Gay - D. Cousins - I. Thomas - B. McLemore,SAC,8,110,101.8,97.7,4.1,45.7,1.05,14,34.5,71.9,53.8,0.2,48.3,50.8,94.87,51.2,R. Evans , R. Gay , D. Cousins , I. Thomas , B. McLemore
V. Carter - D. Nowitzki - D. Harris - B. Wright - J. Crowder,DAL,24,109,106.9,84.4,22.6,57.3,2.13,17.1,32.7,68.8,51.9,0.1,54.9,57.4,94.16,69.5,V. Carter , D. Nowitzki , D. Harris , B. Wright , J. Crowder
J. O'Neal - A. Iguodala - S. Curry - K. Thompson - D. Green,GSW,12,108,123.2,113.7,9.4,62.1,2.27,20.6,27.5,64.9,48.3,0.1,59.7,62.4,90.59,56.1,J. O'Neal , A. Iguodala , S. Curry , K. Thompson , D. Green
R. Jefferson - M. Williams - D. Favors - A. Burks - T. Burke,UTA,17,108,107.4,114.8,-7.4,56.1,2.19,17.2,20.8,67.3,44.4,0.1,51.4,54.7,91.39,43.6,R. Jefferson , M. Williams , D. Favors , A. Burks , T. Burke
J. Nelson - A. Afflalo - N. Vucevic - M. Harkless - K. O'Quinn,ORL,9,107,103.9,114.5,-10.6,63.4,2.11,20.7,22.6,77.3,52.2,0.1,54.9,55.7,93.06,48.4,J. Nelson , A. Afflalo , N. Vucevic , M. Harkless , K. O'Quinn
K. Humphries - B. Bass - J. Green - A. Bradley - J. Crawford,BOS,17,106,105.7,109.6,-4,58.4,1.73,17.7,29.8,67.8,49.8,0.1,51.6,54.6,99.54,44.9,K. Humphries , B. Bass , J. Green , A. Bradley , J. Crawford
A. Iguodala - D. Lee - S. Curry - K. Thompson - D. Green,GSW,28,105,116.5,84.2,32.4,65.2,2.61,19.4,29.4,70.3,51.4,0.1,57,61.7,101.86,70.7,A. Iguodala , D. Lee , S. Curry , K. Thompson , D. Green
A. Varejao - E. Clark - K. Irving - T. Thompson - D. Waiters,CLE,8,105,100,99.5,0.5,55.8,1.6,15.9,37.9,75.8,55.3,0.1,45.4,48.5,95.58,47.9,A. Varejao , E. Clark , K. Irving , T. Thompson , D. Waiters
D. Fisher - N. Collison - J. Lamb - P. Jones III - S. Adams,OKC,23,105,97.2,108.5,-11.3,65,1.44,17.7,30.4,75,51.5,0.2,50.6,52.4,96.99,43,D. Fisher , N. Collison , J. Lamb , P. Jones III , S. Adams
R. Jefferson - J. Lucas III - D. Favors - G. Hayward - E. Kanter,UTA,16,105,93.4,105.7,-12.3,63,1.24,17.2,30.1,74.3,51.4,0.2,48.7,49.9,96.74,41.8,R. Jefferson , J. Lucas III , D. Favors , G. Hayward , E. Kanter
T. Sefolosha - K. Durant - R. Westbrook - S. Ibaka - S. Adams,OKC,18,105,104.4,118.7,-14.3,53.8,1.32,16.2,29.7,68.2,49.5,0.2,51.1,55.3,103.63,42.1,T. Sefolosha , K. Durant , R. Westbrook , S. Ibaka , S. Adams
D. Lee - S. Curry - K. Thompson - H. Barnes - D. Green,GSW,31,104,105.2,98.2,7,57.1,1.63,16.9,25,69.9,45.8,0.1,53.9,57.2,105.15,51,D. Lee , S. Curry , K. Thompson , H. Barnes , D. Green
L. Deng - J. Jack - S. Hawes - T. Thompson - D. Waiters,CLE,7,104,112.1,124.9,-12.7,59.8,1.83,19,32.6,71.8,51.4,0.1,55.5,58.3,94.01,44.5,L. Deng , J. Jack , S. Hawes , T. Thompson , D. Waiters
T. Duncan - T. Parker - B. Diaw - D. Green - K. Leonard,SAS,23,104,113.7,84.3,29.5,60.8,2,20.7,30.8,77.1,56.9,0.1,56.5,58.8,97.23,68.2,T. Duncan , T. Parker , B. Diaw , D. Green , K. Leonard
C. Frye - G. Green - P. Tucker - E. Bledsoe - M. Plumlee,PHX,13,103,89.9,103.2,-13.3,50,1,13.5,22.7,74.8,48.9,0.2,47,49.6,101.86,42.4,C. Frye , G. Green , P. Tucker , E. Bledsoe , M. Plumlee
J. Salmons - A. Johnson - K. Lowry - D. DeRozan - J. Valanciunas,TOR,26,102,98.5,110,-11.4,53.6,1.19,13.4,33.7,68.5,51.4,0.2,47.5,52.3,95.8,47,J. Salmons , A. Johnson , K. Lowry , D. DeRozan , J. Valanciunas
C. Frye - G. Green - G. Dragic - M. Morris - M. Morris,PHX,30,101,122.7,111.1,11.6,57.5,2.5,18.9,25.6,65.2,46.1,0.1,60.3,63.7,92.96,54.8,C. Frye , G. Green , G. Dragic , M. Morris , M. Morris
V. Carter - S. Marion - M. Ellis - J. Calderon - B. Wright,DAL,36,101,97.1,117,-19.8,68.3,1.75,19.2,26.5,68.8,47.4,0.2,51.7,53.4,99.98,39.9,V. Carter , S. Marion , M. Ellis , J. Calderon , B. Wright
R. Foye - A. Brooks - T. Mozgov - K. Faried - Q. Miller,DEN,11,99,103.2,110.9,-7.7,60.7,1.42,17.6,30,75,52.3,0.2,49.5,53,106.33,44.6,R. Foye , A. Brooks , T. Mozgov , K. Faried , Q. Miller
R. Allen - R. Lewis - C. Andersen - D. Wade - N. Cole,MIA,13,97,104.7,99.5,5.2,42.7,1.3,14.2,25.6,67,46.6,0.1,55,56.8,95.64,53.5,R. Allen , R. Lewis , C. Andersen , D. Wade , N. Cole
M. Ginobili - B. Diaw - M. Belinelli - J. Ayres - P. Mills,SAS,21,96,113.1,97.5,15.5,72.1,1.72,22.5,25.4,68.9,51.4,0.2,63.1,66.3,100.58,61.6,M. Ginobili , B. Diaw , M. Belinelli , J. Ayres , P. Mills
M. Williams - L. Aldridge - R. Lopez - N. Batum - D. Lillard,POR,26,96,110.1,90.6,19.5,67,2.81,21.1,26.6,85.3,56.1,0.1,53.1,56.2,99.57,60.1,M. Williams , L. Aldridge , R. Lopez , N. Batum , D. Lillard
T. Duncan - T. Parker - B. Diaw - M. Belinelli - K. Leonard,SAS,24,96,108.2,103.6,4.7,69.8,1.71,22.6,16.2,74,50,0.2,61.2,64.2,98.27,57.6,T. Duncan , T. Parker , B. Diaw , M. Belinelli , K. Leonard
J. Salmons - M. Thornton - D. Cousins - P. Patterson - G. Vasquez,SAC,7,95,88,113.2,-25.1,56.3,1.57,14.8,24.1,75.9,46.6,0.1,40.9,44.5,92.67,34.2,J. Salmons , M. Thornton , D. Cousins , P. Patterson , G. Vasquez
M. Dunleavy - C. Boozer - K. Hinrich - J. Noah - T. Snell,CHI,14,95,99.4,109.6,-10.1,64.3,1.73,17.8,29.9,79.8,53,0.1,46.1,49.9,90.46,45.5,M. Dunleavy , C. Boozer , K. Hinrich , J. Noah , T. Snell
O. Asik - J. Harden - J. Lin - C. Parsons - T. Jones,HOU,14,95,109.3,102.4,7,67.1,1.96,18,28.7,80.4,54.7,0.1,49.2,56.4,107.12,56.5,O. Asik , J. Harden , J. Lin , C. Parsons , T. Jones
E. Gordon - A. Ajinca - T. Evans - A. Davis - B. Roberts,NOP,15,92,106.7,116.8,-10.1,59.2,1.56,17.4,25,73.1,48.7,0.1,51.7,56.7,93.4,46.2,E. Gordon , A. Ajinca , T. Evans , A. Davis , B. Roberts
R. Allen - S. Battier - C. Andersen - L. James - N. Cole,MIA,26,92,95.3,97.9,-2.6,55.6,1.4,14.3,22.8,63.2,42.5,0.1,48.6,52.5,99.25,46.7,R. Allen , S. Battier , C. Andersen , L. James , N. Cole
E. Gordon - R. Anderson - T. Evans - J. Holiday - A. Davis,NOP,12,91,123.5,113.2,10.4,62.2,2.33,20.4,36.3,64,49.7,0.1,56.4,59.5,99.28,55,E. Gordon , R. Anderson , T. Evans , J. Holiday , A. Davis
K. Korver - P. Millsap - J. Teague - D. Carroll - G. Ayon,ATL,9,91,101.1,95.2,5.9,80.3,1.97,22.6,25.3,68.2,46.5,0.2,53.5,55,99.7,54.5,K. Korver , P. Millsap , J. Teague , D. Carroll , G. Ayon
M. Barnes - C. Paul - J. Redick - D. Jordan - B. Griffin,LAC,11,91,115.4,104.6,10.8,69.5,1.78,21,23.2,66,47.3,0.2,59.8,61.7,103.27,58.5,M. Barnes , C. Paul , J. Redick , D. Jordan , B. Griffin
T. Chandler - C. Anthony - R. Felton - A. Bargnani - I. Shumpert,NYK,8,91,100,121.1,-21.1,58.3,1.35,17.1,30.4,78.7,52.1,0.2,49.7,51.7,94.07,37.1,T. Chandler , C. Anthony , R. Felton , A. Bargnani , I. Shumpert
T. Duncan - M. Ginobili - T. Parker - B. Diaw - M. Belinelli,SAS,30,91,113.5,116.2,-2.7,67.8,2.68,22.1,22.8,72.5,45.9,0.1,60.9,62.7,99.67,51.9,T. Duncan , M. Ginobili , T. Parker , B. Diaw , M. Belinelli
A. Iguodala - A. Bogut - D. Lee - S. Curry - H. Barnes,GSW,25,90,101.1,92.7,8.3,57.3,1.1,17.1,25,82.2,56,0.2,56.2,58.1,102.33,55.1,A. Iguodala , A. Bogut , D. Lee , S. Curry , H. Barnes
G. Green - P. Tucker - G. Dragic - M. Morris - M. Plumlee,PHX,36,90,96.4,96.4,0.1,51.5,1,13.4,32.3,74,53.6,0.2,47.8,51.9,103.9,47.8,G. Green , P. Tucker , G. Dragic , M. Morris , M. Plumlee
K. Garnett - P. Pierce - J. Johnson - D. Williams - B. Lopez,BKN,10,90,95.6,100,-4.4,67.7,1.91,18.9,11.6,78,45.8,0.1,48.6,53,98.05,47.4,K. Garnett , P. Pierce , J. Johnson , D. Williams , B. Lopez
J. Smith - W. Bynum - R. Stuckey - K. Singler - A. Drummond,DET,28,89,98.9,99.5,-0.5,45.2,1.14,12.6,42.2,69.6,55.9,0.2,46.9,49.4,102.18,47.8,J. Smith , W. Bynum , R. Stuckey , K. Singler , A. Drummond
T. Duncan - M. Ginobili - T. Parker - T. Splitter - K. Leonard,SAS,25,88,90.7,101.6,-10.9,56.9,1.32,15.2,34.3,67,49,0.2,44.4,46.6,104.26,43.8,T. Duncan , M. Ginobili , T. Parker , T. Splitter , K. Leonard
B. Rush - J. Evans - E. Kanter - A. Burks - D. Garrett,UTA,19,87,95.3,104,-8.8,40.6,1.13,11.8,30.3,65.9,47.7,0.1,45.6,49.4,94.17,45,B. Rush , J. Evans , E. Kanter , A. Burks , D. Garrett
P. Millsap - J. Teague - D. Carroll - S. Mack - P. Antic,ATL,10,87,106,109.1,-3,62.1,1.37,16.5,30.1,73.4,50,0.2,49.7,54.9,98.38,48,P. Millsap , J. Teague , D. Carroll , S. Mack , P. Antic
R. Sessions - O. Mayo - J. Adrien - J. Henson - G. Antetokounmpo,MIL,8,87,104.5,102.3,2.2,62.9,1.47,17.4,37.6,70.1,54.2,0.2,50.3,53.2,97.01,49.8,R. Sessions , O. Mayo , J. Adrien , J. Henson , G. Antetokounmpo
J. Thompson - D. Cousins - D. Williams - I. Thomas - B. McLemore,SAC,21,86,108.8,107.9,0.9,50.7,1.46,14,36.6,80.8,56.7,0.1,48.4,54.1,99.97,48.9,J. Thompson , D. Cousins , D. Williams , I. Thomas , B. McLemore
M. Williams - R. Lopez - N. Batum - W. Matthews - D. Lillard,POR,16,86,110.9,110.5,0.4,60,2.25,13.9,37.8,63.4,49.5,0.1,42.2,51.6,101.99,50.3,M. Williams , R. Lopez , N. Batum , W. Matthews , D. Lillard
R. Allen - R. Lewis - C. Andersen - L. James - N. Cole,MIA,24,86,95.9,103.6,-7.7,52.6,0.94,14,26.8,70.9,50,0.2,53.3,57.8,94.69,46.8,R. Allen , R. Lewis , C. Andersen , L. James , N. Cole
D. West - I. Mahinmi - G. Hill - P. George - L. Stephenson,IND,28,85,96.2,98.9,-2.7,60.3,1.06,14.6,30.1,72.8,51.2,0.2,49.3,55.3,101.75,51.2,D. West , I. Mahinmi , G. Hill , P. George , L. Stephenson
J. O'Neal - S. Blake - J. Crawford - H. Barnes - D. Green,GSW,16,85,93.4,90.2,3.2,56.1,1.68,14.5,26.8,74.2,49.5,0.1,42.8,47.1,96.63,48.8,J. O'Neal , S. Blake , J. Crawford , H. Barnes , D. Green
D. Fisher - K. Durant - R. Westbrook - S. Ibaka - R. Jackson,OKC,22,84,121.3,103.8,17.5,66.2,2.72,19.2,25.8,75.9,50,0.1,55.7,60.4,105.57,58,D. Fisher , K. Durant , R. Westbrook , S. Ibaka , R. Jackson
E. Brand - K. Korver - L. Williams - P. Millsap - J. Teague,ATL,23,84,104,111.2,-7.3,62.5,1.38,17.2,22.1,76.3,49.7,0.2,52.6,58.1,101.22,44.5,E. Brand , K. Korver , L. Williams , P. Millsap , J. Teague
L. Deng - S. Hawes - K. Irving - T. Thompson - D. Waiters,CLE,9,84,102.3,103.4,-1.1,57.4,1.7,16.9,20,69.9,44.6,0.1,50.3,54.3,100.48,45.1,L. Deng , S. Hawes , K. Irving , T. Thompson , D. Waiters
L. James - C. Bosh - U. Haslem - M. Chalmers - T. Douglas,MIA,8,84,107.6,92.4,15.2,50,1.38,16,22.2,76.9,50.7,0.2,54.9,57.8,89.86,55.1,L. James , C. Bosh , U. Haslem , M. Chalmers , T. Douglas
E. Brand - L. Williams - P. Millsap - J. Teague - D. Carroll,ATL,29,83,107.8,99.4,8.4,69.4,1.87,18.9,30.9,61.5,48.4,0.1,54.7,59.8,97.98,56.8,E. Brand , L. Williams , P. Millsap , J. Teague , D. Carroll
E. Gordon - G. Stiemsma - T. Evans - A. Davis - B. Roberts,NOP,18,83,101.2,103.6,-2.4,56.5,1.52,16.4,23.6,64,45.6,0.1,50.4,55.2,94.82,49,E. Gordon , G. Stiemsma , T. Evans , A. Davis , B. Roberts
J. Smith - B. Jennings - G. Monroe - K. Singler - K. Caldwell-Pope,DET,24,83,115.7,93.9,21.9,67.1,1.77,20.1,39.1,70.2,54.4,0.2,58.8,59.3,102.82,60.5,J. Smith , B. Jennings , G. Monroe , K. Singler , K. Caldwell-Pope
M. Williams - D. Wright - R. Lopez - N. Batum - D. Lillard,POR,18,83,114.1,93.4,20.7,52,1.7,17.3,23,68.2,47.5,0.1,58.2,60.6,97.73,60.5,M. Williams , D. Wright , R. Lopez , N. Batum , D. Lillard
R. Jefferson - J. Evans - E. Kanter - A. Burks - D. Garrett,UTA,24,83,80.4,104.3,-23.9,37,0.74,8.8,23.9,70.7,46.5,0.1,38.6,44,92.73,33.8,R. Jefferson , J. Evans , E. Kanter , A. Burks , D. Garrett
B. Bass - R. Rondo - J. Green - A. Bradley - J. Sullinger,BOS,9,82,101.2,105.4,-4.2,56.5,1.95,17.4,24.4,78.9,50.6,0.1,51.7,53.4,96.59,46.4,B. Bass , R. Rondo , J. Green , A. Bradley , J. Sullinger
M. Dunleavy - K. Hinrich - J. Noah - D. Augustin - T. Gibson,CHI,23,82,111,107.5,3.5,64.6,1.5,18.1,39.7,67.5,54.5,0.2,54.4,58.1,94.51,54.2,M. Dunleavy , K. Hinrich , J. Noah , D. Augustin , T. Gibson
Z. Pachulia - B. Knight - J. Henson - K. Middleton - N. Wolters,MIL,6,82,114.3,114.8,-0.5,73.1,1.97,23.8,34.3,75.6,56.6,0.2,60.1,61,94.69,50.8,Z. Pachulia , B. Knight , J. Henson , K. Middleton , N. Wolters
A. Miller - N. Robinson - D. Arthur - T. Mozgov - J. Hamilton,DEN,14,81,105.7,91.7,14,67.2,2.15,19,38.6,61.3,50.6,0.1,51,54.2,93.15,60.5,A. Miller , N. Robinson , D. Arthur , T. Mozgov , J. Hamilton
S. Battier - L. James - C. Bosh - M. Chalmers - T. Douglas,MIA,7,81,118.2,110.6,7.6,51.5,2.27,17.4,19.7,68.3,42.5,0.1,58.6,60.5,88.3,51.7,S. Battier , L. James , C. Bosh , M. Chalmers , T. Douglas
A. Iguodala - D. Lee - S. Curry - K. Thompson - H. Barnes,GSW,25,80,119.3,91.9,27.4,58.1,2.05,17.1,38.4,77.8,57.5,0.1,54.5,58.7,105.74,63.4,A. Iguodala , D. Lee , S. Curry , K. Thompson , H. Barnes
C. Boozer - K. Hinrich - L. Deng - J. Noah - T. Snell,CHI,5,80,98.7,103.4,-4.7,70.5,1.79,19.6,31.7,69.5,50.6,0.2,47.8,50,90.48,50.7,C. Boozer , K. Hinrich , L. Deng , J. Noah , T. Snell
D. Favors - G. Hayward - J. Evans - A. Burks - T. Burke,UTA,25,80,107.4,106,1.4,62.3,1.72,18.9,30.4,81.3,56,0.2,53.2,55.9,97.83,52,D. Favors , G. Hayward , J. Evans , A. Burks , T. Burke
L. Scola - R. Hibbert - G. Hill - P. George - L. Stephenson,IND,35,80,96.9,105.3,-8.3,60.3,1.52,16.7,33.3,67.5,50,0.2,46.8,51.1,100.38,45.3,L. Scola , R. Hibbert , G. Hill , P. George , L. Stephenson
M. Williams - D. Wright - J. Freeland - T. Robinson - D. Lillard,POR,19,80,104.3,112.9,-8.6,57.8,1.32,15.8,38.6,71.8,54.2,0.2,49.3,52.4,98.33,42.6,M. Williams , D. Wright , J. Freeland , T. Robinson , D. Lillard
M. Williams - L. Aldridge - J. Freeland - N. Batum - W. Matthews,POR,25,80,103.6,96.5,7.1,66.2,1.3,18,35.4,74.4,54.4,0.2,52.5,56.1,101.73,52.1,M. Williams , L. Aldridge , J. Freeland , N. Batum , W. Matthews
R. Allen - C. Andersen - D. Wade - M. Beasley - N. Cole,MIA,16,80,103.8,101.3,2.6,41.7,0.76,12.6,31.7,63.4,49.7,0.2,52.1,58.1,93.72,54.6,R. Allen , C. Andersen , D. Wade , M. Beasley , N. Cole
E. Ilyasova - O. Mayo - B. Knight - J. Henson - K. Middleton,MIL,17,79,101.2,104,-2.8,56.5,1.25,16.2,23.6,69.7,47.3,0.2,51.9,56,102.67,43.3,E. Ilyasova , O. Mayo , B. Knight , J. Henson , K. Middleton
R. Foye - T. Lawson - T. Mozgov - K. Faried - Q. Miller,DEN,8,79,96.9,112.7,-15.8,55,1.18,15.2,25.3,70.4,46.1,0.2,48.9,51.8,99.31,39.8,R. Foye , T. Lawson , T. Mozgov , K. Faried , Q. Miller
A. Iguodala - A. Bogut - D. Lee - K. Thompson - H. Barnes,GSW,8,78,85.4,82.3,3.1,63.5,1.27,17.4,21.7,73.1,51.2,0.2,48.7,49.2,89.66,53.7,A. Iguodala , A. Bogut , D. Lee , K. Thompson , H. Barnes
D. West - D. Granger - R. Hibbert - G. Hill - P. George,IND,18,78,104,107.2,-3.3,44.8,1.18,12.7,37.2,71.1,53.9,0.1,46.3,52.2,93.7,48.1,D. West , D. Granger , R. Hibbert , G. Hill , P. George
E. Ilyasova - B. Knight - J. Henson - K. Middleton - G. Antetokounmpo,MIL,11,78,104.1,122.1,-17.9,55.6,1.36,14.9,33.3,75.4,51.4,0.2,46.5,51.5,88.98,35.7,E. Ilyasova , B. Knight , J. Henson , K. Middleton , G. Antetokounmpo
D. Nowitzki - S. Marion - M. Ellis - J. Calderon - B. Wright,DAL,22,77,107.9,119,-11.1,53.7,2.23,14.2,32.9,57.8,45.9,0.1,48.1,54.6,92.48,47,D. Nowitzki , S. Marion , M. Ellis , J. Calderon , B. Wright
R. Allen - C. Andersen - L. James - M. Beasley - N. Cole,MIA,21,77,121.3,107.2,14.1,50.8,2.06,16,34.3,51.9,43.8,0.1,57.4,63,95.46,59.4,R. Allen , C. Andersen , L. James , M. Beasley , N. Cole
D. Howard - J. Harden - P. Beverley - J. Lin - C. Parsons,HOU,14,76,101.3,109,-7.7,59.6,1.12,13.6,37.5,62.8,50,0.2,44.5,51.6,97.07,44.4,D. Howard , J. Harden , P. Beverley , J. Lin , C. Parsons
D. Fisher - N. Collison - K. Durant - J. Lamb - S. Adams,OKC,21,75,119,100,19,42.2,1.29,12.8,38.4,72.4,55.7,0.1,53,60,103.65,57.5,D. Fisher , N. Collison , K. Durant , J. Lamb , S. Adams
A. Varejao - J. Jack - D. Waiters - T. Zeller - M. Dellavedova,CLE,12,74,124.8,85.7,39.1,66.7,2.26,23.1,36.1,76.6,58.7,0.1,63.6,64.4,99.5,70.3,A. Varejao , J. Jack , D. Waiters , T. Zeller , M. Dellavedova
J. Thompson - L. Mbah a Moute - D. Cousins - G. Vasquez - B. McLemore,SAC,5,74,100.7,100,0.7,55,1.57,16.9,20.6,88.7,53.1,0.1,50,53.8,95.31,51.9,J. Thompson , L. Mbah a Moute , D. Cousins , G. Vasquez , B. McLemore
M. Dunleavy - J. Noah - D. Augustin - T. Gibson - T. Snell,CHI,23,74,109.9,72.1,37.8,84.2,1.66,23.5,32.1,65.9,52.5,0.2,58.5,62.6,93.81,78.2,M. Dunleavy , J. Noah , D. Augustin , T. Gibson , T. Snell
N. Mohammed - M. Dunleavy - D. Augustin - T. Gibson - J. Butler,CHI,19,74,94.2,90,4.2,51,1.14,13.2,37,75.7,55.9,0.2,42.9,47.9,90.4,50,N. Mohammed , M. Dunleavy , D. Augustin , T. Gibson , J. Butler
T. Chandler - C. Anthony - J. Smith - R. Felton - P. Prigioni,NYK,10,74,117.2,108.3,8.9,49.3,1.43,16.8,32.8,78.8,57.3,0.2,62.3,63.9,94.1,56.3,T. Chandler , C. Anthony , J. Smith , R. Felton , P. Prigioni
K. Humphries - J. Green - A. Bradley - J. Crawford - J. Sullinger,BOS,12,73,101.3,96.6,4.7,50,1.41,14.5,36.8,60.9,48.7,0.1,44.5,46.9,97.65,47.5,K. Humphries , J. Green , A. Bradley , J. Crawford , J. Sullinger
L. Deng - A. Varejao - J. Jack - K. Irving - T. Thompson,CLE,12,73,102.8,107.1,-4.3,66,1.94,17.2,31.6,73,50,0.1,47.2,51.1,93.68,47.2,L. Deng , A. Varejao , J. Jack , K. Irving , T. Thompson
A. Afflalo - N. Vucevic - M. Harkless - K. O'Quinn - V. Oladipo,ORL,11,72,92.7,102,-9.3,64.2,1.26,16.9,27.5,70.7,50,0.2,47.1,51.4,100.47,47.1,A. Afflalo , N. Vucevic , M. Harkless , K. O'Quinn , V. Oladipo
A. Stoudemire - C. Anthony - J. Smith - R. Felton - I. Shumpert,NYK,20,72,116.3,111.6,4.7,51.8,1.61,16.7,29.3,53,41.9,0.1,58.2,60.9,88.93,50,A. Stoudemire , C. Anthony , J. Smith , R. Felton , I. Shumpert
A. Varejao - C. Miles - E. Clark - K. Irving - T. Thompson,CLE,7,72,106.5,97.8,8.7,55.9,1.74,17.2,29.7,78.9,53.8,0.1,50,52.2,91.85,50.6,A. Varejao , C. Miles , E. Clark , K. Irving , T. Thompson
