LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,PLAYER1,PLAYER2,PLAYER3,PLAYER4,PLAYER5
T. Young - D. Valentine - R. Arcidiacono - C. White - D. Gafford,CHI,12,59,93.8,91.2,2.6,59.6,1.87,15.9,28,68.3,46.4,0.1,45.8,47.9,104.02,52.4,T. Young , D. Valentine , R. Arcidiacono , C. White , D. Gafford
T. Young - T. Satoransky - Z. LaVine - C. Felicio - C. White,CHI,14,59,109,122.3,-13.3,51,0.96,14.5,43.9,65.9,53.1,0.2,54.8,57.2,98.67,37.3,T. Young , T. Satoransky , Z. LaVine , C. Felicio , C. White
M. Chriss - O. Spellman - K. Bowman - E. Paschall - J. Poole,GSW,6,58,96.1,103.9,-7.9,61.7,1.93,16.7,26.5,77.2,49.6,0.1,46.9,49.9,104.97,44.8,M. Chriss , O. Spellman , K. Bowman , E. Paschall , J. Poole
T. Hardaway Jr. - S. Curry - K. Porzingis - M. Kleber - L. Doncic,DAL,19,58,110.1,102.3,7.8,66,2.75,17.6,23.9,75,50.4,0.1,53.5,57.8,111.16,57.8,T. Hardaway Jr. , S. Curry , K. Porzingis , M. Kleber , L. Doncic
W. Barton - M. Plumlee - J. Grant - M. Beasley - M. Morris,DEN,16,58,100.8,119,-18.2,60.4,2.42,17.9,18.8,67.9,41,0.1,50,51.9,100.14,40.8,W. Barton , M. Plumlee , J. Grant , M. Beasley , M. Morris
A. Burks - G. Robinson III - W. Cauley-Stein - K. Bowman - E. Paschall,GSW,10,57,99.1,126.7,-27.6,48.8,1.11,13.4,25,63,43,0.2,45,50.5,96.48,35.8,A. Burks , G. Robinson III , W. Cauley-Stein , K. Bowman , E. Paschall
I. Mahinmi - D. Bertans - I. Thomas - B. Beal - I. Bonga,WAS,10,57,99.2,114.2,-15,67.4,1.16,17.5,28.1,84.5,56.5,0.2,51,55,101.62,40.3,I. Mahinmi , D. Bertans , I. Thomas , B. Beal , I. Bonga
I. Mahinmi - I. Thomas - B. Beal - G. Payton II - I. Bonga,WAS,6,57,120.9,113.9,7,56.9,2.07,17.5,36.7,78,55.5,0.1,52.8,57.6,97.35,53.6,I. Mahinmi , I. Thomas , B. Beal , G. Payton II , I. Bonga
I. Smith - D. Bertans - B. Beal - T. Bryant - T. Brown Jr.,WAS,13,57,124.6,116.5,8.1,62.7,3.36,21.1,22.2,72.7,50,0.1,60.1,62.7,106.19,53.4,I. Smith , D. Bertans , B. Beal , T. Bryant , T. Brown Jr.
J. Holiday - D. Favors - B. Ingram - L. Ball - J. Hart,NOP,23,57,115.6,104.7,10.8,58.8,1.76,18.2,26,62.2,47.6,0.1,63.5,64,104.16,56.3,J. Holiday , D. Favors , B. Ingram , L. Ball , J. Hart
P. Tucker - J. Harden - B. McLemore - C. Capela - D. House Jr.,HOU,17,57,117.9,110.7,7.2,49,1.47,15.5,32.2,71.2,51.7,0.1,58.4,60.7,99.4,48,P. Tucker , J. Harden , B. McLemore , C. Capela , D. House Jr.
R. Covington - A. Wiggins - K. Towns - J. Okogie - J. Culver,MIN,11,57,118.1,138,-19.9,47.2,1.92,15,24.2,85.7,49,0.1,54.9,59.1,107.1,38.6,R. Covington , A. Wiggins , K. Towns , J. Okogie , J. Culver
A. Burks - M. Chriss - O. Spellman - K. Bowman - J. Poole,GSW,9,56,89.3,99.2,-9.9,61.1,1,13.5,31.8,76.2,53.5,0.2,41.1,47.7,103.05,45.7,A. Burks , M. Chriss , O. Spellman , K. Bowman , J. Poole
A. Horford - T. Harris - J. Embiid - B. Simmons - S. Milton,PHI,7,56,86.8,111.6,-24.8,56.1,1.44,14.9,16.1,82.8,48.3,0.1,43,46.7,103.99,39.4,A. Horford , T. Harris , J. Embiid , B. Simmons , S. Milton
J. Holiday - D. McDermott - T. McConnell - A. Holiday - G. Bitadze,IND,18,56,92.4,87.6,4.8,63.3,1.72,17.8,21,62,42.9,0.1,49.5,52.1,111.44,57.2,J. Holiday , D. McDermott , T. McConnell , A. Holiday , G. Bitadze
J. Redick - B. Ingram - L. Ball - J. Hart - J. Hayes,NOP,21,56,100.7,116.2,-15.5,69.6,1.78,17.3,22.4,80.8,47.9,0.1,51.4,55.6,116.9,41.7,J. Redick , B. Ingram , L. Ball , J. Hart , J. Hayes
K. Lowry - M. Gasol - N. Powell - P. Siakam - F. VanVleet,TOR,12,56,81.7,100,-18.3,66.7,1.29,14.2,18.3,69,41.1,0.1,39,43.6,101.83,36.5,K. Lowry , M. Gasol , N. Powell , P. Siakam , F. VanVleet
L. Williams - P. Beverley - P. George - K. Leonard - M. Harrell,LAC,17,56,98.4,84.4,14,53.7,1,13,37.5,70.6,54.5,0.2,45.1,51.9,105.57,63.5,L. Williams , P. Beverley , P. George , K. Leonard , M. Harrell
M. Plumlee - J. Grant - M. Beasley - M. Morris - T. Craig,DEN,9,56,99.1,108.9,-9.8,73.8,2.21,19.3,36.5,64.1,50.4,0.1,46.1,48.9,94.95,42.8,M. Plumlee , J. Grant , M. Beasley , M. Morris , T. Craig
J. Redick - J. Holiday - B. Ingram - J. Hart - J. Hayes,NOP,19,55,119,100,19,66,2.19,20.1,25.5,75.9,51.3,0.1,59.1,64,109.92,59,J. Redick , J. Holiday , B. Ingram , J. Hart , J. Hayes
N. Bjelica - H. Barnes - D. Dedmon - B. Hield - D. Fox,SAC,8,55,93.4,127.5,-34.1,47.7,1.17,13.4,23.8,78.7,47.3,0.1,47.6,49.8,104.66,33.5,N. Bjelica , H. Barnes , D. Dedmon , B. Hield , D. Fox
R. Rubio - A. Baynes - D. Saric - D. Booker - M. Bridges,PHX,6,55,130.2,112.9,17.2,73.2,2.05,24.3,27.9,69.2,50.5,0.2,68.7,70.9,101.72,59,R. Rubio , A. Baynes , D. Saric , D. Booker , M. Bridges
D. Brooks - J. Jackson Jr. - D. Melton - J. Morant - B. Clarke,MEM,13,54,116.3,110.7,5.5,61.5,2.67,18.4,33.9,76.3,55.7,0.1,51.9,57.8,107.86,55.9,D. Brooks , J. Jackson Jr. , D. Melton , J. Morant , B. Clarke
D. Gallinari - D. Schroder - S. Adams - T. Ferguson - S. Gilgeous-Alexander,OKC,18,54,96.5,99.1,-2.6,46.3,1.36,12.3,32.8,78.6,54.7,0.1,46.5,51.1,101.24,50,D. Gallinari , D. Schroder , S. Adams , T. Ferguson , S. Gilgeous-Alexander
J. Valanciunas - J. Crowder - D. Brooks - J. Morant - B. Clarke,MEM,17,54,110.4,85.1,25.3,64.2,2.83,19.4,28.6,76.5,54.8,0.1,54.6,57.8,109.48,71.3,J. Valanciunas , J. Crowder , D. Brooks , J. Morant , B. Clarke
K. Oubre Jr. - D. Booker - M. Bridges - D. Ayton - E. Okobo,PHX,16,54,101.8,110.3,-8.5,54.3,1.67,15.9,32.1,69.6,50.9,0.1,46.6,51.9,102.84,44.5,K. Oubre Jr. , D. Booker , M. Bridges , D. Ayton , E. Okobo
M. Plumlee - J. Grant - J. Murray - M. Morris - M. Porter Jr.,DEN,15,54,116.1,96.6,19.5,57.1,1.75,17.5,27.5,79.4,56.1,0.1,56.8,61.8,104,62.1,M. Plumlee , J. Grant , J. Murray , M. Morris , M. Porter Jr.
S. Curry - D. Wright - D. Finney-Smith - M. Kleber - L. Doncic,DAL,16,54,93.1,105.3,-12.2,44.7,1.89,11,28.4,72.7,47.3,0.1,41.7,45.2,102.73,40.9,S. Curry , D. Wright , D. Finney-Smith , M. Kleber , L. Doncic
S. Dinwiddie - J. Harris - T. Prince - J. Allen - D. Musa,BKN,14,54,107.2,107.5,-0.3,56.8,1.67,14.4,36.9,69.5,52.4,0.1,47.1,52.6,107.94,53.1,S. Dinwiddie , J. Harris , T. Prince , J. Allen , D. Musa
T. Young - T. Satoransky - Z. LaVine - K. Dunn - L. Kornet,CHI,9,54,97.3,93.9,3.5,61.7,1.53,19,22.6,80,51.9,0.2,51,52.9,99.6,55.4,T. Young , T. Satoransky , Z. LaVine , K. Dunn , L. Kornet
A. Horford - T. Harris - M. Scott - J. Richardson - B. Simmons,PHI,6,53,115.6,108.4,7.2,57.1,4,18.3,27.1,76.6,49.1,0.1,52.9,55.4,98.04,54.4,A. Horford , T. Harris , M. Scott , J. Richardson , B. Simmons
D. Gallinari - N. Noel - D. Schroder - S. Gilgeous-Alexander - L. Dort,OKC,16,53,122.7,121.3,1.4,65.9,3.22,18.8,29.4,64,46.5,0.1,57.1,62.3,98.93,53.5,D. Gallinari , N. Noel , D. Schroder , S. Gilgeous-Alexander , L. Dort
G. Dieng - R. Covington - S. Napier - K. Martin - J. Culver,MIN,5,53,109.8,86.1,23.7,57.4,1.69,17.2,31,83.9,57,0.1,53.4,55.9,102.06,59.8,G. Dieng , R. Covington , S. Napier , K. Martin , J. Culver
G. Dragic - J. Butler - K. Olynyk - B. Adebayo - T. Herro,MIA,14,53,118.6,100.9,17.6,67.4,2.21,20,26.5,66.7,47,0.1,57.7,62.5,99.9,64.1,G. Dragic , J. Butler , K. Olynyk , B. Adebayo , T. Herro
J. Crowder - S. Hill - D. Brooks - J. Jackson Jr. - J. Morant,MEM,15,53,115.7,111.5,4.2,62.5,1.67,18.4,26.1,73.7,52.4,0.1,60,65.3,109.59,54.7,J. Crowder , S. Hill , D. Brooks , J. Jackson Jr. , J. Morant
J. Valanciunas - S. Hill - K. Anderson - D. Brooks - J. Morant,MEM,16,53,102.7,110.8,-8.2,64.4,1.45,19.2,18.8,76.5,48.5,0.2,55.6,58,101.59,45.2,J. Valanciunas , S. Hill , K. Anderson , D. Brooks , J. Morant
P. Tucker - E. Gordon - J. Harden - C. Capela - D. House Jr.,HOU,13,53,98.3,99.2,-0.9,55.3,1.24,13.3,31.3,75.5,50,0.1,45.5,50.4,107.19,44.3,P. Tucker , E. Gordon , J. Harden , C. Capela , D. House Jr.
R. Jackson - T. Snell - C. Wood - T. Maker - B. Brown,DET,4,53,110.1,108.2,1.9,65.9,2.23,21,21.7,66.7,44,0.1,59.2,59.3,88.94,50.4,R. Jackson , T. Snell , C. Wood , T. Maker , B. Brown
D. Bertans - I. Thomas - B. Beal - T. Bryant - R. Hachimura,WAS,13,52,128.1,141.7,-13.6,64.3,3.6,22.8,19,58.5,38.6,0.1,65.8,69.2,102.91,46.1,D. Bertans , I. Thomas , B. Beal , T. Bryant , R. Hachimura
T. Young - T. Satoransky - Z. LaVine - L. Kornet - C. Hutchison,CHI,6,52,93,125.9,-32.9,73.2,1.88,19.1,21,68.8,41.8,0.1,46,48.5,104.07,33.7,T. Young , T. Satoransky , Z. LaVine , L. Kornet , C. Hutchison
G. Dragic - J. Butler - J. Crowder - B. Adebayo - D. Robinson,MIA,11,51,120,92.5,27.5,73.9,2.27,20.9,35.2,86.3,60,0.1,57.7,60.6,101.56,64.8,G. Dragic , J. Butler , J. Crowder , B. Adebayo , D. Robinson
J. Butler - M. Leonard - B. Adebayo - D. Robinson - T. Herro,MIA,8,51,123.5,104.8,18.8,61.2,3,21,23.4,80,53.9,0.1,58,61.5,96.97,58.1,J. Butler , M. Leonard , B. Adebayo , D. Robinson , T. Herro
J. Holiday - T. Warren - M. Turner - D. Sabonis - A. Holiday,IND,8,51,101,105.4,-4.5,62.5,1.92,17.2,27.1,73.7,50,0.1,47.5,50.8,102.01,45.8,J. Holiday , T. Warren , M. Turner , D. Sabonis , A. Holiday
L. Aldridge - R. Gay - P. Mills - D. White - L. Walker IV,SAS,16,51,98,117.6,-19.6,50,2,12.4,22.8,66.7,44.1,0.1,40.4,48.2,94.56,38.4,L. Aldridge , R. Gay , P. Mills , D. White , L. Walker IV
L. James - D. Green - A. Bradley - A. Davis - K. Kuzma,LAL,20,51,100,90.9,9.1,54.8,1,14.2,32.2,77,55,0.2,49,54,113.35,52.9,L. James , D. Green , A. Bradley , A. Davis , K. Kuzma
M. Harkless - E. Payton - J. Randle - M. Robinson - R. Barrett,NYK,7,51,134.5,106.4,28.1,51.6,2.36,20.5,34.9,72.4,56.4,0.1,71.6,69.2,105.02,64.5,M. Harkless , E. Payton , J. Randle , M. Robinson , R. Barrett
P. Tucker - J. Harden - A. Rivers - R. Covington - D. House Jr.,HOU,12,51,104.8,97.1,7.7,40.5,0.88,10.9,34.5,80,56.2,0.2,49.4,54,98.32,50.5,P. Tucker , J. Harden , A. Rivers , R. Covington , D. House Jr.
P. Tucker - R. Westbrook - J. Harden - B. McLemore - D. House Jr.,HOU,16,51,127,93.1,33.9,43.8,3.5,14.5,18.4,61.4,43.7,0.1,60.8,66.5,109.55,68.2,P. Tucker , R. Westbrook , J. Harden , B. McLemore , D. House Jr.
R. Rubio - A. Baynes - K. Oubre Jr. - D. Booker - M. Bridges,PHX,15,51,111.3,84.6,26.7,63,2.42,18.4,27.5,76.9,55.2,0.1,52.1,57.9,109.15,73.5,R. Rubio , A. Baynes , K. Oubre Jr. , D. Booker , M. Bridges
S. Hill - K. Anderson - T. Jones - D. Melton - B. Clarke,MEM,13,51,105.2,98.3,6.9,66,2.38,20,20,59.4,42.1,0.1,53.2,57.8,110.82,55.3,S. Hill , K. Anderson , T. Jones , D. Melton , B. Clarke
A. Tolliver - H. Whiteside - D. Lillard - K. Bazemore - C. McCollum,POR,12,50,102.6,97.3,5.3,40.9,0.86,12.2,27.8,82.1,55.5,0.2,56.3,57.1,108.99,51.6,A. Tolliver , H. Whiteside , D. Lillard , K. Bazemore , C. McCollum
C. Anthony - A. Tolliver - C. McCollum - A. Simons - G. Trent Jr.,POR,11,50,109.2,111.1,-1.9,54.8,2.3,17.2,24.5,72.2,48.6,0.1,52.2,54.3,94.56,48.3,C. Anthony , A. Tolliver , C. McCollum , A. Simons , G. Trent Jr.
D. Bertans - S. Napier - T. Brown Jr. - J. Robinson - M. Wagner,WAS,6,50,84.3,104.1,-19.8,77.8,1.75,18.1,10.2,66.1,37.4,0.1,45.7,49.5,116.45,40.5,D. Bertans , S. Napier , T. Brown Jr. , J. Robinson , M. Wagner
G. Dragic - J. Butler - D. Jones Jr. - B. Adebayo - K. Nunn,MIA,18,50,108.6,119.4,-10.8,65.9,2.08,19,22.7,72.1,47.1,0.1,57.9,61.3,100.09,46.5,G. Dragic , J. Butler , D. Jones Jr. , B. Adebayo , K. Nunn
K. Olynyk - D. Jones Jr. - B. Adebayo - D. Robinson - K. Nunn,MIA,5,50,123.8,128.6,-4.8,76.5,2.17,25.8,18.4,78.9,48.7,0.2,69.9,70.3,100.17,50.6,K. Olynyk , D. Jones Jr. , B. Adebayo , D. Robinson , K. Nunn
K. Walker - J. Brown - J. Tatum - S. Ojeleye - D. Theis,BOS,6,50,121.2,106.9,14.3,62.2,1.87,20.3,27.3,78.4,54.7,0.2,61.4,63.1,96.9,54.7,K. Walker , J. Brown , J. Tatum , S. Ojeleye , D. Theis
P. Millsap - G. Harris - N. Jokic - J. Murray - T. Craig,DEN,7,50,98,109.3,-11.3,60.5,1.35,17,23.4,83.7,52.2,0.2,51.2,54.6,95.07,43.3,P. Millsap , G. Harris , N. Jokic , J. Murray , T. Craig
P. Millsap - N. Jokic - J. Murray - T. Craig - M. Porter Jr.,DEN,3,50,118.8,127.6,-8.8,62.8,1.93,20.3,26.8,64.6,47.2,0.1,59,62.4,92.6,44.8,P. Millsap , N. Jokic , J. Murray , T. Craig , M. Porter Jr.
P. Millsap - W. Barton - G. Harris - N. Jokic - M. Morris,DEN,15,50,106.6,73.4,33.2,75.6,2.58,20.8,22.6,71.7,48.7,0.1,47.8,54.3,102.27,74.7,P. Millsap , W. Barton , G. Harris , N. Jokic , M. Morris
P. Tucker - J. Harden - A. Rivers - B. McLemore - C. Capela,HOU,15,50,122.1,98.2,24,42.6,2.22,13.2,34,75.4,56.1,0.1,56,61,107.19,64,P. Tucker , J. Harden , A. Rivers , B. McLemore , C. Capela
