PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%
Ben McLemore,HOU,32,0.3,3.8,1.5,0.5,0.2,0.3,75,75
Wesley Matthews,LAL,58,0.2,3.8,1.18,0.2,0.1,0.2,55.6,55.6
Josh Jackson,DET,62,0.6,3.7,1.37,0.8,0.3,0.5,69,69
Kawhi Leonard,LAC,52,0.8,3.6,1.42,1.1,0.4,0.6,72.4,72.4
Jordan McLaughlin,MIN,51,0.2,3.6,1.27,0.3,0.1,0.2,63.6,63.6
Jeremy Lamb,IND,36,0.3,3.6,1.17,0.4,0.2,0.3,60,60
Solomon Hill,ATL,71,0.2,3.6,0.54,0.1,0,0.2,27.3,27.3
Joel Embiid,PHI,51,0.9,3.5,1.41,1.3,0.4,0.6,65.6,65.6
Darius Bazley,OKC,55,0.6,3.5,1.39,0.8,0.4,0.5,69,69
Saddiq Bey,DET,70,0.4,3.5,1.39,0.6,0.2,0.3,66.7,66.7
Cory Joseph,SAC,44,0.3,3.5,1.73,0.4,0.2,0.2,90,90
De'Anthony Melton,MEM,52,0.3,3.5,0.77,0.3,0.1,0.3,37.5,37.5
Jayson Tatum,BOS,64,0.9,3.4,1.31,1.1,0.5,0.8,67.3,67.3
T.J. McConnell,IND,69,0.3,3.4,1.64,0.5,0.3,0.3,81.8,81.8
Danilo Gallinari,ATL,51,0.4,3.4,1.4,0.5,0.2,0.3,64.3,64.3
D'Angelo Russell,MIN,42,0.7,3.4,1,0.7,0.3,0.6,50,50
Evan Fournier,ORL,26,0.6,3.4,1.31,0.8,0.3,0.5,66.7,66.7
Chuma Okeke,ORL,45,0.3,3.4,0.77,0.2,0.1,0.2,42.9,42.9
Devin Booker,PHX,67,0.8,3.3,1.42,1.2,0.5,0.7,75,75
CJ McCollum,POR,47,0.7,3.3,1.33,0.9,0.4,0.6,63.3,63.3
Damian Lillard,POR,67,0.8,3.2,1.49,1.2,0.5,0.7,76.6,76.6
Tobias Harris,PHI,62,0.6,3.2,1.5,0.9,0.4,0.5,71,71
Bojan Bogdanovic,UTA,72,0.5,3.2,1.26,0.7,0.3,0.4,66.7,66.7
Damyean Dotson,CLE,46,0.2,3.2,0.91,0.2,0.1,0.2,57.1,57.1
Ricky Rubio,MIN,68,0.3,3.1,1.05,0.3,0.2,0.3,55,55
Sterling Brown,HOU,51,0.2,3.1,1.42,0.3,0.1,0.2,77.8,77.8
Derrick Rose,NYK,35,0.5,3.1,0.88,0.4,0.2,0.5,43.8,43.8
Wayne Ellington,DET,46,0.3,3.1,0.83,0.2,0.1,0.2,45.5,45.5
R.J. Hampton,ORL,26,0.4,3.1,0.8,0.3,0.2,0.3,50,50
Rudy Gay,SAS,63,0.3,3,1.27,0.4,0.2,0.3,65,65
