RANKING,PLAYER,TEAM,AGE,GP,W,L,MIN,%FGA 2PT,%FGA 3PT,%PTS 2PT,%PTS 2PT MR,%PTS 3PT,%PTS FBPS,%PTS FT,%PTS OFFTO,%PTS PITP,2FGM %AST,2FGM %UAST,3FGM %AST,3FGM %UAST,FGM %AST,FGM %UAST
451,Orlando Johnson,NOP,27,7,1,6,14.5,70.6,29.4,53.8,7.7,23.1,11.5,23.1,30.8,46.2,57.1,42.9,100,0,66.7,33.3
451,Shayne Whittington,IND,25,7,4,3,5.8,81.8,18.2,90.9,0,0,0,9.1,9.1,90.9,40,60,0,0,40,60
456,Branden Dawson,LAC,23,6,5,1,4.8,100,0,80,0,0,60,20,0,80,50,50,0,0,50,50
456,Bruno Caboclo,TOR,20,6,6,0,7.1,41.7,58.3,0,0,100,0,0,100,0,0,0,100,0,100,0
456,Jimmer Fredette,SAS,27,6,1,5,2.9,60,40,22.2,0,33.3,22.2,44.5,66.7,22.2,100,0,100,0,100,0
459,Elliot Williams,CHA,27,5,4,1,9,60,40,25,25,37.5,0,37.5,0,0,100,0,0,100,50,50
459,Joe Harris,CLE,24,5,5,0,3,0,100,0,0,100,0,0,0,0,0,0,100,0,100,0
459,Josh Huestis,OKC,24,5,2,3,11,50,50,14.3,0,85.7,0,0,0,14.3,100,0,100,0,100,0
459,Justin Harper,BKN,26,5,4,1,7,10,90,0,0,92.3,0,7.7,0,0,0,0,100,0,100,0
459,Keith Appling,ORL,24,5,0,5,5.4,62.5,37.5,66.7,0,0,33.3,33.3,33.3,66.7,0,100,0,0,0,100
459,Kevon Looney,GSW,20,5,4,1,4.1,71.4,28.6,66.7,22.2,33.3,0,0,0,44.4,33.3,66.7,100,0,50,50
459,Nazr Mohammed,OKC,38,5,5,0,3.9,100,0,75,25,0,0,25,25,50,33.3,66.7,0,0,33.3,66.7
466,Coty Clarke,BOS,23,3,0,3,1.9,50,50,0,0,100,0,0,0,0,0,0,100,0,100,0
466,Jodie Meeks,DET,28,3,3,0,14.5,55,45,27.3,9.1,54.5,13.6,18.2,22.7,18.2,100,0,50,50,71.4,28.6
466,Sam Dekker,HOU,22,3,1,2,2,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
469,Chuck Hayes,LAC,33,2,1,1,11.9,100,0,50,0,0,0,50,0,50,100,0,0,0,100,0
469,JJ O'Brien,UTA,24,2,2,0,3.1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0
469,Jordan Adams,MEM,21,2,0,2,7.3,83.3,16.7,57.1,28.6,0,14.3,42.9,57.1,28.6,50,50,0,0,50,50
469,Nate Robinson,NOP,32,2,0,2,11.6,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0
469,Thanasis Antetokounmpo,NYK,23,2,1,1,3.1,75,25,100,0,0,33.3,0,0,100,33.3,66.7,0,0,33.3,66.7
474,Dahntay Jones,CLE,35,1,0,1,42.4,85.7,14.3,76.9,46.2,23.1,0,0,15.4,30.8,40,60,100,0,50,50
474,Duje Dukan,SAC,24,1,0,1,24.2,50,50,0,0,100,0,0,50,0,0,0,100,0,100,0
474,Rakeem Christmas,IND,24,1,1,0,6.1,100,0,100,0,0,0,0,0,100,100,0,0,0,100,0
