RANKING,PLAYER,TEAM,AGE,GP,W,L,MIN,%FGA 2PT,%FGA 3PT,%PTS 2PT,%PTS 2PT MR,%PTS 3PT,%PTS FBPS,%PTS FT,%PTS OFFTO,%PTS PITP,2FGM %AST,2FGM %UAST,3FGM %AST,3FGM %UAST,FGM %AST,FGM %UAST
158,LaMarcus Aldridge,SAS,31,72,52,20,32.4,94.7,5.3,76.7,37.8,5.6,4.5,17.7,14,38.9,57.7,42.3,95.7,4.3,59.4,40.6
158,Ryan Anderson,HOU,29,72,50,22,29.4,34.5,65.5,24.3,6.5,62.5,7.3,13.2,11.7,17.8,37.8,62.2,97.5,2.5,75.5,24.5
158,Willy Hernangomez,NYK,23,72,27,45,18.4,96.8,3.2,82.5,7.2,2,6.6,15.5,14.7,75.3,60.7,39.3,100,0,61.4,38.6
169,Kosta Koufos,SAC,28,71,27,44,20,99.7,0.3,91.9,2.1,0,5.3,8.1,11.5,89.8,72.7,27.3,0,0,72.7,27.3
169,Patrick McCaw,GSW,21,71,57,14,15.1,49.8,50.2,46.1,4.3,43.6,20.6,10.3,18.1,41.8,72.3,27.7,92.7,7.3,80.2,19.8
169,Tony Allen,MEM,35,71,36,35,27,90.9,9.1,80.6,3.7,7,20.5,12.4,20.8,76.8,55.2,44.8,100,0,57.7,42.3
169,Trevor Booker,BKN,29,71,18,53,24.7,86.8,13.2,79,8.2,10.6,13.8,10.4,15.1,70.8,45,55,84,16,48.2,51.8
169,Trey Lyles,UTA,21,71,43,28,16.3,53.5,46.5,42.7,9.5,44.3,7,13,15.5,33.2,40.4,59.6,95.4,4.6,62.9,37.1
169,Willie Reed,MIA,27,71,39,32,14.5,98.6,1.4,86.1,4.8,0.8,8,13.1,17.4,81.3,63.4,36.6,100,0,63.6,36.4
169,Wilson Chandler,DEN,30,71,35,36,30.9,65.3,34.7,57.8,11.3,29.5,11.7,12.7,11.6,46.6,49.5,50.5,91.8,8.2,60.3,39.7
176,Joffrey Lauvergne,CHI,25,70,41,29,14,70.8,29.2,61.3,6.4,26.4,11.5,12.3,16.5,54.9,69.6,30.4,100,0,76.4,23.6
176,Mike Muscala,ATL,25,70,36,34,17.7,67.4,32.6,57,15.6,31.7,7.8,11.3,14.5,41.4,84.7,15.3,100,0,88.8,11.2
176,Mirza Teletovic,MIL,31,70,36,34,16.2,27,73,23.1,8,69.2,16.6,7.7,14.6,15.1,75,25,97.1,2.9,89.7,10.3
176,Nikola Mirotic,CHI,26,70,37,33,24,39.7,60.3,34.7,7.3,52,12.2,13.3,14.7,27.4,69,31,96.9,3.1,82.9,17.1
176,Sean Kilpatrick,BKN,27,70,14,56,25.1,58.1,41.9,43.5,8.5,34.3,18.3,22.2,12.1,35,43.5,56.5,75.2,24.8,54.4,45.6
176,Seth Curry,DAL,26,70,30,40,29,54.2,45.8,44.8,18.3,45.8,9.2,9.4,18.4,26.5,22.9,77.1,74.5,25.5,43.8,56.2
176,Zaza Pachulia,GSW,33,70,58,12,18.1,99.3,0.7,77,8.5,0,12.7,23,10.1,68.5,80.5,19.5,0,0,80.5,19.5
183,Glenn Robinson III,IND,23,69,35,34,20.7,63,37,52,20.5,35.1,16,12.9,19.1,31.5,64.2,35.8,98,2,74.7,25.3
183,Jeff Green,ORL,30,69,26,43,22.2,65.4,34.6,52.4,15.4,24.9,19,22.7,14.1,37,43.7,56.3,94.3,5.7,55.9,44.1
183,Manu Ginobili,SAS,39,69,51,18,18.7,48.3,51.7,31.7,5.4,51.6,12.8,16.7,18.6,26.3,45.1,54.9,78.7,21.3,62.6,37.4
183,Mike Conley,MEM,29,69,35,34,33.2,58.5,41.5,41.4,13,36.3,11.2,22.3,15.1,28.4,26.6,73.4,56.1,43.9,37.5,62.5
183,Paul Millsap,ATL,32,69,40,29,34,75.2,24.8,57,15.7,18.1,5.2,24.9,13.6,41.3,55.8,44.2,94.7,5.3,62.6,37.4
183,Rajon Rondo,CHI,31,69,34,35,26.7,76.3,23.7,66.5,16,27.9,13.8,5.6,12.3,50.6,25.1,74.9,94,6,40.2,59.8
183,Randy Foye,BKN,33,69,17,52,18.6,37.5,62.5,28.6,4.5,56.3,12.9,15.1,12.9,24.1,25.5,74.5,76.1,23.9,54.2,45.8
183,Timothe Luwawu-Cabarrot,PHI,22,69,23,46,17.2,55.4,44.6,42.7,0.4,33.7,19.6,23.6,17.1,42.2,65.3,34.7,98,2,76.6,23.4
183,Ty Lawson,SAC,29,69,25,44,25.1,77.4,22.6,59.6,22.6,15,11.9,25.4,15.1,37,19.2,80.8,73.5,26.5,27,73
192,Al Horford,BOS,31,68,46,22,32.3,69.8,30.2,61.6,19.3,27.1,4.3,11.3,10.5,42.2,59,41,97.7,2.3,67.8,32.2
192,Alex Abrines,OKC,23,68,37,31,15.5,27.6,72.4,19.7,4.9,69.5,17.7,10.8,16.5,14.8,60,40,96.8,3.2,85.8,14.2
192,Danny Green,SAS,30,68,51,17,26.6,30.7,69.3,23.3,6,71.2,15.1,5.5,15.1,17.3,58.6,41.4,92.4,7.6,81.3,18.8
192,Darren Collison,SAC,29,68,26,42,30.3,75.5,24.5,59.3,25.8,24.3,16,16.4,17.7,33.6,36,64,75.3,24.7,44.4,55.6
192,David West,GSW,36,68,56,12,12.6,96.8,3.2,83.5,35.4,2.8,5.4,13.7,13.6,48.1,79.5,20.5,100,0,80,20
192,Evan Fournier,ORL,24,68,23,45,32.8,61.3,38.7,48,8.9,32.9,12.8,19.1,14.5,39.1,45.7,54.3,87.5,12.5,58.8,41.2
192,Luke Babbitt,MIA,28,68,35,33,15.7,25.3,74.7,16,8.6,80.6,2.2,3.4,10.8,7.4,61.5,38.5,96.6,3.4,88.5,11.5
192,Mindaugas Kuzminskas,NYK,27,68,24,44,14.9,54.5,45.5,48.9,1.9,38.1,14.6,13,16.5,47.1,62.5,37.5,90.7,9.3,72.2,27.8
192,Sergio Rodriguez,PHI,31,68,24,44,22.3,53,47,44.5,17.4,52.1,12.6,3.4,17.4,27.2,19.5,80.5,56.5,43.5,35.7,64.3
192,Wesley Johnson,LAC,29,68,40,28,11.9,41,59,47.3,20.4,46.8,13.4,5.9,19.9,26.9,77.3,22.7,100,0,86.3,13.7
202,Davis Bertans,SAS,24,67,51,16,12.1,26.1,73.9,22.4,4.6,68.3,12.2,9.3,14.2,17.8,76.5,23.5,95.7,4.3,89.3,10.7
202,Jrue Holiday,NOP,27,67,32,35,32.7,68.5,31.5,59.3,14.4,29.2,14.1,11.5,11.1,44.9,23,77,48,52,29.1,70.9
202,Kyle Korver,CLE,36,67,33,34,26.2,30.3,69.7,22.7,16.8,71.7,8.3,5.6,13.1,5.9,90.9,9.1,97.5,2.5,95.4,4.6
202,Leandro Barbosa,PHX,34,67,20,47,14.4,75,25,65.4,22.4,25.1,17.4,9.5,21.7,43,32.1,67.9,85.7,14.3,43,57
202,Nene,HOU,34,67,47,20,17.9,97.7,2.3,79.5,10.5,1.5,6.7,19,17.1,69,83.9,16.1,100,0,84.1,15.9
202,Patrick Beverley,HOU,28,67,46,21,30.7,47,53,36.9,3.4,51.6,13.3,11.5,20.3,33.5,29.7,70.3,83.6,16.4,55.7,44.3
202,Robert Covington,PHI,26,67,27,40,31.6,43.7,56.3,35.9,3,47.6,19.1,16.5,20.6,32.9,65.2,34.8,94.2,5.8,78.8,21.2
202,Tarik Black,LAL,25,67,24,43,16.3,99.3,0.7,77.8,1.6,0.8,8.4,21.4,11.5,76.2,68.5,31.5,0,100,68,32
202,Troy Daniels,MEM,25,67,33,34,17.7,28.3,71.7,17.1,12,75.1,12.5,7.8,12.2,5.1,68.1,31.9,84.1,15.9,80,20
202,Victor Oladipo,OKC,25,67,39,28,33.2,62.2,37.8,53.4,16.1,35.7,20.4,10.9,16.4,37.3,42.8,57.2,88.2,11.8,56.8,43.2
212,Al Jefferson,IND,32,66,33,33,14.1,99.8,0.2,87.9,17.9,0,0.7,12.1,13.1,69.9,53.6,46.4,0,0,53.6,46.4
212,Cristiano Felicio,CHI,24,66,31,35,15.8,100,0,81,6.3,0,10.8,19,12.7,74.7,64.8,35.2,0,0,64.8,35.2
212,Dante Cunningham,NOP,30,66,28,38,25,49.6,50.4,47.4,10.1,49,16.3,3.6,13.3,37.2,77.7,22.3,100,0,86.8,13.2
212,Dante Exum,UTA,21,66,40,26,18.6,59,41,53.9,3.4,32,11.4,14.1,19.7,50.5,31.5,68.5,97.7,2.3,50.3,49.7
212,Doug McDermott,OKC,25,66,35,31,22.8,58.1,41.9,49,18.2,39,10.5,12,11,30.7,76.6,23.4,98.7,1.3,84.2,15.8
212,Eric Bledsoe,PHX,27,66,22,44,33,70,30,49.6,13.1,22.4,20.1,28,14.1,36.5,11.6,88.4,51,49,20.7,79.3
212,Kristaps Porzingis,NYK,21,66,26,40,32.8,68.1,31.9,55.4,19.7,28.1,7.9,16.5,12.4,35.6,66.8,33.2,98.2,1.8,74.7,25.3
212,T.J. Warren,PHX,23,66,20,46,31,88,12,79.3,22.3,8.2,23.1,12.5,16.6,57,53.6,46.4,92.3,7.7,56.1,43.9
220,Aaron Brooks,IND,32,65,36,29,13.7,57.3,42.7,45.3,17.4,44.7,7.5,10,12.4,28,9.6,90.4,58.3,41.7,28.9,71.1
220,Anthony Tolliver,SAC,32,65,26,39,22.7,34.5,65.5,28.2,4.3,58.6,6.1,13.2,15,23.9,64.6,35.4,100,0,85.2,14.8
220,Clint Capela,HOU,23,65,44,21,23.9,100,0,88.5,0.5,0,11.4,11.5,18.1,88,82.6,17.4,0,0,82.6,17.4
220,Devin Harris,DAL,34,65,29,36,16.7,48.1,51.9,35.7,6.9,39.8,14.4,24.5,21.3,28.8,47.4,52.6,82.8,17.2,62.5,37.5
220,Evan Turner,POR,28,65,34,31,25.5,78.6,21.4,69.6,28.7,15.9,9.9,14.5,9.6,41,17.6,82.4,90.3,9.7,27.2,72.8
220,Garrett Temple,SAC,31,65,25,40,26.6,49.1,50.9,39.9,12.6,48.6,18.2,11.5,20,27.3,51.5,48.5,91.5,8.5,69.4,30.6
220,Jusuf Nurkic,POR,22,65,34,31,21.4,99.8,0.2,81.9,5.4,0,8.9,18.1,15.7,76.4,60.5,39.5,0,0,60.5,39.5
220,Mario Hezonja,ORL,22,65,20,45,14.8,56.4,43.6,46.7,17.7,40.7,18.9,12.6,18,29,50,50,86,14,63.2,36.8
220,Nemanja Bjelica,MIN,29,65,28,37,18.3,50.3,49.7,47.1,2.5,41.7,11.9,11.2,12.9,44.7,52.6,47.4,96.4,3.6,68.9,31.1
220,Patrick Patterson,TOR,28,65,42,23,24.6,34.1,65.9,27,6.7,63.4,3.6,9.6,14.8,20.2,51.7,48.3,97.9,2.1,79.9,20.1
220,Tim Frazier,NOP,26,65,26,39,23.5,68.3,31.7,53,12.9,25.9,17.5,21.1,14.9,40.1,26.8,73.2,62.5,37.5,35.6,64.4
231,Bobby Portis,CHI,22,64,30,34,15.6,74.4,25.6,69.1,23.8,22,13.5,8.9,21.5,45.3,64.2,35.8,100,0,70.5,29.5
231,Deron Williams,CLE,33,64,25,39,25.9,61,39,50.8,24,36.4,6,12.8,13.8,26.8,20.2,79.8,70.6,29.4,36.5,63.5
231,Derrick Rose,NYK,28,64,26,38,32.5,93.9,6.1,77.5,21.7,3.4,17,19.1,11.7,55.8,21.7,78.3,69.2,30.8,23,77
231,James Ennis III,MEM,26,64,32,32,23.4,57.3,42.7,44.3,3.7,35.7,19.1,20,23.3,40.6,62.1,37.9,94.1,5.9,73.3,26.7
231,Jared Dudley,PHX,31,64,17,47,21.3,41.3,58.7,36.9,16.6,53.2,11.8,9.9,20.7,20.3,61.3,38.7,100,0,80.3,19.7
231,Justin Hamilton,BKN,27,64,14,50,18.4,52.5,47.5,53.8,5.9,37.3,7.9,8.9,15.2,48,73.9,26.1,98.2,1.8,81.6,18.4
231,Pau Gasol,SAS,36,64,47,17,25.4,82.8,17.2,62.4,24.2,21.2,4.7,16.4,11.4,38.1,66.8,33.2,100,0,72.9,27.1
231,Semaj Christon,OKC,24,64,36,28,15.2,71.7,28.3,71,19.7,19.7,6.6,9.3,12,51.4,30.8,69.2,83.3,16.7,39,61
239,D'Angelo Russell,LAL,21,63,21,42,28.7,55.7,44.3,43.9,16.5,41.2,11.1,14.9,17.8,27.4,25.9,74.1,63.7,36.3,40.5,59.5
239,Danilo Gallinari,DEN,28,63,31,32,33.9,56.8,43.2,36.5,13.8,33,12.2,30.5,10.2,22.7,50.2,49.8,95.2,4.8,67.2,32.8
239,Jerian Grant,CHI,24,63,29,34,16.3,55.5,44.5,42.7,15.7,39.7,13.2,17.6,17.8,27,27.8,72.2,79.6,20.4,47.7,52.3
239,Larry Nance Jr.,LAL,24,63,21,42,22.9,90,10,80.2,17.8,6.7,15.1,13.1,21.8,62.4,75.6,24.4,100,0,76.8,23.2
239,Tony Parker,SAS,35,63,46,17,25.2,87.9,12.1,75.9,28.5,10.8,13.5,13.3,16.1,47.3,24.8,75.2,100,0,31.3,68.7
244,C.J. Watson,ORL,33,62,20,42,16.3,57.7,42.3,45.6,22.8,34.2,23.5,20.2,18.5,22.8,48.4,51.6,65.6,34.4,54.2,45.8
244,Cody Zeller,CHA,24,62,33,29,27.8,99.8,0.2,79.2,5.3,0,11.1,20.8,16.4,73.9,79.8,20.2,0,0,79.8,20.2
244,Cole Aldrich,MIN,28,62,23,39,8.6,100,0,85.7,0,0,1.9,14.3,14.3,85.7,73.3,26.7,0,0,73.3,26.7
244,DeAndre Liggins,DAL,29,62,40,22,12.5,67.6,32.4,50,3.9,33.6,17.8,16.4,17.1,46.1,44.7,55.3,94.1,5.9,60,40
244,Jeremy Lamb,CHA,25,62,27,35,18.4,70.3,29.7,61.4,20.6,20.4,8.6,18.2,15.4,40.8,35.7,64.3,75.6,24.4,42.9,57.1
244,Juancho Hernangomez,DEN,21,62,30,32,13.6,49.6,50.4,36.1,0.7,45.2,18.4,18.7,17,35.4,61.8,38.2,100,0,79.2,20.8
244,Kevin Durant,GSW,28,62,51,11,33.4,69.6,30.4,55.8,15.8,22.6,22.9,21.6,18.2,40,56.5,43.5,81.2,18.8,61.7,38.3
244,Thabo Sefolosha,ATL,33,62,32,30,25.7,69.6,30.4,59.9,14.4,27.7,17.6,12.4,24.5,45.5,64.7,35.3,95.1,4.9,71.8,28.2
244,Wayne Ellington,MIA,29,62,35,27,24.2,29,71,25.3,17.3,69,11.7,5.7,15.3,8,75.6,24.4,93.3,6.7,87,13
253,Al-Farouq Aminu,POR,26,61,33,28,29.1,54.5,45.5,42.5,4.5,39.5,9,18,11.3,38,46,54,100,0,66.7,33.3
253,Arron Afflalo,SAC,31,61,23,38,25.9,64,36,47.8,23.3,36.1,5.2,16.1,12,24.5,50.4,49.6,96.8,3.2,65.9,34.1
253,Ben McLemore,SAC,24,61,27,34,19.3,59.4,40.6,46.5,17.4,39.4,17,14.1,15.2,29.1,69.6,30.4,90.8,9.2,77.2,22.8
253,Blake Griffin,LAC,28,61,40,21,34,88.4,11.6,67,21,8.7,18.2,24.3,15,46,49.9,50.1,97.4,2.6,53.7,46.3
253,Chris Paul,LAC,32,61,43,18,31.5,61.5,38.5,45.3,29.7,33.7,12.8,21,13.2,15.6,12.4,87.6,39.5,60.5,21.4,78.6
253,Kenneth Faried,DEN,27,61,29,32,21.2,98.6,1.4,77.7,2.4,0,11.9,22.3,12.4,75.3,62.7,37.3,0,0,62.7,37.3
253,Lavoy Allen,IND,28,61,31,30,14.3,99.4,0.6,87,23.7,0,5.1,13,13,63.3,74,26,0,0,74,26
253,Tyler Ulis,PHX,21,61,15,46,18.4,81.9,18.1,73.4,39.6,14.2,14.6,12.4,11.7,33.8,11.7,88.3,47.6,52.4,15.8,84.2
261,Dwyane Wade,CHI,35,60,29,31,29.9,84.8,15.2,67.3,27.2,12.3,18.6,20.4,18,40.1,32.8,67.2,64.4,35.6,36.2,63.8
261,Kevin Love,CLE,28,60,40,20,31.4,55.1,44.9,39.4,11.4,38.1,5.3,22.5,10.9,28,55.1,44.9,98.6,1.4,72.2,27.8
261,Kyle Lowry,TOR,31,60,36,24,37.4,49,51,34.7,6.4,43.1,15.1,22.2,14.6,28.3,14.2,85.8,52.8,47.2,31.7,68.3
261,Nick Young,LAL,32,60,19,41,25.9,33.5,66.5,25.8,13.4,64.5,18.7,9.7,18,12.4,52.9,47.1,91.8,8.2,77.2,22.8
261,Tyus Jones,MIN,21,60,23,37,12.9,59.7,40.3,46.9,10.5,37.3,20.1,15.8,17.7,36.4,34.7,65.3,88.5,11.5,53.3,46.7
261,Will Barton,DEN,26,60,31,29,28.4,64.7,35.3,50.7,8.5,31.8,19.1,17.5,13.8,42.2,34.6,65.4,73.6,26.4,46.1,53.9
267,Rodney Hood,UTA,24,59,40,19,27,53.9,46.1,42.2,17.4,45.7,6.3,12.1,11.4,24.9,29.1,70.9,74.6,25.4,48.2,51.8
267,Spencer Dinwiddie,BKN,24,59,13,46,22.6,66.6,33.4,44.4,13.4,26.4,12.5,29.2,20.6,31,21.9,78.1,57.9,42.1,32.1,67.9
267,Taurean Prince,ATL,23,59,28,31,16.6,64.2,35.8,48.4,9,29.6,21.8,22,23,39.4,63,37,87.9,12.1,70.2,29.8
270,John Henson,MIL,26,58,26,32,19.4,99.7,0.3,81.1,6.1,0,4.3,18.9,11,75,72.3,27.7,0,0,72.3,27.7
270,Montrezl Harrell,HOU,23,58,39,19,18.3,98,2,85,4.2,0.6,14.4,14.4,19.2,80.8,79,21,0,100,78.7,21.3
272,Caris LeVert,BKN,22,57,15,42,21.7,51.6,48.4,47.9,8.1,37.8,20.7,14.3,21.4,39.7,34.8,65.2,74.6,25.4,48.5,51.5
272,Denzel Valentine,CHI,23,57,28,29,17.1,27.8,72.2,19.9,6.2,75.3,13.7,4.8,17.2,13.7,51.7,48.3,90.4,9.6,79.4,20.6
272,Gary Harris,DEN,22,57,29,28,31.3,60,40,50.1,5.9,37.7,18.9,12.2,17.4,44.2,66.2,33.8,97.2,2.8,76.6,23.4
272,Lucas Nogueira,TOR,24,57,34,23,19.1,92.3,7.7,79.1,1.6,3.6,11.9,17.3,18.6,77.5,78,22,100,0,78.6,21.4
272,Richaun Holmes,PHI,23,57,16,41,20.9,81.3,18.7,72.6,8.2,14.5,10.7,12.9,13.4,64.4,79.8,20.2,100,0,82.2,17.8
272,Thon Maker,MIL,20,57,31,26,9.9,59.1,40.9,48.7,8,37.2,12.8,14.1,18.6,40.7,67.3,32.7,100,0,78.3,21.7
272,Tomas Satoransky,WAS,25,57,33,24,12.6,74.8,25.2,67.5,19.5,17.5,8.4,15,16.9,48.1,40.4,59.6,100,0,49.2,50.8
272,Trey Burke,WAS,24,57,35,22,12.3,72.5,27.5,59.6,37.2,32.6,9.8,7.8,13,22.5,21.2,78.8,80.6,19.4,37.1,62.9
280,Kris Humphries,ATL,32,56,31,25,12.3,74.8,25.2,52.9,15.6,22.2,10.9,24.9,13.6,37.4,67.6,32.4,100,0,74.7,25.3
280,Luol Deng,LAL,32,56,18,38,26.5,61.1,38.9,53.2,10.8,36,16.5,10.8,15.3,42.4,54.9,45.1,92.2,7.8,66.5,33.5
280,Michael Beasley,MIL,28,56,23,33,16.7,89.4,10.6,75,24.2,10.2,10.2,14.8,15.2,50.8,54.5,45.5,100,0,58.3,41.7
283,Avery Bradley,BOS,26,55,34,21,33.4,64.3,35.7,56.2,20.4,36.2,10.7,7.6,20.5,35.8,61.4,38.6,81.5,18.5,67.4,32.6
283,Emmanuel Mudiay,DEN,21,55,25,30,25.6,67.7,32.3,50.4,9,27.9,15.8,21.7,15.8,41.5,36.8,63.2,91.1,8.9,51.4,48.6
283,Pascal Siakam,TOR,23,55,35,20,15.6,96.6,3.4,89.1,17.5,1.3,19.2,9.6,23.1,71.6,66.7,33.3,100,0,67,33
283,Shelvin Mack,UTA,27,55,34,21,21.9,68.5,31.5,61.9,14,25.8,8.1,12.3,15.3,47.9,31.6,68.4,64.9,35.1,38.8,61.2
287,Brandon Knight,PHX,25,54,16,38,21.1,73.5,26.5,55.1,19.2,22.7,19,22.2,16.8,36,17.1,82.9,51.1,48.9,24.4,75.6
287,Dirk Nowitzki,DAL,39,54,23,31,26.4,69.2,30.8,56.4,41.6,30.8,3.6,12.8,13,14.8,77,23,100,0,83.1,16.9
287,Jakob Poeltl,TOR,21,54,38,16,11.6,100,0,81.2,2.4,0,4.8,18.8,14.5,78.8,68.7,31.3,0,0,68.7,31.3
287,Nicolas Brussino,DAL,24,54,18,36,9.7,32.6,67.4,30.7,13.3,58,5.3,11.3,10.7,17.3,60.9,39.1,100,0,82.7,17.3
287,Spencer Hawes,MIL,29,54,27,27,14.8,70.8,29.2,64.7,11.3,22.3,5.9,13,8,53.4,81.7,18.3,100,0,85.1,14.9
287,Terrence Jones,MIL,25,54,20,34,23.5,84.8,15.2,72.6,8.2,9.8,15.6,17.6,20.5,64.4,64.2,35.8,100,0,67.1,32.9
287,Timofey Mozgov,LAL,30,54,16,38,20.4,99.7,0.3,84.3,20,0,10.5,15.7,13,64.3,74.6,25.4,0,0,74.6,25.4
294,Josh Richardson,MIA,23,53,23,30,30.5,55.8,44.2,47.1,20.4,41.7,11.7,11.2,16.7,26.7,35.4,64.6,93.3,6.7,56.9,43.1
294,Kevon Looney,GSW,21,53,44,9,8.4,91.6,8.4,80,0,4.4,8.1,15.6,16.3,80,83.3,16.7,100,0,83.9,16.1
294,Mike Dunleavy,ATL,36,53,34,19,15.9,39.1,60.9,29.1,7.3,57.8,6.2,13.1,19.3,21.8,77.5,22.5,96.2,3.8,88.2,11.8
294,Shabazz Napier,POR,25,53,26,27,9.7,49.7,50.3,35.8,17.4,46.8,15.1,17.4,20.6,18.3,12.8,87.2,64.7,35.3,37,63
294,Tyler Ennis,LAL,22,53,28,25,11.1,66.3,33.7,55.3,5.3,35.5,12.3,9.2,13.2,50,11.1,88.9,55.6,44.4,24.4,75.6
299,Brandon Bass,LAC,32,52,29,23,11.1,98.4,1.6,72.6,17.8,1,14.7,26.4,19.2,54.8,67.9,32.1,100,0,68.2,31.8
299,James Michael McAdoo,GSW,24,52,43,9,8.8,93.2,6.8,81.6,9.5,4.1,20.4,14.3,10.9,72.1,85,15,100,0,85.5,14.5
299,Joe Harris,BKN,25,52,10,42,21.9,39,61,32.2,3.7,59.6,8.6,8.2,10.7,28.5,71,29,92.9,7.1,83.1,16.9
299,Reggie Jackson,DET,27,52,23,29,27.4,72.8,27.2,58,20.5,26.3,7.4,15.7,14.6,37.5,7.3,92.7,45.5,54.5,16.2,83.8
299,Ron Baker,NYK,24,52,14,38,16.5,60.4,39.6,54.9,14.9,32.1,22.3,13,11.6,40,37.3,62.7,87,13,51.2,48.8
304,Jabari Parker,MIL,22,51,22,29,33.9,78.1,21.9,65.2,12.9,19,18.9,15.8,15.5,52.3,59.9,40.1,98.5,1.5,66.2,33.8
304,Jeff Withey,UTA,27,51,33,18,8.5,99,1,75.3,4.1,0,4.8,24.7,10.3,71.2,60,40,0,0,60,40
304,Nerlens Noel,DAL,23,51,24,27,20.5,99.7,0.3,82.7,8.5,0,13.7,17.3,23.8,74.2,74.5,25.5,0,0,74.5,25.5
304,Tyler Zeller,BOS,27,51,32,19,10.3,99.4,0.6,87.6,19.1,0,10.1,12.4,15.7,68.5,84.6,15.4,0,0,84.6,15.4
308,Derrick Favors,UTA,25,50,33,17,23.7,97.6,2.4,84,22.7,1.9,1.9,14.1,10.9,61.3,79.5,20.5,100,0,79.8,20.2
308,Derrick Williams,CLE,26,50,16,34,16.1,60.2,39.8,51.3,14.5,29.6,18.4,19.1,12.8,36.8,70.5,29.5,96.7,3.3,77.8,22.2
308,Jahlil Okafor,PHI,21,50,15,35,22.7,100,0,82,8.1,0,4.7,18,14.9,73.9,42.6,57.4,0,0,42.6,57.4
308,Ramon Sessions,CHA,31,50,23,27,16.2,76.4,23.6,50.6,9.6,20.2,14.1,29.2,6.1,41,39.2,60.8,85.7,14.3,49,51
312,Anthony Morrow,CHI,31,49,25,24,14.6,47.2,52.8,42.1,16.2,45.4,7.7,12.5,10,25.8,59.6,40.4,97.6,2.4,75.5,24.5
312,George Hill,UTA,31,49,33,16,31.5,61.6,38.4,47,15.2,34,8.9,19,13.1,31.8,25.6,74.4,67,33,39.1,60.9
312,KJ McDaniels,BKN,24,49,28,21,10.3,60.9,39.1,55.3,3.9,29.1,18,15.6,20.4,51.5,54.4,45.6,95,5,64.9,35.1
312,Kevin Seraphin,IND,27,49,23,26,11.4,99,1,94,26.7,0,1.7,6,12.5,67.2,66.1,33.9,0,0,66.1,33.9
316,James Jones,CLE,36,48,28,20,7.9,28.3,71.7,19.7,12.1,70.5,6.8,9.8,12.9,7.6,61.5,38.5,93.5,6.5,84.1,15.9
316,Roy Hibbert,DEN,30,48,24,24,14.2,100,0,72.4,17.2,0,4.1,27.6,10,55.2,65,35,0,0,65,35
316,Thomas Robinson,LAL,26,48,15,33,11.7,99.5,0.5,87.1,4.1,0,15.8,12.9,20.3,83,46.7,53.3,0,0,46.7,53.3
319,Alan Williams,PHX,24,47,11,36,15.1,99.6,0.4,79.8,4,0,13.3,20.2,11,75.7,72.5,27.5,0,0,72.5,27.5
319,Brandon Rush,MIN,31,47,15,32,21.9,39,61,26.4,10.2,67,14.2,6.6,14.7,16.2,80.8,19.2,97.7,2.3,91.4,8.6
319,Gerald Green,BOS,31,47,32,15,11.4,52.2,47.8,42.7,13.7,44.7,10.3,12.6,12.2,29,58.9,41.1,82.1,17.9,68.4,31.6
319,Tyson Chandler,PHX,34,47,15,32,27.6,100,0,77.1,0,0,7.3,22.9,14.4,77.1,62.1,37.9,0,0,62.1,37.9
319,Zach LaVine,MIN,22,47,16,31,37.2,56.3,43.7,46.3,14.6,40.5,20.7,13.2,21.9,31.7,46.6,53.4,81.7,18.3,59.5,40.5
324,Dion Waiters,MIA,25,46,27,19,30.1,67.6,32.4,53.8,17,35,13.3,11.2,14.3,36.8,19.4,80.6,80,20,37.7,62.3
324,Ed Davis,POR,28,46,19,27,17.2,100,0,75,0,0,1.5,25,11.5,75,66.7,33.3,0,0,66.7,33.3
324,Joakim Noah,NYK,32,46,17,29,22.1,99.5,0.5,85.3,0.9,0,4.3,14.7,12.1,84.5,49.5,50.5,0,0,49.5,50.5
324,Lance Thomas,NYK,29,46,15,31,21,65.2,34.8,42.9,16,41.5,5.1,15.6,11.6,26.9,44.1,55.9,97.4,2.6,64.9,35.1
324,Yogi Ferrell,DAL,24,46,18,28,26,55.3,44.7,39.8,14.7,44.2,12.3,16,17.1,25.1,20.7,79.3,55.9,44.1,35.6,64.4
329,Damjan Rudez,ORL,31,45,12,33,7,27.3,72.7,26.8,19.5,73.2,7.3,0,9.8,7.3,72.7,27.3,100,0,90.3,9.7
329,Michael Carter-Williams,CHI,25,45,25,20,18.8,79.1,20.9,65.3,13.5,15.2,16.5,19.5,13.5,51.9,42.3,57.7,93.3,6.7,49.1,50.9
329,Miles Plumlee,CHA,28,45,19,26,10.8,100,0,77.9,1.8,0,4.4,22.1,14.2,76.1,86.4,13.6,0,0,86.4,13.6
332,Paul Zipser,CHI,23,44,21,23,19.2,55.2,44.8,45.8,14.2,41.3,18.8,12.9,18.3,31.7,81.8,18.2,100,0,88.6,11.4
333,Dragan Bender,PHX,19,43,13,30,13.3,37.3,62.7,39.7,6.8,57.5,17.1,2.8,20.5,32.9,55.2,44.8,100,0,77.2,22.8
334,Alec Burks,UTA,25,42,26,16,15.5,69.4,30.6,52.3,17.7,26.5,14.1,21.2,15.9,34.6,31.1,68.9,84,16,44.4,55.6
334,Jarell Martin,MEM,23,42,23,19,13.3,83.4,16.6,59.4,15.8,16.4,13.3,24.2,9.7,43.6,63.3,36.7,100,0,69,31
