RANKING,PLAYER,TEAM,AGE,GP,W,L,MIN,%FGA 2PT,%FGA 3PT,%PTS 2PT,%PTS 2PT MR,%PTS 3PT,%PTS FBPS,%PTS FT,%PTS OFFTO,%PTS PITP,2FGM %AST,2FGM %UAST,3FGM %AST,3FGM %UAST,FGM %AST,FGM %UAST
512,Amida Brimah,IND,27,5,2,3,5.9,100,0,76.9,0,0,30.8,23.1,0,76.9,80,20,0,0,80,20
512,Anderson Varejao,CLE,38,5,1,4,7.2,93.8,6.3,61.5,30.8,0,0,38.5,0,30.8,75,25,0,0,75,25
512,Andre Roberson,BKN,29,5,4,1,12.6,42.9,57.1,33.3,0,50,0,16.7,16.7,33.3,0,100,100,0,50,50
512,Cam Reynolds,HOU,26,5,3,2,8.1,33.3,66.7,40,13.3,60,20,0,0,26.7,100,0,66.7,33.3,83.3,16.7
512,Khyri Thomas,HOU,25,5,1,4,30.6,59.1,40.9,56.1,9.8,32.9,19.5,11,31.7,46.3,52.2,47.8,66.7,33.3,56.3,43.8
512,Patrick McCaw,TOR,25,5,2,3,6.7,100,0,40,0,0,60,60,60,40,0,100,0,0,0,100
512,Tim Frazier,MEM,30,5,5,0,12.4,60,40,75,25,0,25,25,25,50,33.3,66.7,0,0,33.3,66.7
519,Cameron Oliver,HOU,24,4,1,3,21.8,60.6,39.4,69.8,4.7,27.9,14,2.3,18.6,65.1,86.7,13.3,100,0,89.5,10.5
519,Frank Mason III,ORL,27,4,1,3,19.8,79.2,20.8,56,0,24,16,20,0,56,28.6,71.4,100,0,44.4,55.6
519,Greg Whittington,DEN,28,4,3,1,3,33.3,66.7,0,0,0,0,100,0,0,0,0,0,0,0,0
519,Jalen Lecque,IND,21,4,2,2,3,88.9,11.1,40,0,0,0,60,0,40,0,100,0,0,0,100
519,Jay Scrubb,LAC,20,4,2,2,21,75,25,68.6,22.9,17.1,0,14.3,5.7,45.7,58.3,41.7,100,0,64.3,35.7
519,Kris Dunn,ATL,27,4,1,3,11.4,83.3,16.7,40,0,0,40,60,0,40,0,100,0,0,0,100
519,Noah Vonleh,BKN,25,4,3,1,2.7,33.3,66.7,0,0,0,0,100,0,0,0,0,0,0,0,0
519,T.J. Warren,IND,27,4,3,1,29.3,86.3,13.7,87.1,19.4,0,30.6,12.9,12.9,67.7,59.3,40.7,0,0,59.3,40.7
527,Didi Louzada,NOP,21,3,0,3,18.8,38.5,61.5,25,0,75,0,0,0,25,0,100,100,0,66.7,33.3
527,Isaiah Thomas,NOP,32,3,1,2,16.1,55.6,44.4,52.2,26.1,39.1,17.4,8.7,26.1,26.1,83.3,16.7,66.7,33.3,77.8,22.2
527,Malik Fitts,LAC,23,3,3,0,3.6,33.3,66.7,0,0,100,0,0,0,0,0,0,100,0,100,0
527,Meyers Leonard,MIA,29,3,2,1,9.8,0,100,0,0,90,0,10,0,0,0,0,100,0,100,0
527,Spencer Dinwiddie,BKN,28,3,2,1,21.4,56.3,43.8,40,0,30,30,30,25,40,50,50,100,0,66.7,33.3
532,Ashton Hagans,MIN,21,2,0,2,2,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
532,Henry Ellenson,TOR,24,2,0,2,19.2,35.7,64.3,40,0,40,33.3,20,26.7,40,33.3,66.7,100,0,60,40
532,Iman Shumpert,BKN,31,2,1,1,5.5,25,75,100,0,0,0,0,0,100,0,100,0,0,0,100
532,Marquese Chriss,GSW,23,2,0,2,13.4,64.3,35.7,61.5,0,23.1,15.4,15.4,0,61.5,25,75,100,0,40,60
532,Ray Spalding,HOU,24,2,0,2,9.4,75,25,100,0,0,0,0,0,100,100,0,0,0,100,0
537,Anzejs Pasecniks,WAS,25,1,1,0,6.3,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0
537,Elijah Bryant,MIL,26,1,0,1,31.6,61.5,38.5,62.5,12.5,18.8,31.3,18.7,37.5,50,0,100,100,0,16.7,83.3
537,Udonis Haslem,MIA,41,1,1,0,2.7,100,0,100,50,0,0,0,0,50,100,0,0,0,100,0
537,Will Magnay,NOP,23,1,1,0,3.3,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0
