RANKING,PLAYER,TEAM,AGE,GP,W,L,MIN,%FGA 2PT,%FGA 3PT,%PTS 2PT,%PTS 2PT MR,%PTS 3PT,%PTS FBPS,%PTS FT,%PTS OFFTO,%PTS PITP,2FGM %AST,2FGM %UAST,3FGM %AST,3FGM %UAST,FGM %AST,FGM %UAST
331,Marquese Chriss,CLE,21,43,17,26,11.6,60,40,56,1.1,26.4,9.9,17.6,20.9,54.9,64.7,35.3,100,0,73.1,26.9
331,Moritz Wagner,LAL,22,43,15,28,10.4,55,45,47.3,1.9,31.9,12.6,20.8,9.7,45.4,69.4,30.6,100,0,78.9,21.1
331,T.J. Warren,PHX,25,43,10,33,31.6,70.5,29.5,57,9.3,29.9,20.5,13.1,22.3,47.7,55,45,89.6,10.4,64,36
331,Tristan Thompson,CLE,28,43,8,35,27.9,100,0,85.5,5.1,0,4.5,14.5,13.6,80.4,50.2,49.8,0,0,50.2,49.8
331,Will Barton,DEN,28,43,27,16,27.7,57.4,42.6,47.8,8.1,40.7,14.6,11.5,15.6,39.7,45.8,54.2,79.1,20.9,57.8,42.2
341,Dante Exum,UTA,23,42,21,21,15.8,74.3,25.7,57.6,0.7,18.8,10.8,23.6,19.4,56.9,33.7,66.3,94.4,5.6,44.6,55.4
341,Elfrid Payton,NOP,25,42,18,24,29.8,74.5,25.5,65.5,2.2,22.2,14.1,12.3,15,63.2,34.9,65.1,84.8,15.2,44.1,55.9
341,Jarell Martin,ORL,25,42,20,22,7.8,45.2,54.8,40,12.2,52.2,13.9,7.8,10.4,27.8,69.6,30.4,100,0,83.7,16.3
341,Jeff Teague,MIN,31,42,23,19,30.1,74.8,25.2,55.3,8.6,20.6,15.7,24.1,16.1,46.7,10.6,89.4,62.9,37.1,21,79
341,Joakim Noah,MEM,34,42,14,28,16.5,99.5,0.5,73.8,2.7,0,7.7,26.2,19.5,71.1,73.6,26.4,0,0,73.6,26.4
341,Kosta Koufos,SAC,30,42,21,21,11.9,100,0,93.6,6.4,0,7.7,6.4,11.5,87.2,74,26,0,0,74,26
341,Nene,HOU,36,42,29,13,13,97.4,2.6,79.5,18.5,0,5.3,20.5,15.9,60.9,78.3,21.7,0,0,78.3,21.7
341,Ryan Broekhoff,DAL,28,42,15,27,10.8,26.2,73.8,22.8,3.6,68.3,10.8,8.9,12,19.2,78.9,21.1,97.4,2.6,91.2,8.8
341,Svi Mykhailiuk,DET,22,42,19,23,10.5,36.4,63.6,25.6,9,65.4,17.3,9,13.5,16.5,70.6,29.4,96.6,3.4,87,13
350,Guerschon Yabusele,BOS,23,41,27,14,6.1,63.6,36.4,55.3,4.3,28.7,10.6,16,16,51.1,61.5,38.5,100,0,71.4,28.6
350,Jon Leuer,DET,30,41,16,25,9.8,90.3,9.7,83.3,14.1,1.9,6.4,14.8,16.7,69.2,75.4,24.6,100,0,75.8,24.2
352,Cameron Payne,CLE,24,40,7,33,17.8,62.3,37.7,56.8,12,30,9.2,13.2,15.6,44.8,29.6,70.4,64,36,38.5,61.5
352,Caris LeVert,BKN,24,40,19,21,26.6,68.1,31.9,58.1,1.5,26.3,9,15.6,17.7,56.7,31.4,68.6,45.8,54.2,34.8,65.2
354,Brandon Knight,CLE,27,39,17,22,18.9,50.4,49.6,43.6,19.5,46.2,10.2,10.2,15.4,24.1,20.7,79.3,58.5,41.5,36.4,63.6
354,Danuel House Jr.,HOU,26,39,27,12,25.1,29.4,70.6,24,0.5,60.7,16.7,15.3,16.7,23.5,77.3,22.7,91.9,8.1,86.4,13.6
354,Isaiah Briscoe,ORL,23,39,17,22,14.3,75.4,24.6,64.7,14.7,24.3,12.5,11,9.6,50,20.5,79.5,90.9,9.1,34.5,65.5
354,Jevon Carter,MEM,23,39,9,30,14.8,44.9,55.1,25.6,10.5,59.3,23.3,15.1,18,15.1,22.7,77.3,67.6,32.4,50,50
358,Frank Mason III,SAC,25,38,16,22,11.5,62.1,37.9,58.5,12.3,21.5,21.5,20,13.8,46.2,29.8,70.2,28.6,71.4,29.6,70.4
358,Grayson Allen,UTA,23,38,22,16,11,44.4,55.6,33.2,7.6,45.5,12.8,21.3,16.6,25.6,40,60,93.8,6.3,65.7,34.3
358,J.J. Barea,DAL,35,38,20,18,19.8,66.8,33.2,59.3,18.3,27.5,9.4,13.2,12.3,41,16.3,83.7,44.7,55.3,23,77
358,Wesley Johnson,WAS,31,38,17,21,14.1,40.6,59.4,31.3,12.5,58.6,9.4,10.1,10.9,18.8,65,35,92,8,80,20
362,Kenneth Faried,HOU,29,37,21,16,19.7,90.6,9.4,77.1,3.1,6.3,7,16.6,19,74,71.6,28.4,100,0,73.1,26.9
362,Raul Neto,UTA,27,37,26,11,12.8,62.7,37.3,55.1,4.1,30.6,12.2,14.3,20.9,51,27.8,72.2,80,20,41.9,58.1
364,Brad Wanamaker,BOS,29,36,27,9,9.5,62.9,37.1,48.6,12.9,34.3,32.1,17.1,20,35.7,41.2,58.8,75,25,52,48
364,Channing Frye,CLE,36,36,7,29,9.5,32.5,67.5,17.1,7.8,74.4,0,8.5,6.2,9.3,72.7,27.3,96.9,3.1,90.7,9.3
364,Goran Dragic,MIA,33,36,16,20,27.5,62.1,37.9,49.4,7.3,34.6,13.4,16,16.8,42.1,29.5,70.5,77.2,22.8,44.7,55.3
364,Omri Casspi,MEM,31,36,14,22,14.5,73.3,26.7,62.8,0.9,19.9,26.1,17.3,27.4,61.9,76.1,23.9,100,0,80.2,19.8
364,Salah Mejri,DAL,33,36,13,23,11.1,69.6,30.4,62.4,0,23.4,7.1,14.2,10.6,62.4,72.7,27.3,100,0,78.2,21.8
364,Victor Oladipo,IND,27,36,25,11,31.9,63.3,36.7,51.9,21,32.9,20.9,15.2,17.2,30.8,29.1,70.9,67.6,32.4,40.6,59.4
370,Robert Covington,MIN,28,35,20,15,34.4,37.8,62.2,30.5,6,54.8,22.8,14.7,21.1,24.5,74.6,25.4,94.1,5.9,85.3,14.7
370,Treveon Graham,BKN,25,35,19,16,20.4,33,67,28.3,5.4,62,7.1,9.7,6,22.8,65.4,34.6,100,0,85.9,14.1
372,Bruno Caboclo,MEM,23,34,14,20,23.5,42.2,57.8,34,2.1,51.1,6,14.9,15.6,31.9,66.7,33.3,97.9,2.1,82.3,17.7
372,Courtney Lee,DAL,33,34,6,28,12.6,57.4,42.6,54.4,26.5,35.3,12.5,10.3,16.2,27.9,64.9,35.1,81.3,18.8,69.8,30.2
372,Ian Mahinmi,WAS,32,34,12,22,14.6,84.6,15.4,63.3,0,6.5,4.3,30.2,15.1,63.3,61.4,38.6,100,0,63.8,36.2
372,Jaylen Adams,ATL,23,34,13,21,12.6,32.7,67.3,24.1,7.4,69.4,8.3,6.5,19.4,16.7,23.1,76.9,84,16,63.2,36.8
372,Jerryd Bayless,MIN,30,34,15,19,19.3,57.4,42.6,50.7,23.9,41.6,9.1,7.7,14.4,26.8,32.1,67.9,72.4,27.6,46.3,53.7
377,Jerome Robinson,LAC,22,33,18,15,9.7,48.2,51.8,46.4,14.3,48.2,12.5,5.4,12.5,32.1,57.7,42.3,88.9,11.1,70.5,29.5
377,Raymond Felton,OKC,35,33,19,14,11.5,54.8,45.2,49.3,19.7,42.3,16.9,8.4,18.3,29.6,8.6,91.4,90,10,38.2,61.8
379,Damion Lee,GSW,26,32,18,14,11.7,46.5,53.5,36.7,15.2,51.3,17.7,12,13.9,21.5,79.3,20.7,88.9,11.1,83.9,16.1
379,Deonte Burton,OKC,25,32,21,11,7.5,67.1,32.9,61,7.3,29.3,12.2,9.7,24.4,53.7,72,28,100,0,78.8,21.2
379,John Wall,WAS,28,32,11,21,34.5,69.4,30.6,58.5,13.3,23.1,14.9,18.4,17.3,45.2,11.3,88.7,78.4,21.6,25.3,74.7
379,Robert Williams III,BOS,21,32,18,14,8.8,100,0,88.9,2.5,0,12.3,11.1,27.2,86.4,86.1,13.9,0,0,86.1,13.9
383,Alex Abrines,OKC,25,31,21,10,19,19.1,80.9,18.2,6.1,74.5,12.1,7.3,6.7,12.1,80,20,95.1,4.9,91.1,8.9
383,Corey Brewer,SAC,33,31,13,18,15.9,64.2,35.8,51.7,1.3,27.8,23.8,20.5,17.2,50.3,71.8,28.2,100,0,79.2,20.8
385,DeMarcus Cousins,GSW,28,30,23,7,25.7,74.4,25.6,62.3,4.1,16,11.9,21.7,14.1,58.2,56.6,43.4,100,0,62.9,37.1
385,Isaiah Canaan,MIL,28,30,10,20,20.9,41.5,58.5,33.1,8.8,56.4,11.6,10.5,15.5,24.3,30,70,73.5,26.5,53.1,46.9
385,Jacob Evans,GSW,22,30,21,9,6.8,71.7,28.3,70,35,30,15,0,22.5,35,50,50,100,0,61.1,38.9
385,Keita Bates-Diop,MIN,23,30,10,20,16.8,63.4,36.6,62.3,5.3,25.8,20.5,11.9,24.5,57,74.5,25.5,100,0,80,20
385,Pau Gasol,MIL,38,30,17,13,12,86.2,13.8,61,13.6,15.3,4.2,23.7,9.3,47.5,66.7,33.3,100,0,71.4,28.6
390,Chimezie Metu,SAS,22,29,14,15,5,96.6,3.4,74.5,7.8,0,15.7,25.5,39.2,66.7,63.2,36.8,0,0,63.2,36.8
390,MarShon Brooks,MEM,30,29,15,14,13.3,68,32,64.2,11.6,23.7,13.2,12.1,13.7,52.6,27.9,72.1,53.3,46.7,32.9,67.1
390,Patrick McCaw,TOR,23,29,17,12,13.7,55.6,44.4,45.9,2.7,36.5,27,17.6,9.5,43.2,47.1,52.9,100,0,65.4,34.6
393,Chris Boucher,TOR,26,28,21,7,5.8,51.3,48.7,47.3,0,38.7,11.8,14,7.5,47.3,63.6,36.4,100,0,76.5,23.5
393,Isaiah Hartenstein,HOU,21,28,15,13,7.9,85.4,14.6,67.9,0,11.3,11.3,20.8,15.1,67.9,83.3,16.7,100,0,85,15
393,Michael Carter-Williams,ORL,27,28,17,11,13.3,69.1,30.9,53.7,0,22.4,10.4,23.9,9.7,53.7,25,75,80,20,37,63
396,Donte DiVincenzo,MIL,22,27,20,7,15.2,33.1,66.9,42.7,1.5,50.4,28.2,6.9,16,41.2,67.9,32.1,90.9,9.1,78,22
396,Jaron Blossomgame,CLE,25,27,4,23,16.3,63.2,36.8,64.9,7,26.3,9.6,8.8,19.3,57.9,59.5,40.5,100,0,68.1,31.9
396,Jordan McRae,WAS,28,27,9,18,12.3,73.1,26.9,63.8,27.5,18.8,15.6,17.4,16.3,36.3,37.3,62.7,70,30,42.6,57.4
399,John Jenkins,NYK,28,26,8,18,12.8,44.8,55.2,33.1,21.5,54.5,7.4,12.4,9.1,11.6,85,15,90.9,9.1,88.1,11.9
399,Khyri Thomas,DET,23,26,13,13,7.5,49.3,50.7,39.3,9.8,49.2,9.8,11.5,4.9,29.5,66.7,33.3,100,0,81.8,18.2
399,Lorenzo Brown,TOR,28,26,20,6,8.2,60.6,39.4,61.8,10.9,32.7,14.5,5.5,20,50.9,23.5,76.5,66.7,33.3,34.8,65.2
399,Michael Beasley,LAL,30,26,11,15,10.7,88.9,11.1,79.6,6.6,5,6.1,15.4,15.5,72.9,47.2,52.8,100,0,49.3,50.7
403,Alex Caruso,LAL,25,25,8,17,21.2,71.1,28.9,46.3,5.2,31.4,12.2,22.3,23.1,41,41.5,58.5,66.7,33.3,49.4,50.6
403,Chandler Parsons,MEM,30,25,11,14,19.8,48.4,51.6,41.7,10.7,46.5,16,11.8,7,31,66.7,33.3,82.8,17.2,73.5,26.5
403,Ryan Anderson,MIA,31,25,7,18,12.9,42,58,38.1,15.9,42.9,11.1,19,17.5,22.2,50,50,100,0,71.4,28.6
403,Tyler Lydon,DEN,23,25,20,5,3.7,44.4,55.6,43.5,0,52.2,13,4.3,17.4,43.5,40,60,100,0,66.7,33.3
407,Damian Jones,GSW,24,24,15,9,17.1,100,0,81.5,3.1,0,4.6,18.5,10,78.5,88.7,11.3,0,0,88.7,11.3
407,Johnathan Williams,LAL,24,24,10,14,15.5,98.2,1.8,82.8,2.5,0,15.9,17.2,11.5,80.3,70.8,29.2,0,0,70.8,29.2
409,Drew Eubanks,SAS,22,23,13,10,4.9,100,0,73.2,4.9,0,0,26.8,4.9,68.3,73.3,26.7,0,0,73.3,26.7
409,Edmond Sumner,IND,23,23,14,9,9.1,57.8,42.2,45.5,6.1,31.8,13.6,22.7,21.2,39.4,60,40,85.7,14.3,68.2,31.8
411,Isaac Bonga,LAL,19,22,7,15,5.5,75.8,24.2,52.6,0,0,0,47.4,5.3,52.6,20,80,0,0,20,80
411,Johnathan Motley,LAC,24,22,12,10,7.1,95.9,4.1,76.5,0,0,9.8,23.5,17.6,76.5,61.5,38.5,0,0,61.5,38.5
411,Kevin Love,CLE,30,22,7,15,27.2,48.1,51.9,29.9,5.9,42.5,5.1,27.6,12.8,24.1,51.8,48.2,90.6,9.4,70.6,29.4
411,Luol Deng,MIN,34,22,11,11,17.8,62.7,37.3,57.3,8.9,26.8,16.6,15.9,19.7,48.4,64.4,35.6,92.9,7.1,71.2,28.8
411,Malachi Richardson,TOR,23,22,16,6,4.7,13.8,86.2,6.7,0,80,30,13.3,20,6.7,0,100,87.5,12.5,77.8,22.2
411,Skal Labissiere,POR,23,22,12,10,8,73.5,26.5,59.7,11.9,26.9,6,13.4,10.4,47.8,40,60,66.7,33.3,46.2,53.8
417,Alex Poythress,ATL,25,21,7,14,14.5,71.6,28.4,57.9,0,25.2,8.4,16.9,11.2,57.9,71,29,100,0,77.5,22.5
417,Caleb Swanigan,SAC,22,21,10,11,8.5,86.8,13.2,79.1,4.7,7,9.3,13.9,14,74.4,47.1,52.9,100,0,50,50
417,Christian Wood,NOP,23,21,13,8,11.9,77.8,22.2,60.5,4.7,15.7,14,23.8,13.4,55.8,67.3,32.7,100,0,72.1,27.9
417,Troy Williams,SAC,24,21,7,14,14.9,55.1,44.9,54.1,1.8,37.8,35.1,8.1,29.7,52.3,53.3,46.7,100,0,68.2,31.8
421,Anfernee Simons,POR,20,20,17,3,7,54,46,48,16,40,12,12,12,32,22.2,77.8,60,40,35.7,64.3
421,Jason Smith,NOP,33,20,10,10,9.5,55.9,44.1,36.9,9.2,41.5,0,21.6,3.1,27.7,91.7,8.3,100,0,95.2,4.8
421,Shake Milton,PHI,22,20,10,10,13.4,49.4,50.6,46,11.5,48.3,12.6,5.7,23,34.5,75,25,92.9,7.1,82.4,17.6
424,Ben McLemore,SAC,26,19,7,12,8.3,35.9,64.1,21.3,10.7,68,25.3,10.7,16,10.7,87.5,12.5,94.1,5.9,92,8
424,Cam Reynolds,MIN,24,19,6,13,13.7,34.6,65.4,25.3,8.4,66.3,7.4,8.4,21.1,16.8,75,25,95.2,4.8,87.9,12.1
424,Daniel Hamilton,ATL,23,19,7,12,10.7,61.7,38.3,52.6,3.5,42.1,12.3,5.3,7,49.1,26.7,73.3,100,0,52.2,47.8
424,Deng Adel,CLE,22,19,4,15,10.2,36.1,63.9,31.3,12.5,56.3,0,12.4,15.6,18.8,60,40,100,0,81.8,18.2
424,Henry Ellenson,NYK,22,19,4,15,13.6,60,40,38.6,8.8,44.7,12.3,16.7,9.6,29.8,72.7,27.3,88.2,11.8,79.5,20.5
424,Kadeem Allen,NYK,26,19,3,16,21.9,74.5,25.5,50.8,9.5,27,4.2,22.2,14.3,41.3,20.8,79.2,88.2,11.8,38.5,61.5
424,Markelle Fultz,ORL,21,19,12,7,22.5,91,9,78.7,12.9,7.7,16.8,13.6,11,65.8,27.9,72.1,50,50,29.2,70.8
431,Dillon Brooks,MEM,23,18,9,9,18.3,67.2,32.8,50.4,10.4,33.3,9.6,16.3,25.2,40,64.7,35.3,100,0,75.5,24.5
431,Julian Washburn,MEM,27,18,7,11,14.1,50,50,55,20,37.5,25,7.5,17.5,35,54.5,45.5,100,0,68.8,31.3
431,Miles Plumlee,ATL,30,18,1,17,9.6,100,0,80,0,0,2.5,20,10,80,62.5,37.5,0,0,62.5,37.5
431,Theo Pinson,BKN,23,18,7,11,11.7,37,63,32.1,2.5,44.4,14.8,23.5,19.8,29.6,30.8,69.2,75,25,52,48
435,Andrew Harrison,NOP,24,17,6,11,10.9,52.8,47.2,40.7,3.7,27.8,9.3,31.5,24.1,37,18.2,81.8,60,40,31.3,68.8
435,Jarred Vanderbilt,DEN,20,17,10,7,4.1,94.7,5.3,75,0,0,0,25,16.7,75,77.8,22.2,0,0,77.8,22.2
435,Lonnie Walker IV,SAS,20,17,12,5,6.9,71.7,28.3,48.9,13.3,33.3,17.8,17.8,13.3,35.6,27.3,72.7,80,20,43.8,56.3
438,Brandon Goodwin,DEN,23,16,10,6,3.6,73.9,26.1,34.8,0,26.1,21.7,39.1,47.8,34.8,25,75,100,0,50,50
438,Jalen Jones,CLE,26,16,3,13,13.4,54.8,45.2,39.5,2.5,37,13.6,23.5,24.7,37,25,75,100,0,53.8,46.2
438,Wade Baldwin IV,POR,23,16,10,6,5.9,72.7,27.3,53.3,13.3,20,6.7,26.7,0,40,12.5,87.5,0,100,10,90
441,C.J. Williams,MIN,29,15,4,11,8.5,54.3,45.7,61.5,25.6,38.5,10.3,0,15.4,35.9,50,50,60,40,52.9,47.1
441,Duncan Robinson,MIA,25,15,7,8,10.7,23.9,76.1,32,8,60,24,8,20,24,87.5,12.5,100,0,94.4,5.6
441,Gary Trent Jr.,POR,20,15,14,1,7.4,58,42,55,35,37.5,0,7.5,15,20,36.4,63.6,80,20,50,50
441,James Nunnally,HOU,28,15,8,7,6.8,26.5,73.5,22.2,0,66.7,5.6,11.1,13.9,22.2,75,25,100,0,91.7,8.3
441,Milos Teodosic,LAC,32,15,8,7,10,32.5,67.5,29.2,12.5,62.5,0,8.3,0,16.7,57.1,42.9,100,0,82.4,17.6
441,Ron Baker,WAS,26,15,4,11,10.1,35,65,42.9,14.3,21.4,14.3,35.7,21.4,28.6,33.3,66.7,100,0,50,50
441,Yuta Watanabe,MEM,24,15,5,10,11.6,68.6,31.4,66.7,10.3,15.4,28.2,17.9,33.3,56.4,76.9,23.1,100,0,80,20
448,Alize Johnson,IND,23,14,9,5,4.6,87.5,12.5,46.2,0,23.1,0,30.7,15.4,46.2,0,100,100,0,25,75
448,Brandon Sampson,CHI,22,14,3,11,15.3,51.7,48.3,47.9,0,46.5,15.5,5.6,18.3,47.9,76.5,23.5,90.9,9.1,82.1,17.9
448,Jared Terrell,MIN,24,14,4,10,7.9,56.4,43.6,51.6,32.3,38.7,3.2,9.7,9.7,19.4,25,75,50,50,33.3,66.7
448,John Henson,CLE,28,14,10,4,13.5,53.7,46.3,50.6,0,41.8,2.5,7.6,10.1,50.6,70,30,90.9,9.1,77.4,22.6
448,Naz Mitrou-Long,UTA,25,14,9,5,6,45,55,50,0,37.5,0,12.5,0,50,50,50,0,100,33.3,66.7
448,Ray Spalding,PHX,22,14,3,11,10.5,93.6,6.4,92.6,3.7,0,22.2,7.4,18.5,88.9,64,36,0,0,64,36
454,Amile Jefferson,ORL,26,12,9,3,5.7,100,0,74.1,0,0,14.8,25.9,22.2,74.1,70,30,0,0,70,30
454,Dairis Bertans,NOP,29,12,3,9,13.9,27.7,72.3,11.8,11.8,88.2,8.8,0,0,0,50,50,100,0,91.7,8.3
454,Isaiah Thomas,DEN,30,12,6,6,15.1,56.6,43.4,45.4,12.4,37.1,27.8,17.5,30.9,33,54.5,45.5,66.7,33.3,58.8,41.2
454,Jordan Loyd,TOR,25,12,11,1,4.6,55.6,44.4,27.6,6.9,41.4,6.9,31,6.9,20.7,50,50,25,75,37.5,62.5
458,Andrew Bogut,GSW,34,11,8,3,12.2,100,0,92.3,5.1,0,0,7.7,5.1,87.2,61.1,38.9,0,0,61.1,38.9
458,JR Smith,CLE,33,11,1,10,20.2,50.6,49.4,40.5,21.6,48.6,8.1,10.9,14.9,18.9,46.7,53.3,91.7,8.3,66.7,33.3
458,Marcus Derrickson,GSW,23,11,9,2,6.1,39.4,60.6,26.1,17.4,65.2,0,8.7,17.4,8.7,66.7,33.3,80,20,75,25
458,Thomas Welsh,DEN,23,11,8,3,3.3,46.2,53.8,44.4,22.2,50,0,5.6,16.7,22.2,100,0,100,0,100,0
458,Tyler Cavanaugh,UTA,25,11,7,4,3.6,50,50,44.4,0,33.3,22.2,22.3,0,44.4,100,0,100,0,100,0
463,Carmelo Anthony,HOU,35,10,4,6,29.4,47.1,52.9,41.8,17.9,47,8.2,11.2,6.7,23.9,42.9,57.1,90.5,9.5,63.3,36.7
463,Davon Reed,IND,24,10,4,6,4.7,66.7,33.3,50,0,50,41.7,0,16.7,50,33.3,66.7,100,0,60,40
463,Malcolm Miller,TOR,26,10,9,1,6.7,19.2,80.8,5.7,5.7,85.7,14.3,8.6,8.6,0,100,0,100,0,100,0
463,Melvin Frazier Jr.,ORL,22,10,8,2,4.4,71.4,28.6,93.3,13.3,0,40,6.7,40,80,71.4,28.6,0,0,71.4,28.6
463,Quincy Acy,PHX,28,10,2,8,12.3,16.7,83.3,23.5,0,35.3,0,41.2,0,23.5,100,0,100,0,100,0
463,Rawle Alkins,CHI,21,10,3,7,12,69.2,30.8,54.1,0,24.3,24.3,21.6,18.9,54.1,70,30,100,0,76.9,23.1
463,Udonis Haslem,MIA,39,10,8,2,7.5,63.6,36.4,88,40,0,0,12,8,48,54.5,45.5,0,0,54.5,45.5
470,Deyonta Davis,ATL,22,9,3,6,13.2,95.5,4.5,83.3,5.6,0,11.1,16.7,16.7,77.8,80,20,0,0,80,20
470,Dwight Howard,WAS,33,9,4,5,25.5,100,0,74.8,7,0,7,25.2,18.3,67.8,74.4,25.6,0,0,74.4,25.6
470,Dzanan Musa,BKN,20,9,4,5,4.4,54.5,45.5,84.2,10.5,15.8,0,0,0,73.7,75,25,100,0,77.8,22.2
473,Bonzie Colson,MIL,23,8,6,2,12.3,46.2,53.8,41,5.1,38.5,23.1,20.5,7.7,35.9,87.5,12.5,100,0,92.3,7.7
473,Daryl Macon,DAL,23,8,4,4,11.2,59.3,40.7,34.5,13.8,51.7,6.9,13.8,6.9,20.7,20,80,60,40,40,60
473,Jawun Evans,OKC,22,8,4,4,8,78.6,21.4,100,33.3,0,33.3,0,0,66.7,66.7,33.3,0,0,66.7,33.3
473,Jodie Meeks,TOR,31,8,7,1,13,53.8,46.2,51,7.8,47.1,15.7,1.9,17.6,43.1,92.3,7.7,100,0,95.2,4.8
477,BJ Johnson,SAC,23,7,2,5,7.1,61.1,38.9,52.2,26.1,39.1,39.1,8.7,26.1,26.1,50,50,100,0,66.7,33.3
477,Chris Chiozza,HOU,23,7,6,1,4.6,37.5,62.5,0,0,100,0,0,50,0,0,0,100,0,100,0
477,DeVaughn Akoon-Purcell,DEN,26,7,7,0,3.1,60,40,85.7,0,0,0,14.3,0,85.7,66.7,33.3,0,0,66.7,33.3
477,Devin Robinson,WAS,24,7,1,6,13.5,93.8,6.3,80.9,12.8,0,8.5,19.1,4.3,68.1,73.7,26.3,0,0,73.7,26.3
481,Demetrius Jackson,PHI,24,6,5,1,6.6,60,40,54.5,18.2,27.3,40.9,18.2,22.7,36.4,50,50,100,0,62.5,37.5
481,Jemerrio Jones,LAL,24,6,3,3,23.9,69.7,30.3,74.1,0,22.2,40.7,3.7,29.6,74.1,60,40,100,0,66.7,33.3
481,Jimmer Fredette,PHX,30,6,1,5,10.8,55.2,44.8,72.7,18.2,0,9.1,27.3,18.2,54.5,37.5,62.5,0,0,37.5,62.5
481,PJ Dozier,BOS,22,6,5,1,8.5,61.9,38.1,63.2,0,31.6,15.8,5.2,10.5,63.2,0,100,100,0,25,75
481,Tyler Zeller,MEM,29,6,3,3,15.5,96.7,3.3,69.6,4.3,0,0,30.4,0,65.2,62.5,37.5,0,0,62.5,37.5
481,Walt Lemon Jr.,CHI,26,6,1,5,27.9,94.3,5.7,83.7,14,7,9.3,9.3,14,69.8,22.2,77.8,100,0,26.3,73.7
481,Zhaire Smith,PHI,20,6,2,4,18.4,52.9,47.1,40,5,45,5,15,20,35,50,50,66.7,33.3,57.1,42.9
488,Alan Williams,BKN,26,5,1,4,5.1,92.3,7.7,88.9,11.1,0,0,11.1,0,77.8,75,25,0,0,75,25
488,Eric Moreland,TOR,27,5,3,2,8.6,85.7,14.3,57.1,0,42.9,0,0,28.6,57.1,0,100,100,0,33.3,66.7
488,Haywood Highsmith,PHI,22,5,2,3,8,50,50,66.7,0,33.3,0,0,0,66.7,100,0,100,0,100,0
488,Isaac Humphries,ATL,21,5,1,4,11.3,47.6,52.4,40,0,60,0,0,0,40,33.3,66.7,100,0,66.7,33.3
488,Mitchell Creek,MIN,27,5,1,4,9.4,87.5,12.5,76.2,0,0,28.6,23.8,28.6,76.2,62.5,37.5,0,0,62.5,37.5
493,Andre Ingram,LAL,33,4,1,3,3.7,50,50,0,0,0,0,100,0,0,0,0,0,0,0,0
493,Billy Garrett,NYK,24,4,1,3,15.9,70.4,29.6,84.6,23.1,0,0,15.4,0,61.5,45.5,54.5,0,0,45.5,54.5
493,JaKarr Sampson,CHI,26,4,1,3,31.8,74.1,25.9,60,10,18.8,12.5,21.2,15,50,41.7,58.3,100,0,51.7,48.3
493,Jaylen Morris,MIL,23,4,4,0,7.1,70,30,60,0,30,30,10,50,60,66.7,33.3,100,0,75,25
493,Luc Mbah a Moute,LAC,32,4,2,2,15.3,66.7,33.3,60,10,30,10,10,25,50,66.7,33.3,100,0,75,25
493,Nick Young,DEN,34,4,3,1,9.3,11.1,88.9,0,0,100,0,0,33.3,0,0,0,100,0,100,0
493,Scott Machado,LAL,29,4,3,1,4.8,83.3,16.7,60,0,30,40,10,20,60,33.3,66.7,0,100,25,75
493,Troy Caupain,ORL,23,4,3,1,3.9,62.5,37.5,40,20,60,0,0,0,20,0,100,50,50,25,75
501,Donatas Motiejunas,SAS,28,3,3,0,4.3,100,0,100,0,0,0,0,0,100,100,0,0,0,100,0
501,Donte Grantham,OKC,24,3,2,1,0.8,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0
501,Emanuel Terry,MIA,22,3,0,3,7.6,100,0,80,0,0,10,20,50,80,75,25,0,0,75,25
501,Gary Payton II,WAS,26,3,2,1,5.3,75,25,72.7,0,27.3,36.4,0,18.2,72.7,75,25,100,0,80,20
501,Ike Anigbogu,IND,20,3,2,1,2.1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0
501,Isaiah Hicks,NYK,24,3,1,2,10.8,100,0,66.7,33.3,0,0,33.3,16.7,33.3,50,50,0,0,50,50
501,Justin Patton,PHI,22,3,2,1,6.9,71.4,28.6,80,0,0,0,20,0,80,100,0,0,0,100,0
501,Okaro White,WAS,26,3,2,1,2.1,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0
501,Tony Bradley,UTA,21,3,2,1,12,100,0,94.1,0,0,11.8,5.9,11.8,94.1,62.5,37.5,0,0,62.5,37.5
501,Trevon Duval,HOU,20,3,2,1,1.9,66.7,33.3,40,0,60,0,0,40,40,100,0,100,0,100,0
511,Angel Delgado,LAC,24,2,0,2,7.4,100,0,66.7,0,0,0,33.3,0,66.7,100,0,0,0,100,0
511,Dusty Hannahs,MEM,25,2,0,2,13,58.3,41.7,75,0,0,25,25,25,75,100,0,0,0,100,0
511,J.P. Macura,CHA,24,2,1,1,8.4,55.6,44.4,100,0,0,33.3,0,0,100,100,0,0,0,100,0
511,Kostas Antetokounmpo,DAL,21,2,1,1,5.3,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0
511,Terrence Jones,HOU,27,2,2,0,2.6,50,50,100,0,0,0,0,0,100,100,0,0,0,100,0
511,Vincent Edwards,HOU,23,2,1,1,7.9,0,100,0,0,100,0,0,0,0,0,0,100,0,100,0
511,Yante Maten,MIA,22,2,1,1,6.5,75,25,100,0,0,100,0,100,100,100,0,0,0,100,0
518,DJ Stephens,MEM,28,1,0,1,6.7,100,0,100,0,0,0,0,0,100,100,0,0,0,100,0
