RANKING,PLAYER,TEAM,AGE,GP,W,L,MIN,%FGA 2PT,%FGA 3PT,%PTS 2PT,%PTS 2PT MR,%PTS 3PT,%PTS FBPS,%PTS FT,%PTS OFFTO,%PTS PITP,2FGM %AST,2FGM %UAST,3FGM %AST,3FGM %UAST,FGM %AST,FGM %UAST
332,Luke Kornet,CHI,24,36,11,25,15.5,42.2,57.8,47.4,1.9,43.3,5.1,9.3,20.9,45.6,86.3,13.7,100,0,91.5,8.5
332,Noah Vonleh,DEN,24,36,13,23,10.5,83.7,16.3,74.2,1.5,6.8,3.8,19,15.2,72.7,55.1,44.9,100,0,57.7,42.3
332,Wayne Ellington,NYK,32,36,9,27,15.5,17.8,82.2,12,5.5,82,12.6,6,19.7,6.6,63.6,36.4,94,6,88.5,11.5
339,Dante Exum,CLE,24,35,10,25,13.9,63.9,36.1,51.6,3.8,28.3,13.8,20.1,13.2,47.8,26.8,73.2,80,20,41.1,58.9
339,Karl-Anthony Towns,MIN,24,35,10,25,33.9,55.5,44.5,43.6,2.8,36.9,3.8,19.5,12.3,40.8,50.5,49.5,81.6,18.4,61.7,38.3
339,Wilson Chandler,BKN,33,35,16,19,21,33.9,66.1,36.1,5.9,54.1,9.3,9.8,10.7,30.2,51.4,48.6,100,0,75.7,24.3
342,Brandon Goodwin,ATL,24,34,13,21,12.7,54.2,45.8,48.5,6.8,37.9,15,13.6,18,41.7,28,72,61.5,38.5,39.5,60.5
342,Dennis Smith Jr.,NYK,22,34,7,27,15.8,74.4,25.6,59.9,9.6,25.7,9.6,14.4,14.4,50.3,17.9,82.1,56.3,43.8,26.4,73.6
342,JaKarr Sampson,IND,27,34,21,13,13.8,88.7,11.3,84.6,6.4,3.8,14.1,11.6,19.9,78.2,78.8,21.2,100,0,79.4,20.6
342,Jonathan Isaac,ORL,22,34,15,19,28.8,71.7,28.3,61.4,11.4,23.8,19.6,14.8,23.5,50,59.7,40.3,93.8,6.3,66.7,33.3
346,Admiral Schofield,WAS,23,33,9,24,11.2,33.7,66.3,32.3,8.1,57.6,7.1,10.1,20.2,24.2,68.8,31.3,100,0,85.7,14.3
346,Chris Clemons,HOU,22,33,19,14,8.8,24.6,75.4,24.8,3.7,68.9,6.8,6.3,24.2,21.1,30,70,56.8,43.2,47.4,52.6
346,Skal Labissiere,ATL,24,33,14,19,17.2,91.2,8.8,82.1,17.9,4.7,6.8,13.2,6.8,64.2,73.1,26.9,100,0,74.1,25.9
346,Theo Pinson,NYK,24,33,15,18,11.1,48.4,51.6,50,3.3,37.5,14.2,12.5,14.2,46.7,16.7,83.3,66.7,33.3,33.3,66.7
346,Trey Burke,DAL,27,33,16,17,15.8,64.1,35.9,51,18.9,39.5,7.8,9.5,12.3,32.1,32.3,67.7,84.4,15.6,50,50
351,James Johnson,MIN,33,32,14,18,19.4,57.7,42.3,51.9,2.2,36.7,10.4,11.4,8.5,49.6,45.7,54.3,87.9,12.1,59.2,40.8
351,Romeo Langford,BOS,20,32,22,10,11.6,66.3,33.8,58.2,5.1,19,12.7,22.8,19,53.2,47.8,52.2,100,0,57.1,42.9
353,Edmond Sumner,IND,24,31,16,15,14.4,62.7,37.3,61.8,2.6,27.6,29.6,10.6,28.9,59.2,57.4,42.6,92.9,7.1,65.6,34.4
353,Kelan Martin,MIN,24,31,12,19,16,47,53,46.7,6.1,38.1,19.3,15.2,13.7,40.6,69.6,30.4,84,16,74.6,25.4
353,Reggie Jackson,LAC,30,31,16,15,24,55.5,44.5,41.6,6.5,46.2,9.2,12.2,11.1,35.1,15.6,84.4,66.7,33.3,37.3,62.7
353,Ty Jerome,PHX,22,31,16,15,10.6,55.8,44.2,47.1,5.9,41.2,8.8,11.7,10.8,41.2,25,75,85.7,14.3,47.4,52.6
353,Willy Hernangomez,CHA,26,31,7,24,12.1,84.2,15.8,72.6,2.1,7.9,4.2,19.5,13.7,70.5,58,42,100,0,60.8,39.2
358,Bruno Caboclo,HOU,24,30,11,19,8.1,62.9,37.1,71.1,4.4,20,8.9,8.9,14.4,66.7,65.6,34.4,83.3,16.7,68.4,31.6
358,Jahlil Okafor,NOP,24,30,9,21,15.6,98.1,1.9,82.3,0.8,1.2,5.8,16.5,9.5,81.5,56,44,100,0,56.4,43.6
358,Jordan McLaughlin,MIN,24,30,7,23,19.7,57.3,42.7,50.7,1.7,38,15.7,11.3,17,48.9,32.8,67.2,75.9,24.1,47.1,52.9
358,Naz Reid,MIN,20,30,8,22,16.5,60.1,39.9,50.6,0,35.7,7.1,13.7,18.2,50.6,60.3,39.7,93.8,6.3,71,29
358,Wenyen Gabriel,POR,23,30,10,20,7.8,58.3,41.7,47.6,3.2,28.6,0,23.8,9.5,44.4,53.3,46.7,100,0,66.7,33.3
363,Gary Payton II,WAS,27,29,13,16,14.9,60.3,39.7,61.9,1.8,34.5,26.5,3.6,19.5,60.2,62.9,37.1,100,0,72.9,27.1
363,J.J. Barea,DAL,36,29,15,14,15.5,58.9,41.1,47.7,9,43.2,9.5,9.1,12.2,38.7,9.4,90.6,40.6,59.4,21.2,78.8
363,Jacob Evans,MIN,23,29,8,21,14.4,70.9,29.1,50,25,30.5,13.3,19.5,13.3,25,62.5,37.5,92.3,7.7,71.1,28.9
363,Jordan Bell,CLE,25,29,8,21,8.8,82.1,17.9,66.7,0,12.9,4.3,20.4,4.3,66.7,74.2,25.8,75,25,74.3,25.7
363,Kyle O'Quinn,PHI,30,29,18,11,10.8,68.2,31.8,68.6,17.6,20.6,9.8,10.8,14.7,51,68.6,31.4,85.7,14.3,71.4,28.6
363,PJ Dozier,DEN,23,29,18,11,14.2,68.8,31.2,57.1,19,30.4,14.9,12.5,13.1,38.1,33.3,66.7,64.7,35.3,41.5,58.5
363,Reggie Bullock,NYK,29,29,9,20,23.6,50.4,49.6,45.3,19.7,47.4,18.4,7.3,21.8,25.6,71.7,28.3,97.3,2.7,82.2,17.8
363,Robert Williams III,BOS,22,29,19,10,13.4,100,0,85.3,6.7,0,4,14.7,13.3,78.7,81.3,18.8,0,0,81.3,18.8
371,Chandler Hutchison,CHI,24,28,8,20,18.8,78.3,21.7,62.4,0.9,16.5,21.6,21.1,20.2,61.5,61.8,38.2,100,0,67.5,32.5
371,Chris Chiozza,BKN,24,28,14,14,14.3,48.6,51.4,39.4,2.8,57,19,3.6,22.5,36.6,21.4,78.6,85.2,14.8,52.7,47.3
371,Ed Davis,UTA,31,28,16,12,10.8,100,0,86.3,3.9,0,0,13.7,19.6,82.4,54.5,45.5,0,0,54.5,45.5
371,Luke Kennard,DET,24,28,11,17,32.9,46.5,53.5,35.3,10.9,49.5,10,15.2,11.5,24.4,47.4,52.6,80.8,19.2,63.6,36.4
371,Malcolm Miller,TOR,27,28,24,4,5.8,24.1,75.9,22.9,5.7,68.6,0,8.5,5.7,17.1,50,50,100,0,83.3,16.7
371,T.J. Leaf,IND,23,28,16,12,7.9,79.1,20.9,73.8,2.4,17.9,11.9,8.3,11.9,71.4,58.1,41.9,100,0,63.9,36.1
377,Anzejs Pasecniks,WAS,24,27,9,18,16.2,97.4,2.6,78.2,1.3,0,3.8,21.8,19.9,76.9,63.9,36.1,0,0,63.9,36.1
377,Caleb Swanigan,POR,23,27,12,15,10.7,95.7,4.3,86.2,3.1,0,9.2,13.8,12.3,83.1,75,25,0,0,75,25
377,Tim Frazier,DET,29,27,9,18,13.1,68.1,31.9,49.5,18.6,30.9,14.4,19.6,16.5,30.9,29.2,70.8,70,30,41.2,58.8
380,Derrick Walton Jr.,DET,25,26,15,11,9.6,38.5,61.5,30.2,18.9,56.6,3.8,13.2,20.8,11.3,25,75,90,10,61.1,38.9
380,Tyson Chandler,HOU,37,26,15,11,8.4,100,0,82.4,0,0,5.9,17.6,8.8,82.4,85.7,14.3,0,0,85.7,14.3
382,Brandon Knight,DET,28,25,4,21,18.5,21.6,78.4,15.3,2.2,73.8,3.8,10.9,8.7,13.1,14.3,85.7,53.3,46.7,44.1,55.9
382,Michael Kidd-Gilchrist,DAL,26,25,12,13,11.2,69.7,30.3,56.7,3.3,25,0,18.3,28.3,53.3,70.6,29.4,100,0,77.3,22.7
382,Stanley Johnson,TOR,24,25,19,6,6,59.3,40.7,50,3.3,35,20,15,11.7,46.7,13.3,86.7,42.9,57.1,22.7,77.3
385,Allonzo Trier,NYK,24,24,2,22,12.1,50,50,41.3,19.4,36.8,18.7,21.9,9.7,21.9,28.1,71.9,78.9,21.1,47.1,52.9
385,Courtney Lee,DAL,34,24,15,9,14.4,42.7,57.3,35.5,7.5,58.9,10.3,5.6,15.9,28,42.1,57.9,85.7,14.3,65,35
385,DeMarre Carroll,HOU,33,24,10,14,12.1,50,50,39.1,2.3,27.6,13.8,33.3,23,36.8,64.7,35.3,87.5,12.5,72,28
385,Norvel Pelle,PHI,27,24,12,12,9.7,97.9,2.1,87.7,0,0,7,12.3,7,87.7,68,32,0,0,68,32
385,Zion Williamson,NOP,19,24,11,13,27.8,96.1,3.9,75.6,1.1,3.3,15.9,21.1,13.1,74.4,75.5,24.5,100,0,76.2,23.8
390,Isaiah Hartenstein,HOU,22,23,16,7,11.6,92.5,7.5,82.2,1.9,0,3.7,17.8,12.1,80.4,81.8,18.2,0,0,81.8,18.2
390,Jake Layman,MIN,26,23,11,12,22,59.8,40.2,54.3,8.6,34.3,18.1,11.4,17.6,45.7,78.9,21.1,91.7,8.3,82.7,17.3
392,Ante Zizic,CLE,23,22,4,18,10,100,0,85.4,8.3,0,2.1,14.6,8.3,77.1,75.6,24.4,0,0,75.6,24.4
392,Cristiano Felicio,CHI,27,22,6,16,17.5,96.3,3.7,79.1,0,0,0,20.9,12.8,79.1,50,50,0,0,50,50
392,Drew Eubanks,SAS,23,22,13,9,12.4,98.5,1.5,78.5,7.5,2.8,4.7,18.7,16.8,71,69,31,100,0,69.8,30.2
392,Josh Jackson,MEM,23,22,10,12,17.3,54.7,45.3,47.5,3,34.8,24.7,17.7,18.2,44.4,51.1,48.9,95.7,4.3,65.7,34.3
392,Nicolas Batum,CHA,31,22,6,16,23,39.5,60.5,35.4,2.5,53.2,10.1,11.4,8.9,32.9,21.4,78.6,92.9,7.1,57.1,42.9
392,Vincent Poirier,BOS,26,22,18,4,5.9,94.4,5.6,78,14.6,7.3,9.8,14.7,22,63.4,68.8,31.3,100,0,70.6,29.4
398,Andre Iguodala,MIA,36,21,10,11,19.9,46.6,53.4,50,10.4,43.8,10.4,6.2,18.8,39.6,66.7,33.3,92.9,7.1,76.3,23.7
398,Juwan Morgan,UTA,23,21,12,9,6.4,69.2,30.8,66.7,0,25,5.6,8.3,16.7,66.7,58.3,41.7,100,0,66.7,33.3
398,Rodney Hood,POR,27,21,8,13,29.5,58.7,41.3,45.2,17.4,45.7,10,9.1,13,27.8,30.8,69.2,88.6,11.4,54,46
401,David Nwaba,HOU,27,20,8,12,13.4,60.6,39.4,48.1,0,34.6,25,17.3,21.2,48.1,64,36,100,0,75.7,24.3
401,Kevon Looney,GSW,24,20,6,14,13.1,82.3,17.7,82.4,5.9,4.4,2.9,13.2,16.2,76.5,50,50,100,0,51.7,48.3
401,Kyrie Irving,BKN,28,20,8,12,32.9,65.9,34.1,52.2,13.9,30.7,11.1,17.1,13.1,38.3,20.3,79.7,35.7,64.3,24.6,75.4
401,Rayjon Tucker,UTA,22,20,12,8,8.1,60.5,39.5,54.8,9.7,14.5,0,30.7,19.4,45.2,47.1,52.9,100,0,55,45
401,Thanasis Antetokounmpo,MIL,27,20,16,4,6.4,79.2,20.8,87.3,0,0,18.2,12.7,18.2,87.3,58.3,41.7,0,0,58.3,41.7
406,Evan Turner,MIN,31,19,3,16,13.2,92.5,7.5,80.6,25.8,0,19.4,19.4,25.8,54.8,40,60,0,0,40,60
406,John Konchar,MEM,24,19,9,10,9.5,73,27,70.4,3.7,27.8,18.5,1.8,27.8,66.7,68.4,31.6,60,40,66.7,33.3
406,Melvin Frazier Jr.,ORL,23,19,6,13,6.6,52.9,47.1,35,10,60,5,5,22.5,25,71.4,28.6,75,25,73.3,26.7
406,Oshae Brissett,TOR,22,19,15,4,7.1,58.3,41.7,54.1,0,24.3,27,21.6,29.7,54.1,60,40,100,0,69.2,30.8
406,Victor Oladipo,IND,28,19,11,8,27.8,57.7,42.3,46.5,16,36,21.8,17.5,13.5,30.5,42.2,57.8,45.5,54.5,43.3,56.7
411,Al-Farouq Aminu,ORL,29,18,7,11,21.1,58.1,41.9,41,5.1,34.6,10.3,24.4,15.4,35.9,43.8,56.3,88.9,11.1,60,40
411,Amile Jefferson,ORL,27,18,5,13,4.1,100,0,66.7,0,0,0,33.3,0,66.7,40,60,0,0,40,60
411,Amir Coffey,LAC,23,18,11,7,8.8,64.8,35.2,58.6,10.3,31,15.5,10.4,31,48.3,47.1,52.9,100,0,60.9,39.1
411,Blake Griffin,DET,31,18,8,10,28.5,55.6,44.4,43.7,2.2,29,8.6,27.3,14.3,41.6,39.3,60.7,59.3,40.7,45.5,54.5
411,Caleb Martin,CHA,24,18,6,12,17.6,56,44,30.6,3.6,54.1,5.4,15.3,10.8,27,58.8,41.2,100,0,81.1,18.9
411,Chimezie Metu,SAS,23,18,8,10,5.8,95.2,4.8,82.8,20.7,0,3.4,17.2,17.2,62.1,70.8,29.2,0,0,70.8,29.2
411,Garrison Mathews,WAS,23,18,8,10,12.6,17.9,82.1,10.2,6.1,58.2,10.2,31.6,19.4,4.1,60,40,94.7,5.3,87.5,12.5
411,Yuta Watanabe,MEM,25,18,9,9,5.8,76.5,23.5,66.7,5.6,25,33.3,8.3,16.7,61.1,50,50,100,0,60,40
419,Alize Johnson,IND,24,17,10,7,6.9,72.4,27.6,52.9,0,26.5,17.6,20.6,23.5,52.9,66.7,33.3,100,0,75,25
419,Keldon Johnson,SAS,20,17,8,9,17.7,75.3,24.7,51.9,6.5,25.3,7.1,22.8,13,45.5,62.5,37.5,100,0,71.7,28.3
419,Ryan Broekhoff,PHI,29,17,10,7,10.6,13.6,86.4,5.6,0,84.5,16.9,9.9,18.3,5.6,50,50,95,5,90.9,9.1
422,Dragan Bender,GSW,22,16,10,6,17.8,53.3,46.7,48.6,0,42.1,4.7,9.3,17.8,48.6,84.6,15.4,100,0,90.2,9.8
422,Jalen McDaniels,CHA,22,16,7,9,18.3,65.7,34.3,53.9,2.2,30.3,11.2,15.8,21.3,51.7,50,50,100,0,63.6,36.4
424,Jaylen Nowell,MIN,20,15,2,13,10.1,50.9,49.1,56.1,10.5,15.8,15.8,28.1,21.1,45.6,56.3,43.8,66.7,33.3,57.9,42.1
424,Johnathan Williams,WAS,25,15,7,8,12,94.1,5.9,84.4,8.9,0,2.2,15.6,13.3,75.6,57.9,42.1,0,0,57.9,42.1
424,Nic Claxton,BKN,21,15,5,10,12.5,85.4,14.6,78.8,3,4.5,15.2,16.7,16.7,75.8,69.2,30.8,100,0,70.4,29.6
427,Alen Smailagic,GSW,19,14,1,13,9.9,67.5,32.5,57.6,3.4,15.3,8.5,27.1,6.8,54.2,52.9,47.1,100,0,60,40
427,Otto Porter Jr.,CHI,27,14,5,9,23.6,55.7,44.3,45.5,9.6,43.1,12,11.4,16.8,35.9,34.2,65.8,91.7,8.3,56.5,43.5
427,Tyrone Wallace,ATL,26,14,3,11,11.5,65.9,34.1,65,0,7.5,20,27.5,22.5,65,61.5,38.5,0,100,57.1,42.9
427,Vlatko Cancar,DEN,23,14,7,7,3.2,60,40,58.8,0,17.6,0,23.6,0,58.8,60,40,100,0,66.7,33.3
431,DaQuan Jeffries,SAC,22,13,4,9,10.9,55,45,60,4,30,20,10,12,56,80,20,100,0,85,15
431,Iman Shumpert,BKN,30,13,9,4,18.5,48.4,51.6,48.1,14.8,44.4,20.4,7.5,29.6,33.3,76.9,23.1,87.5,12.5,81,19
431,Jaylen Hoard,POR,21,13,7,6,7.9,90.6,9.4,78.9,0,0,28.9,21.1,36.8,78.9,46.7,53.3,0,0,46.7,53.3
431,Johnathan Motley,LAC,25,13,8,5,3.2,93.3,6.7,71.4,0,10.7,0,17.9,21.4,71.4,70,30,100,0,72.7,27.3
431,Juan Toscano-Anderson,GSW,27,13,3,10,20.9,63.5,36.5,60.9,0,34.8,11.6,4.3,21.7,60.9,47.6,52.4,100,0,62.1,37.9
431,Marvin Bagley III,SAC,21,13,2,11,25.7,86.8,13.2,80,9.7,6.5,11.9,13.5,16.2,70.3,63.5,36.5,100,0,65.4,34.6
431,Michael Frazier II,HOU,26,13,7,6,11.1,20.7,79.3,22.2,0,44.4,7.4,33.4,44.4,22.2,100,0,100,0,100,0
431,Tyler Cook,DEN,22,13,3,10,4.2,100,0,69.6,8.7,0,17.4,30.4,17.4,60.9,50,50,0,0,50,50
439,Dean Wade,CLE,23,12,1,11,6,69.2,30.8,70,0,30,10,0,20,70,71.4,28.6,100,0,77.8,22.2
439,Mfiondu Kabengele,LAC,22,12,9,3,5.4,37.5,62.5,23.8,0,64.3,19,11.9,14.3,23.8,80,20,77.8,22.2,78.6,21.4
441,Adam Mokoka,CHI,21,11,3,8,10.2,46.4,53.6,37.5,0,56.3,25,6.2,21.9,37.5,66.7,33.3,100,0,83.3,16.7
441,Antonius Cleveland,DAL,26,11,6,5,4.2,78.6,21.4,72.7,0,0,18.2,27.3,27.3,72.7,25,75,0,0,25,75
441,Devon Hall,OKC,24,11,6,5,7.3,43.3,56.7,20,0,60,10,20,25,20,50,50,75,25,66.7,33.3
441,Jarred Vanderbilt,MIN,21,11,6,5,4.2,87.5,12.5,83.3,0,0,16.7,16.7,33.3,83.3,60,40,0,0,60,40
441,Justise Winslow,MEM,24,11,7,4,32,79.1,20.9,71,9.7,14.5,11.3,14.5,19.4,61.3,50,50,83.3,16.7,54,46
441,Quinndary Weatherspoon,SAS,23,11,5,6,7.1,70.6,29.4,66.7,0,25,16.7,8.3,25,66.7,75,25,0,100,60,40
441,Tremont Waters,BOS,22,11,8,3,10.8,51,49,50,15,30,5,20,10,35,20,80,25,75,21.4,78.6
441,Zach Collins,POR,22,11,8,3,26.4,72.1,27.9,64.9,7.8,27.3,5.2,7.8,10.4,57.1,68,32,100,0,75,25
449,BJ Johnson,ORL,24,10,5,5,8.3,71.9,28.1,40,13.3,30,33.3,30,33.3,26.7,16.7,83.3,66.7,33.3,33.3,66.7
449,CJ Miles,WAS,33,10,4,6,16.1,40.7,59.3,25,3.1,51.6,14.1,23.4,18.8,21.9,75,25,90.9,9.1,84.2,15.8
449,Charlie Brown Jr.,ATL,23,10,1,9,4,52.6,47.4,30,0,45,10,25,20,30,100,0,100,0,100,0
449,Dion Waiters,LAL,28,10,4,6,20.7,52.5,47.5,46.8,10.8,40.5,1.8,12.7,9,36,38.5,61.5,80,20,53.7,46.3
449,Jordan Bone,DET,22,10,3,7,5.3,50,50,50,16.7,50,0,0,33.3,33.3,66.7,33.3,50,50,60,40
449,Justin Anderson,BKN,26,10,6,4,10.7,23.7,76.3,28.6,0,64.3,0,7.1,7.1,28.6,100,0,100,0,100,0
449,Kadeem Allen,NYK,27,10,3,7,11.7,63.6,36.4,56,16,30,6,14,12,40,28.6,71.4,80,20,42.1,57.9
449,Kevin Hervey,OKC,23,10,3,7,5.2,25.9,74.1,47.1,23.5,52.9,41.2,0,41.2,23.5,50,50,66.7,33.3,57.1,42.9
449,Louis King,DET,21,10,3,7,6.2,47.6,52.4,40,10,60,0,0,0,30,0,100,100,0,50,50
449,Miye Oni,UTA,22,10,5,5,10.9,40.6,59.4,28.6,5.7,60,11.4,11.4,11.4,22.9,80,20,100,0,91.7,8.3
449,Nigel Williams-Goss,UTA,25,10,6,4,5,56.3,43.8,42.9,14.3,42.9,35.7,14.2,14.3,28.6,66.7,33.3,100,0,80,20
449,Paul Watson,TOR,25,10,7,3,8.7,53.8,46.2,38.7,0,38.7,9.7,22.6,51.6,38.7,66.7,33.3,100,0,80,20
461,Donta Hall,BKN,22,9,4,5,14.8,100,0,76.9,0,0,2.6,23.1,5.1,76.9,86.7,13.3,0,0,86.7,13.3
461,Frank Mason III,MIL,26,9,6,3,13.1,58.8,41.2,54.8,9.7,29,16.1,16.2,14.5,45.2,23.5,76.5,66.7,33.3,34.8,65.2
461,Gabe Vincent,MIA,24,9,5,4,9.2,27,73,18.2,0,81.8,13.6,0,0,18.2,50,50,83.3,16.7,75,25
461,Ignas Brazdeikis,NYK,21,9,1,8,5.9,59.1,40.9,58.8,0,17.6,17.6,23.6,35.3,58.8,20,80,100,0,33.3,66.7
461,Jarrell Brantley,UTA,24,9,3,6,10.7,53.6,46.4,58.3,0,37.5,8.3,4.2,16.7,58.3,42.9,57.1,100,0,60,40
461,Jeremiah Martin,BKN,24,9,6,3,11,66,34,59.4,6.3,23.4,12.5,17.2,14.1,53.1,21.1,78.9,60,40,29.2,70.8
461,Justin Robinson,WAS,22,9,2,7,5.4,58.3,41.7,30.8,15.4,69.2,0,0,38.5,15.4,50,50,100,0,80,20
461,Moses Brown,POR,20,9,4,5,3.6,100,0,72.7,0,0,0,27.3,0,72.7,75,25,0,0,75,25
469,Cameron Payne,PHX,25,8,8,0,22.9,57.4,42.6,41.4,9.2,51.7,23,6.9,13.8,32.2,5.6,94.4,80,20,39.4,60.6
469,Josh Magette,ORL,30,8,3,5,4.7,73.3,26.7,66.7,0,25,16.7,8.3,50,66.7,0,100,100,0,20,80
469,Jusuf Nurkic,POR,25,8,6,2,31.6,90.8,9.2,73.8,2.8,4.3,2.8,21.9,13.5,70.9,75,25,100,0,75.9,24.1
469,Khyri Thomas,DET,24,8,2,6,7.7,17.6,82.4,0,0,88.2,0,11.8,23.5,0,0,0,100,0,100,0
469,Vic Law,ORL,24,8,2,6,7.7,61.1,38.9,66.7,26.7,20,13.3,13.3,0,40,20,80,100,0,33.3,66.7
474,Andre Roberson,OKC,28,7,3,4,12.4,51.7,48.3,50,0,45,0,5,10,50,80,20,100,0,87.5,12.5
474,Bol Bol,DEN,20,7,2,5,12.4,67.9,32.1,50,0,30,17.5,20,12.5,50,50,50,100,0,64.3,35.7
474,Jarrod Uthoff,WAS,27,7,4,3,7.6,50,50,42.1,21.1,47.4,36.8,10.5,31.6,21.1,100,0,100,0,100,0
474,Jonah Bolden,PHX,24,7,6,1,6.7,63.6,36.4,80,0,0,40,20,60,80,50,50,0,0,50,50
474,Lance Thomas,BKN,32,7,4,3,14,43.5,56.5,33.3,16.7,50,0,16.7,20.8,16.7,75,25,100,0,87.5,12.5
474,Mychal Mulder,GSW,26,7,3,4,29.1,22.4,77.6,26,5.2,62.3,18.2,11.7,10.4,20.8,100,0,100,0,100,0
474,Tacko Fall,BOS,24,7,5,2,4.6,100,0,95.7,0,0,0,4.3,8.7,95.7,81.8,18.2,0,0,81.8,18.2
474,Zhaire Smith,PHI,21,7,3,4,4.6,72.7,27.3,75,0,0,0,25,12.5,75,66.7,33.3,0,0,66.7,33.3
482,Brian Bowen II,IND,21,6,5,1,5.2,80,20,100,0,0,0,0,0,100,66.7,33.3,0,0,66.7,33.3
482,Dewan Hernandez,TOR,23,6,6,0,4.7,85.7,14.3,57.1,0,21.4,14.3,21.5,28.6,57.1,25,75,100,0,40,60
482,JR Smith,LAL,34,6,2,4,13.2,50,50,70.6,11.8,17.6,11.8,11.8,11.8,58.8,66.7,33.3,100,0,71.4,28.6
482,Jerian Grant,WAS,27,6,1,5,13.4,70.4,29.6,59.3,7.4,22.2,29.6,18.5,11.1,51.9,75,25,100,0,80,20
482,Talen Horton-Tucker,LAL,19,6,2,4,13.5,56.7,43.3,58.8,5.9,35.3,8.8,5.9,14.7,52.9,60,40,100,0,71.4,28.6
487,Chandler Parsons,ATL,31,5,0,5,10.8,22.2,77.8,14.3,0,85.7,0,0,21.4,14.3,0,100,100,0,80,20
487,Corey Brewer,SAC,34,5,2,3,6.5,75,25,80,0,0,0,20,80,80,100,0,0,0,100,0
487,Henry Ellenson,BKN,23,5,2,3,3,42.9,57.1,100,0,0,0,0,0,100,0,100,0,0,0,100
487,Jalen Lecque,PHX,20,5,2,3,6.3,60,40,80,20,0,20,20,20,60,25,75,0,0,25,75
487,Joakim Noah,LAC,35,5,4,1,10,100,0,57.1,0,0,0,42.9,0,57.1,100,0,0,0,100,0
487,Justin Patton,DET,23,5,2,3,4.8,60,40,66.7,0,33.3,0,0,0,66.7,100,0,100,0,100,0
487,KZ Okpala,MIA,21,5,2,3,5.2,80,20,85.7,0,0,71.4,14.3,71.4,85.7,33.3,66.7,0,0,33.3,66.7
487,Kostas Antetokounmpo,LAL,22,5,3,2,4,100,0,85.7,0,0,0,14.3,0,85.7,66.7,33.3,0,0,66.7,33.3
487,Naz Mitrou-Long,IND,26,5,3,2,9.4,29.4,70.6,57.1,0,42.9,28.6,0,21.4,57.1,25,75,100,0,50,50
487,Stephen Curry,GSW,32,5,1,4,27.9,40.2,59.8,40.4,11.5,34.6,16.3,25,8.7,28.8,33.3,66.7,66.7,33.3,45.5,54.5
487,Zach Norvell Jr.,GSW,22,5,2,3,8.2,33.3,66.7,0,0,90,30,10,0,0,0,0,100,0,100,0
498,Daryl Macon,MIA,24,4,4,0,3.5,33.3,66.7,0,0,100,0,0,0,0,0,0,100,0,100,0
498,Joe Chealey,CHA,24,4,1,3,8.4,42.9,57.1,0,0,0,0,100,0,0,0,0,0,0,0,0
498,Josh Reaves,DAL,23,4,2,2,7.1,77.8,22.2,75,0,0,0,25,0,75,100,0,0,0,100,0
498,Justin Wright-Foreman,UTA,22,4,1,3,11.3,50,50,52.6,10.5,31.6,15.8,15.8,10.5,42.1,40,60,50,50,42.9,57.1
498,Marial Shayok,PHI,24,4,2,2,7,50,50,18.2,0,54.5,45.5,27.3,0,18.2,0,100,100,0,66.7,33.3
498,Matt Mooney,CLE,25,4,0,4,4.7,50,50,100,100,0,0,0,0,0,100,0,0,0,100,0
498,Shamorie Ponds,TOR,22,4,4,0,2.6,60,40,44.4,0,33.3,22.2,22.3,22.2,44.4,50,50,100,0,66.7,33.3
498,Stanton Kidd,UTA,28,4,3,1,3.8,66.7,33.3,0,0,0,0,100,0,0,0,0,0,0,0,0
498,Udonis Haslem,MIA,40,4,3,1,11,72.7,27.3,50,0,25,0,25,33.3,50,100,0,100,0,100,0
498,Zylan Cheatham,NOP,24,4,2,2,12.8,88.9,11.1,100,0,0,50,0,33.3,100,50,50,0,0,50,50
508,Chasson Randle,GSW,27,3,2,1,13.5,50,50,0,0,0,40,100,40,0,0,0,0,0,0,0
508,Isaiah Roby,OKC,22,3,2,1,3.8,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0
508,Jared Harper,NYK,22,3,1,2,2.6,50,50,100,0,0,0,0,0,100,0,100,0,0,0,100
508,Jeremy Pargo,GSW,34,3,0,3,14.8,68.2,31.8,64,8,36,0,0,8,56,0,100,66.7,33.3,18.2,81.8
508,Kyle Guy,SAC,22,3,2,1,3.2,40,60,100,50,0,0,0,0,50,100,0,0,0,100,0
508,Luc Mbah a Moute,HOU,33,3,1,2,8.2,60,40,80,0,0,60,20,40,80,0,100,0,0,0,100
508,Luka Samanic,SAS,20,3,1,2,16.1,50,50,25,12.5,56.3,0,18.7,18.8,12.5,50,50,100,0,80,20
508,Tariq Owens,PHX,25,3,0,3,5.1,60,40,50,0,0,0,50,50,50,0,100,0,0,0,100
516,Dusty Hannahs,MEM,26,2,0,2,6.7,66.7,33.3,33.3,0,50,0,16.7,0,33.3,50,50,50,50,50,50
516,Josh Gray,NOP,26,2,1,1,11.4,100,0,100,0,0,0,0,0,100,0,100,0,0,0,100
516,Kyle Alexander,MIA,23,2,0,2,6.7,100,0,100,0,0,0,0,0,100,0,100,0,0,0,100
516,Max Strus,CHI,24,2,0,2,3.1,66.7,33.3,80,0,0,0,20,0,80,50,50,0,0,50,50
516,Ryan Anderson,HOU,32,2,1,1,7,28.6,71.4,40,40,60,0,0,0,0,0,100,100,0,50,50
